model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2030,Results_p1,all,MWh,1260604.69155936
GenX,BASN,BASN_biomass_1,Other,2030,Results_p1,all,MWh,162489.59999999913
GenX,BASN,BASN_biomass_2,Other,2030,Results_p1,all,MWh,87360.0
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,Results_p1,all,MWh,8032684.418541818
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2030,Results_p1,all,MWh,6237.216065336593
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2030,Results_p1,all,MWh,4120.756007000146
GenX,BASN,BASN_geothermal_1,Geothermal,2030,Results_p1,all,MWh,3328724.338175628
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,Results_p1,all,MWh,52322.105704661546
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,Results_p1,all,MWh,6255268.5011168225
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,Results_p1,all,MWh,6310.225984076715
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,Results_p1,all,MWh,11161.22721072283
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,Results_p1,all,MWh,25976.754275695333
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,Results_p1,all,MWh,5796.421116645838
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2030,Results_p1,all,MWh,3436521.637616145
GenX,BASN,BASN_petroleum_liquids_1,Other,2030,Results_p1,all,MWh,962.7896457918324
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2030,Results_p1,all,MWh,1547145.600000027
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2030,Results_p1,all,MWh,16641786.493993128
GenX,CANO,CANO_batteries_1,Battery,2030,Results_p1,all,MWh,3942130.3871660978
GenX,CANO,CANO_biomass_1,Other,2030,Results_p1,all,MWh,1172371.2000000067
GenX,CANO,CANO_biomass_2,Other,2030,Results_p1,all,MWh,667430.399999993
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,Results_p1,all,MWh,17948628.02740068
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,Results_p1,all,MWh,4927203.105491654
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,Results_p1,all,MWh,109233.76655696498
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,Results_p1,all,MWh,17533386.582138978
