model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2030,base-short-multiperiod,MW,100,100.893
GenX,2,BASN_to_CASO,2030,base-short-multiperiod,MW,5920,5920.08
GenX,3,BASN_to_NWPP,2030,base-short-multiperiod,MW,3350,3350
GenX,4,BASN_to_RMRG,2030,base-short-multiperiod,MW,3750,6749.85
GenX,5,BASN_to_SRSG,2030,base-short-multiperiod,MW,5385,5385.01
GenX,6,CANO_to_CASO,2030,base-short-multiperiod,MW,3675,3675.7
GenX,7,CANO_to_NWPP,2030,base-short-multiperiod,MW,3675,4252.84
GenX,8,CASO_to_NWPP,2030,base-short-multiperiod,MW,2858,2858.08
GenX,9,CASO_to_SRSG,2030,base-short-multiperiod,MW,4354,10624
GenX,10,FRCC_to_SRSE,2030,base-short-multiperiod,MW,3600,5585.77
GenX,11,ISNE_to_NYCW,2030,base-short-multiperiod,MW,760,760.275
GenX,12,ISNE_to_NYUP,2030,base-short-multiperiod,MW,1400,7145.14
GenX,13,MISC_to_MISE,2030,base-short-multiperiod,MW,0,5723.98
GenX,14,MISC_to_MISS,2030,base-short-multiperiod,MW,1039,1041.34
GenX,15,MISC_to_MISW,2030,base-short-multiperiod,MW,1655,1655.32
GenX,16,MISC_to_PJMC,2030,base-short-multiperiod,MW,5244,5244.3
GenX,17,MISC_to_PJMW,2030,base-short-multiperiod,MW,5441,15285.9
GenX,18,MISC_to_SPPC,2030,base-short-multiperiod,MW,1430,9400.2
GenX,19,MISC_to_SPPN,2030,base-short-multiperiod,MW,0,9960.77
GenX,20,MISC_to_SPPS,2030,base-short-multiperiod,MW,1172,12885.1
GenX,21,MISC_to_SRCE,2030,base-short-multiperiod,MW,3745,3745.14
GenX,22,MISE_to_MISW,2030,base-short-multiperiod,MW,0,680.677
GenX,23,MISE_to_PJMW,2030,base-short-multiperiod,MW,2662,2663.83
GenX,24,MISS_to_SPPC,2030,base-short-multiperiod,MW,305.5,10042.1
GenX,25,MISS_to_SPPS,2030,base-short-multiperiod,MW,1697,18666.3
GenX,26,MISS_to_SRCE,2030,base-short-multiperiod,MW,4092,4092.12
GenX,27,MISS_to_SRSE,2030,base-short-multiperiod,MW,891,10889.9
GenX,28,MISW_to_NWPP,2030,base-short-multiperiod,MW,200,200.19
GenX,29,MISW_to_PJMC,2030,base-short-multiperiod,MW,3200,9576.03
GenX,30,MISW_to_SPPC,2030,base-short-multiperiod,MW,0,939.768
GenX,31,MISW_to_SPPN,2030,base-short-multiperiod,MW,5512,5512.41
GenX,32,NWPP_to_RMRG,2030,base-short-multiperiod,MW,400,5266.04
GenX,33,NYCW_to_NYUP,2030,base-short-multiperiod,MW,2489,2494.09
GenX,34,NYCW_to_PJME,2030,base-short-multiperiod,MW,660,6923.92
GenX,35,NYUP_to_PJME,2030,base-short-multiperiod,MW,1255,2742.74
GenX,36,PJMC_to_PJMW,2030,base-short-multiperiod,MW,980,9475.04
GenX,37,PJMD_to_PJME,2030,base-short-multiperiod,MW,4056.8,8085.14
GenX,38,PJMD_to_PJMW,2030,base-short-multiperiod,MW,6930,6936.44
GenX,39,PJMD_to_SRCA,2030,base-short-multiperiod,MW,1000,1003.55
GenX,40,PJME_to_PJMW,2030,base-short-multiperiod,MW,3885,6477.43
GenX,41,PJMW_to_SRCA,2030,base-short-multiperiod,MW,1219,1219.04
GenX,42,PJMW_to_SRCE,2030,base-short-multiperiod,MW,3333,3333.69
GenX,43,RMRG_to_SPPC,2030,base-short-multiperiod,MW,236.1,10231.9
GenX,44,RMRG_to_SPPN,2030,base-short-multiperiod,MW,4736.3,14723.5
GenX,45,RMRG_to_SRSG,2030,base-short-multiperiod,MW,614,5077.97
GenX,46,SPPC_to_SPPN,2030,base-short-multiperiod,MW,1433,2104.61
GenX,47,SPPC_to_SPPS,2030,base-short-multiperiod,MW,3372,5009.67
GenX,48,SPPN_to_SPPS,2030,base-short-multiperiod,MW,1492.6,8419.9
GenX,49,SPPS_to_SRSG,2030,base-short-multiperiod,MW,3230.3,13065.6
GenX,50,SPPS_to_TRE,2030,base-short-multiperiod,MW,600,10598.8
GenX,51,SPPS_to_TRE_WEST,2030,base-short-multiperiod,MW,3576.9,13575.7
GenX,52,SRCA_to_SRCE,2030,base-short-multiperiod,MW,216,1798.72
GenX,53,SRCA_to_SRSE,2030,base-short-multiperiod,MW,1400,1400.25
GenX,54,SRCE_to_SRSE,2030,base-short-multiperiod,MW,3196,6217.65
GenX,55,TRE_to_TRE_WEST,2030,base-short-multiperiod,MW,16529,16529
GenX,56,NWPP_to_SPPN,2030,base-short-multiperiod,MW,0,125.604
GenX,57,SRSG_to_TRE,2030,base-short-multiperiod,MW,3018.5,13016.4
GenX,1,BASN_to_CANO,2040,base-short-multiperiod,MW,100,100.294
GenX,2,BASN_to_CASO,2040,base-short-multiperiod,MW,5920,5920.02
GenX,3,BASN_to_NWPP,2040,base-short-multiperiod,MW,3350,3350.02
