model,zone,planning_year,case,unit,value
GenX,BASN,2030,base-short-multiperiod,tons,1.97499e+06
GenX,CANO,2030,base-short-multiperiod,tons,4.69567e+06
GenX,CASO,2030,base-short-multiperiod,tons,5.12396e+06
GenX,FRCC,2030,base-short-multiperiod,tons,2.2224e+07
GenX,ISNE,2030,base-short-multiperiod,tons,1.05735e+07
GenX,MISC,2030,base-short-multiperiod,tons,2.75175e+06
GenX,MISE,2030,base-short-multiperiod,tons,5.03422e+06
GenX,MISS,2030,base-short-multiperiod,tons,1.10549e+07
GenX,MISW,2030,base-short-multiperiod,tons,5.84314e+06
GenX,NWPP,2030,base-short-multiperiod,tons,664028
GenX,NYCW,2030,base-short-multiperiod,tons,2.70673e+06
GenX,NYUP,2030,base-short-multiperiod,tons,3.78905e+06
GenX,PJMC,2030,base-short-multiperiod,tons,3.95486e+06
GenX,PJMD,2030,base-short-multiperiod,tons,4.65579e+06
GenX,PJME,2030,base-short-multiperiod,tons,3.52115e+07
GenX,PJMW,2030,base-short-multiperiod,tons,2.01308e+07
GenX,RMRG,2030,base-short-multiperiod,tons,364103
GenX,SPPC,2030,base-short-multiperiod,tons,515028
GenX,SPPN,2030,base-short-multiperiod,tons,322805
GenX,SPPS,2030,base-short-multiperiod,tons,3.2986e+06
GenX,SRCA,2030,base-short-multiperiod,tons,8.15771e+06
GenX,SRCE,2030,base-short-multiperiod,tons,6.26991e+06
GenX,SRSE,2030,base-short-multiperiod,tons,1.5289e+07
GenX,SRSG,2030,base-short-multiperiod,tons,1.59851e+06
GenX,TRE,2030,base-short-multiperiod,tons,7.97741e+06
GenX,TRE_WEST,2030,base-short-multiperiod,tons,1.85871e+06
GenX,BASN,2040,base-short-multiperiod,tons,1.13409e+06
GenX,CANO,2040,base-short-multiperiod,tons,3.15418e+06
GenX,CASO,2040,base-short-multiperiod,tons,4.24263e+06
GenX,FRCC,2040,base-short-multiperiod,tons,5.4306e+06
GenX,ISNE,2040,base-short-multiperiod,tons,7.97885e+06
GenX,MISC,2040,base-short-multiperiod,tons,2.21632e+06
GenX,MISE,2040,base-short-multiperiod,tons,1.91444e+06
GenX,MISS,2040,base-short-multiperiod,tons,5.43155e+06
GenX,MISW,2040,base-short-multiperiod,tons,3.19772e+06
GenX,NWPP,2040,base-short-multiperiod,tons,1.30829e+06
GenX,NYCW,2040,base-short-multiperiod,tons,1.42035e+06
GenX,NYUP,2040,base-short-multiperiod,tons,2.30021e+06
GenX,PJMC,2040,base-short-multiperiod,tons,1.68059e+06
GenX,PJMD,2040,base-short-multiperiod,tons,1.56801e+06
GenX,PJME,2040,base-short-multiperiod,tons,1.42874e+07
GenX,PJMW,2040,base-short-multiperiod,tons,9.16236e+06
GenX,RMRG,2040,base-short-multiperiod,tons,256410
GenX,SPPC,2040,base-short-multiperiod,tons,251298
GenX,SPPN,2040,base-short-multiperiod,tons,140908
GenX,SPPS,2040,base-short-multiperiod,tons,1.76294e+06
GenX,SRCA,2040,base-short-multiperiod,tons,2.95265e+06
GenX,SRCE,2040,base-short-multiperiod,tons,2.2225e+06
GenX,SRSE,2040,base-short-multiperiod,tons,5.41616e+06
GenX,SRSG,2040,base-short-multiperiod,tons,1.01932e+06
GenX,TRE,2040,base-short-multiperiod,tons,5.12877e+06
GenX,TRE_WEST,2040,base-short-multiperiod,tons,1.08204e+06
GenX,BASN,2050,base-short-multiperiod,tons,1.8503e+06
GenX,CANO,2050,base-short-multiperiod,tons,5.05934e+06
GenX,CASO,2050,base-short-multiperiod,tons,6.2919e+06
GenX,FRCC,2050,base-short-multiperiod,tons,7.70429e+06
GenX,ISNE,2050,base-short-multiperiod,tons,1.11875e+07
GenX,MISC,2050,base-short-multiperiod,tons,3.1788e+06
GenX,MISE,2050,base-short-multiperiod,tons,2.15643e+06
GenX,MISS,2050,base-short-multiperiod,tons,7.62944e+06
GenX,MISW,2050,base-short-multiperiod,tons,4.53648e+06
GenX,NWPP,2050,base-short-multiperiod,tons,2.06149e+06
GenX,NYCW,2050,base-short-multiperiod,tons,2.01436e+06
GenX,NYUP,2050,base-short-multiperiod,tons,2.94429e+06
GenX,PJMC,2050,base-short-multiperiod,tons,3.06684e+06
GenX,PJMD,2050,base-short-multiperiod,tons,1.86752e+06
GenX,PJME,2050,base-short-multiperiod,tons,1.84748e+07
GenX,PJMW,2050,base-short-multiperiod,tons,1.21565e+07
GenX,RMRG,2050,base-short-multiperiod,tons,527871
GenX,SPPC,2050,base-short-multiperiod,tons,445820
GenX,SPPN,2050,base-short-multiperiod,tons,315221
GenX,SPPS,2050,base-short-multiperiod,tons,2.40158e+06
GenX,SRCA,2050,base-short-multiperiod,tons,4.32136e+06
GenX,SRCE,2050,base-short-multiperiod,tons,3.48972e+06
GenX,SRSE,2050,base-short-multiperiod,tons,7.58298e+06
GenX,SRSG,2050,base-short-multiperiod,tons,2.40869e+06
GenX,TRE,2050,base-short-multiperiod,tons,8.89398e+06
GenX,TRE_WEST,2050,base-short-multiperiod,tons,1.38145e+06
