model,line,line_name,planning_year,case,unit,value
TEMOA,6,CANO_to_CASO,2030,base_short_200_no_ccs,MW,294.017
TEMOA,7,CANO_to_NWPP,2030,base_short_200_no_ccs,MW,515.15
TEMOA,9,CASO_to_SRSG,2030,base_short_200_no_ccs,MW,7171.8
TEMOA,10,FRCC_to_SRSE,2030,base_short_200_no_ccs,MW,2724.54
TEMOA,12,ISNE_to_NYUP,2030,base_short_200_no_ccs,MW,4004.91
TEMOA,13,MISC_to_MISE,2030,base_short_200_no_ccs,MW,5645.3
TEMOA,17,MISC_to_PJMW,2030,base_short_200_no_ccs,MW,26177.2
TEMOA,18,MISC_to_SPPC,2030,base_short_200_no_ccs,MW,14300
TEMOA,19,MISC_to_SPPN,2030,base_short_200_no_ccs,MW,10000
TEMOA,20,MISC_to_SPPS,2030,base_short_200_no_ccs,MW,11720
TEMOA,24,MISS_to_SPPC,2030,base_short_200_no_ccs,MW,9171.49
TEMOA,25,MISS_to_SPPS,2030,base_short_200_no_ccs,MW,16970
TEMOA,27,MISS_to_SRSE,2030,base_short_200_no_ccs,MW,10000
TEMOA,29,MISW_to_PJMC,2030,base_short_200_no_ccs,MW,5368.54
TEMOA,30,MISW_to_SPPC,2030,base_short_200_no_ccs,MW,2159.59
TEMOA,31,MISW_to_SPPN,2030,base_short_200_no_ccs,MW,55.828
TEMOA,32,NWPP_to_RMRG,2030,base_short_200_no_ccs,MW,1868.85
TEMOA,33,NYCW_to_NYUP,2030,base_short_200_no_ccs,MW,1044.42
TEMOA,34,NYCW_to_PJME,2030,base_short_200_no_ccs,MW,5957.41
TEMOA,35,NYUP_to_PJME,2030,base_short_200_no_ccs,MW,3357.48
TEMOA,36,PJMC_to_PJMW,2030,base_short_200_no_ccs,MW,5600.27
TEMOA,37,PJMD_to_PJME,2030,base_short_200_no_ccs,MW,4087.82
TEMOA,40,PJME_to_PJMW,2030,base_short_200_no_ccs,MW,12158.2
TEMOA,42,PJMW_to_SRCE,2030,base_short_200_no_ccs,MW,654.86
TEMOA,43,RMRG_to_SPPC,2030,base_short_200_no_ccs,MW,10000
TEMOA,44,RMRG_to_SPPN,2030,base_short_200_no_ccs,MW,10000
TEMOA,45,RMRG_to_SRSG,2030,base_short_200_no_ccs,MW,9615.78
TEMOA,46,SPPC_to_SPPN,2030,base_short_200_no_ccs,MW,8476.41
TEMOA,47,SPPC_to_SPPS,2030,base_short_200_no_ccs,MW,3882.52
TEMOA,48,SPPN_to_SPPS,2030,base_short_200_no_ccs,MW,7283.2
TEMOA,49,SPPS_to_SRSG,2030,base_short_200_no_ccs,MW,5334.46
TEMOA,50,SPPS_to_TRE,2030,base_short_200_no_ccs,MW,10000
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_200_no_ccs,MW,10000
TEMOA,52,SRCA_to_SRCE,2030,base_short_200_no_ccs,MW,2603.24
TEMOA,54,SRCE_to_SRSE,2030,base_short_200_no_ccs,MW,4246.82
TEMOA,56,NWPP_to_SPPN,2030,base_short_200_no_ccs,MW,154.894
TEMOA,57,SRSG_to_TRE,2030,base_short_200_no_ccs,MW,10000
TEMOA,6,CANO_to_CASO,2040,base_short_200_no_ccs,MW,2161.78
TEMOA,9,CASO_to_SRSG,2040,base_short_200_no_ccs,MW,6753.58
TEMOA,10,FRCC_to_SRSE,2040,base_short_200_no_ccs,MW,5904.89
TEMOA,12,ISNE_to_NYUP,2040,base_short_200_no_ccs,MW,7265.4
TEMOA,13,MISC_to_MISE,2040,base_short_200_no_ccs,MW,2406.67
TEMOA,17,MISC_to_PJMW,2040,base_short_200_no_ccs,MW,26033.7
TEMOA,18,MISC_to_SPPC,2040,base_short_200_no_ccs,MW,14300
TEMOA,19,MISC_to_SPPN,2040,base_short_200_no_ccs,MW,9999.96
TEMOA,20,MISC_to_SPPS,2040,base_short_200_no_ccs,MW,11720
TEMOA,25,MISS_to_SPPS,2040,base_short_200_no_ccs,MW,16970
TEMOA,26,MISS_to_SRCE,2040,base_short_200_no_ccs,MW,352.496
