Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.6424536410721542e11,8.054996569921285e9,6.634990293688616e9,9.598864728610214e9,1.6878812479968037e10,1.1512336596639368e10,1.2597490928615118e10,6.237170711538325e9,1.0754460045190615e10,1.3468685168032303e10,8.206799915388521e9,5.520086879911383e9,4.255185889021416e9,5.100841195011668e9,5.623028131529235e9,1.5598375981972504e10,2.010445079312553e10,5.920025728631472e9,4.034723391982189e9,3.1151384850800824e9,6.6050053321252365e9,1.3330995193618853e10,1.1717488313926798e10,1.5626980797827415e10,7.6538364611716175e9,1.931956899393231e10,2.681169956468004e9
cFix,2.0271158429652008e11,7.7894218914e9,5.16608113084e9,7.127766471740001e9,1.0662947273509998e10,9.61135415014e9,1.0638891096710001e10,4.594944622019999e9,7.96775452331e9,1.111849605506e10,7.91541942681e9,4.87643900169e9,3.8042691717899995e9,3.9073575077e9,5.039782896889998e9,1.244018892123e10,1.35377759387e10,5.874305055719999e9,3.87760001319e9,3.02598806727e9,6.14314631515e9,9.776668714159998e9,1.023957832716e10,1.1663490660949999e10,7.143424596179999e9,1.628541441077e10,2.4830780564300003e9
cVar,1.0031253431131445e10,2.178995262375103e7,2.723489656348675e8,5.802708314780148e8,1.2862096363076818e9,1.8000764283969206e8,5.075229178042762e8,4.380287837578515e8,5.656546007353421e8,5.66755954835133e8,4.674522488452474e7,1.278745540213227e8,9.46842282285595e7,2.660237013578773e8,1.1182712989691989e8,5.8195859886621e8,1.6637973184731078e9,6.196720344402855e6,3.657404720648676e7,2.069567451488095e7,4.6201584501777284e7,7.902935874091058e8,2.989413271574199e8,8.156895395234934e8,1.0761267178350087e8,5.777444179524835e8,1.980381899079701e7
cFuel,3.0937352330152996e10,1.7281177338087755e8,9.98109416237794e8,1.619801653350676e9,4.0691369048089075e9,1.2953630182459512e9,1.1896635740537102e9,1.0171115763400781e9,1.7987191844795187e9,1.4537139855058024e9,2.056310460192932e8,4.627979686926625e8,3.213921704465155e8,8.266644357718996e8,4.128956939045079e8,2.219368391848055e9,3.976151388199212e9,3.0324408806399647e7,1.0861405059213936e8,6.092455726870044e7,3.1848109297083837e8,2.368410492789945e9,9.911201905233204e8,2.5997836223182683e9,3.591010533824968e8,1.9242509578464932e9,1.3700972236775282e8
cNSE,2.809702276601195e8,9627.565092239976,9202.64580911763,10173.45027749067,8928.822247076907,2.807314174360357e8,9601.988810473684,9264.889828987314,9170.92196703494,10170.899720984587,10961.009558536889,9932.078630623164,8843.340901223997,9323.942528595455,9752.30862410205,10896.430768673366,9907.975435764629,9383.35565907112,9051.843839415738,8808.532162857822,9257.675813692818,9680.206421720099,10060.886659533537,9243.147213424843,9641.996806281535,10095.676124258904,7828.633185024088
cStart,6.190348677466885e9,7.096332495156486e7,1.984415783301443e8,2.710155985912487e8,8.605097365192001e8,1.448803679776906e8,2.614037380583207e8,1.8707646453056696e8,4.223225657437895e8,3.297090017316484e8,3.89932566651446e7,5.296542342876606e7,3.483147521544121e7,1.0078622623936242e8,5.8512658529184416e7,3.5684917359747064e8,9.267162397777681e8,9.190160405009827e6,1.1926229149723306e7,7.521377494338146e6,9.716708182680789e7,3.956127190533788e8,1.8783840819939774e8,5.480077318884377e8,4.3688497828814864e7,5.32149111687209e8,4.127053004626945e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.763223594435292e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.4066222908358002e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
