model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,base_short_current_policies,all,MWh,8.28144e+06
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2030,base_short_current_policies,all,MWh,2.15277e+07
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2030,base_short_current_policies,all,MWh,3.47993e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2030,base_short_current_policies,all,MWh,3.22004e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0,Wind,2030,base_short_current_policies,all,MWh,9.93293e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_7,Wind,2030,base_short_current_policies,all,MWh,4.02637e+06
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_current_policies,all,MWh,421241
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_current_policies,all,MWh,2.88415e+07
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2030,base_short_current_policies,all,MWh,55325.9
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2030,base_short_current_policies,all,MWh,2.72145e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2030,base_short_current_policies,all,MWh,1.5638e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2030,base_short_current_policies,all,MWh,5.25187e+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_0,Solar,2030,base_short_current_policies,all,MWh,3.29845e+07
TEMOA,BASN,BASN_utilitypv_class1_moderate_1,Solar,2030,base_short_current_policies,all,MWh,9.28113e+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_3,Solar,2030,base_short_current_policies,all,MWh,3.31907e+06
TEMOA,BASN,BASN_utilitypv_class1_moderate_5,Solar,2030,base_short_current_policies,all,MWh,8.50257e+06
TEMOA,CANO,CANO_batteries_1,Battery,2030,base_short_current_policies,all,MWh,691122
TEMOA,CANO,CANO_biomass_2,Other,2030,base_short_current_policies,all,MWh,924897
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,base_short_current_policies,all,MWh,1.86009e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2030,base_short_current_policies,all,MWh,1.14577e+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,base_short_current_policies,all,MWh,3.9585e+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_current_policies,all,MWh,1.67477e+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_current_policies,all,MWh,3.63653e+07
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2030,base_short_current_policies,all,MWh,2.77862e+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2030,base_short_current_policies,all,MWh,1.85801e+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2030,base_short_current_policies,all,MWh,5.6635e+06
TEMOA,CANO,CANO_utilitypv_class1_moderate_0,Solar,2030,base_short_current_policies,all,MWh,3.86382e+07
TEMOA,CANO,CANO_utilitypv_class1_moderate_1,Solar,2030,base_short_current_policies,all,MWh,9.20813e+06
TEMOA,CASO,CASO_batteries_1,Battery,2030,base_short_current_policies,all,MWh,897347
TEMOA,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,base_short_current_policies,all,MWh,2.39571e+06
TEMOA,CASO,CASO_distributed_generation_1,Distributed Solar,2030,base_short_current_policies,all,MWh,1.83128e+07
TEMOA,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,base_short_current_policies,all,MWh,3.60571e+06
TEMOA,CASO,CASO_landbasedwind_class3_moderate_2,Wind,2030,base_short_current_policies,all,MWh,13179.8
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_current_policies,all,MWh,667846
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_current_policies,all,MWh,9.03525e+06
TEMOA,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_current_policies,all,MWh,526206
TEMOA,CASO,CASO_onshore_wind_turbine_1,Wind,2030,base_short_current_policies,all,MWh,1.15992e+07
TEMOA,CASO,CASO_solar_photovoltaic_1,Solar,2030,base_short_current_policies,all,MWh,1.17525e+07
TEMOA,CASO,CASO_utilitypv_class1_moderate_0,Solar,2030,base_short_current_policies,all,MWh,2.4646e+07
TEMOA,FRCC,FRCC_batteries_1,Battery,2030,base_short_current_policies,all,MWh,224772
