model,line,line_name,planning_year,case,unit,value
TEMOA,12,ISNE_to_NYUP,2030,base_short_current_policies,MW,6234.1
TEMOA,25,MISS_to_SPPS,2030,base_short_current_policies,MW,2069.38
TEMOA,33,NYCW_to_NYUP,2030,base_short_current_policies,MW,406.136
TEMOA,34,NYCW_to_PJME,2030,base_short_current_policies,MW,2495.63
TEMOA,35,NYUP_to_PJME,2030,base_short_current_policies,MW,4743.1
TEMOA,37,PJMD_to_PJME,2030,base_short_current_policies,MW,2002.25
TEMOA,43,RMRG_to_SPPC,2030,base_short_current_policies,MW,1018.92
TEMOA,44,RMRG_to_SPPN,2030,base_short_current_policies,MW,1672.04
TEMOA,45,RMRG_to_SRSG,2030,base_short_current_policies,MW,1590.7
TEMOA,48,SPPN_to_SPPS,2030,base_short_current_policies,MW,1193.98
TEMOA,49,SPPS_to_SRSG,2030,base_short_current_policies,MW,2496.76
TEMOA,50,SPPS_to_TRE,2030,base_short_current_policies,MW,240.572
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_current_policies,MW,5217.65
TEMOA,57,SRSG_to_TRE,2030,base_short_current_policies,MW,6963.54
TEMOA,9,CASO_to_SRSG,2040,base_short_current_policies,MW,3007.31
TEMOA,13,MISC_to_MISE,2040,base_short_current_policies,MW,1555.79
TEMOA,17,MISC_to_PJMW,2040,base_short_current_policies,MW,244.012
TEMOA,18,MISC_to_SPPC,2040,base_short_current_policies,MW,7554.93
TEMOA,20,MISC_to_SPPS,2040,base_short_current_policies,MW,6318.91
TEMOA,24,MISS_to_SPPC,2040,base_short_current_policies,MW,2856.1
TEMOA,25,MISS_to_SPPS,2040,base_short_current_policies,MW,16970
TEMOA,27,MISS_to_SRSE,2040,base_short_current_policies,MW,7990.81
TEMOA,29,MISW_to_PJMC,2040,base_short_current_policies,MW,2283.73
TEMOA,32,NWPP_to_RMRG,2040,base_short_current_policies,MW,1407.45
TEMOA,33,NYCW_to_NYUP,2040,base_short_current_policies,MW,1089.73
TEMOA,34,NYCW_to_PJME,2040,base_short_current_policies,MW,1434.02
TEMOA,35,NYUP_to_PJME,2040,base_short_current_policies,MW,1024.63
TEMOA,36,PJMC_to_PJMW,2040,base_short_current_policies,MW,6527.06
TEMOA,37,PJMD_to_PJME,2040,base_short_current_policies,MW,6849.18
TEMOA,39,PJMD_to_SRCA,2040,base_short_current_policies,MW,396.911
TEMOA,40,PJME_to_PJMW,2040,base_short_current_policies,MW,6746.39
TEMOA,42,PJMW_to_SRCE,2040,base_short_current_policies,MW,59.7642
TEMOA,43,RMRG_to_SPPC,2040,base_short_current_policies,MW,2147.44
TEMOA,44,RMRG_to_SPPN,2040,base_short_current_policies,MW,947.066
TEMOA,45,RMRG_to_SRSG,2040,base_short_current_policies,MW,2100.94
TEMOA,46,SPPC_to_SPPN,2040,base_short_current_policies,MW,197.416
TEMOA,48,SPPN_to_SPPS,2040,base_short_current_policies,MW,2919.07
TEMOA,49,SPPS_to_SRSG,2040,base_short_current_policies,MW,7520.64
TEMOA,50,SPPS_to_TRE,2040,base_short_current_policies,MW,5155.22
TEMOA,51,SPPS_to_TRE_WEST,2040,base_short_current_policies,MW,887.167
TEMOA,52,SRCA_to_SRCE,2040,base_short_current_policies,MW,258.365
TEMOA,9,CASO_to_SRSG,2050,base_short_current_policies,MW,153.263
TEMOA,10,FRCC_to_SRSE,2050,base_short_current_policies,MW,2179.55
TEMOA,13,MISC_to_MISE,2050,base_short_current_policies,MW,1357.07
TEMOA,17,MISC_to_PJMW,2050,base_short_current_policies,MW,4632.24
TEMOA,20,MISC_to_SPPS,2050,base_short_current_policies,MW,472.952
TEMOA,26,MISS_to_SRCE,2050,base_short_current_policies,MW,228.816
TEMOA,27,MISS_to_SRSE,2050,base_short_current_policies,MW,5301.11
TEMOA,33,NYCW_to_NYUP,2050,base_short_current_policies,MW,2180.49
TEMOA,34,NYCW_to_PJME,2050,base_short_current_policies,MW,668.466
TEMOA,35,NYUP_to_PJME,2050,base_short_current_policies,MW,4765.8
TEMOA,39,PJMD_to_SRCA,2050,base_short_current_policies,MW,3570.01
TEMOA,40,PJME_to_PJMW,2050,base_short_current_policies,MW,2314.9
TEMOA,41,PJMW_to_SRCA,2050,base_short_current_policies,MW,363.017
TEMOA,42,PJMW_to_SRCE,2050,base_short_current_policies,MW,5325.57
TEMOA,43,RMRG_to_SPPC,2050,base_short_current_policies,MW,1065.22
TEMOA,44,RMRG_to_SPPN,2050,base_short_current_policies,MW,1627.43
TEMOA,49,SPPS_to_SRSG,2050,base_short_current_policies,MW,1337.23
TEMOA,53,SRCA_to_SRSE,2050,base_short_current_policies,MW,4114.61
