model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2030,base_short_current_policies,MW,100,100.011
TEMOA,2,BASN_to_CASO,2030,base_short_current_policies,MW,5920,5920.02
TEMOA,3,BASN_to_NWPP,2030,base_short_current_policies,MW,3350,3350.01
TEMOA,4,BASN_to_RMRG,2030,base_short_current_policies,MW,3750,3750.08
TEMOA,5,BASN_to_SRSG,2030,base_short_current_policies,MW,5385,5385.02
TEMOA,6,CANO_to_CASO,2030,base_short_current_policies,MW,3675,3675.02
TEMOA,7,CANO_to_NWPP,2030,base_short_current_policies,MW,3675,3675.02
TEMOA,8,CASO_to_NWPP,2030,base_short_current_policies,MW,2858,2858.01
TEMOA,9,CASO_to_SRSG,2030,base_short_current_policies,MW,4354,4354.04
TEMOA,10,FRCC_to_SRSE,2030,base_short_current_policies,MW,3600,3600.02
TEMOA,11,ISNE_to_NYCW,2030,base_short_current_policies,MW,760,760.012
TEMOA,12,ISNE_to_NYUP,2030,base_short_current_policies,MW,1400,7634.1
TEMOA,14,MISC_to_MISS,2030,base_short_current_policies,MW,1039,1039.02
TEMOA,15,MISC_to_MISW,2030,base_short_current_policies,MW,1655,1655.01
TEMOA,16,MISC_to_PJMC,2030,base_short_current_policies,MW,5244,5244.04
TEMOA,17,MISC_to_PJMW,2030,base_short_current_policies,MW,5441,5441.03
TEMOA,18,MISC_to_SPPC,2030,base_short_current_policies,MW,1430,1430.07
TEMOA,20,MISC_to_SPPS,2030,base_short_current_policies,MW,1172,1172.06
TEMOA,21,MISC_to_SRCE,2030,base_short_current_policies,MW,3745,3745.02
TEMOA,23,MISE_to_PJMW,2030,base_short_current_policies,MW,2662,2662.04
TEMOA,25,MISS_to_SPPS,2030,base_short_current_policies,MW,1697,3766.38
TEMOA,26,MISS_to_SRCE,2030,base_short_current_policies,MW,4092,4092.03
TEMOA,27,MISS_to_SRSE,2030,base_short_current_policies,MW,891,891.02
TEMOA,28,MISW_to_NWPP,2030,base_short_current_policies,MW,200,200.01
TEMOA,29,MISW_to_PJMC,2030,base_short_current_policies,MW,3200,3200.03
TEMOA,31,MISW_to_SPPN,2030,base_short_current_policies,MW,5512,5512.04
TEMOA,32,NWPP_to_RMRG,2030,base_short_current_policies,MW,400,400.05
TEMOA,33,NYCW_to_NYUP,2030,base_short_current_policies,MW,2489,2895.14
TEMOA,34,NYCW_to_PJME,2030,base_short_current_policies,MW,660,3155.63
TEMOA,35,NYUP_to_PJME,2030,base_short_current_policies,MW,1255,5998.1
TEMOA,36,PJMC_to_PJMW,2030,base_short_current_policies,MW,980,980.025
TEMOA,37,PJMD_to_PJME,2030,base_short_current_policies,MW,1200,3202.25
TEMOA,38,PJMD_to_PJMW,2030,base_short_current_policies,MW,6930,6930.03
TEMOA,39,PJMD_to_SRCA,2030,base_short_current_policies,MW,1000,1000.02
TEMOA,40,PJME_to_PJMW,2030,base_short_current_policies,MW,3885,3885.04
TEMOA,41,PJMW_to_SRCA,2030,base_short_current_policies,MW,1219,1219.01
TEMOA,42,PJMW_to_SRCE,2030,base_short_current_policies,MW,3333,3333.02
TEMOA,43,RMRG_to_SPPC,2030,base_short_current_policies,MW,210,1228.92
TEMOA,44,RMRG_to_SPPN,2030,base_short_current_policies,MW,410,2082.04
TEMOA,45,RMRG_to_SRSG,2030,base_short_current_policies,MW,614,2204.7
TEMOA,46,SPPC_to_SPPN,2030,base_short_current_policies,MW,1433,1433.21
TEMOA,47,SPPC_to_SPPS,2030,base_short_current_policies,MW,3372,3372.12
TEMOA,48,SPPN_to_SPPS,2030,base_short_current_policies,MW,0,1193.98
TEMOA,49,SPPS_to_SRSG,2030,base_short_current_policies,MW,1010,3506.76
TEMOA,50,SPPS_to_TRE,2030,base_short_current_policies,MW,600,840.572
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_current_policies,MW,220,5437.65
TEMOA,52,SRCA_to_SRCE,2030,base_short_current_policies,MW,216,216.013
TEMOA,53,SRCA_to_SRSE,2030,base_short_current_policies,MW,1400,1400.02
TEMOA,54,SRCE_to_SRSE,2030,base_short_current_policies,MW,3196,3196.03
TEMOA,55,TRE_to_TRE_WEST,2030,base_short_current_policies,MW,16529,16529.1
TEMOA,57,SRSG_to_TRE,2030,base_short_current_policies,MW,0,6963.54
TEMOA,1,BASN_to_CANO,2040,base_short_current_policies,MW,100.011,100.007
TEMOA,2,BASN_to_CASO,2040,base_short_current_policies,MW,5920.02,5920.01
TEMOA,3,BASN_to_NWPP,2040,base_short_current_policies,MW,3350.01,3350.01
TEMOA,4,BASN_to_RMRG,2040,base_short_current_policies,MW,3750.08,3750.27
TEMOA,5,BASN_to_SRSG,2040,base_short_current_policies,MW,5385.02,5385.01
TEMOA,6,CANO_to_CASO,2040,base_short_current_policies,MW,3675.02,3675.01
TEMOA,7,CANO_to_NWPP,2040,base_short_current_policies,MW,3675.02,3675.01
TEMOA,8,CASO_to_NWPP,2040,base_short_current_policies,MW,2858.01,2858.01
TEMOA,9,CASO_to_SRSG,2040,base_short_current_policies,MW,4354.04,7361.31
TEMOA,10,FRCC_to_SRSE,2040,base_short_current_policies,MW,3600.02,3600.04
