model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,PJME,PJME_natural_gas_fired_combustion_turbine_3,Natural Gas,2030,base_short_current_policies,MW,725.592,689.312
TEMOA,MISC,MISC_distributed_generation_1,Distributed Solar,2030,base_short_current_policies,MW,1486,1486
TEMOA,ISNE,ISNE_onshore_wind_turbine_1,Wind,2030,base_short_current_policies,MW,1361.3,1293.23
TEMOA,RMRG,RMRG_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_current_policies,MW,1606.5,1526.18
TEMOA,NWPP,NWPP_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_current_policies,MW,324.4,308.18
TEMOA,MISC,MISC_conventional_steam_coal_2,Coal,2030,base_short_current_policies,MW,2597,2467.15
TEMOA,MISS,MISS_landbasedwind_class3_moderate_1,Wind,2030,base_short_current_policies,MW,0,174.184
TEMOA,PJME,PJME_conventional_steam_coal_1,Coal,2030,base_short_current_policies,MW,6698,6363.1
TEMOA,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_1,Wind,2030,base_short_current_policies,MW,0,2799.77
TEMOA,MISE,MISE_onshore_wind_turbine_1,Wind,2030,base_short_current_policies,MW,1948.41,1948.41
TEMOA,FRCC,FRCC_conventional_steam_coal_2,Coal,2030,base_short_current_policies,MW,674,640.3
TEMOA,CANO,CANO_biomass_2,Other,2030,base_short_current_policies,MW,114.576,108.847
TEMOA,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2030,base_short_current_policies,MW,1768,1768
TEMOA,SRCE,SRCE_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_current_policies,MW,2274.1,2160.4
TEMOA,NWPP,NWPP_onshore_wind_turbine_1,Wind,2030,base_short_current_policies,MW,6964.2,6964.2
TEMOA,PJME,PJME_landbasedwind_class3_moderate_0,Wind,2030,base_short_current_policies,MW,0,1676.23
TEMOA,NYUP,NYUP_small_hydroelectric_1,Hydro,2030,base_short_current_policies,MW,241.56,241.56
TEMOA,SPPN,SPPN_utilitypv_class1_moderate_3,Solar,2030,base_short_current_policies,MW,0,810.209
