model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,base_short_current_policies_retire,MW,100,100.021
GenX,2,BASN_to_CASO,2027,base_short_current_policies_retire,MW,5920,5920.05
GenX,3,BASN_to_NWPP,2027,base_short_current_policies_retire,MW,3350,3350.06
GenX,4,BASN_to_RMRG,2027,base_short_current_policies_retire,MW,3750,3750.06
GenX,5,BASN_to_SRSG,2027,base_short_current_policies_retire,MW,5385,5385.11
GenX,6,CANO_to_CASO,2027,base_short_current_policies_retire,MW,3675,3675.82
GenX,7,CANO_to_NWPP,2027,base_short_current_policies_retire,MW,3675,3675.05
GenX,8,CASO_to_NWPP,2027,base_short_current_policies_retire,MW,2858,2858.07
GenX,9,CASO_to_SRSG,2027,base_short_current_policies_retire,MW,4354,4354
GenX,10,FRCC_to_SRSE,2027,base_short_current_policies_retire,MW,3600,3600.18
GenX,11,ISNE_to_NYCW,2027,base_short_current_policies_retire,MW,760,760.011
GenX,12,ISNE_to_NYUP,2027,base_short_current_policies_retire,MW,1400,1959.23
GenX,13,MISC_to_MISE,2027,base_short_current_policies_retire,MW,0,1.9403
GenX,14,MISC_to_MISS,2027,base_short_current_policies_retire,MW,1039,1039.02
GenX,15,MISC_to_MISW,2027,base_short_current_policies_retire,MW,1655,1655.06
GenX,16,MISC_to_PJMC,2027,base_short_current_policies_retire,MW,5244,5244.51
GenX,17,MISC_to_PJMW,2027,base_short_current_policies_retire,MW,5441,5441.07
GenX,18,MISC_to_SPPC,2027,base_short_current_policies_retire,MW,1430,1430.02
GenX,19,MISC_to_SPPN,2027,base_short_current_policies_retire,MW,0,3.33271
GenX,20,MISC_to_SPPS,2027,base_short_current_policies_retire,MW,1172,1172.17
GenX,21,MISC_to_SRCE,2027,base_short_current_policies_retire,MW,3745,3745.35
GenX,22,MISE_to_MISW,2027,base_short_current_policies_retire,MW,0,1.55286
GenX,23,MISE_to_PJMW,2027,base_short_current_policies_retire,MW,2662,2662.12
GenX,24,MISS_to_SPPC,2027,base_short_current_policies_retire,MW,0,5.08185
GenX,25,MISS_to_SPPS,2027,base_short_current_policies_retire,MW,1697,1697.39
GenX,26,MISS_to_SRCE,2027,base_short_current_policies_retire,MW,4092,4092.11
GenX,27,MISS_to_SRSE,2027,base_short_current_policies_retire,MW,891,891.043
GenX,28,MISW_to_NWPP,2027,base_short_current_policies_retire,MW,200,200.011
GenX,29,MISW_to_PJMC,2027,base_short_current_policies_retire,MW,3200,3200.06
GenX,30,MISW_to_SPPC,2027,base_short_current_policies_retire,MW,0,1.77485
GenX,31,MISW_to_SPPN,2027,base_short_current_policies_retire,MW,5512,5512.2
GenX,32,NWPP_to_RMRG,2027,base_short_current_policies_retire,MW,400,400.075
GenX,33,NYCW_to_NYUP,2027,base_short_current_policies_retire,MW,2489,3660.42
GenX,34,NYCW_to_PJME,2027,base_short_current_policies_retire,MW,660,660.093
GenX,35,NYUP_to_PJME,2027,base_short_current_policies_retire,MW,1255,6231.96
GenX,36,PJMC_to_PJMW,2027,base_short_current_policies_retire,MW,980,980.599
GenX,37,PJMD_to_PJME,2027,base_short_current_policies_retire,MW,1200,1387.15
GenX,38,PJMD_to_PJMW,2027,base_short_current_policies_retire,MW,6930,6930.42
GenX,39,PJMD_to_SRCA,2027,base_short_current_policies_retire,MW,1000,1000.05
GenX,40,PJME_to_PJMW,2027,base_short_current_policies_retire,MW,3885,3885.05
GenX,41,PJMW_to_SRCA,2027,base_short_current_policies_retire,MW,1219,1219.02
GenX,42,PJMW_to_SRCE,2027,base_short_current_policies_retire,MW,3333,3333.52
GenX,43,RMRG_to_SPPC,2027,base_short_current_policies_retire,MW,210,1673.66
GenX,44,RMRG_to_SPPN,2027,base_short_current_policies_retire,MW,410,2435
GenX,45,RMRG_to_SRSG,2027,base_short_current_policies_retire,MW,614,614.083
GenX,46,SPPC_to_SPPN,2027,base_short_current_policies_retire,MW,1433,1858.41
GenX,47,SPPC_to_SPPS,2027,base_short_current_policies_retire,MW,3372,3372.05
GenX,48,SPPN_to_SPPS,2027,base_short_current_policies_retire,MW,0,11.5881
GenX,49,SPPS_to_SRSG,2027,base_short_current_policies_retire,MW,1010,1010.1
GenX,50,SPPS_to_TRE,2027,base_short_current_policies_retire,MW,600,600.218
GenX,51,SPPS_to_TREW,2027,base_short_current_policies_retire,MW,220,7134.91
GenX,52,SRCA_to_SRCE,2027,base_short_current_policies_retire,MW,216,216.537
GenX,53,SRCA_to_SRSE,2027,base_short_current_policies_retire,MW,1400,1400.17
GenX,54,SRCE_to_SRSE,2027,base_short_current_policies_retire,MW,3196,3196.13
GenX,55,TRE_to_TREW,2027,base_short_current_policies_retire,MW,16529,16529.1
GenX,56,NWPP_to_SPPN,2027,base_short_current_policies_retire,MW,0,1.35531
GenX,57,SRSG_to_TRE,2027,base_short_current_policies_retire,MW,0,2542.88
GenX,1,BASN_to_CANO,2030,base_short_current_policies_retire,MW,100.021,100.032
GenX,2,BASN_to_CASO,2030,base_short_current_policies_retire,MW,5920.05,5920.06
GenX,3,BASN_to_NWPP,2030,base_short_current_policies_retire,MW,3350.06,3350.07
GenX,4,BASN_to_RMRG,2030,base_short_current_policies_retire,MW,3750.06,3750.07
GenX,5,BASN_to_SRSG,2030,base_short_current_policies_retire,MW,5385.11,5385.11
GenX,6,CANO_to_CASO,2030,base_short_current_policies_retire,MW,3675.82,3675.85
GenX,7,CANO_to_NWPP,2030,base_short_current_policies_retire,MW,3675.05,3675.06
GenX,8,CASO_to_NWPP,2030,base_short_current_policies_retire,MW,2858.07,2858.08
GenX,9,CASO_to_SRSG,2030,base_short_current_policies_retire,MW,4354,4354.03
GenX,10,FRCC_to_SRSE,2030,base_short_current_policies_retire,MW,3600.18,3600.28
GenX,11,ISNE_to_NYCW,2030,base_short_current_policies_retire,MW,760.011,760.052
GenX,12,ISNE_to_NYUP,2030,base_short_current_policies_retire,MW,1959.23,3972.59
GenX,13,MISC_to_MISE,2030,base_short_current_policies_retire,MW,1.9403,2.07837
GenX,14,MISC_to_MISS,2030,base_short_current_policies_retire,MW,1039.02,1039.05
GenX,15,MISC_to_MISW,2030,base_short_current_policies_retire,MW,1655.06,1655.15
GenX,16,MISC_to_PJMC,2030,base_short_current_policies_retire,MW,5244.51,5244.66
GenX,17,MISC_to_PJMW,2030,base_short_current_policies_retire,MW,5441.07,5441.15
GenX,18,MISC_to_SPPC,2030,base_short_current_policies_retire,MW,1430.02,1430.05
GenX,19,MISC_to_SPPN,2030,base_short_current_policies_retire,MW,3.33271,5.3652
GenX,20,MISC_to_SPPS,2030,base_short_current_policies_retire,MW,1172.17,1172.18
GenX,21,MISC_to_SRCE,2030,base_short_current_policies_retire,MW,3745.35,3745.57
GenX,22,MISE_to_MISW,2030,base_short_current_policies_retire,MW,1.55286,3.37774
GenX,23,MISE_to_PJMW,2030,base_short_current_policies_retire,MW,2662.12,2662.14
GenX,24,MISS_to_SPPC,2030,base_short_current_policies_retire,MW,5.08185,263.886
GenX,25,MISS_to_SPPS,2030,base_short_current_policies_retire,MW,1697.39,10027.3
GenX,26,MISS_to_SRCE,2030,base_short_current_policies_retire,MW,4092.11,4092.19
GenX,27,MISS_to_SRSE,2030,base_short_current_policies_retire,MW,891.043,891.13
