region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BASN,BASN_biomass_1,1,1,1,0.0,0.0,3.8466749999999995e6,0.0,1.3143312000000002e6,3.060832320000062e6,0.0,0.0,0.0,1.3650879785714526e7,0.0,0.0,0.0,0.0,0.0,1.3650879785714526e7,8.221838520000061e6,5.429041265714465e6
BASN,BASN_conventional_hydroelectric_1,1,1,2,0.0,0.0,6.955105839999999e7,0.0,0.0,0.0,0.0,0.0,0.0,3.0149725450610477e8,0.0,0.0,0.0,0.0,0.0,3.0149725450610477e8,6.955105839999999e7,2.319461961061048e8
BASN,BASN_conventional_steam_coal_1,1,1,3,0.0,0.0,2.05603286e7,0.0,7113.008168095573,53330.91379479137,0.0,0.0,0.0,1.136828892986645e6,0.0,0.0,0.0,777735.7077371738,0.0,1.136828892986645e6,2.1398508229700062e7,-2.026167933671342e7
BASN,BASN_geothermal_1,1,1,4,0.0,0.0,2.28338292e7,0.0,0.0,0.0,0.0,0.0,0.0,5.845786487915265e7,0.0,0.0,0.0,0.0,0.0,5.845786487915265e7,2.28338292e7,3.562403567915265e7
BASN,BASN_natural_gas_fired_combined_cycle_1,1,1,5,0.0,0.0,9.216538139999999e7,0.0,5.436527919192179e7,4.894050592769009e8,0.0,0.0,0.0,1.9958638045820265e9,0.0,0.0,0.0,1.1803560202378373e9,0.0,1.9958638045820265e9,1.81629174010666e9,1.795720644753666e8
BASN,BASN_natural_gas_fired_combustion_turbine_1,1,1,6,0.0,0.0,2.0234961599999998e7,0.0,1.356307015893883e6,1.2737983390936699e7,0.0,0.0,0.0,5.2152215857413664e7,0.0,0.0,0.0,3.072169994195916e7,0.0,5.2152215857413664e7,6.5050951948789746e7,-1.2898736091376081e7
BASN,BASN_natural_gas_internal_combustion_engine_1,1,1,7,0.0,0.0,4.2735e6,0.0,372281.57295624376,3.1860376476255315e6,0.0,0.0,0.0,1.3735674427218888e7,0.0,0.0,0.0,7.684143526500467e6,0.0,1.3735674427218888e7,1.5515962747082243e7,-1.7802883198633548e6
BASN,BASN_onshore_wind_turbine_1,1,1,8,0.0,0.0,2.236e7,0.0,0.0,0.0,0.0,0.0,0.0,5.2728733800561175e7,0.0,0.0,0.0,0.0,0.0,5.2728733800561175e7,2.236e7,3.0368733800561175e7
BASN,BASN_small_hydroelectric_1,1,1,9,0.0,0.0,1.4377868800000003e7,0.0,0.0,0.0,0.0,0.0,0.0,1.635964259809551e8,0.0,0.0,0.0,0.0,0.0,1.635964259809551e8,1.4377868800000003e7,1.4921855718095508e8
BASN,BASN_solar_photovoltaic_1,1,1,10,0.0,0.0,9.66952266e7,0.0,0.0,0.0,0.0,0.0,0.0,3.746684401831403e8,0.0,0.0,0.0,0.0,0.0,3.746684401831403e8,9.66952266e7,2.7797321358314025e8
CANO,CANO_biomass_1,2,1,11,0.0,0.0,2.5372969999999996e7,0.0,1.0168214783999974e7,2.3671956672000054e7,0.0,0.0,0.0,1.0108600632610114e8,0.0,0.0,0.0,0.0,0.0,1.0108600632610114e8,5.921314145600003e7,4.187286487010111e7
CANO,CANO_conventional_hydroelectric_1,2,1,12,0.0,0.0,2.6425920640000004e8,0.0,0.0,0.0,0.0,0.0,0.0,1.1346864215524573e9,0.0,0.0,0.0,0.0,0.0,1.1346864215524573e9,2.6425920640000004e8,8.704272151524572e8
CANO,CANO_hydroelectric_pumped_storage_1,2,1,13,0.0,0.0,1.071235912e8,0.0,0.0,0.0,0.0,0.0,1.5440625009366375e8,3.522752167692238e8,0.0,0.0,0.0,0.0,0.0,3.522752167692238e8,2.6152984129366374e8,9.074537547556007e7
CANO,CANO_natural_gas_fired_combined_cycle_1,2,1,14,0.0,0.0,1.3036499680000001e8,0.0,9.087652779172993e7,7.555801960835118e8,0.0,0.0,0.0,3.091948127599431e9,0.0,0.0,0.0,1.9136556183384755e9,0.0,3.091948127599431e9,2.890477339013717e9,2.0147078858571386e8
CANO,CANO_natural_gas_fired_combustion_turbine_1,2,1,15,0.0,0.0,3.4161633800000004e7,0.0,2.622850217075383e6,2.2957738404789925e7,0.0,0.0,0.0,9.116384839544538e7,0.0,0.0,0.0,5.814499282855138e7,0.0,9.116384839544538e7,1.178872152504167e8,-2.672336685497132e7
CANO,CANO_natural_gas_internal_combustion_engine_1,2,1,16,0.0,0.0,8.8431e6,0.0,877475.308592927,7.149823451457257e6,0.0,0.0,0.0,3.011832237828963e7,0.0,0.0,0.0,1.8108335672282632e7,0.0,3.011832237828963e7,3.4978734432332814e7,-4.860412054043185e6
CANO,CANO_natural_gas_steam_turbine_1,2,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO,CANO_onshore_wind_turbine_1,2,1,18,0.0,0.0,2.6574e6,0.0,0.0,0.0,0.0,0.0,0.0,9.79959516561204e6,0.0,0.0,0.0,0.0,0.0,9.79959516561204e6,2.6574e6,7.14219516561204e6
CANO,CANO_petroleum_liquids_1,2,1,19,0.0,0.0,3.1164e6,0.0,1.6647199158707926,71.3866157827202,0.0,0.0,0.0,16.98170574966883,0.0,0.0,0.0,47.300099135017874,0.0,16.98170574966883,3.1165203514348334e6,-3.1165033697290835e6
CANO,CANO_small_hydroelectric_1,2,1,20,0.0,0.0,2.5429444e7,0.0,0.0,0.0,0.0,0.0,0.0,3.248334507684766e8,0.0,0.0,0.0,0.0,0.0,3.248334507684766e8,2.5429444e7,2.994040067684766e8
CANO,CANO_solar_photovoltaic_1,2,1,21,0.0,0.0,5.66004837e7,0.0,0.0,0.0,0.0,0.0,0.0,2.3287650891825765e8,0.0,0.0,0.0,0.0,0.0,2.3287650891825765e8,5.66004837e7,1.7627602521825767e8
CASO,CASO_biomass_1,3,1,22,0.0,0.0,2.5071269999999996e7,0.0,6.533654399999979e6,1.5187116671999859e7,0.0,0.0,0.0,9.299234623618975e7,0.0,0.0,0.0,0.0,0.0,9.299234623618975e7,4.679204107199983e7,4.620030516418992e7
