Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.4172971030196204e11,7.843418509210985e9,5.363247602423675e9,5.237600404839685e9,1.4650774760029718e10,1.0682221688112537e10,8.573931714389675e9,4.0304423743213854e9,5.0369100225631895e9,1.2684174724244177e10,8.370701033768572e9,4.4803075180022645e8,5.389248700578418e9,4.879643389283604e9,6.862331050898869e9,1.19361814738992e10,1.3784407396010056e10,9.475026892499414e9,4.820294439093236e9,4.471513160539544e9,1.376362138640727e10,1.1184516131141958e10,1.1633616424244684e10,1.0249210448472733e10,6.114368929316668e9,1.7959317441435776e10,5.112510799793235e9
cFix,1.9918884865416003e11,7.563869010459999e9,4.68641105448e9,4.645519146170001e9,1.209365214935e10,9.20841274241e9,8.231120318699999e9,3.63046168193e9,3.992545142560001e9,1.206883945387e10,8.104329622e9,3.1997427055e8,4.95974727665e9,3.9666946307200007e9,6.3065514207699995e9,8.71031957702e9,1.2135210348949997e10,9.41753618639e9,4.717113558340001e9,4.40431083034e9,1.3505558973979998e10,9.585624511509996e9,1.0668010549270002e10,8.57944841023e9,5.61310117335e9,1.7071283528759998e10,5.003203085400001e9
cVar,3.559243487018316e9,3.12537532893429e7,7.655346588069467e7,6.960710224278526e7,4.2910686853511256e8,1.6408614731741294e8,6.356072447644851e7,6.485728909006484e7,1.680583169307499e8,1.0958708346043524e8,4.254369362300569e7,1.8935080482451104e7,8.975684506139013e7,2.0484130586795503e8,1.0651963720818129e8,5.503253129233973e8,2.9098315770457774e8,6.002282677605394e6,2.131538818901768e7,1.3793957887587309e7,3.207377662917255e7,3.132940194428681e8,1.8552753739535227e8,2.670877176439621e8,8.624701066698794e7,1.3969328972911605e8,1.3632722662483184e7
cFuel,1.7630668061972603e10,2.482831142760973e8,6.002704472902175e8,5.2246045116170514e8,2.1280028021480558e9,1.13154402867639e9,2.792375097159637e8,3.3511075766449404e8,8.762937234386255e8,5.0573470358871233e8,2.238136474959879e8,1.0910830039987552e8,3.3973264364958996e8,7.080949408745325e8,4.4924737829789555e8,2.67552243109327e9,1.3581998647121391e9,5.147612757798252e7,8.185341068504368e7,5.339663136477144e7,2.2597616948797e8,1.2855842610725224e9,7.800651552000232e8,1.4026610207803848e9,4.1500768566199017e8,7.483266838374498e8,9.56641718209338e7
cNSE,1.7850144616771033e8,12631.185546388371,12634.772762305534,13705.265194769212,12939.996550038972,1.781787697087332e8,13161.49726281169,12645.63682604848,12839.633813552236,13483.32502603649,14070.64957728394,13100.367899795618,11935.217437777485,12511.821115944045,12614.622792280923,14152.862533047255,14024.643342824353,12295.853826036235,12081.879173764255,11740.94718504742,12466.310130907827,13339.116569077312,13182.379307305422,13299.818386286408,13059.63768906799,13939.109210647657,10819.909816472516
cStart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.159327181639861e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.115085538083932e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
