Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
t1,37.007982772688095,38.20011076880148,40.47130200808201,32.415398116798066,23.87839974234979,22.416815388280575,21.39799916655952,28.66461658892704,21.3980014723496,34.60707084394903,20.501297395179094,19.935172034301058,21.398000855050974,23.621854386006476,19.935201578664813,21.398000402002733,33.62798896621783,26.669818202507297,27.195022169921383,30.492522306115998,27.050415155567233,24.791416616616548,30.00893620732825,36.97831615535678,31.156298036285133,29.47605889053759
t2,33.54422981918017,35.67403602543635,36.683408391734815,29.50306518358014,23.8783992045467,21.39800882023505,21.397998306055207,25.936309969507665,21.398000568452915,29.211022948137337,20.455501106981263,19.27132224991197,21.3980001325143,22.477571855101992,19.935200797365155,21.398000085059113,25.794302791922025,22.535913937965958,24.67142322242722,27.283628870104028,25.96703866296841,23.891176312852927,27.312801271728706,33.51701599814066,28.459784737468336,28.22447786318614
t3,31.795781208549457,35.67400275054651,36.683345918034966,29.50305348982622,23.878398901173345,21.398000471776694,21.3979979600162,24.799762884473836,21.39800013514363,28.648405144913067,20.454615046463243,19.2712688507189,21.397999751477162,22.477568364035005,19.93520069593231,21.397999952173826,23.77231571919135,22.535875354851704,22.883665700187283,23.313076515615037,25.96703241446315,23.891154525400843,27.312797997172048,27.996026481336074,24.196402747284214,24.11700948560898
t4,29.984008643369883,35.67399703444456,33.251272085742,29.50305238234817,23.87839880470206,21.397999244867723,21.397997942875158,24.484715152350542,21.398000055741825,28.648401511234617,20.454593452230085,19.27125099182884,21.397999664017156,22.477567847866535,19.935200636986863,21.39799991781665,23.74768435893267,22.441745377697295,22.883655022487147,23.016915143979276,25.967032721504218,23.89114276963118,27.312797652367802,27.99600526104819,24.196400846467565,23.810634806047872
t5,29.98400316254905,35.1797391543233,32.79005175828531,29.503051781022904,23.87839870019087,21.397999071897672,21.39799804211501,24.19640453180459,21.398000007014616,28.648400794853085,20.454580051344536,19.271243524476635,21.397999539729238,22.47756899433661,19.935200586650968,21.398000043560582,23.747678336463323,22.44173688874362,22.883652469009288,22.745887578062014,25.967033849213458,23.891171536496746,27.312797205562454,27.995981967488905,24.19640067038541,23.53026077462705
t6,29.984002163149302,35.17920833481025,32.790014014980365,29.50305672384216,23.878398647870487,21.397999342048063,21.39799840594884,24.19640125617405,21.397999999141174,28.648400650690817,20.454585449637907,19.271248451172635,21.397999585224497,22.47757486268327,19.935200677591876,21.398000253996795,23.74767605401026,22.441727357328073,22.883651375865075,22.745883907306336,26.819690542970307,23.891201827568565,27.31279830614688,27.995932272913063,24.1964006404743,23.530253198108795
t7,29.984001474264147,35.179157711095336,32.790005047426796,32.41538045334548,23.878398636360707,21.397999777506396,21.397998957975872,24.196397170843362,21.39800017801334,28.648400543435862,20.454812285238464,19.27128190542418,21.397999834176435,22.477591674881328,19.935200915917488,21.3980004785678,23.747678671955455,22.51251292114932,22.883666339185254,22.74586948881312,27.312793336728614,25.404781783976794,27.312799633923277,27.995801013162147,24.196400666339432,23.5302380734909
t8,29.984001224133223,35.179140295191104,32.79000229001853,32.41539423197745,23.878398398993376,21.398000320348324,21.397999180394297,24.221465795426155,21.398000360853967,28.64840049013875,20.501115026806545,19.28470968516873,21.398000149287757,23.621936439224612,19.935201076063905,21.398000597120756,23.772303646318058,22.535871481053956,22.883684126380366,22.769445711252764,27.31279848715366,25.404798378119512,27.312799994431863,27.995728453361057,24.196401091957938,23.554631400070118
t9,29.98400142547307,35.17913062824921,32.79000225746408,29.50303210150096,23.878398536027543,21.398000313945055,21.3979987789459,24.196401160476846,21.398000151872143,28.64840059645573,20.50129546709798,19.935188350067616,21.39799950672396,22.477780773147074,19.935201829901082,21.398000356616922,23.77232325556924,22.535888448524783,22.883689139398534,22.745880449322,27.31274219920844,25.40478819242705,27.312785319046146,27.995650457593552,24.19640182840812,23.530240099964686
t10,29.984000110663942,35.17911009301882,32.78997893620519,27.31281085466564,23.878399297931363,21.398000767548755,21.397998755084426,24.196401426427613,21.397999986304352,28.648400821191817,20.501313611753254,19.935261364203026,21.39799938611404,23.226923214062285,19.93520784243232,21.39800023279967,23.772329672745094,22.535895455713334,22.883689697597934,22.745878951852273,25.967047946853828,25.347865091151498,26.92385820253284,26.40074427503088,24.19640097923816,22.864576312207813
