Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,205388.3588691853,398190.33254157344,-7.229079641064856e6,-1.3735696453061882e7,-1.0954133389579762e7,-1.309905389734326e7,-1.927911180289834e7,-8.633471736198328e6,-2.6659702084600203e7,-1.433767991146632e7,-3.1082837769551347e6,-1.4210530067737084e7,-3.285938868883114e6,7.647379098031498e6,-3.4211086292719515e6,-1.0345323974288106e7,-1.6657035467959063e6,3.3260711200611945e7,2.6390781412205247e-7,2.0633804265655797e7,1.9675027722155172e7,-103199.75053882359,1.3862416876552987e6,-1.7104956888302233e7,-1.0664258344762114e8,-4.0087819498767e6,5.612773317852197e7,1.4761018693604325e6,4.555891803270026e6,-4.010997695677809e-7,2.1163512116261993e7,59759.92434936357,-1.4761073837347545e6,-2.056531215030443e7,-3.7318854951084517e6,811570.1967026723,-7.238688370420116e7,-3.7323754726916894e7,1.7653271123555306e7,1.5900743333323451e6,3.23700250000311e7,2.6095308227702275e7,-1.4041710055790973e8,-9.29532454130993e6,361062.34440779075,2.3001836470732265e6,-8.602160687690258e6,-1.6432911961730087e7,1.640766088686286e8,1.3109342562398307e6,-7.131886858504009e6,-5.068572045749775e6,672410.1110270201,3.570284985393985e7,-3.0651792834456645e7,-1.0185921796892662e7,-3.0510381327707116e7,-2.2207029636877492e8
t1,0.0005308239331373469,1248.6825810823098,-0.0013055967241005183,-3419.973532332769,1.2095670951177367e-6,0.008296523170426163,-1816.9912297977687,-2858.092453311388,-9826.836547590867,-4073.3302171916293,-760.0937092644693,-5048.792182662601,-0.006508851789681171,1039.1969975365391,-0.0025143460033951676,-7.450134870250005,-0.0017501651203478505,11205.995848050889,6.922101271931288e-11,10961.597911962155,2966.0586018139925,1.5328909568970062e-5,1.91963590607998e-5,-942.2440149875489,237.29830916530975,-4092.395009068311,0.02768235683602452,200.1983937422877,6.926739549579963e-6,-4.945867941364533e-11,5512.296997098622,-0.00044683260074566955,-0.0022520750605387195,-613.080653498974,0.0001756072249875604,-1.1554278277147038e-5,-9742.795192488402,-86.88287500144983,4186.883382475149,0.01482094370218113,4111.2950669636975,4588.688248192168,-17792.897611997778,-1294.0974380154573,0.003842364108695395,3198.865148597451,3373.095596310837,5421.294429825169,26571.495081880916,0.004579856283192874,-1819.0369685343833,-0.005265806736701333,757.3086446422096,5943.696501687443,-0.25451238654587627,-2339.2951857742787,-6001.2884743054465,18988.159713855373
t2,0.0014501545932249285,3051.881308444382,-246.33546376976253,-3756.397535521669,-4.0055645340563765e-5,0.0017419087185025187,-3675.0965662218828,-2858.096837287737,-12330.822844485909,-5553.385826236808,-760.0939011508208,-5048.794638172963,-5.7510907531328255e-6,1039.1953910540553,7.158457336825279e-6,-8.659239051915144e-7,1.4456369372646265e-5,9985.920527775801,6.749532675663586e-11,10961.59698518127,3745.3551716867837,1.535206056040467e-5,2.5656044513641443e-5,-6288.793304847102,0.014388242820233009,-4092.383728243619,6996.99048967699,200.19533319784944,6.497138137503364e-7,-5.436707958540093e-11,5512.29326946373,-0.022859531221236164,-0.00876067183250241,-0.12223465685408136,0.0033113521559764107,5.056236845577134e-6,-9742.792202294011,-0.002992067911131965,4186.887064444371,0.014814479867980766,4111.291480671936,2759.5414007764675,-17792.894099476736,-681.0494101214238,658.5972358138558,4010.8922189477526,3373.0966450552355,5421.292526084293,26571.495392248973,393.5625094344611,707.5935070846916,-0.004960130513729401,0.0022271251686323988,5943.693906116117,-0.0009172519281648807,-1004.1421905833321,-6001.2809553027,19798.88809005184
t3,0.017406722948534792,5920.193834898986,-0.003914006902133207,-3756.3976994247696,-688.6282193517183,0.0016638105093666321,-3675.0969336301146,-2858.0971126195013,-12393.397735102673,-4282.181374699205,-760.0938576486575,-5048.794644912947,-4.241335239973343e-6,1039.19224238634,8.047404280382493e-6,1.572934092439822e-5,4.284659949707873e-5,843.0687523565873,6.501981727614475e-11,10961.565913008655,3745.3563358985316,1.4050277274451747e-5,2.8790332952223132e-5,-6288.782437162325,-8380.890007126973,-0.009716413087758264,12565.990377826362,200.1940232474229,1.2056753619045973e-6,-5.4557241476996887e-11,4423.214153410169,-400.492986950534,-0.009125626757213567,-0.09749816994523362,0.0033116484264682135,1.5206113699744e-5,-9742.7921979679,-0.0029814771964210133,4186.887053697421,0.01481567639108803,4111.291479897355,572.5996507935238,-16013.46504442929,-0.028297313997548305,658.5904751660373,0.042228128643803105,2958.938176636653,0.007444062979768072,26571.492758395634,0.03551633284733019,1093.6110613694266,-0.004910835579054983,0.0021734611222919394,5943.693788138197,-0.00048551780901699693,-2339.2928836466726,-4676.456362005676,4490.988332565359
t4,100.09356559373623,5920.178759305371,-0.0008951704736576629,-3756.3968331459096,-0.0019463625157353727,-1840.2944964586302,-3675.0969622658104,-2858.088710368823,-12393.395566652129,-4074.6256066941396,-760.0938540820258,-5048.794648481087,1.6435846411783558e-6,1039.190384498725,1.2178022597460372e-5,4.329130784629009e-5,6.200025124988463e-5,0.05041102727268934,6.387120703325583e-11,1248.8639587300343,3745.3563946340387,1.3751670349748371e-5,2.849117411904644e-5,-6288.773113038144,-8191.049242354767,-0.0037157230826962936,12565.992275797882,200.19402756358465,-1.5467035648435124e-6,-5.397899533803528e-11,3450.445416056909,-400.49305473478336,-0.009175534462518488,-0.09681399776000481,0.0033215850525322925,1.7368865540507038e-5,-9742.792198543255,-0.002983872686889379,4186.887058237639,0.014813967409484088,4111.291487485325,358.10057318744856,-17792.751364777796,-0.0244473565978796,658.590694437665,559.0670644947166,0.02176233819607799,0.0017393025740953833,26571.49394862361,2949.946535246336,1048.0701197100027,-0.004916873259859381,0.0021650650005602045,5943.693803264267,-0.0021807079062016927,-2339.292858089956,-1690.1480250120148,-6194.68315296704
t5,100.09108619050824,5516.755393897777,-0.000886698932815095,-3756.396827851758,-0.001997776083024274,-3639.4022532199956,-3675.0965716434466,-2858.0776941912673,-12393.39460106812,-4040.390900393083,-760.093850417909,-5048.794651657284,6.0162328138758825e-6,1039.1872971319137,1.4367271443533334e-5,5.484350965405518e-5,6.999732135708123e-5,0.051122893050025736,6.334330254930016e-11,0.01629430129049923,3745.3556619310634,1.360524340212871e-5,2.7819010645286748e-5,-6288.660713257302,-10329.175217421227,-0.0016140313559999855,12565.993439676853,200.194028191673,-2.55731980511377e-6,-5.371197801341959e-11,3021.6739793673205,-400.4930403844967,-0.009206228964249236,-0.0963039878395902,0.003330920608472011,2.1260926587111614e-5,-9742.792195678585,-0.002982557911528569,4186.8870367641675,0.014816062096592465,4111.291473666429,2041.3254184053017,-17792.751634043932,-0.024574558462399754,658.5906829315488,789.9364753918495,0.006964162376254286,-0.0017276703539093508,26571.494673463218,2949.978029634202,1026.6399899464766,-0.004929589991868032,0.002171336846017982,5943.693784726816,-0.0045959559085032185,-2339.292846537703,-409.85165103313346,-9005.630111509454
t6,100.0911201194411,4623.615247398772,-0.0008858165992713608,-3756.396826986391,-0.0020167890957091196,-3414.7340212153226,-3675.0965750822206,-2858.0776264005017,-12393.39458345138,-4908.099086425871,-760.093851023841,-5048.794648399879,9.883701872403872e-6,1039.187323473121,1.5181376355181743e-5,6.093421665945342e-5,7.233339602838465e-5,0.05185914505980662,6.275200063271295e-11,0.01624465147978375,3745.352970931973,1.3279463525017366e-5,2.5493699922523194e-5,-6288.658283725094,-13148.329895884277,-0.0017067838287880843,12565.993452686416,200.19402836254318,-1.0539742114329653e-6,-5.416089064480922e-11,2762.229119800623,-400.4930319119415,-0.009188922171830025,-0.09640680582284498,0.003328102675481252,2.3486216584301795e-5,-9742.792180080818,-0.0029823970532409125,4186.893155426019,0.014818038516168272,4111.294576892622,3926.3844969509087,-17792.751318988256,-0.024858398959042453,658.5906487902531,1431.066535489714,0.00706887015949759,-0.0017773080860431494,26571.49466945801,2949.977972320939,780.1928331590033,-158.95712642521337,0.000623995094286952,5943.693792058795,-0.004588862681823528,-2339.2928413219515,-140.8178160715001,-11230.57801981851
t7,100.09076535541259,3642.6517116172486,-0.0008868862416364769,-3756.39683196552,-0.0020590545272577985,-3178.972555111292,-3675.0965755763696,-2858.0777165869495,-12393.394608208768,-7095.295804662688,-760.0938691356871,-5048.794636750658,8.5300317259896e-6,1039.187339828841,1.1401311616799017e-5,5.080382742455072e-5,8.573215258428802e-5,0.21548928531778247,6.135292611290185e-11,0.015804953074140305,3745.3933944322025,1.4252188865450628e-5,2.1169273121456617e-5,-5257.317248781858,-23547.246552219567,0.022133416404703794,12565.99351266179,200.19402770962557,5.999441466750317e-6,-5.7320636748606346e-11,4461.607806041844,-400.49305740919203,-0.009022922069742811,-0.10448508165609557,0.003315056863598182,2.3956306692330642e-5,-9742.792187695923,-0.00298243842915553,4186.894596412013,0.014818943663124017,4111.295510845149,4588.692465080117,-16648.998421993656,-0.02462249624816878,658.5906702364102,0.07814452622169801,0.003960375483160512,-0.0020105567547594977,26571.49478966638,2949.9778831498975,758.7102170571267,-0.0032107746169487924,1.9927609885578984e-6,5943.668389063444,-0.005067175104485338,-2339.292900664929,-50.68641705422872,-21228.306761651107
t8,100.09072800334712,3129.4921696969645,-0.0008886296165926758,-3756.396741841514,-0.0020127012245792783,-2939.38809566193,-3675.0965785797675,-2858.077769959561,-12393.394552193544,-7095.295802878742,-760.0936884518031,-5048.79504711947,-8.21857425218968e-6,1039.1876609524707,-2.845155284567286e-7,-2.9210619478825346e-5,1.54276334389228e-5,639.2429009835599,6.131539356873592e-11,0.01789411510353872,3745.393345277915,1.5037969018417724e-5,2.0671808814306856e-5,-1031.7548201086643,-13949.95978034859,0.018439633058026796,12565.993337783106,200.19402616315384,1.1893312010911617e-5,-5.415053789491158e-11,4947.583796880258,-400.492976822477,-0.016196003996310503,-57.293317145656225,0.0048810873107602145,1.5735148151473773e-5,-9742.795205503025,-220.58518157417078,4186.887808557159,0.01482662154346804,4111.2955197800775,4588.692447499418,-13450.732569522997,-0.028313462045005778,658.5904521756537,0.044599313450121636,0.00404176839742982,-0.0014443925455120362,26571.494571668456,2949.976827054964,1034.2975686580126,-0.003254086485016888,2.8986368120878964e-6,5943.669483090534,-0.004305123730805471,-2339.292851547577,-37.42474033570558,-3344.7387632801274
t9,100.09100920399165,3081.854736991938,-0.0008870768067823678,-3756.3967183951618,-0.002015287988264736,-2619.3189466245462,-3675.096581356114,-2858.0777529206434,-12393.394581981593,-1871.0730226575483,-760.0937062762781,-5048.7921681230655,-6.905777110249789e-6,1039.1873283160544,2.1990260692256937e-6,-2.5036512704213946e-5,2.9095880401683087e-5,4442.856355227793,6.262248794609432e-11,0.01578584604589312,3745.3933378599118,1.4485619270100234e-5,2.5357985500586473e-5,-0.20523251855528443,-20818.761603309405,0.021423064861825495,12565.99341982289,200.19402571368735,4.561474397763002e-6,-4.898676815411485e-11,5012.598791882805,-400.4929847121994,-0.002253032252743706,-549.1854944091351,0.0001752534055504631,2.4505503829394007e-5,-9742.792104279566,-0.0029175507045160758,4186.894636332322,0.014817423787863871,4111.295511186738,4588.69242586182,-14514.607307749397,-0.028296113611539598,658.5903909751274,0.043570471645491146,0.003344821942511075,-0.0018619933302922182,26571.494732599123,2949.9780624799473,471.3900699791484,-0.0032556433217259795,-3.367886517652768e-6,5943.669148784455,-0.004709126899428064,-2339.292860694245,-30.01915099913302,-1707.373247836739
