region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
ISNE,ISNE_hydroelectric_pumped_storage_1,5,1,45,0.0,0.0,8.3180864e7,0.0,0.0,0.0,0.0,0.0,2.2648443187370002e7,1.697817996263153e8,0.0,0.0,0.0,0.0,0.0,1.697817996263153e8,1.0582930718737e8,6.395249243894529e7
ISNE,ISNE_natural_gas_fired_combined_cycle_1,5,1,46,0.0,0.0,1.4996172600000003e8,0.0,4.994524432272457e7,3.490346711913742e8,0.0,0.0,0.0,1.519353052525503e9,0.0,0.0,0.0,0.0,0.0,1.519353052525503e9,5.489416415140988e8,9.704114110114042e8
ISNE,ISNE_natural_gas_fired_combustion_turbine_1,5,1,47,0.0,0.0,1.97836122e7,0.0,471128.53700128046,3.3058232844039807e6,0.0,0.0,0.0,1.4492014488115284e8,0.0,0.0,0.0,0.0,0.0,1.4492014488115284e8,2.356056402140526e7,1.2135958085974757e8
ISNE,ISNE_natural_gas_internal_combustion_engine_1,5,1,48,0.0,0.0,1.1003999999999998e6,0.0,87645.62202453251,586212.9640894692,0.0,0.0,0.0,5.009317232035826e6,0.0,0.0,0.0,0.0,0.0,5.009317232035826e6,1.7742585861140015e6,3.2350586459218245e6
ISNE,ISNE_natural_gas_steam_turbine_1,5,1,49,0.0,0.0,523290.5999999999,0.0,4199.412602831542,127833.28899819424,0.0,0.0,0.0,975181.1809237119,0.0,0.0,0.0,0.0,0.0,975181.1809237119,655323.3016010257,319857.8793226861
ISNE,ISNE_nuclear_1,5,1,50,0.0,0.0,7.495860204e8,0.0,8.306715933787684e7,2.2618251519711328e8,0.0,0.0,0.0,1.0219606519124677e9,0.0,0.0,0.0,0.0,0.0,1.0219606519124677e9,1.05883569493499e9,-3.687504302252233e7
ISNE,ISNE_onshore_wind_turbine_1,5,1,51,0.0,0.0,1.7113999999999998e6,0.0,0.0,0.0,0.0,0.0,0.0,1.6117279201580298e6,0.0,0.0,0.0,0.0,0.0,1.6117279201580298e6,1.7113999999999998e6,-99672.07984197
ISNE,ISNE_petroleum_liquids_1,5,1,52,0.0,0.0,8.2404e6,0.0,74839.293583919,2.900914168297072e6,0.0,0.0,0.0,3.2118490780401126e7,0.0,0.0,0.0,0.0,0.0,3.2118490780401126e7,1.1216153461880991e7,2.0902337318520136e7
ISNE,ISNE_small_hydroelectric_1,5,1,53,0.0,0.0,9.3249136e6,0.0,0.0,0.0,0.0,0.0,0.0,6.049777797440553e7,0.0,0.0,0.0,0.0,0.0,6.049777797440553e7,9.3249136e6,5.1172864374405526e7
ISNE,ISNE_solar_photovoltaic_1,5,1,54,0.0,0.0,2.62381554e7,0.0,0.0,0.0,0.0,0.0,0.0,4.5550297124683365e7,0.0,0.0,0.0,0.0,0.0,4.5550297124683365e7,2.62381554e7,1.9312141724683367e7
MISC,MISC_biomass_1,6,1,55,0.0,0.0,8.11573e6,0.0,2.072685888000009e6,4.822167167999843e6,0.0,0.0,0.0,1.6026780800786193e7,0.0,0.0,0.0,0.0,0.0,1.6026780800786193e7,1.5010583055999853e7,1.0161977447863407e6
MISC,MISC_conventional_hydroelectric_1,6,1,56,0.0,0.0,1.3013476800000003e7,0.0,0.0,0.0,0.0,0.0,0.0,4.229939303230885e7,0.0,0.0,0.0,0.0,0.0,4.229939303230885e7,1.3013476800000003e7,2.9285916232308842e7
MISC,MISC_conventional_steam_coal_1,6,1,57,0.0,0.0,1.669635e8,0.0,4.4317645680746526e7,4.10989587971034e8,0.0,0.0,0.0,8.038412074354383e8,0.0,0.0,0.0,0.0,0.0,8.038412074354383e8,6.222707336517805e8,1.815704737836578e8
MISC,MISC_hydroelectric_pumped_storage_1,6,1,58,0.0,0.0,2.2159608e7,0.0,0.0,0.0,0.0,0.0,8.741201382196583e6,4.6192633903441094e7,0.0,0.0,0.0,0.0,0.0,4.6192633903441094e7,3.0900809382196583e7,1.5291824521244511e7
MISC,MISC_natural_gas_fired_combined_cycle_1,6,1,59,0.0,0.0,5.460216400000001e7,0.0,5.969372296185496e7,3.588053153721818e8,0.0,0.0,0.0,8.453938637185469e8,0.0,0.0,0.0,0.0,0.0,8.453938637185469e8,4.731012023340367e8,3.7229266138451016e8
MISC,MISC_natural_gas_fired_combustion_turbine_1,6,1,60,0.0,0.0,5.80051888e7,0.0,2.9563765451881634e6,2.1278632167951882e7,0.0,0.0,0.0,4.4235041758226633e8,0.0,0.0,0.0,0.0,0.0,4.4235041758226633e8,8.224019751314005e7,3.6011022006912625e8
MISC,MISC_natural_gas_internal_combustion_engine_1,6,1,61,0.0,0.0,730800.0,0.0,78813.38314372877,467810.08445107826,0.0,0.0,0.0,3.2812423123024576e6,0.0,0.0,0.0,0.0,0.0,3.2812423123024576e6,1.277423467594807e6,2.0038188447076506e6
MISC,MISC_natural_gas_steam_turbine_1,6,1,62,0.0,0.0,2.5138469999999995e6,0.0,43887.72938218947,1.188301676541062e6,0.0,0.0,0.0,5.158639414837329e6,0.0,0.0,0.0,0.0,0.0,5.158639414837329e6,3.746036405923251e6,1.4126030089140777e6
MISC,MISC_nuclear_1,6,1,63,0.0,0.0,6.529807829999999e8,0.0,5.887469403999665e7,1.603091581025682e8,0.0,0.0,0.0,7.069061018528404e8,0.0,0.0,0.0,0.0,0.0,7.069061018528404e8,8.721646351425648e8,-1.6525853328972435e8
MISC,MISC_onshore_wind_turbine_1,6,1,64,0.0,0.0,6.74283e7,0.0,0.0,0.0,0.0,0.0,0.0,8.424913411945055e7,0.0,0.0,0.0,0.0,0.0,8.424913411945055e7,6.74283e7,1.6820834119450554e7
MISC,MISC_petroleum_liquids_1,6,1,65,0.0,0.0,762300.0,0.0,3478.4489364187925,121013.42302361653,0.0,0.0,0.0,2.772890254050118e6,0.0,0.0,0.0,0.0,0.0,2.772890254050118e6,886791.8719600353,1.8860983820900826e6
MISC,MISC_small_hydroelectric_1,6,1,66,0.0,0.0,658672.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170537754851423e6,0.0,0.0,0.0,0.0,0.0,4.170537754851423e6,658672.0,3.511865754851423e6
MISC,MISC_solar_photovoltaic_1,6,1,67,0.0,0.0,8.26553928e7,0.0,0.0,0.0,0.0,0.0,0.0,1.7912296921003374e8,0.0,0.0,0.0,0.0,0.0,1.7912296921003374e8,8.26553928e7,9.646757641003375e7
MISE,MISE_biomass_1,7,1,68,0.0,0.0,5.566365e6,0.0,1.9631626559999736e6,4.567818527999962e6,0.0,0.0,0.0,1.0353597650632042e7,0.0,0.0,0.0,0.0,0.0,1.0353597650632042e7,1.2097346183999935e7,-1.7437485333678927e6
MISE,MISE_conventional_steam_coal_1,7,1,69,0.0,0.0,4.783735399999999e6,0.0,307027.76538150077,3.624887383195631e6,0.0,0.0,0.0,9.10631282652563e6,0.0,0.0,0.0,0.0,0.0,9.10631282652563e6,8.715650548577132e6,390662.2779484987
