Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,2.9357533005352005e7,2.3632828569574313e9,6.991975517099642e8,2.781468740805333e9,1.9803330066484568e9,8.667734694819456e8,1.3958883469583454e9,1.4725135039147053e9,2.098361643547827e9,7.882372906078736e8,1.9297066873140302e8,5.021177936009221e8,29668.84589220447,6.878284269889046e8,3.208093958817675e8,9.474405042890501e8,6.503098490837615e8,1.557393689300466e9,9.531305980053765e-5,2.354536718582031e9,1.8855577207045276e9,0.00014389376255410382,3.3775584114243126e8,1.3442365343084197e9,4.234404931345703e9,8.589506178551737e8,4.9839788928721315e8,3.2774256505760866e8,7.143013158611896e8,0.00012342607316405483,2.3549617643032756e9,2.449698697819608e8,1.950171558278646e8,7.645367852911348e8,3.498010526584566e7,6.856004897863977e8,1.7357990566848755e9,3.281733732951391e9,4.3175887676286507e8,4.964083563197325e8,1.2001401362731435e9,1.932286596439724e9,1.2122250266120496e9,1.5203413644808009e9,6.53264380946522e8,8.840621163420466e7,3.668259331747122e8,1.0088304917118523e9,1.002504329953042e10,5.844967269531257e8,7.131398085358855e8,5.222555668902014e7,2.918007707506841e8,1.2995096856633503e9,1.8260152788893611e9,1.0013192301806031e9,5.508518259517297e9,7.140035302546216e10
t1,0.7286841218562592,108105.04529820399,0.3840177087746358,507495.9049603932,0.36305735962805197,0.498314129594644,0.3637956179092704,0.45092834652299163,179697.68908428182,1.585218111716994,54795.52355203985,166738.72504453565,0.31583439069068564,91535.77488389122,0.5926820263554985,244367.68604375824,0.5756430575691259,238637.33209801474,1.1302625957921182e-8,402283.9626054191,376746.3222575101,1.678035582659287e-8,0.5886530867056938,275707.31322926766,0.5557757913175762,232834.6480883344,0.46137560274342904,44819.66984732516,66586.34953897083,1.4349915605002384e-8,369855.08403773885,52758.28373869394,0.6985407871656892,60709.622081700945,0.6428773717784495,1.3938473514763863,267031.7674031713,660146.8285237938,111398.36994331703,1.7001868223031344,173097.34004535945,366962.4249166001,320570.7334914377,15.087930485154276,31.846830275681153,0.6159812062735043,122184.91373425796,274679.88092361356,1.539943748888226e6,105906.29758155676,0.5076434188181597,0.7568686880236001,72947.2191355687,192718.60750696145,62315.9891182648,199333.54316253256,0.6077041292773826,7.942973923154669e6
t2,0.8031078454790282,307958.1596976933,0.3703230233872151,507495.8043771577,0.3638427361549034,0.40464380148654544,0.5126693698268463,0.6456909316607559,167214.20797931356,197853.14830037035,54795.5496877989,166738.911079437,0.3158378171669271,91535.73253018154,0.5927563038257936,244367.51249014528,0.5757983936812123,238637.30089802053,1.1300986887211998e-8,402283.9568708277,376746.315461219,1.6782360953936648e-8,0.5887263869347675,199779.7334199705,0.4475536188019574,232834.50879274993,0.7488753611772633,44819.60641370033,257.94390560120604,1.4339390556488062e-8,369855.07658924523,12463.140053211919,0.6970057535083224,77361.53274695735,0.6426758702602386,1.3518011834574628,267031.7761021082,613356.8359521491,111398.41600741337,1.995936032473845,173097.33924243145,366962.4160530831,352412.7842031782,42332.132691216575,17.70597261843888,27943.260056810614,122185.54035095948,261406.64032377186,1.3581732616687822e6,59981.294743001024,0.5156440024103347,0.7584015439632676,2.385044456201729,192718.58317601253,93866.11969029267,199326.9901680968,0.577216253320932,7.935224531246254e6
t3,12334.791016003586,517875.5871145284,0.42140238605659525,507496.568604805,0.4484240811016223,0.5432643384310277,362721.93040229206,200778.9408963121,392748.0754980514,321953.63457106194,54795.551197630106,166738.92411975417,0.31584560766236003,91535.63134421779,0.5927836810819098,213224.40467689946,0.5758834710918151,238637.20316775684,1.1291674435626565e-8,402283.84136996465,376746.3138116315,1.6780228440017048e-8,0.5887474299812615,103824.94731675605,0.5418788604868752,232829.09217703217,14314.619877815183,44819.18918129157,1.9855624597941697,1.4334958892692833e-8,369854.91100686387,46417.16779119046,0.6988062186935755,67229.42009221228,0.6424387626227035,0.9841980441481041,267031.77662577276,577200.7668095187,111398.42578104073,2.0141964895559132,173097.33916857303,366962.4140590516,241071.06832673683,7.77357999820491,64929.44998579146,0.6793918302418475,122184.76913143096,120592.26650978874,1.8625529305012154e6,0.5822046058179086,40465.82327913784,0.7589775559121393,0.5409964924768298,192718.32744195109,2.514517989739951,199326.08900192395,21277.058414397798,9.099992453370744e6
t4,12338.494189838713,290035.8789365567,0.46988097728377415,507496.80952607613,1.2038110093231786,155065.6426533946,362722.17997690476,345528.5069328885,392748.50727772195,321953.87562829076,54795.551974195914,166738.92946437557,0.3158495674887278,91535.37939802026,0.5927846320764977,205564.14527725358,0.5758588792921756,238632.37316941094,1.1278823704835004e-8,402282.99941664137,376746.3118451979,1.6780258396412086e-8,0.588751543146025,275709.51081617316,211663.4898671279,0.5027295032654079,103983.22964726464,44818.47965151484,1.976623937252216,1.4334566526154973e-8,341527.7819267201,52758.840790773516,0.6995603675006082,59282.71359976251,0.6424008510986384,0.9808551653763246,267031.77686425636,544497.7379574239,111398.43137089838,2.022451663612058,173097.33921161218,366962.41117334046,124744.65590766753,8.326064350174116,224793.49043769916,0.7570165148237996,122184.68050693937,90979.01944889584,2.259809757155714e6,37848.51711063529,30406.929324372293,0.7596352054966762,0.46469104765832225,192716.65083489093,0.5063959378823352,199334.05091064348,0.7223676264385417,9.759757187909914e6
t5,12337.587035126786,1.5002543885047288,0.4711550632188845,507496.82258378336,1.5144194352725346,50405.23722192893,362722.12589686044,253444.87264056064,392748.4798994806,321953.87760025536,54795.552553463756,166738.9315892696,0.315852755282896,91535.33534867519,0.5927955969325218,194816.59132359215,0.5758987420590057,233035.73316898558,1.1278001877387199e-8,402282.7673689597,376746.31206670724,1.6779892173358032e-8,0.5887476254517741,275709.4930559129,211685.63045688957,0.5060922064061407,103983.43557911288,44818.47454250077,1.9637191212611746,1.4334713633632896e-8,181898.06938969964,52758.941442049276,0.699593739506342,54005.94914671481,0.6424236146175365,0.9760725124431017,267031.7770060155,513855.167710935,111398.43497004217,2.028929622476236,173097.33914214102,366962.41099301283,112358.29313980976,1.958780978009496,211349.14661232173,1.3079769793308607,122184.64990341687,2.365546239432233,2.172670012161265e6,49989.43403502249,27157.11774904366,0.7596892105280393,0.46422760873942626,192716.62765863308,0.5121557240135313,199334.0621089805,0.7197222130204457,8.86604515715459e6
t6,12337.563733675895,1.420523414280697,0.4717365534285521,507496.82428442466,6.282125465892487,8775.854010206524,362722.1200716421,71304.35347076546,392748.526165742,321953.87613490643,54795.55198408555,166738.92895653093,0.3158558714762183,91535.18013783263,0.5927893660304632,200790.68127967766,0.5758191804350825,231047.21009639607,1.1272865770708422e-8,402281.2170603313,376746.3128636101,1.677763218541281e-8,0.5887231939162281,275708.9041343434,199444.9037211528,0.595491566734397,103983.70938053359,44818.4726503523,1.9707410787469786,1.4334618873714465e-8,186541.30434429727,52758.94268105836,0.699456909428294,55274.7603080888,0.6423689642615675,0.9769673815113081,267031.7769962188,516084.3699830513,111398.43303074763,2.0213565488841407,173097.33952764724,366962.4113799816,48731.911235106694,1.998280421226527,2.9109506830371132,1.3285533860695469,110279.31250709944,0.7397154803691206,2.372525913900685e6,52314.764907678364,15759.058053742301,0.7599049273346586,0.4644813201754998,192716.6460474661,0.5218930675646741,199334.06868449948,0.7395378905919574,8.546067820996292e6
t7,0.7573667508235492,0.4348534245139083,0.47217648213018104,507496.8270793413,26051.181700164077,4749.949085704045,355625.80787916837,0.485808857307757,392747.0912442332,321953.8688451905,54795.54962866487,166738.91807427912,0.31585699021762736,91534.95393634336,0.5927578532116647,221529.44338854135,0.5756488799377002,229431.47632277658,1.1263341292096798e-8,334253.6321381277,376746.31359821866,1.677589572923378e-8,0.588675592761274,275706.9828389313,223043.57105206678,0.8545777319288093,103983.83857504877,44818.47084682159,2.0037592959557706,1.4335013898442414e-8,209508.61442309406,52758.95092663713,0.6989472134101705,60442.91107706631,0.642160887263878,0.9848376040620681,267031.77647731337,539765.2535820137,111398.42799001545,1.9851160476886451,173097.34012732672,366962.41200974677,24478.04459363267,1.9401662124266217,2.3078235044031503,1.324986316110611,0.9365827090411581,0.5605507783866627,2.379363163765277e6,105915.20927304082,4455.918819298286,0.760085914294552,0.4653904320708622,192716.6724098357,0.5748905047391277,199334.07506500182,0.7448357510986215,8.418457654628696e6
t8,0.7598095183791483,0.42805038236013226,0.47215053329419204,507496.8108843707,1.2057435692653948,3.704018060483881,352184.61681401427,0.490294775534962,342729.611159388,321953.84762778244,54795.54749309103,166738.90924752408,0.33454143935905234,91535.20418376474,0.6105930173664668,97986.26649704948,0.5867422240367872,196672.55174077145,1.1259840766415698e-8,402281.3020835163,376746.03144302894,1.677569878429302e-8,0.5886456613296789,275708.87822237663,222680.41607739497,0.5040216540436968,103983.30305583909,44818.47038754656,178237.29882714374,1.4334685356574617e-8,331347.8413534712,52758.82279071547,0.6989512772467379,62457.77835339433,0.6418801214688193,3.458873432099278,267031.7756415697,539284.5341230965,111398.43188611681,1.9526387147209257,173097.34154420457,366962.4158981159,1.0552884616357834,7.808337526808739,137738.53360158764,0.5774063015179615,17562.231534098086,78252.09798208992,1.9170363354639215e6,105917.39334039757,67315.7651732605,0.7601311850382013,0.46816823610058433,192716.75228261706,77749.68007957852,199334.0084204399,0.4879412504606508,8.434538399440663e6
t9,0.8311108367524424,0.42781535070869103,0.4718429943138851,507496.81062679685,2.7509425467561686,3.6632964453518717,348936.39050415164,0.4867390205895795,392746.21270042047,321953.88040215615,37029.186446769054,166738.16802373456,0.3158567351393548,91535.24382994148,0.5927398749910296,15570.138713355826,0.575620843477904,238633.27222358936,1.1272279439724864e-8,402282.05277871725,327494.60874600796,1.6778621171498138e-8,0.588712529422301,275708.7729851119,248329.44036341808,3.859182375614677,103983.61629885851,44818.47202393496,1.790866451426257,1.4336431046857244e-8,147665.0467214419,52758.80429481929,14332.815363851418,45676.74391591016,1.0573223622486498,0.9203879073805866,267031.4084670682,284443.8412088465,111398.45855017057,0.5876015008877725,173097.33964830526,3.6500027642907833,13436.707185007235,14373.935512515609,2.378711671503032,0.6801242023397498,25525.35815146216,0.9259825353058104,2.332169815041557e6,105917.3930908671,97977.59241978911,24946.26306575756,0.46348563148343774,192718.491172249,162820.38280232277,199334.06868318288,0.49700053677991235,7.788908247307247e6
