resource_name,zone,tech_type,model,planning_year,case,unit,start_value,end_value,start_MWh,end_MWh
BASN_batteries_1,BASN,Battery,SWITCH,2030,base_thin_highcc,MW,125.0,125.0,425.0,425.0
BASN_batteries_1,BASN,Battery,SWITCH,2030,base_thin_highcc,MW,75.0,75.0,300.0,300.0
BASN_batteries_1,BASN,Battery,SWITCH,2030,base_thin_highcc,MW,734.8,734.8,1469.6,1469.6
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,3.7138,3.7138,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,0.7787,0.7787,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,1.8569,1.8569,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,1.797,1.797,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,0.599,0.599,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,4.8519,4.8519,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,1.0782,1.0782,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,8.0266,8.0266,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,0.8385999999999999,0.8385999999999999,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,1.5574,1.5574,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,0.8385999999999999,0.8385999999999999,,
BASN_biomass_1,BASN,Other,SWITCH,2030,base_thin_highcc,MW,0.7787,0.7787,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,10.1,10.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,392.4,392.4,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,130.0,130.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,260.0,260.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,127.0,127.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,97.1,97.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,71.4,71.4,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,20.0,20.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,92.0,92.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,132.3,132.3,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,409.2,409.2,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,120.1,120.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,130.0,130.0,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,101.2,101.2,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,50.6,50.6,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,60.900000000000006,60.900000000000006,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,241.7,241.7,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,48.7,48.7,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,36.9,36.9,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,34.5,34.5,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,0.1,0.1,,
BASN_conventional_hydroelectric_1,BASN,Hydro,SWITCH,2030,base_thin_highcc,MW,0.1,0.1,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,450.0,450.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,459.0,459.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,446.0,446.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,446.0,446.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,471.0,471.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,458.0,458.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,51.0,51.0,,
BASN_conventional_steam_coal_1,BASN,Coal,SWITCH,2030,base_thin_highcc,MW,219.2,219.2,,
BASN_distributed_generation_1,BASN,Distributed Solar,SWITCH,2030,base_thin_highcc,MW,1642.0,1642.0,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,4.0365,4.0365,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,18.63,18.63,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,16.146,16.146,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,15.0903,15.0903,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,26.2062,26.2062,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,79.9227,79.9227,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,14.5935,14.5935,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,1.242,1.242,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,60.9201,60.9201,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,42.849,42.849,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,13.9725,13.9725,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,43.7805,43.7805,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,22.977,22.977,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,59.2434,59.2434,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,12.42,12.42,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,15.4008,15.4008,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,29.4354,29.4354,,
BASN_geothermal_1,BASN,Geothermal,SWITCH,2030,base_thin_highcc,MW,22.977,22.977,,
BASN_landbasedwind_class3_moderate_1,BASN,Wind,SWITCH,2030,base_thin_highcc,MW,0.0,18132.67820518026,0.0,
BASN_natural_gas_fired_combined_cycle_1,BASN,Natural Gas,SWITCH,2030,base_thin_highcc,MW,162.0,162.0,,
BASN_natural_gas_fired_combined_cycle_1,BASN,Natural Gas,SWITCH,2030,base_thin_highcc,MW,81.0,81.0,,
BASN_natural_gas_fired_combined_cycle_1,BASN,Natural Gas,SWITCH,2030,base_thin_highcc,MW,81.0,81.0,,
