model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,SRSE,SRSE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_200,MW,12210.6,12088.5
TEMOA,SRSE,SRSE_natural_gas_steam_turbine_1,Natural Gas,2030,base_short_200,MW,86.601,86.601
TEMOA,SPPS,SPPS_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_200,MW,6887.71,6887.71
TEMOA,SRCE,SRCE_small_hydroelectric_1,Hydro,2030,base_short_200,MW,46.391,46.391
TEMOA,SRCE,SRCE_natural_gas_fired_combustion_turbine_3,Natural Gas,2030,base_short_200,MW,1844,1825.56
TEMOA,PJMD,PJMD_landbasedwind_class3_moderate_5,Wind,2030,base_short_200,MW,0,673.144
TEMOA,SRCA,SRCA_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_200,MW,9808.18,9710.1
TEMOA,NYUP,NYUP_biomass_1,Other,2030,base_short_200,MW,49.504,49.504
TEMOA,SRSE,SRSE_conventional_steam_coal_2,Coal,2030,base_short_200,MW,1752,1734.48
TEMOA,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_200,MW,413.49,413.49
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_3,Wind,2030,base_short_200,MW,0,5296.79
TEMOA,SRCE,SRCE_conventional_hydroelectric_1,Hydro,2030,base_short_200,MW,4439.34,4439.34
TEMOA,PJME,PJME_small_hydroelectric_1,Hydro,2030,base_short_200,MW,57.84,57.84
TEMOA,NYUP,NYUP_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_200,MW,5797.9,5797.9
TEMOA,MISC,MISC_landbasedwind_class3_moderate_1,Wind,2030,base_short_200,MW,0,3421.24
TEMOA,PJMC,PJMC_biomass_2,Other,2030,base_short_200,MW,17.841,17.841
TEMOA,TRE_WEST,TRE_WEST_landbasedwind_class3_moderate_6,Wind,2030,base_short_200,MW,0,298.172
TEMOA,TRE_WEST,TRE_WEST_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_200,MW,393.099,389.168
TEMOA,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_200,MW,2243.9,2221.46
TEMOA,PJME,PJME_batteries_1,Battery,2030,base_short_200,MW,88,88
TEMOA,SRCA,SRCA_conventional_steam_coal_2,Coal,2030,base_short_200,MW,2097,2076.03
TEMOA,FRCC,FRCC_landbasedwind_class3_moderate_8,Wind,2030,base_short_200,MW,0,305.404
TEMOA,NYUP,NYUP_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_200,MW,2281.7,2258.88
TEMOA,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2030,base_short_200,MW,0,3585.94
