model,zone,planning_year,case,unit,value
TEMOA,BASN,2030,base_short_200,tons,3.62954e+06
TEMOA,BASN,2040,base_short_200,tons,1.81715e+06
TEMOA,BASN,2050,base_short_200,tons,1.40833e+06
TEMOA,CANO,2030,base_short_200,tons,3.57482e+06
TEMOA,CANO,2040,base_short_200,tons,4.94221e+06
TEMOA,CANO,2050,base_short_200,tons,4.91747e+06
TEMOA,CASO,2030,base_short_200,tons,768063
TEMOA,CASO,2040,base_short_200,tons,1.67133e+06
TEMOA,CASO,2050,base_short_200,tons,2.10181e+06
TEMOA,FRCC,2030,base_short_200,tons,1.35557e+07
TEMOA,FRCC,2040,base_short_200,tons,9.83674e+06
TEMOA,FRCC,2050,base_short_200,tons,1.03785e+07
TEMOA,ISNE,2030,base_short_200,tons,8.04426e+06
TEMOA,ISNE,2040,base_short_200,tons,7.88198e+06
TEMOA,ISNE,2050,base_short_200,tons,1.11373e+07
TEMOA,MISC,2030,base_short_200,tons,2.98293e+06
TEMOA,MISC,2040,base_short_200,tons,2.32779e+06
TEMOA,MISC,2050,base_short_200,tons,3.68725e+06
TEMOA,MISE,2030,base_short_200,tons,2.24872e+06
TEMOA,MISE,2040,base_short_200,tons,2.28061e+06
TEMOA,MISE,2050,base_short_200,tons,1.99767e+06
TEMOA,MISS,2030,base_short_200,tons,1.52757e+07
TEMOA,MISS,2040,base_short_200,tons,8.0718e+06
TEMOA,MISS,2050,base_short_200,tons,7.40379e+06
TEMOA,MISW,2030,base_short_200,tons,7.67657e+06
TEMOA,MISW,2040,base_short_200,tons,6.16727e+06
TEMOA,MISW,2050,base_short_200,tons,6.84698e+06
TEMOA,NWPP,2030,base_short_200,tons,817290
TEMOA,NWPP,2040,base_short_200,tons,1.73129e+06
TEMOA,NWPP,2050,base_short_200,tons,1.37303e+06
TEMOA,NYCW,2030,base_short_200,tons,1.60199e+06
TEMOA,NYCW,2040,base_short_200,tons,1.16146e+06
TEMOA,NYCW,2050,base_short_200,tons,1.34731e+06
TEMOA,NYUP,2030,base_short_200,tons,8.84564e+06
TEMOA,NYUP,2040,base_short_200,tons,5.70678e+06
TEMOA,NYUP,2050,base_short_200,tons,5.26117e+06
TEMOA,PJMC,2030,base_short_200,tons,7.55518e+06
TEMOA,PJMC,2040,base_short_200,tons,5.39067e+06
TEMOA,PJMC,2050,base_short_200,tons,4.70493e+06
TEMOA,PJMD,2030,base_short_200,tons,3.97403e+06
TEMOA,PJMD,2040,base_short_200,tons,2.88224e+06
TEMOA,PJMD,2050,base_short_200,tons,2.67028e+06
TEMOA,PJME,2030,base_short_200,tons,3.76475e+07
TEMOA,PJME,2040,base_short_200,tons,2.03383e+07
TEMOA,PJME,2050,base_short_200,tons,1.81477e+07
TEMOA,PJMW,2030,base_short_200,tons,2.32977e+07
TEMOA,PJMW,2040,base_short_200,tons,2.44223e+07
TEMOA,PJMW,2050,base_short_200,tons,2.30871e+07
TEMOA,RMRG,2030,base_short_200,tons,161802
TEMOA,RMRG,2040,base_short_200,tons,377612
TEMOA,RMRG,2050,base_short_200,tons,458909
TEMOA,SPPC,2030,base_short_200,tons,478604
TEMOA,SPPC,2040,base_short_200,tons,364207
TEMOA,SPPC,2050,base_short_200,tons,408525
TEMOA,SPPN,2030,base_short_200,tons,75977.3
TEMOA,SPPN,2040,base_short_200,tons,218156
TEMOA,SPPN,2050,base_short_200,tons,273125
TEMOA,SPPS,2030,base_short_200,tons,6.83167e+06
TEMOA,SPPS,2040,base_short_200,tons,3.78247e+06
TEMOA,SPPS,2050,base_short_200,tons,3.90591e+06
TEMOA,SRCA,2030,base_short_200,tons,5.17132e+06
TEMOA,SRCA,2040,base_short_200,tons,4.1301e+06
TEMOA,SRCA,2050,base_short_200,tons,4.65086e+06
TEMOA,SRCE,2030,base_short_200,tons,6.50731e+06
TEMOA,SRCE,2040,base_short_200,tons,5.18455e+06
TEMOA,SRCE,2050,base_short_200,tons,4.92964e+06
TEMOA,SRSE,2030,base_short_200,tons,1.26461e+07
TEMOA,SRSE,2040,base_short_200,tons,8.60206e+06
TEMOA,SRSE,2050,base_short_200,tons,8.10982e+06
TEMOA,SRSG,2030,base_short_200,tons,649772
TEMOA,SRSG,2040,base_short_200,tons,1.33207e+06
TEMOA,SRSG,2050,base_short_200,tons,1.72757e+06
TEMOA,TRE,2030,base_short_200,tons,8.88702e+06
TEMOA,TRE,2040,base_short_200,tons,5.63971e+06
TEMOA,TRE,2050,base_short_200,tons,5.98799e+06
TEMOA,TRE_WEST,2030,base_short_200,tons,3.09355e+06
TEMOA,TRE_WEST,2040,base_short_200,tons,1.76735e+06
TEMOA,TRE_WEST,2050,base_short_200,tons,1.80229e+06
