Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.044416450326217e11,9.469109660042353e9,7.710994615798218e9,6.518519427485169e9,1.6527031636345673e10,9.99855363332056e9,1.0481771913002293e10,5.579352844311258e9,5.0936413316035385e9,1.5360288546164303e10,1.057824085393177e10,4.89338945347698e8,5.827677867329852e9,5.257240417410245e9,7.257939524134415e9,1.0880368352772532e10,2.8796790346380764e10,1.1937822610916758e10,4.567909529937203e9,4.072766566250434e9,1.4941184054718365e10,1.4225983844817772e10,1.2924520231886362e10,1.2881479072469893e10,6.992657685805067e9,2.1206793544860374e10,7.578572695800646e9
cFix,2.2166543969172986e11,9.01850174572e9,5.687804205509999e9,5.21609308799e9,1.1532151070879997e10,8.55842084811e9,8.25295123904e9,4.413435772879999e9,3.55431930348e9,1.277845652714e10,9.788649417050001e9,3.3229612687e8,5.38524845534e9,4.06033592088e9,6.578618953e9,7.865829954910001e9,1.901418337952e10,1.1725358551669998e10,4.417259232160001e9,3.97203127449e9,1.4595734149740002e10,1.0605091984380001e10,1.0899500594359999e10,9.57887792589e9,6.329201507820001e9,2.0038843016399998e10,7.4662454465e9
cVar,9.462062742047945e9,3.9065699036313616e7,3.159466596600371e8,1.9044512940768534e8,9.420259914357606e8,1.8406266121905878e8,6.026909200752156e8,2.9341082479848033e8,2.2328881717081645e8,6.423826617402333e8,1.4901065298929542e8,1.9650885672239352e7,8.30076736173194e7,2.5615861415785292e8,1.2042460941476072e8,5.1169126847426677e8,2.6815223165731573e9,6.690860371654804e6,3.070219842559469e7,1.957093167192495e7,3.1924938167871006e7,7.906993835107152e8,4.3388219480921745e8,5.882992264278086e8,1.1667563694524017e8,1.7849001948238343e8,1.0341966793039488e7
cFuel,2.95181177347712e10,2.91001640877337e8,1.431262626760852e9,8.585002161488374e8,3.3275345451066847e9,1.0769017231236048e9,1.3433015240603867e9,6.881176537706395e8,1.0625554859456606e9,1.4888019432256362e9,4.7626109736006194e8,1.0171620510914889e8,3.0681610389916515e8,8.368578009389315e8,4.8122481663566464e8,2.0431639394399543e9,5.830636212459654e9,5.663585682086909e7,1.0719353492885694e8,7.155948733257811e7,2.1997446006684276e8,2.43250994057102e9,1.3691457356599367e9,2.2713396620575576e9,4.801177402886666e8,7.944923735157267e8,7.049540866445453e7
cNSE,5.272669745061155e8,4.914376844512521e7,10371.476717853076,7.74452195065448e7,9640.556745879581,6.106758238119275e6,9864.649715159945,4.127380467355559e7,9688.295607977729,1.1742130070888586e8,1.019949631358281e8,10113.479542451641,9151.327270672238,9647.322384962637,9717.940739026615,10706.031150405715,10094.935513343498,1.3369418524528337e8,9186.169273855907,8938.690491086963,9443.993994746814,10643.727156927054,10293.346828923455,9984.7316261066,10046.347538262376,11263.270965131644,8178.259515190679
cStart,5.983662609790469e9,7.139680596357746e7,2.759707523906107e8,1.7603577443210176e8,7.253103883664832e8,1.7306164262977844e8,2.828183651769735e8,1.4311478818858293e8,2.5346803671145415e8,3.33226113349549e8,6.2324723396582715e7,3.566561421676726e7,5.259648314609767e7,1.0387843411107472e8,7.76614271432502e7,4.596724839171585e8,1.2704383428924391e9,1.544315680895128e7,1.274537825347876e7,9.595934065439729e6,9.354106274965547e7,3.976718926288787e8,2.2198141371038115e8,4.429522733629015e8,6.665275440362103e7,1.9495687219129652e8,3.1481695583636705e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.314903388474429e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,3.725194624588056e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
