model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,base_short_current_policies,MW,100,100.636
GenX,2,BASN_to_CASO,2027,base_short_current_policies,MW,5920,5920.02
GenX,3,BASN_to_NWPP,2027,base_short_current_policies,MW,3350,3350.03
GenX,4,BASN_to_RMRG,2027,base_short_current_policies,MW,3750,3750.04
GenX,5,BASN_to_SRSG,2027,base_short_current_policies,MW,5385,5385.37
GenX,6,CANO_to_CASO,2027,base_short_current_policies,MW,3675,3675.1
GenX,7,CANO_to_NWPP,2027,base_short_current_policies,MW,3675,3675.04
GenX,8,CASO_to_NWPP,2027,base_short_current_policies,MW,2858,2858.04
GenX,9,CASO_to_SRSG,2027,base_short_current_policies,MW,4354,4354
GenX,10,FRCC_to_SRSE,2027,base_short_current_policies,MW,3600,3600.15
GenX,11,ISNE_to_NYCW,2027,base_short_current_policies,MW,760,760.038
GenX,12,ISNE_to_NYUP,2027,base_short_current_policies,MW,1400,2695.37
GenX,13,MISC_to_MISE,2027,base_short_current_policies,MW,0,2.55731
GenX,14,MISC_to_MISS,2027,base_short_current_policies,MW,1039,1039.16
GenX,15,MISC_to_MISW,2027,base_short_current_policies,MW,1655,1655.06
GenX,16,MISC_to_PJMC,2027,base_short_current_policies,MW,5244,5244.11
GenX,17,MISC_to_PJMW,2027,base_short_current_policies,MW,5441,5441.2
GenX,18,MISC_to_SPPC,2027,base_short_current_policies,MW,1430,1430.15
GenX,19,MISC_to_SPPN,2027,base_short_current_policies,MW,0,3.01237
GenX,20,MISC_to_SPPS,2027,base_short_current_policies,MW,1172,1172.17
GenX,21,MISC_to_SRCE,2027,base_short_current_policies,MW,3745,3745.07
GenX,22,MISE_to_MISW,2027,base_short_current_policies,MW,0,1.79976
GenX,23,MISE_to_PJMW,2027,base_short_current_policies,MW,2662,2662.09
GenX,24,MISS_to_SPPC,2027,base_short_current_policies,MW,0,3.57317
GenX,25,MISS_to_SPPS,2027,base_short_current_policies,MW,1697,1697.15
GenX,26,MISS_to_SRCE,2027,base_short_current_policies,MW,4092,4092.24
GenX,27,MISS_to_SRSE,2027,base_short_current_policies,MW,891,891.127
GenX,28,MISW_to_NWPP,2027,base_short_current_policies,MW,200,200.001
GenX,29,MISW_to_PJMC,2027,base_short_current_policies,MW,3200,3200.15
GenX,30,MISW_to_SPPC,2027,base_short_current_policies,MW,0,2.10395
GenX,31,MISW_to_SPPN,2027,base_short_current_policies,MW,5512,5512.59
GenX,32,NWPP_to_RMRG,2027,base_short_current_policies,MW,400,400.027
GenX,33,NYCW_to_NYUP,2027,base_short_current_policies,MW,2489,6004.15
GenX,34,NYCW_to_PJME,2027,base_short_current_policies,MW,660,660.098
GenX,35,NYUP_to_PJME,2027,base_short_current_policies,MW,1255,2296.43
GenX,36,PJMC_to_PJMW,2027,base_short_current_policies,MW,980,980.116
GenX,37,PJMD_to_PJME,2027,base_short_current_policies,MW,1200,1200.05
GenX,38,PJMD_to_PJMW,2027,base_short_current_policies,MW,6930,6930.2
GenX,39,PJMD_to_SRCA,2027,base_short_current_policies,MW,1000,1000.06
GenX,40,PJME_to_PJMW,2027,base_short_current_policies,MW,3885,3885.15
GenX,41,PJMW_to_SRCA,2027,base_short_current_policies,MW,1219,1219.02
GenX,42,PJMW_to_SRCE,2027,base_short_current_policies,MW,3333,3333.22
GenX,43,RMRG_to_SPPC,2027,base_short_current_policies,MW,210,211.492
GenX,44,RMRG_to_SPPN,2027,base_short_current_policies,MW,410,489.668
GenX,45,RMRG_to_SRSG,2027,base_short_current_policies,MW,614,614.042
GenX,46,SPPC_to_SPPN,2027,base_short_current_policies,MW,1433,1433.17
GenX,47,SPPC_to_SPPS,2027,base_short_current_policies,MW,3372,3372.15
GenX,48,SPPN_to_SPPS,2027,base_short_current_policies,MW,0,6.69574
GenX,49,SPPS_to_SRSG,2027,base_short_current_policies,MW,1010,1010.09
GenX,50,SPPS_to_TRE,2027,base_short_current_policies,MW,600,600.233
GenX,51,SPPS_to_TREW,2027,base_short_current_policies,MW,220,7236.5
GenX,52,SRCA_to_SRCE,2027,base_short_current_policies,MW,216,216.017
GenX,53,SRCA_to_SRSE,2027,base_short_current_policies,MW,1400,1400
GenX,54,SRCE_to_SRSE,2027,base_short_current_policies,MW,3196,3196.07
GenX,55,TRE_to_TREW,2027,base_short_current_policies,MW,16529,16529.2
GenX,56,NWPP_to_SPPN,2027,base_short_current_policies,MW,0,1.55558
GenX,57,SRSG_to_TRE,2027,base_short_current_policies,MW,0,5.12722
GenX,1,BASN_to_CANO,2030,base_short_current_policies,MW,100.636,100.666
GenX,2,BASN_to_CASO,2030,base_short_current_policies,MW,5920.02,5920.04
GenX,3,BASN_to_NWPP,2030,base_short_current_policies,MW,3350.03,3350.15
GenX,4,BASN_to_RMRG,2030,base_short_current_policies,MW,3750.04,3750.08
GenX,5,BASN_to_SRSG,2030,base_short_current_policies,MW,5385.37,5385.46
GenX,6,CANO_to_CASO,2030,base_short_current_policies,MW,3675.1,3675.15
GenX,7,CANO_to_NWPP,2030,base_short_current_policies,MW,3675.04,3675.07
GenX,8,CASO_to_NWPP,2030,base_short_current_policies,MW,2858.04,2858.06
GenX,9,CASO_to_SRSG,2030,base_short_current_policies,MW,4354,4354.19
GenX,10,FRCC_to_SRSE,2030,base_short_current_policies,MW,3600.15,3600.26
GenX,11,ISNE_to_NYCW,2030,base_short_current_policies,MW,760.038,760.275
GenX,12,ISNE_to_NYUP,2030,base_short_current_policies,MW,2695.37,5323.02
GenX,13,MISC_to_MISE,2030,base_short_current_policies,MW,2.55731,2.56427
GenX,14,MISC_to_MISS,2030,base_short_current_policies,MW,1039.16,1039.21
GenX,15,MISC_to_MISW,2030,base_short_current_policies,MW,1655.06,1655.12
GenX,16,MISC_to_PJMC,2030,base_short_current_policies,MW,5244.11,5244.59
GenX,17,MISC_to_PJMW,2030,base_short_current_policies,MW,5441.2,5441.35
GenX,18,MISC_to_SPPC,2030,base_short_current_policies,MW,1430.15,1430.43
GenX,19,MISC_to_SPPN,2030,base_short_current_policies,MW,3.01237,3.43027
GenX,20,MISC_to_SPPS,2030,base_short_current_policies,MW,1172.17,1172.56
GenX,21,MISC_to_SRCE,2030,base_short_current_policies,MW,3745.07,3745.29
GenX,22,MISE_to_MISW,2030,base_short_current_policies,MW,1.79976,1.90104
GenX,23,MISE_to_PJMW,2030,base_short_current_policies,MW,2662.09,2662.15
GenX,24,MISS_to_SPPC,2030,base_short_current_policies,MW,3.57317,9.72841
