Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.17451098026871e11,1.026773396293464e10,8.63445619690212e9,1.2800207249214964e10,1.9527119219757267e10,1.1685954666229437e10,1.3124225066327684e10,6.759399260066277e9,1.132113466967903e10,1.4998430591017492e10,1.2398515951478235e10,3.836203907428481e9,5.79531401726583e9,5.284206735348703e9,6.306494813697602e9,1.6211193250227697e10,2.3543717259610218e10,7.620720258890031e9,4.069871972733606e9,3.3470459886473093e9,7.638591376331898e9,1.5476682371668968e10,1.4296762383628561e10,1.795893690533588e10,9.101731384000233e9,2.2237375844417057e10,3.882037690906325e9
cFix,2.4191301346260992e11,1.007901610008e10,7.34944878407e9,9.03307364144e9,1.3744188255820002e10,1.028466741931e10,1.1501003968010002e10,5.31868748323e9,8.46842131152e9,1.289602893996e10,1.160176791049e10,3.3824979515399995e9,5.409912430119999e9,4.1325637377200003e9,5.719750462110001e9,1.355687215612e10,1.665596497859e10,7.568832343290001e9,3.92854596872e9,3.25842978869e9,7.189547306759999e9,1.2071241273699999e10,1.288447285899e10,1.4528395986509998e10,8.406940921450001e9,1.9251883330960003e10,3.69085815341e9
cVar,1.059175189787332e10,2.4388287633948088e7,2.3932357018108875e8,9.347606228200415e8,1.2544247658117023e9,1.7750313253601417e8,4.451422924334835e8,4.058502948973284e8,6.045389760885834e8,5.512112418878243e8,2.0215001519869626e8,8.891307975259304e7,7.91621588132687e7,2.5569720967393655e8,1.1581472122113688e8,4.942600391285676e8,1.9307104006198816e9,6.932325070080273e6,3.2850114897024695e7,2.030089210133702e7,4.6078670919463836e7,8.057654169966875e8,3.1590876995815814e8,7.427819932010311e8,1.54495609067691e8,6.426398395983312e8,2.014745736547312e7
cFuel,3.068143994114512e10,1.3406597093914115e8,9.273730057446961e8,2.504091929181129e9,3.797631392315136e9,1.0803929170063052e9,1.0069316292263585e9,8.818238822490933e8,1.8885839872443452e9,1.304747466065537e9,5.46006271292138e8,3.340436241718584e8,2.8025016872025424e8,8.087148324092524e8,4.3306232983145547e8,1.8590154498083377e9,4.2198736045052247e9,3.6725019815235145e7,1.0062310506973098e8,6.2435845107528694e7,3.075268945551962e8,2.315087262994317e9,9.769099086297859e8,2.3107680800487638e9,4.865446053005423e8,1.9482970245207922e9,1.2991373438858698e8
cNSE,495537.053927969,19156.699608604824,19030.257073273548,20586.53208723761,17791.327441889283,18599.252627083064,19759.147242145697,18770.72400360962,18641.138307120484,21260.583712250842,22516.87207760033,18112.839308456205,16859.407250576856,18548.16011919001,19323.552388172917,21963.15712169065,20695.612539910617,18357.612801224277,17463.853122574157,16576.670699078866,18241.586014034874,20570.95222229871,20136.824377634977,19057.90486144106,19000.085600225204,20839.81294331251,13676.48837733301
cStart,4.93736215506758e9,3.0244447581940852e7,1.1829180664926448e8,3.2826046924170536e8,7.308570144829811e8,1.4337259812448972e8,1.7112741751059675e8,1.530188289658513e8,3.5957175368779445e8,2.4642168252042085e8,4.856923762532546e7,3.0731139124721505e7,2.5972400205058638e7,8.721240738539462e7,3.7847976982620664e7,3.0102364201367086e8,7.371475802825744e8,8.212213101914372e6,7.835320193727803e6,5.862886077744872e6,9.542026251122314e7,2.845678470257419e8,1.1945070922623655e8,3.7697178767122525e8,5.3731248096398905e7,3.9453480952498865e8,4.110466925388733e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.9512823813780636e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.928752220929318e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
