model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3105522
USENSYS,BASN,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4958567
USENSYS,BASN,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6388385
USENSYS,CANO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3740775
USENSYS,CANO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4629715
USENSYS,CANO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5123170
USENSYS,CASO,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5895713
USENSYS,CASO,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,8077250
USENSYS,CASO,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,8036190
USENSYS,FRCC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,13281691
USENSYS,FRCC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,14386276
USENSYS,FRCC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,14242678
USENSYS,ISNE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,12676883
USENSYS,ISNE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,20828348
USENSYS,ISNE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,20085991
USENSYS,MISC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5497066
USENSYS,MISC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6787107
USENSYS,MISC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6091280
USENSYS,MISE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3773823
USENSYS,MISE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4943754
USENSYS,MISE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4652086
USENSYS,MISS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,8965995
USENSYS,MISS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,10041669
USENSYS,MISS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,10366576
USENSYS,MISW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,8733599
USENSYS,MISW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,8641068
USENSYS,MISW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,9061698
USENSYS,NWPP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2073806
USENSYS,NWPP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3664550
USENSYS,NWPP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5461766
USENSYS,NYCW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,9001240
USENSYS,NYCW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7612861
USENSYS,NYCW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6496876
USENSYS,NYUP,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1467165
USENSYS,NYUP,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2609433
USENSYS,NYUP,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3406191
USENSYS,PJMC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,3652807
USENSYS,PJMC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4652118
USENSYS,PJMC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4211459
USENSYS,PJMD,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6266232
USENSYS,PJMD,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6034627
USENSYS,PJMD,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5053891
USENSYS,PJME,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,28211875
USENSYS,PJME,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,31697028
USENSYS,PJME,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,28014280
USENSYS,PJMW,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,14293609
USENSYS,PJMW,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,15923154
USENSYS,PJMW,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,15919729
USENSYS,RMRG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1524292
USENSYS,RMRG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2440577
USENSYS,RMRG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2459237
USENSYS,SPPC,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1480778
USENSYS,SPPC,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1599827
USENSYS,SPPC,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1402918
USENSYS,SPPN,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1062659
USENSYS,SPPN,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1895043
USENSYS,SPPN,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,2659858
USENSYS,SPPS,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5212198
USENSYS,SPPS,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,5080867
USENSYS,SPPS,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4639676
USENSYS,SRCA,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6488147
USENSYS,SRCA,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7683423
USENSYS,SRCA,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7434934
USENSYS,SRCE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7147664
USENSYS,SRCE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7610966
USENSYS,SRCE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6513146
USENSYS,SRSE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,10005779
USENSYS,SRSE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,12096444
USENSYS,SRSE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,12065603
USENSYS,SRSG,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,4826429
USENSYS,SRSG,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,6543997
USENSYS,SRSG,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,7313018
USENSYS,TRE,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,17785163
USENSYS,TRE,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,17566465
USENSYS,TRE,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,15152297
USENSYS,TRE_WEST,2030,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1120626
USENSYS,TRE_WEST,2040,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1219889
USENSYS,TRE_WEST,2050,26z-short-base-200_w10_h168_1680w_2030_2050,tons,1303759
