Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.609458130479551e11,7.285628678849222e9,5.665083277162899e9,8.395919899816001e9,1.6498410463040567e10,1.2552103360142307e10,1.3101166956467455e10,6.7268420656083145e9,1.0032276573123928e10,1.4649448274487036e10,8.81995754759852e9,2.6198049672644796e9,5.905597999655502e9,4.867972412389934e9,5.843367407728418e9,1.3374714845233263e10,2.1313124510886562e10,5.628297089808848e9,3.7458812507349563e9,2.7612766519144225e9,7.149007664074147e9,1.343641659911429e10,1.2260956074393232e10,1.5273467124611958e10,6.957162852865622e9,1.8539895728321766e10,3.162631024113333e9
cFix,2.0146736293889996e11,6.903778296900001e9,4.463520367299999e9,5.975497322100001e9,1.07593269023e10,1.1227966680099998e10,1.08665706875e10,4.983057485199999e9,7.0244266233e9,1.28804049374e10,8.5186825573e9,2.405341288e9,5.4577070612e9,3.715507741e9,5.286992417199999e9,1.0556889974000002e10,1.4387553303899998e10,5.577988195200001e9,3.6004834623e9,2.6724055277e9,6.692766914e9,9.7357465819e9,1.11080457213e10,1.17367677358e10,6.2946257242e9,1.5669234479600002e10,2.9660749522000003e9
cVar,9.441610719539892e9,3.191657510276783e7,1.869224649539751e8,5.431461834387118e8,1.1715168625574405e9,1.4889697579514605e8,5.754290674856218e8,4.6431238269731164e8,6.113224268571872e8,4.130281827635e8,4.853958309665077e7,2.2273975312106866e7,9.378425168232092e7,2.5781336923120496e8,1.077022897568052e8,4.8455039514096504e8,1.7716952828782647e9,4.909216500818784e6,3.1340607012259107e7,1.9407082139978383e7,4.4005288776588485e7,8.252191892177656e8,2.1816449628038087e8,7.030606257569435e8,1.1532356425990635e8,5.2742386918218166e8,1.990651166159739e7
cFuel,2.9468860976735916e10,2.6220048652171165e8,8.426177612108138e8,1.6167793503201869e9,3.791946525400182e9,9.650170267324531e8,1.3446416886615803e9,1.0612152938107027e9,1.9601497853002257e9,1.0978470015555668e9,2.1963632736386266e8,1.5287252956201807e8,3.1800781213421196e8,7.995465355291549e8,3.909715536455464e8,1.922936268339238e9,4.1773588664542565e9,3.43070177994682e7,9.986556535933542e7,6.084186851229808e7,3.097086809736188e8,2.4562601255020547e9,7.743890246540785e8,2.3415959123305187e9,4.74590924646145e8,1.8581427535699763e9,1.3541429084453622e8
cNSE,6.546090235720747e7,9618.438402962334,9634.43113647467,10450.605185626786,9053.335464887183,6.5221715499427065e7,9519.519798647974,9234.649653090566,9232.914915480225,9829.473988182055,10340.873787433327,10128.654212414775,9287.626878903315,9541.679063324309,9757.327980627912,10499.327938595172,9750.712371310407,9434.001154726322,9198.8988211101,9061.072294826472,9238.815540068937,9574.446187358379,9725.67050858222,9311.297074400236,9740.197031830538,9606.461676890503,8416.426713035948
cStart,6.123115761877694e9,8.772370188633952e7,1.7201304926697347e8,2.6048659335191718e8,7.756111194474831e8,1.450009620152819e8,3.145159933004537e8,2.1824766925064692e8,4.36368504751601e8,2.5815832329398268e8,3.308873896421783e7,3.9307045736141846e7,3.608958701208987e7,9.509522495050988e7,5.769138979808746e7,4.103277084251211e8,9.765073069416705e8,1.1083226307406476e7,1.4182417164540097e7,8.613112489851078e6,1.025175415083995e8,4.191811280482829e8,1.6034710648826563e8,4.9203353942742485e8,7.26128995625395e7,4.8508501950792825e8,4.122685298048667e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.9299412892682843e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.4350102335618923e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
