Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.4616871513690533e11,7.811733542218333e9,4.88206345268266e9,4.19592209969945e9,1.4593421564897287e10,1.0912466975307493e10,9.008607088579512e9,3.697125302644877e9,4.38658388136357e9,1.2701167548268932e10,8.760924443177862e9,4.3398936638125724e8,5.343781303129886e9,5.055329892147329e9,6.321365786205311e9,1.0027935663768398e10,1.1378839800118988e10,1.3108695915241598e10,5.98978841246803e9,6.916751780859641e9,1.4340742930066502e10,1.1621558343722267e10,1.2318138589509398e10,9.441170162988554e9,5.257104111997647e9,1.9335932555032524e10,6.457723153888269e9
cFix,2.0291462345637997e11,7.44400309102e9,4.0189893632799997e9,3.65502821442e9,1.2470285776970001e10,9.38877634285e9,8.590298685800001e9,3.3319708358799996e9,3.92338088589e9,1.2067238093720001e10,8.465978813690001e9,2.553676115e8,4.8399290654e9,4.17248858844e9,5.502748262289999e9,6.94065898013e9,1.004452459078e10,1.302343772343e10,5.863234200290001e9,6.85020031435e9,1.41613880436e10,9.998955159820002e9,1.1238640729010002e10,7.336147271659999e9,4.657707035570001e9,1.828853541925e10,6.384710357339999e9
cVar,3.5899834311975245e9,4.094263979688026e7,1.0050017787767953e8,6.020162949707563e7,3.7546234136863923e8,1.8724749475014082e8,7.571261988360822e7,6.2802156912800185e7,9.620397299154183e7,1.106327196170711e8,4.475741863968549e7,2.5739693669813562e7,1.009341326149492e8,2.0435455323753747e8,1.3354768464636245e8,5.435836121191891e8,2.644482680019899e8,8.499133427585285e6,2.366162438293717e7,1.3350420803492218e7,2.2360712864522032e7,3.145406709000798e8,2.0193127892700446e8,3.164576379972132e8,9.484309453788471e7,1.5816878216823182e8,9.098959563644495e6
cFuel,1.7793845726999943e10,3.2677229384896725e8,7.625579365143251e8,4.8067505527385163e8,1.7476577386511796e9,1.3364273101946213e9,3.425797412278132e8,3.023365465500705e8,3.669833900797468e8,5.2328025625541294e8,2.5017127762618974e8,1.5286597003520244e8,4.029032291057398e8,6.784712207359909e8,6.850542835661674e8,2.5436758615006905e9,1.0698500182208388e9,7.674395646926446e7,1.0287764357305667e8,5.318646727224843e7,1.569789107204902e8,1.3080463982076936e9,8.775506707051316e8,1.7885491978692887e9,5.045381357949872e8,8.892120506047729e8,6.390016639648978e7
cNSE,411051.7877736657,15517.552486398285,15975.010655435648,17200.508522118944,15707.907468769174,15827.51273095094,16041.668090315312,15763.302006790811,15632.40228206291,16478.676445003704,16933.22198533194,16091.176241235233,14876.00919572629,15529.733800496077,15555.702781863834,17210.018517108016,16923.11615804976,15101.914746919052,14944.22203551275,14578.433900480932,15262.88148890802,16114.794493547704,15910.867259163477,16055.462053116875,15846.094775413461,16303.009517450084,13670.588135495858
cStart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,2.22508113832126e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.1847600659159294e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
