Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,-3.157679305738832e-11,1.3677166938517353e-10,1.2358911682947704e-10,-4.403487606506093e-10,-5.002861774735663e-10,2.2825179077637414e-10,1.3842796269629198e-10,-6.434719502020566e-11,-6.287085934182549e6,1.0500962420962392e-9,-2.782102552760559e-10,3.553619160953692e6,-8.982531846370667e-11,8.772430112665133e-12,-5.613230279401291e-11,-6.546199275902649e-10,4.8289402074525e-10,258286.59964676926,-4.506266623130658e-10,-4.4060496800472304e-11,-4.2335975392222456e-11,1.1305615812982388e-11,2.4717086542923696e-10,-2.3495129559009584e-10,-4.834000670155685e7,2.1968515194252936e-10,6.084498586000292e-11,-5.246858648875547e-11,9.017778668782517e-10,-1.2866202074623225e-10,-1.4231749701159833e-9,-6.754941755316164e-11,-1.6332881738022706e-10,7.457963146584079e-10,9.15586633018396e-10,4.662595771424867e6,-311043.98330781766,-3.976760340030217e-11,1.3603670544104263e-10,-1.87510762867555e-11,-1.9330682769160334e-11,-5.824440355029842e-10,-2.01278142638274e-10,-4.858490315109135e-10,3.052159201680554e6,-2.5229710283646555e-10,-1.5123350748704213e-10,4.148620761323111e-10,3.417704065766047e-11,8.034177705022762e-12,5.367371457321888e-10,1.8546100102864965e-12,-8.106825697426218e-11,-8.13097813562283e-10,-3.0523005560178385e-10,-5.411214710345781e-10,5.367011369196533e-11,-4.3411475885341324e7
t1,1.4145204180927811e-14,1.7540394557516059e-13,-5.453847645109837e-14,-7.821830984733828e-14,-3.183320417011969e-14,2.0570230063565835e-14,-8.138453078730816e-14,-8.820504483604316e-14,-4546.447135935195,7.232802989139485e-14,-4.4584839417221456e-14,-1071.0314816621783,-5.474603285384896e-14,1.3093236584721167e-14,-1.2557007346836835e-14,1.201466209674393e-13,-1.5605369094998256e-13,1729.2735613393722,7.375289664676956e-14,2.0699638015872618e-14,-8.911003919002797e-15,4.407805509839075e-14,3.361434685617647e-14,-5.3896633729088444e-14,-0.0007293072418561566,-1.3445642667724457e-13,-1.723071553944237e-14,4.5003563203400735e-15,9.08253504034558e-14,-2.5472223327313133e-14,4.840870290861891e-13,-4.632865585566436e-15,-1.3554562883654573e-14,1.0927676433103241e-13,1.303618898960136e-13,3848.8294660948263,2067.688620725849,2.272681177115293e-14,6.471050907516563e-14,-1.8510309358392134e-14,3.814758594730567e-15,2.5066145573153335e-14,-5.845089264310827e-14,5.094673187596997e-15,921.9998756600467,6.252326422125651e-14,1.6637628138033307e-14,-5.338743256309224e-14,-9.201610077638051e-15,-7.364362616272367e-15,3.945007919063213e-14,-3.1068979539653234e-15,-2.5812521974263905e-15,-1.142923840572687e-13,-3.7656483780888585e-14,-1.4875001815318107e-14,1.818167280101505e-14,2950.3121769154795
t2,1.3728717630478543e-14,1.753033119494525e-13,-5.85228067125905e-14,-8.750373294410074e-14,-3.6322247680525056e-14,3.176524115584392e-14,-7.611553517337048e-14,-8.840948074602762e-14,-4342.429299118396,7.191835134616598e-14,-4.2893937234302845e-14,-77.43323512496714,-5.361068084363662e-14,1.1902255300622707e-14,-1.0584947512988361e-14,1.1228260674547845e-13,-1.492596903579445e-13,-223.5307724383824,7.431873044108391e-14,1.7242683148054135e-14,-4.8999949873393166e-15,4.0612503147585804e-14,4.7576123912571595e-14,-5.4257175517128235e-14,-0.000717962876450459,-1.2441171849342523e-13,-1.6857251880346745e-14,9.008053991047768e-15,1.1044530013761926e-13,-2.4809977275973075e-14,5.085496454576727e-13,-4.2906620853512354e-15,-1.3690014494185966e-14,1.0772471061137355e-13,1.3158755701864209e-13,4297.935721220261,1199.0672773458994,5.3317226172441713e-17,6.169242239497853e-14,-2.520773064437066e-14,5.282207000681769e-15,2.815756138146396e-14,-6.217022237496904e-14,-2.730997326374244e-16,921.9998786391714,6.960859059296093e-14,2.009564170898636e-14,-5.791322415937522e-14,-8.503389891172912e-15,-2.1130030057412907e-15,4.960881481738723e-14,-2.6865004674780745e-15,-3.515605050790522e-15,-1.114360252330532e-13,-3.172993003228358e-14,-2.4136626793480248e-14,2.3487472713569077e-14,1775.6088525607115
t3,1.3062086479333381e-14,1.6932695158281202e-13,-5.876018627787594e-14,-8.957572610944071e-14,-2.4232522762677212e-14,3.8814683280308744e-14,-7.291557968564407e-14,-8.550545902488047e-14,-4292.004680046301,6.492925494287246e-14,-4.2653786147717006e-14,121.36805766647885,-5.1536040614155005e-14,9.731040642185702e-15,-7.561449167474267e-15,8.166568764755958e-14,-8.876201180667125e-14,-762.5908522106137,7.125210776175247e-14,1.1629075302637732e-14,1.5036956645530026e-14,3.553653748374001e-14,5.7053173088877e-14,-5.3754370769525666e-14,-1598.949352299487,-8.92389847907815e-14,-1.0215572661580806e-14,1.114725937420285e-14,1.459797392383257e-13,-2.5269165854143747e-14,5.109862128247026e-13,-4.1904579490938704e-16,-1.474552220849076e-14,1.076611744645256e-13,1.3303867233909775e-13,4635.20677176965,1242.4775699351949,-9.552694298062727e-15,6.122687133826484e-14,-2.7765463762913144e-14,9.13478250148359e-15,3.181332154724911e-14,-6.228108285711664e-14,1.095048519934813e-14,921.9999431223798,7.535502129658896e-14,1.3850869480942796e-14,-6.122403947448206e-14,-5.800134690959984e-15,2.6201523251864545e-15,5.658228422703721e-14,-2.5303368495502647e-15,-2.5196696461571803e-15,-9.26308906918128e-14,-1.8268679884320293e-14,-1.6015481992372974e-14,2.6752728609632844e-14,267.5074579373022
t4,1.2040764451810257e-14,1.585156483097646e-13,-5.872226078339714e-14,-8.50777447149607e-14,-8.835602249868738e-15,4.207434996604695e-14,-7.061016665922036e-14,-8.095298173042016e-14,-3482.579035321393,5.697553006986981e-14,-4.244572545822377e-14,94.33549658481488,-5.1160012753624525e-14,8.614595289864491e-15,-6.235629997187589e-15,5.921502367756335e-14,-7.713911829046473e-14,-1297.0257118360178,6.788464927682338e-14,5.795215913196713e-15,1.2137092958717456e-14,3.4008124245351476e-14,5.911806125389719e-14,-5.3285672493135445e-14,-8401.5121613393,-5.826997406995041e-14,-4.577988836768719e-15,6.94290268838387e-15,1.6490288590494282e-13,-2.6598621414356142e-14,5.242476030117442e-13,3.164433374645808e-15,-1.4601124460960768e-14,1.0752021361972512e-13,1.331628777775645e-13,3518.1136006128113,1265.8488204829428,-1.4039302749697605e-14,6.175418708294689e-14,-2.6665586212372817e-14,1.1787007652889415e-14,2.4687510671623225e-14,-6.088726135855396e-14,2.595912513984797e-14,921.9999434331986,7.803760505205261e-14,7.418826682824751e-15,-6.237213209096327e-14,-3.0481535762554143e-15,7.712949214314795e-15,6.727090160517638e-14,-3.4253949798108597e-15,-4.324463279257731e-15,-7.744453040646128e-14,-1.0753938077645082e-14,9.050535202995527e-15,2.7706701807110347e-14,-7380.819047382944
t5,1.0683582918379633e-14,1.3799481122071455e-13,-6.972815270066845e-14,-8.132696290150519e-14,3.0840041369886462e-15,4.8580879451584226e-14,-6.351845010725765e-14,-7.76359708841736e-14,-3085.1111170508193,5.763470822802282e-14,-4.168765301486518e-14,27.986864862652673,-5.062592496300611e-14,7.996177068803531e-15,-5.894439315715794e-15,4.742147904085954e-14,-4.805354000270482e-14,-1334.1817325307004,6.567205764595678e-14,4.058320936246764e-15,2.0893405101727172e-14,3.291101453787403e-14,6.065831689148097e-14,-5.2927464048721625e-14,-9877.380333720654,-3.7036578655622585e-14,-2.1999690513157982e-15,3.0202040191064483e-15,1.735407180913549e-13,-2.684087840226173e-14,5.072989564494786e-13,1.6792267178990418e-15,-1.450151392579811e-14,1.078784707390025e-13,1.333818524155397e-13,3872.777095656644,1136.1307704831293,-1.6608367750483834e-14,6.201845870863593e-14,-1.9806208650736757e-14,1.152961868723811e-14,3.0735276172706664e-14,-5.5935168100183087e-14,3.660032842541212e-14,921.999943537827,7.795421486484727e-14,6.904717655234132e-15,-6.122948444811656e-14,-5.336749840233576e-16,9.18760576421225e-15,7.031512770299325e-14,-2.4757811542667624e-15,-3.778218686746726e-15,-7.681635443634409e-14,-7.280286685534977e-15,2.7912983227067014e-14,2.6235845758025286e-14,-8337.778508761921
t6,1.0533687590315425e-14,1.3329311070924638e-13,-6.670017742360952e-14,-8.129980641931854e-14,1.0085638250062092e-14,4.170174106326336e-14,-6.790843153187266e-14,-7.534975468412745e-14,-2882.7997240935515,6.374681042795476e-14,-4.095067118705253e-14,73.26365472028762,-5.0297085493892975e-14,6.973122993336278e-15,-4.8396171480938494e-15,3.768091636155902e-14,-2.5610249617523147e-14,-2111.050338640283,6.334254137927862e-14,1.0976519024575727e-15,2.4678564213324733e-14,3.232526693294069e-14,5.969865688414064e-14,-5.2836260025168774e-14,-11182.830170326994,-1.5238505978661727e-14,1.3221926300403572e-15,1.7336114825491653e-15,1.9489826678744323e-13,-2.8485089320172976e-14,4.870971854668961e-13,1.6574786463381271e-15,-1.646752154289962e-14,1.0941877897323712e-13,1.3428567717632608e-13,1722.6402402192107,991.5956348595469,-1.3000057883187216e-14,6.436175226007447e-14,-1.2695647500027594e-14,1.28955860258914e-14,2.3281642927108183e-14,-5.474685700513466e-14,4.002070180013491e-14,921.9999434689072,7.821578574538194e-14,3.2418174338671255e-15,-6.131114113042111e-14,5.153475593056813e-16,1.1581583161401685e-14,7.327250595623515e-14,-2.62096567657509e-15,-6.484990983647966e-15,-7.442942153704895e-14,1.6149403997216766e-16,3.519609093857189e-14,2.650931091935727e-14,-12467.180759792876
t7,-7.439297163266703e-14,4.6577333490570417e-14,-6.82863868672196e-14,-8.419287142461551e-14,-1.164524105369588e-15,-4.9498635425678776e-14,-1.1095086929480864e-13,-6.007112559950037e-14,-2311.127944225329,5.3054496857770906e-14,-3.9948567326399374e-14,220.27845397541546,-4.978416245261099e-14,6.78559442692121e-15,-3.815367277684577e-15,2.4387936133343017e-14,3.4581103492671857e-15,-2326.0772915537673,5.714885505598858e-14,-2.2899859116552762e-15,2.787316095736043e-14,3.315342372893084e-14,5.4430244082154355e-14,-5.264285937340885e-14,-15781.66345643598,1.4256701563520896e-14,4.111753714057783e-15,-4.061834575275687e-15,2.223432005187855e-13,-3.1188853173101316e-14,4.1126235549246286e-13,6.663003850492641e-15,-1.8891184336005897e-14,1.118023521324657e-13,1.3568248497163593e-13,696.0237348744182,2403.535941611903,-4.472255851853263e-15,6.604294184379123e-14,-4.639442331504551e-15,1.164012739664335e-14,1.8091884199560115e-14,-5.23700548726594e-14,4.293939057344032e-14,921.9999430784599,7.641159317491478e-14,-6.0911766941094134e-15,-5.80104171398462e-14,1.9049629160442408e-15,1.2271851880509663e-14,7.164642622292308e-14,-2.002257399916843e-15,-5.6563992228813234e-15,-6.896948873890892e-14,3.1882990121160645e-15,4.734725671655736e-14,2.4356470937421666e-14,-16177.030618674878
t8,-7.479776151992746e-14,2.7996737570591077e-14,-7.728417181243592e-14,-8.385438448223348e-14,-1.449143658265821e-14,-5.141154515921846e-14,-1.1323481964359303e-13,-5.937623270862854e-14,-2502.0894938953134,5.827411204732608e-14,-3.896140716417904e-14,317.367385332062,-5.1062078669609853e-14,5.856084803588204e-15,-2.266091355629707e-15,3.084019700308063e-14,-4.0204292886819285e-14,-1180.086462323598,5.24687769327929e-14,-4.910034547247787e-15,2.6828530060296536e-14,3.561701973345585e-14,5.0223061439038187e-14,-5.08973868298155e-14,-11206.969262730014,4.3686481200429725e-14,6.7154362787627285e-15,-7.661048119634483e-15,2.3256819244215804e-13,-3.2798637168647565e-14,3.3751744737956705e-13,6.025931433132052e-15,-2.311401375568055e-14,1.1434760652040753e-13,1.394175242884284e-13,2.1772979278870215e-5,1335.5883010038353,6.9670031782021994e-15,7.142188589741955e-14,2.092737843896714e-14,1.2757270038492007e-14,3.748826239989164e-14,-4.810616642997113e-14,4.6427343586136365e-14,921.9999426818714,7.181288409024552e-14,-2.1070417972137678e-14,-5.631513876218828e-14,1.1847719957294228e-15,1.2295197923801617e-14,5.5661368394881397e-14,4.744695196639453e-16,-7.081282457699182e-15,-7.118116148571094e-14,-1.1355206001830795e-14,5.359711731862357e-14,2.368513486615504e-14,-12314.189568158175
t9,1.0266092985528485e-14,1.0794036767156252e-13,-6.503538225115739e-14,-9.152999741957142e-14,-1.122505955384087e-14,2.750634954801129e-14,-7.131426348643072e-14,-6.859324360321449e-14,-2592.955211553949,4.560406424719857e-14,-4.087339464682105e-14,183.69591957729224,-5.236951856977604e-14,5.897164316891495e-15,-6.73551009233519e-15,7.662832571570681e-14,-7.523455200525229e-14,-135.08763041132525,5.892865456981186e-14,-2.3412359152290553e-15,1.843387881799042e-14,4.069857099835506e-14,6.05776419134282e-14,-5.141998380541172e-14,-10136.188661902726,1.8249634214647867e-14,7.257522113408553e-15,-7.0362707658609684e-15,1.6786342734183112e-13,-3.5562346622398654e-14,3.07427251573716e-13,4.597254556981846e-16,-2.546515906745605e-14,1.148450075231495e-13,1.3510911950871962e-13,3110.728801908745,2.9774935584312486e-5,-2.010788780316815e-14,7.180443858416832e-14,4.797417990194686e-15,1.3940839750980507e-14,3.487178001189384e-14,-5.1255381716026494e-14,4.1623140220906593e-14,921.9999424341898,7.462198783912939e-14,-1.9961038278822496e-14,-5.966454476569395e-14,3.5184087845759673e-15,1.3310835826062857e-14,8.396750234002031e-14,-1.1641937980247055e-15,-7.024595361829814e-15,-4.62466951081987e-14,-3.5640102418021086e-16,3.943886825987452e-14,2.597870317112846e-14,-8647.806810172839
