Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Total
t17,3.972351084355301e-5,110.57754050000348,3.060046200924703e-5,813.6945159243583,5.0174181717665225e-5,304.8910961823393,75.95187752638137,4.729441981304942e-5,5.9457871409000036e-5,6.228754224933098e-5,4.564773931614195e-5,3.1834912156544755e-5,5.112301434785096e-5,0.00015347540103036192,1126.5516151122465,5.278197402932758e-5,5.2755376981851964e-5,9.761235537689394e-5,0.8504607393165188,4.730118520358491e-5,5.07499476229855,5.479251131694511e-5,3.939934752409553e-5,4.370054574056456e-5,7888.446292287404,2.5603642991542184e-5,10326.039378600342
t18,3.95026355581577e-5,28.617653456342886,3.078731827968034e-5,4486.870760026982,4.9889112908838843e-5,1790.7011631926996,281.4011872356417,5.015722855677546e-5,6.434869289035954e-5,6.091285724614439e-5,4.550080549490456e-5,3.15973161725916e-5,187.7028014450328,9.786418229714,2883.3718879459693,385.3703285052334,8.833481370918367,90.94812913077136,33.22921064035555,5.0580835120565746e-5,482.8095724070821,173.13843994834684,4.164532402287071e-5,4.372093211770608e-5,12030.258958969482,2.5684592657903544e-5,22873.04052683222
t19,3.9178142749644126e-5,152.8406511114037,177.99435982534288,10603.022484122022,4.92259328934392e-5,3916.582008636502,628.1699962704672,47.51525102795555,6.467668024501311e-5,6.077952593353594e-5,4.612433091293375e-5,3.149295947323634e-5,2065.1794370102625,9.786425230690394,3578.968592100904,1346.1032580032363,138.84771990350055,1578.4736050969746,33.22921445499334,6.544976007099497e-5,530.8355295741886,4000.18854105667,647.8991756742518,8.109710051781843e-5,14099.30724016446,2.58519023529981e-5,43554.94395314016
t20,878.314753487364,246.23514334231675,767.1595401096196,9126.120010435448,4.943231126489976e-5,4566.3776998164285,738.212264459513,426.16961886149306,6.45620211513462e-5,6.0684254268781035e-5,4.713282579445065e-5,3.143947934384396e-5,2066.310106451188,9.786427891770103,4273.822948035519,2553.611799501817,138.8477293927967,1578.4736100969071,33.229216562143016,7.849172755892544e-5,530.5558704859878,5005.133651805822,648.6020147929602,612.3848584841365,16610.24484523903,364.91384800422827,51174.50628899911
t21,2408.2976251180744,2652.3954467579065,2995.2894128082567,8070.9116619622155,4.861224409568093e-5,3652.7091275779712,736.5649061744025,238.69600551164905,6.474207999375565e-5,6.053641977469087e-5,4.937627085192742e-5,3.135689292261301e-5,2065.016140172215,9.786428113752994,4653.23706092611,2134.2119123384623,138.8477319383448,1578.4736105644906,33.22920847640443,6.562479939517222e-5,529.1340066396003,4462.230294949724,647.5504377515568,4099.532604839044,15828.191176598695,44.047121441510676,56978.352240909095
t22,2200.6205887138062,3873.8111650180886,3792.3782433023584,5242.025407785863,4.882395282124253e-5,3115.5146897805066,575.7529145722673,5.0385305379756855e-5,6.431152197193655e-5,6.06240740879529e-5,63.967949058155114,3.147056436464392e-5,2060.324212504958,9.786425586866509,4261.98754200368,1651.3308948281433,138.8477255569783,642.5618686665284,5.227416535954903e-5,4.731189250426832e-5,512.7128888262714,3147.9017449173048,481.3976864238509,3763.96296287304,9358.442924513995,2.5741824931718106e-5,44893.32821587596
t23,2109.729261394189,2782.9024197582876,3810.580325748276,3164.246971858621,4.9934609900011774e-5,2191.938995393101,479.14599352871943,5.0407586851875384e-5,5.916713833472715e-5,6.071010965688541e-5,118.29521577579864,3.16552982624209e-5,1521.5051311445268,9.786418667030663,3356.5863309450488,1256.5211436328457,138.84771765183714,90.94304212777784,5.179895795179013e-5,4.7248914077277824e-5,374.9442453462387,1921.3154496620914,406.40176598510294,2789.51694802787,2179.732909678863,2.5663045763173963e-5,28702.940662911886
t24,1644.372887006125,1554.4508968966475,3814.8719959209807,1204.6045486484481,5.0023304622765786e-5,441.262835906433,372.32600066393525,5.034167468414331e-5,5.9041907480247875e-5,6.112908071184255e-5,4.588255103597376e-5,3.163520516333009e-5,187.70280287590703,9.786408164507804,2572.523758590064,1043.5173176866056,101.42328443735798,8.126575062796635e-5,5.152375617852475e-5,4.716304338755136e-5,277.3133858809775,1300.136925601833,145.24904260825645,2612.2869623254496,1248.8853637112036,2.563127400871437e-5,18530.71492056228
t25,817.9060405105937,886.4551284214954,3755.498149931838,824.2747583307151,4.9752720977436024e-5,94.04527792566385,372.32599905985643,4.709068307780027e-5,5.891346526615123e-5,6.182737298213552e-5,4.554804219481082e-5,3.187977518670402e-5,139.00896914500157,0.00015261174220959872,1252.7959874009757,751.2111073182208,4.860199134743759e-5,5.8932763269251016e-5,5.120696272627264e-5,4.715746709659873e-5,62.2868427639871,188.63551174359492,15.34363174499066,2526.798562615502,98.81561123506938,2.5683545363550677e-5,11785.402257354035
t26,159.32231491783082,245.7817410586751,3038.9329326218667,670.8449713766869,4.959040769843507e-5,5.985179363074463e-5,372.32599784015815,4.730601234759496e-5,5.84694971898875e-5,6.256826693509453e-5,4.541185281088723e-5,3.195066905685999e-5,57.323494951394416,0.00015235243875014618,454.1847482548545,743.5567866064818,4.812028006583163e-5,5.427405221241866e-5,5.094506248846803e-5,4.706625427125048e-5,38.87509240687703,16.16835701127535,2.2062674488193967,2526.798550549279,6.045064783727503e-5,2.6184142267623306e-5,8326.322049585577
t27,3.983616185716828e-5,233.1437065689721,1068.8677655786107,607.6570362337394,4.9312384562213635e-5,5.444053907689083e-5,372.3259978643026,4.7346739760141596e-5,5.829646308757844e-5,6.275272579705775e-5,4.5395256800711245e-5,3.204232324572712e-5,8.492012975895611e-5,0.00015199451866538866,331.36973865768397,710.7735558644066,4.765332016662411e-5,5.4199592919269184e-5,5.089574546130948e-5,4.7039904159289595e-5,16.389396303833895,16.468312002477205,5.87246177701341e-5,2526.798544226798,6.049877905781164e-5,2.646770477625009e-5,5883.795025117732
t28,3.913355835440959e-5,179.10589775060774,767.1596210999719,625.1889285015162,4.936873877094583e-5,5.4251082253771075e-5,372.325998029356,4.736838774702449e-5,5.817795719177313e-5,6.260319100436013e-5,4.5363811203031024e-5,3.20333906452607e-5,8.453168686593092e-5,0.00011388758104605052,0.00016436859604863622,738.4559781898947,4.763507336832188e-5,5.418286467575195e-5,5.0917530274596986e-5,4.699175080967499e-5,73.5924179246495,35.366310208240726,1.3181383575773717,1024.6572115406539,6.050983870867493e-5,2.6581907195626013e-5,3817.1715395094143
t29,3.911434303274526e-5,126.04929074147248,767.1596168385224,722.9455901135844,4.943175015863486e-5,5.4173327097928866e-5,372.32599852830305,4.7312878525451e-5,5.813854270403506e-5,6.255519070774545e-5,4.527498255745949e-5,3.183926559102157e-5,8.393437191885341e-5,0.00011348983845654796,0.00016351463705088673,693.8279122499957,4.7560535784012275e-5,5.4195234410455285e-5,5.101425640171134e-5,4.702372321261979e-5,194.53592914016812,115.9399452710444,21.616401434362157,831.3544064974155,6.052694175164471e-5,2.6510908899498797e-5,3845.756126425597
t30,3.9098862422500836e-5,93.00997243673592,767.159611889647,890.713421827764,4.941306916776935e-5,5.4176215765853166e-5,372.32599983145116,4.726596648274473e-5,5.869059878557527e-5,6.252288740029296e-5,4.531147322685883e-5,3.1862356338205526e-5,8.358733519544121e-5,0.00015075850510174756,308.66715122261724,794.0176128523545,4.762101028972144e-5,5.427877771048891e-5,5.1217636399796116e-5,4.7056898957365285e-5,302.86964837222706,160.75070786352137,152.92218007558952,454.56699360472663,6.06177848281553e-5,2.6207986860642397e-5,4297.004209663999
t31,3.916817930504736e-5,66.40574143697842,767.1596087365797,1209.8205666385265,4.922367507241712e-5,5.429092730892519e-5,372.32601383003606,4.700632137312453e-5,95.6222115308208,6.256671584311079e-5,4.5202606506310396e-5,3.164393584953678e-5,8.378776682736136e-5,0.00018033742562405356,2525.225127115779,1048.8431962629538,4.762525522572127e-5,5.439288614609722e-5,5.1566101902499684e-5,4.712509359055062e-5,378.1890976357481,243.3373465403499,352.5202212080906,488.0994411461738,6.080583006655816e-5,2.577703624594093e-5,7547.549452601794
t32,3.913735820432761e-5,85.42715878467448,767.1596057486913,710.1521114662193,4.9647152003285915e-5,5.3949414941391164e-5,372.326017045897,4.690645583383242e-5,327.75475257275554,6.266577972516194e-5,4.5608093986474197e-5,3.158746180288553e-5,0.6615216687622687,5.570626902645403e-5,5.8958422859846504e-5,1120.665751849363,4.7720107719667906e-5,5.4445556219916715e-5,5.18410521114248e-5,4.699715381460829e-5,1.1799994297961043,297.4202574775733,80.56995365745237,295.9541722555926,6.09285736082193e-5,2.570113972827824e-5,4059.272033756769
t33,3.9361417452866543e-5,125.34564233371052,767.1596047742821,193.9719599623877,5.03847203732685e-5,5.512270010252391e-5,162.7154123451466,4.759306218937724e-5,477.08069462061763,6.280671838921185e-5,4.5772861251394754e-5,3.1802344499207784e-5,5.168982675561797e-5,5.2231789532937017e-5,5.609437390898331e-5,5.3183889694994586e-5,4.788372545525818e-5,5.45445597684422e-5,5.1955259196916466e-5,4.7131618331506385e-5,4.179018188978564e-5,5.517105921356251e-5,4.204799410332988e-5,1684.0943807207832,6.097152771179391e-5,2.568491048370153e-5,3410.368667981468
t34,3.954367989079696e-5,138.29518529941313,767.1596008814091,5.345023130519956e-5,5.065714128719788e-5,5.548089388871397e-5,1.6728622331589094,4.8063966944152884e-5,206.5840541620145,6.292576588375576e-5,4.595770701558079e-5,3.189187596132388e-5,4.768718562540524e-5,5.233215605686911e-5,5.641497911403985e-5,4.8800660362341524e-5,4.815261700124489e-5,5.470116963495886e-5,5.197288426315763e-5,4.738073854972414e-5,4.129881187688847e-5,5.573914151638088e-5,4.206725813606812e-5,668.5585627756582,6.102940743001288e-5,2.564112835940305e-5,1782.271286541054
t35,3.9883442825191505e-5,7.95382110926082,136.4169829618659,4.996974724511355e-5,5.079704690762858e-5,5.5591636150175957e-5,6.173126512756154e-5,4.754344451316089e-5,114.7946326114441,6.326308000630236e-5,4.6495835782922106e-5,3.189759097607653e-5,4.7682097935108376e-5,5.231544886224137e-5,5.654898740275934e-5,4.8967742135435896e-5,4.8271169947868575e-5,5.473083257179102e-5,5.200369790898616e-5,4.735322443083305e-5,4.1348819006307744e-5,5.557038965720893e-5,4.220677164102376e-5,6.398410838126311e-5,6.112815389530308e-5,2.561508430644822e-5,259.1665815821885
t36,4.0068218668322066e-5,3.7145400444406154e-5,3.137372088863481e-5,5.3440782932543284e-5,5.080238621312514e-5,5.559716351965923e-5,0.9793730370770103,4.7308909554758335e-5,251.790083002702,6.367555825750266e-5,4.703215717526936e-5,3.178352245041421e-5,4.768244294664063e-5,5.2241995144690275e-5,5.654498351139883e-5,4.903736605362887e-5,4.805045809026344e-5,5.4712159863394434e-5,5.209118558023045e-5,4.7228076269611316e-5,4.1318921094365575e-5,5.526954229873689e-5,4.209720719423454e-5,4.502357230080085e-5,6.113551904205301e-5,2.5659815925201975e-5,252.77059236084443
t37,4.023203509938471e-5,3.733038430414607e-5,3.1519550576637004e-5,5.3642638796637995e-5,5.094284627245417e-5,5.566119883595547e-5,6.11175139702717e-5,4.725972753068368e-5,294.36453967750845,6.390031957335853e-5,4.7481694136185774e-5,3.174297047631203e-5,4.769414254823857e-5,5.2164004309232086e-5,5.6627989223467556e-5,4.909017465556063e-5,4.8280054653189504e-5,5.475450149894049e-5,5.222456071874217e-5,4.726217793183991e-5,4.129665197140805e-5,5.55965752368283e-5,4.189508609393783e-5,4.4857593709053696e-5,6.079236838464137e-5,2.5691006771219926e-5,294.3657387352757
t38,4.0376155131145154e-5,3.7356078154520046e-5,3.1569943224422594e-5,254.95949168171506,5.1133793119339166e-5,5.565817725696087e-5,6.08523648331905e-5,4.74864697059429e-5,281.00852227922354,6.392438620963042e-5,4.741253926082739e-5,3.1849937145422454e-5,4.767226665693974e-5,5.1924730091417464e-5,5.66122181617818e-5,4.893562506396488e-5,4.834046940455991e-5,5.476801458423973e-5,5.246576085156964e-5,4.725491707181835e-5,4.1554273174846434e-5,5.568085758533466e-5,4.1916589284726826e-5,4.4852980954730155e-5,6.118828238414021e-5,2.5620940148186723e-5,535.969160368708
t39,4.057475291357795e-5,3.751687541139748e-5,3.154979658308692e-5,13.545000107530562,5.131024946981018e-5,5.573406434235738e-5,6.087476704740553e-5,4.7131391679317384e-5,192.35544212011584,6.405243243163639e-5,4.787409082118443e-5,3.176655620257432e-5,4.767919370423038e-5,5.200166664984827e-5,5.673973413320074e-5,4.905201859643882e-5,4.878331070869926e-5,5.4799168460243254e-5,5.283327835261673e-5,4.727379305994177e-5,4.135996473773875e-5,5.58369066745301e-5,90.18948040474625,4.490251471486475e-5,6.109980288007317e-5,2.5601393540866857e-5,296.09102898011577
t40,4.0701877461312576e-5,3.7614753939134935e-5,3.154918101338841e-5,372.58848808263195,5.127911485757903e-5,5.570013905488164e-5,6.127847984767974e-5,84.82501041066593,272.89021114278586,6.411096875059367e-5,382.52322471575826,3.1708338052780764e-5,4.7593108734219745e-5,5.167546405807333e-5,5.6428424779607426e-5,4.889109144079468e-5,4.890527094256127e-5,5.47760142234586e-5,5.7728943634084175e-5,6.593918433064163e-5,4.1425526236800837e-5,5.568393413855431e-5,598.3188517477461,4.491224212028194e-5,6.0994739767280656e-5,2.5616941703284545e-5,1711.1468206133272
t41,4.054270367996925e-5,3.714898888692596e-5,3.181497771748935e-5,1383.891777872268,5.110563420037347e-5,5.5561932812740054e-5,53.87616120067757,315.16377920036615,565.4557836847098,6.385582946956681e-5,832.2922775740133,3.1539510861811855e-5,5.151230404967099e-5,5.4829859812461876e-5,5.8328925052555425e-5,110.01786342516651,4.882045046571011e-5,5.471820652466766e-5,72.89053646930428,6.592404119924482e-5,95.18490433310097,5.4859920205477184e-5,4190.617579200434,4.5439000615569746e-5,6.628851749709224e-5,2.565620028173465e-5,7619.391500907044
t42,4.0679325650729474e-5,3.744343038526662e-5,3.1768403901037275e-5,8774.681688865341,5.035033067415453e-5,5.5119221563852204e-5,332.6567169397395,2369.2839974375975,1637.3259949313165,6.385685535170725e-5,843.8263801635316,3.170385710493363e-5,5.484175515311686,1518.459831739682,5680.636745837671,1120.6657599168195,4.866807291147446e-5,5.458982387319632e-5,401.7222729505316,364.7963397643768,1312.0957176245156,35.64172560903479,8603.692028473493,4.498976447766617e-5,234.07841181380192,2.5672944668818137e-5,33235.04827242479
t43,4.053496664616133e-5,3.7163572630563e-5,434.47640657135065,12940.126448364108,5.070456760914277e-5,5.452978721276373e-5,372.3260042140059,6011.647944766323,3874.007168152093,6.346592250039994e-5,888.5404847710945,3.122052966390292e-5,122.76647619986747,2682.870596819489,11484.23779698848,4344.451884277358,4.833742649740698e-5,5.4560358015716546e-5,1117.4799898193821,364.79637044544273,2938.1056273180607,153.4055251498828,8631.845117897828,8.207593195558565e-5,235.3284106071237,2.574533020387456e-5,56596.41274070028
t44,4.027666344703527e-5,199.9748244095596,767.1595552988027,8569.335876583335,5.0569875268874675e-5,5.496365932197903e-5,371.1712711113352,4810.4014883124555,3074.921281479058,6.209328357336911e-5,841.2767530399987,3.163079350878473e-5,90.0702218262506,2659.1909359177025,10550.604751232786,2156.605922689967,4.8494126225964136e-5,5.4117343202692527e-5,743.2518216823765,364.79636952494235,1256.0841641131883,31.22853228807708,8135.232406123945,1544.0440270737772,18.260777887374818,150.5352301825251,46334.1465529232
t45,3.9870874275211284e-5,1926.9720268986966,2870.2633654620518,5538.401105762144,5.049889505683653e-5,5.484599567819358e-5,371.1033683950746,347.2467616984815,590.3378722749616,6.1001575432102054e-5,760.5481125843337,3.166259534524952e-5,29.962482978103868,2639.6218619490005,9588.019274738499,1377.3811786849442,4.810870322703895e-5,5.318678541439034e-5,15.875427521391796,6.569231278427837e-5,686.1696307013171,5.451551877740892e-5,5279.007960323329,2526.7985607994547,6.104503696673033e-5,2.5809098357094757e-5,34547.70953700917
t46,4.0004593899642584e-5,1713.149145758312,767.159641524915,4114.876345190179,5.051896062894816e-5,5.476044564961017e-5,307.5862056141584,5.040000052826549e-5,179.3297436510321,6.101914875756461e-5,104.57927511866178,3.136143240263098e-5,3.740280296969664,2556.596763328895,7575.415143116956,1120.6657594708354,4.849527101885573e-5,5.431483199985074e-5,5.22790517302857e-5,5.075474658803761e-5,536.5303901582434,5.08538939781219e-5,3642.801757676643,517.6243847411805,6.137664171505706e-5,2.5625115599572425e-5,23140.05546741112
t47,4.001641415478907e-5,406.51211132899556,767.1596251564905,2790.718613731909,5.022164251220697e-5,5.465741235751169e-5,252.05139466347515,4.6896168710241876e-5,5.902167906710802e-5,6.166879093759841e-5,4.638005257857623e-5,3.133894604825788e-5,8.484204031738952e-5,1963.9019843642761,5549.2562225102765,938.4444996419654,4.849541005173242e-5,5.3216857134136474e-5,5.174348149364556e-5,4.7184984524454604e-5,527.0240794033111,5.0817610735949794e-5,1883.8104607555963,4.4712510467741016e-5,6.142305593830807e-5,2.5630232602969597e-5,15078.879849823585
t48,3.994048399561024e-5,360.4159831990888,767.1596231906437,1540.9291887989639,5.0130241852549234e-5,5.4671953635968985e-5,209.1137017632108,4.708001928300919e-5,5.867218797322646e-5,6.23804339916398e-5,4.611255631435411e-5,3.1842313743419866e-5,8.349541921596567e-5,1359.863096358559,4888.982954818969,673.3880016739851,4.8320263055991566e-5,5.316813004164299e-5,5.141027036731976e-5,4.723773153286654e-5,509.0961337781398,5.087101697897812e-5,786.2362884552101,4.1300993717060835e-5,6.125758543568208e-5,2.5825642378273158e-5,11095.185825754015
t49,3.9797984376865846e-5,300.1333310210355,767.1596195639618,907.2618381120981,5.014780032341602e-5,5.4656730990031235e-5,174.23842292220894,4.729790121976581e-5,5.837722176524754e-5,6.263985417017809e-5,4.553295178903227e-5,3.175823237554349e-5,8.342584392704349e-5,963.916968771374,4068.057344115056,536.4078572511024,4.80931063781326e-5,5.424776175543487e-5,5.1135314962977165e-5,4.708742034210801e-5,471.9959063285308,5.087235449921791e-5,663.389095959671,4.101424798722213e-5,6.11143384602713e-5,2.6168072719642683e-5,8852.561237412176
