model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2030,base_short_200_noCCS,MW,100,100.639
TEMOA,2,BASN_to_CASO,2030,base_short_200_noCCS,MW,5920,5920.03
TEMOA,3,BASN_to_NWPP,2030,base_short_200_noCCS,MW,3350,3350.03
TEMOA,4,BASN_to_RMRG,2030,base_short_200_noCCS,MW,3750,3750.2
TEMOA,5,BASN_to_SRSG,2030,base_short_200_noCCS,MW,5385,5385.02
TEMOA,6,CANO_to_CASO,2030,base_short_200_noCCS,MW,3675,3962.73
TEMOA,7,CANO_to_NWPP,2030,base_short_200_noCCS,MW,3675,4189.86
TEMOA,8,CASO_to_NWPP,2030,base_short_200_noCCS,MW,2858,2858.05
TEMOA,9,CASO_to_SRSG,2030,base_short_200_noCCS,MW,4354,11524.9
TEMOA,10,FRCC_to_SRSE,2030,base_short_200_noCCS,MW,3600,6377.12
TEMOA,11,ISNE_to_NYCW,2030,base_short_200_noCCS,MW,760,760.101
TEMOA,12,ISNE_to_NYUP,2030,base_short_200_noCCS,MW,1400,5491.3
TEMOA,13,MISC_to_MISE,2030,base_short_200_noCCS,MW,0,5648.74
TEMOA,14,MISC_to_MISS,2030,base_short_200_noCCS,MW,1039,1039.13
TEMOA,15,MISC_to_MISW,2030,base_short_200_noCCS,MW,1655,1655.04
TEMOA,16,MISC_to_PJMC,2030,base_short_200_noCCS,MW,5244,5244.08
TEMOA,17,MISC_to_PJMW,2030,base_short_200_noCCS,MW,5441,31635.3
TEMOA,18,MISC_to_SPPC,2030,base_short_200_noCCS,MW,1430,15730
TEMOA,19,MISC_to_SPPN,2030,base_short_200_noCCS,MW,0,9999.99
TEMOA,20,MISC_to_SPPS,2030,base_short_200_noCCS,MW,1172,12892
TEMOA,21,MISC_to_SRCE,2030,base_short_200_noCCS,MW,3745,3745.21
TEMOA,23,MISE_to_PJMW,2030,base_short_200_noCCS,MW,2662,2662.04
TEMOA,24,MISS_to_SPPC,2030,base_short_200_noCCS,MW,0,9157.45
TEMOA,25,MISS_to_SPPS,2030,base_short_200_noCCS,MW,1697,18667
TEMOA,26,MISS_to_SRCE,2030,base_short_200_noCCS,MW,4092,4092.32
TEMOA,27,MISS_to_SRSE,2030,base_short_200_noCCS,MW,891,10891
TEMOA,28,MISW_to_NWPP,2030,base_short_200_noCCS,MW,200,201.548
TEMOA,29,MISW_to_PJMC,2030,base_short_200_noCCS,MW,3200,8567.35
TEMOA,30,MISW_to_SPPC,2030,base_short_200_noCCS,MW,0,2185.14
TEMOA,31,MISW_to_SPPN,2030,base_short_200_noCCS,MW,5512,5571.69
TEMOA,32,NWPP_to_RMRG,2030,base_short_200_noCCS,MW,400,2229.42
TEMOA,33,NYCW_to_NYUP,2030,base_short_200_noCCS,MW,2489,3474.47
TEMOA,34,NYCW_to_PJME,2030,base_short_200_noCCS,MW,660,6673.35
TEMOA,35,NYUP_to_PJME,2030,base_short_200_noCCS,MW,1255,4635.7
TEMOA,36,PJMC_to_PJMW,2030,base_short_200_noCCS,MW,980,6557.52
TEMOA,37,PJMD_to_PJME,2030,base_short_200_noCCS,MW,1200,5324.17
TEMOA,38,PJMD_to_PJMW,2030,base_short_200_noCCS,MW,6930,6930.06
TEMOA,39,PJMD_to_SRCA,2030,base_short_200_noCCS,MW,1000,1000.23
TEMOA,40,PJME_to_PJMW,2030,base_short_200_noCCS,MW,3885,15973.2
TEMOA,41,PJMW_to_SRCA,2030,base_short_200_noCCS,MW,1219,1219.2
TEMOA,42,PJMW_to_SRCE,2030,base_short_200_noCCS,MW,3333,4000.15
TEMOA,43,RMRG_to_SPPC,2030,base_short_200_noCCS,MW,210,10210
TEMOA,44,RMRG_to_SPPN,2030,base_short_200_noCCS,MW,410,10410
TEMOA,45,RMRG_to_SRSG,2030,base_short_200_noCCS,MW,614,10261.6
TEMOA,46,SPPC_to_SPPN,2030,base_short_200_noCCS,MW,1433,9858.32
TEMOA,47,SPPC_to_SPPS,2030,base_short_200_noCCS,MW,3372,7280.83
TEMOA,48,SPPN_to_SPPS,2030,base_short_200_noCCS,MW,0,7265.46
TEMOA,49,SPPS_to_SRSG,2030,base_short_200_noCCS,MW,1010,6301.61
TEMOA,50,SPPS_to_TRE,2030,base_short_200_noCCS,MW,600,10600
TEMOA,51,SPPS_to_TRE_WEST,2030,base_short_200_noCCS,MW,220,10220
TEMOA,52,SRCA_to_SRCE,2030,base_short_200_noCCS,MW,216,2819.64
TEMOA,53,SRCA_to_SRSE,2030,base_short_200_noCCS,MW,1400,1400.11
TEMOA,54,SRCE_to_SRSE,2030,base_short_200_noCCS,MW,3196,7544.33
TEMOA,55,TRE_to_TRE_WEST,2030,base_short_200_noCCS,MW,16529,16529.1
TEMOA,56,NWPP_to_SPPN,2030,base_short_200_noCCS,MW,0,193.778
TEMOA,57,SRSG_to_TRE,2030,base_short_200_noCCS,MW,0,9999.96
TEMOA,1,BASN_to_CANO,2040,base_short_200_noCCS,MW,100.639,100.019
TEMOA,2,BASN_to_CASO,2040,base_short_200_noCCS,MW,5920.03,5920.01
TEMOA,3,BASN_to_NWPP,2040,base_short_200_noCCS,MW,3350.03,3350
TEMOA,4,BASN_to_RMRG,2040,base_short_200_noCCS,MW,3750.2,3750.16
TEMOA,5,BASN_to_SRSG,2040,base_short_200_noCCS,MW,5385.02,5385
TEMOA,6,CANO_to_CASO,2040,base_short_200_noCCS,MW,3962.73,6156.68
TEMOA,7,CANO_to_NWPP,2040,base_short_200_noCCS,MW,4189.86,4189.88
TEMOA,8,CASO_to_NWPP,2040,base_short_200_noCCS,MW,2858.05,2858.01
TEMOA,9,CASO_to_SRSG,2040,base_short_200_noCCS,MW,11524.9,18165.4
TEMOA,10,FRCC_to_SRSE,2040,base_short_200_noCCS,MW,6377.12,12408
TEMOA,11,ISNE_to_NYCW,2040,base_short_200_noCCS,MW,760.101,760.006
TEMOA,12,ISNE_to_NYUP,2040,base_short_200_noCCS,MW,5491.3,12796.3
TEMOA,13,MISC_to_MISE,2040,base_short_200_noCCS,MW,5648.74,8107.35
TEMOA,14,MISC_to_MISS,2040,base_short_200_noCCS,MW,1039.13,1039.02
TEMOA,15,MISC_to_MISW,2040,base_short_200_noCCS,MW,1655.04,1655.01
TEMOA,16,MISC_to_PJMC,2040,base_short_200_noCCS,MW,5244.08,5244.35
TEMOA,17,MISC_to_PJMW,2040,base_short_200_noCCS,MW,31635.3,57339.7
TEMOA,18,MISC_to_SPPC,2040,base_short_200_noCCS,MW,15730,30030
TEMOA,19,MISC_to_SPPN,2040,base_short_200_noCCS,MW,9999.99,20000
TEMOA,20,MISC_to_SPPS,2040,base_short_200_noCCS,MW,12892,24612
TEMOA,21,MISC_to_SRCE,2040,base_short_200_noCCS,MW,3745.21,3745.03
TEMOA,23,MISE_to_PJMW,2040,base_short_200_noCCS,MW,2662.04,2662.01
TEMOA,24,MISS_to_SPPC,2040,base_short_200_noCCS,MW,9157.45,9157.48
TEMOA,25,MISS_to_SPPS,2040,base_short_200_noCCS,MW,18667,35637
TEMOA,26,MISS_to_SRCE,2040,base_short_200_noCCS,MW,4092.32,4406.25
TEMOA,27,MISS_to_SRSE,2040,base_short_200_noCCS,MW,10891,20891
TEMOA,28,MISW_to_NWPP,2040,base_short_200_noCCS,MW,201.548,200.193
TEMOA,29,MISW_to_PJMC,2040,base_short_200_noCCS,MW,8567.35,8567.49
TEMOA,30,MISW_to_SPPC,2040,base_short_200_noCCS,MW,2185.14,2185.19
TEMOA,31,MISW_to_SPPN,2040,base_short_200_noCCS,MW,5571.69,5571.84
TEMOA,32,NWPP_to_RMRG,2040,base_short_200_noCCS,MW,2229.42,4814.9
TEMOA,33,NYCW_to_NYUP,2040,base_short_200_noCCS,MW,3474.47,3474.49
TEMOA,34,NYCW_to_PJME,2040,base_short_200_noCCS,MW,6673.35,11397.9
TEMOA,35,NYUP_to_PJME,2040,base_short_200_noCCS,MW,4635.7,11531.3
TEMOA,36,PJMC_to_PJMW,2040,base_short_200_noCCS,MW,6557.52,6634.26
TEMOA,37,PJMD_to_PJME,2040,base_short_200_noCCS,MW,5324.17,10665.4
TEMOA,38,PJMD_to_PJMW,2040,base_short_200_noCCS,MW,6930.06,6930.01
TEMOA,39,PJMD_to_SRCA,2040,base_short_200_noCCS,MW,1000.23,3707.11
TEMOA,40,PJME_to_PJMW,2040,base_short_200_noCCS,MW,15973.2,34128.9
TEMOA,41,PJMW_to_SRCA,2040,base_short_200_noCCS,MW,1219.2,1219.18
TEMOA,42,PJMW_to_SRCE,2040,base_short_200_noCCS,MW,4000.15,5349.52
TEMOA,43,RMRG_to_SPPC,2040,base_short_200_noCCS,MW,10210,20210
TEMOA,44,RMRG_to_SPPN,2040,base_short_200_noCCS,MW,10410,14553.9
TEMOA,45,RMRG_to_SRSG,2040,base_short_200_noCCS,MW,10261.6,10261.7
TEMOA,46,SPPC_to_SPPN,2040,base_short_200_noCCS,MW,9858.32,9858.36
TEMOA,47,SPPC_to_SPPS,2040,base_short_200_noCCS,MW,7280.83,11927.4
TEMOA,48,SPPN_to_SPPS,2040,base_short_200_noCCS,MW,7265.46,7265.64
TEMOA,49,SPPS_to_SRSG,2040,base_short_200_noCCS,MW,6301.61,6301.64
TEMOA,50,SPPS_to_TRE,2040,base_short_200_noCCS,MW,10600,20600
TEMOA,51,SPPS_to_TRE_WEST,2040,base_short_200_noCCS,MW,10220,20220
TEMOA,52,SRCA_to_SRCE,2040,base_short_200_noCCS,MW,2819.64,4543.73
TEMOA,53,SRCA_to_SRSE,2040,base_short_200_noCCS,MW,1400.11,1911.34
TEMOA,54,SRCE_to_SRSE,2040,base_short_200_noCCS,MW,7544.33,7544.37
TEMOA,55,TRE_to_TRE_WEST,2040,base_short_200_noCCS,MW,16529.1,16529
TEMOA,56,NWPP_to_SPPN,2040,base_short_200_noCCS,MW,193.778,193.847
TEMOA,57,SRSG_to_TRE,2040,base_short_200_noCCS,MW,9999.96,20000
TEMOA,1,BASN_to_CANO,2050,base_short_200_noCCS,MW,100.019,100.015
TEMOA,2,BASN_to_CASO,2050,base_short_200_noCCS,MW,5920.01,5920.01
TEMOA,3,BASN_to_NWPP,2050,base_short_200_noCCS,MW,3350,3350.01
TEMOA,4,BASN_to_RMRG,2050,base_short_200_noCCS,MW,3750.16,3750.37
TEMOA,5,BASN_to_SRSG,2050,base_short_200_noCCS,MW,5385,5385.01
TEMOA,6,CANO_to_CASO,2050,base_short_200_noCCS,MW,6156.68,6156.7
TEMOA,7,CANO_to_NWPP,2050,base_short_200_noCCS,MW,4189.88,5042.86
TEMOA,8,CASO_to_NWPP,2050,base_short_200_noCCS,MW,2858.01,2858.18
TEMOA,9,CASO_to_SRSG,2050,base_short_200_noCCS,MW,18165.4,21470
TEMOA,10,FRCC_to_SRSE,2050,base_short_200_noCCS,MW,12408,19374
TEMOA,11,ISNE_to_NYCW,2050,base_short_200_noCCS,MW,760.006,760.009
TEMOA,12,ISNE_to_NYUP,2050,base_short_200_noCCS,MW,12796.3,12796.3
TEMOA,13,MISC_to_MISE,2050,base_short_200_noCCS,MW,8107.35,8107.42
TEMOA,14,MISC_to_MISS,2050,base_short_200_noCCS,MW,1039.02,1039.01
TEMOA,15,MISC_to_MISW,2050,base_short_200_noCCS,MW,1655.01,1655.01
TEMOA,16,MISC_to_PJMC,2050,base_short_200_noCCS,MW,5244.35,5244.03
TEMOA,17,MISC_to_PJMW,2050,base_short_200_noCCS,MW,57339.7,57339.9
TEMOA,18,MISC_to_SPPC,2050,base_short_200_noCCS,MW,30030,34120.4
TEMOA,19,MISC_to_SPPN,2050,base_short_200_noCCS,MW,20000,20000.1
TEMOA,20,MISC_to_SPPS,2050,base_short_200_noCCS,MW,24612,27585.1
TEMOA,21,MISC_to_SRCE,2050,base_short_200_noCCS,MW,3745.03,3745.03
TEMOA,23,MISE_to_PJMW,2050,base_short_200_noCCS,MW,2662.01,2662.01
TEMOA,24,MISS_to_SPPC,2050,base_short_200_noCCS,MW,9157.48,9157.49
TEMOA,25,MISS_to_SPPS,2050,base_short_200_noCCS,MW,35637,48293.5
TEMOA,26,MISS_to_SRCE,2050,base_short_200_noCCS,MW,4406.25,4406.32
TEMOA,27,MISS_to_SRSE,2050,base_short_200_noCCS,MW,20891,30891
TEMOA,28,MISW_to_NWPP,2050,base_short_200_noCCS,MW,200.193,200.054
TEMOA,29,MISW_to_PJMC,2050,base_short_200_noCCS,MW,8567.49,13442.3
TEMOA,30,MISW_to_SPPC,2050,base_short_200_noCCS,MW,2185.19,2185.2
TEMOA,31,MISW_to_SPPN,2050,base_short_200_noCCS,MW,5571.84,5571.75
TEMOA,32,NWPP_to_RMRG,2050,base_short_200_noCCS,MW,4814.9,8626.12
TEMOA,33,NYCW_to_NYUP,2050,base_short_200_noCCS,MW,3474.49,3474.5
TEMOA,34,NYCW_to_PJME,2050,base_short_200_noCCS,MW,11397.9,12964.9
TEMOA,35,NYUP_to_PJME,2050,base_short_200_noCCS,MW,11531.3,11531.4
TEMOA,36,PJMC_to_PJMW,2050,base_short_200_noCCS,MW,6634.26,9154.32
TEMOA,37,PJMD_to_PJME,2050,base_short_200_noCCS,MW,10665.4,10665.5
TEMOA,38,PJMD_to_PJMW,2050,base_short_200_noCCS,MW,6930.01,6930.03
TEMOA,39,PJMD_to_SRCA,2050,base_short_200_noCCS,MW,3707.11,3887.39
TEMOA,40,PJME_to_PJMW,2050,base_short_200_noCCS,MW,34128.9,42239.6
TEMOA,41,PJMW_to_SRCA,2050,base_short_200_noCCS,MW,1219.18,3465.25
TEMOA,42,PJMW_to_SRCE,2050,base_short_200_noCCS,MW,5349.52,5349.61
TEMOA,43,RMRG_to_SPPC,2050,base_short_200_noCCS,MW,20210,20210
TEMOA,44,RMRG_to_SPPN,2050,base_short_200_noCCS,MW,14553.9,14553.9
TEMOA,45,RMRG_to_SRSG,2050,base_short_200_noCCS,MW,10261.7,10261.7
TEMOA,46,SPPC_to_SPPN,2050,base_short_200_noCCS,MW,9858.36,9858.37
TEMOA,47,SPPC_to_SPPS,2050,base_short_200_noCCS,MW,11927.4,12013.7
TEMOA,48,SPPN_to_SPPS,2050,base_short_200_noCCS,MW,7265.64,7266.11
TEMOA,49,SPPS_to_SRSG,2050,base_short_200_noCCS,MW,6301.64,6301.81
TEMOA,50,SPPS_to_TRE,2050,base_short_200_noCCS,MW,20600,26530.5
TEMOA,51,SPPS_to_TRE_WEST,2050,base_short_200_noCCS,MW,20220,30220
TEMOA,52,SRCA_to_SRCE,2050,base_short_200_noCCS,MW,4543.73,5898.11
TEMOA,53,SRCA_to_SRSE,2050,base_short_200_noCCS,MW,1911.34,2144.68
TEMOA,54,SRCE_to_SRSE,2050,base_short_200_noCCS,MW,7544.37,7544.37
TEMOA,55,TRE_to_TRE_WEST,2050,base_short_200_noCCS,MW,16529,16529
TEMOA,56,NWPP_to_SPPN,2050,base_short_200_noCCS,MW,193.847,193.875
TEMOA,57,SRSG_to_TRE,2050,base_short_200_noCCS,MW,20000,21041.5
