model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,PJMD,PJMD_natural_gas_fired_combustion_turbine_3,Natural Gas,2030,base_short_200_retire,MW,2240,2240
TEMOA,SPPN,SPPN_landbasedwind_class3_moderate_5,Wind,2030,base_short_200_retire,MW,0,1076.49
TEMOA,SRCA,SRCA_distributed_generation_1,Distributed Solar,2030,base_short_200_retire,MW,3265,3265
TEMOA,NYUP,NYUP_landbasedwind_class3_moderate_2,Wind,2030,base_short_200_retire,MW,0,600.176
TEMOA,SRSG,SRSG_biomass_2,Other,2030,base_short_200_retire,MW,22.982,22.982
TEMOA,SRCA,SRCA_biomass_2,Other,2030,base_short_200_retire,MW,36.65,36.65
TEMOA,TRE,TRE_natural_gas_fired_combined_cycle_1,Natural Gas,2030,base_short_200_retire,MW,31576.3,31576.3
TEMOA,MISC,MISC_landbasedwind_class3_moderate_3,Wind,2030,base_short_200_retire,MW,0,477.765
TEMOA,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,base_short_200_retire,MW,8544.38,1943.21
TEMOA,MISE,MISE_solar_photovoltaic_1,Solar,2030,base_short_200_retire,MW,1181.49,1181.49
TEMOA,SRSG,SRSG_conventional_hydroelectric_1,Hydro,2030,base_short_200_retire,MW,2765.5,2091.23
TEMOA,PJMW,PJMW_landbasedwind_class3_moderate_4,Wind,2030,base_short_200_retire,MW,0,1435.29
TEMOA,SRCA,SRCA_utilitypv_class1_moderate_0,Solar,2030,base_short_200_retire,MW,0,4037.85
TEMOA,NYCW,NYCW_natural_gas_fired_combustion_turbine_2,Natural Gas,2030,base_short_200_retire,MW,1057.31,1057.31
TEMOA,MISC,MISC_landbasedwind_class3_moderate_8,Wind,2030,base_short_200_retire,MW,0,1498.57
TEMOA,ISNE,ISNE_utilitypv_class1_moderate_1,Solar,2030,base_short_200_retire,MW,0,8056.2
TEMOA,RMRG,RMRG_solar_photovoltaic_1,Solar,2030,base_short_200_retire,MW,2310.43,2310.43
TEMOA,ISNE,ISNE_biomass_1,Other,2030,base_short_200_retire,MW,77.95,77.95
TEMOA,SRCA,SRCA_landbasedwind_class3_moderate_6,Wind,2030,base_short_200_retire,MW,0,853.672
TEMOA,PJMW,PJMW_distributed_generation_1,Distributed Solar,2030,base_short_200_retire,MW,2804,2804
TEMOA,MISE,MISE_landbasedwind_class3_moderate_3,Wind,2030,base_short_200_retire,MW,0,619.178
TEMOA,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2030,base_short_200_retire,MW,10499,10499
TEMOA,RMRG,RMRG_utilitypv_class1_moderate_1,Solar,2030,base_short_200_retire,MW,0,8849
TEMOA,ISNE,ISNE_offshore_wind_turbine_1,Wind,2030,base_short_200_retire,MW,29.3,29.3
TEMOA,FRCC,FRCC_distributed_generation_1,Distributed Solar,2030,base_short_200_retire,MW,5592,5592
TEMOA,FRCC,FRCC_landbasedwind_class3_moderate_4,Wind,2030,base_short_200_retire,MW,0,1098.66
TEMOA,PJME,PJME_batteries_1,Battery,2030,base_short_200_retire,MW,88,87.9957
TEMOA,SRCA,SRCA_solar_photovoltaic_1,Solar,2030,base_short_200_retire,MW,7906.57,7906.57
TEMOA,MISC,MISC_nuclear_1,Nuclear,2030,base_short_200_retire,MW,2373,2373
TEMOA,TRE,TRE_batteries_1,Battery,2030,base_short_200_retire,MW,2829.5,2829.49
TEMOA,PJMD,PJMD_landbasedwind_class3_moderate_13,Wind,2030,base_short_200_retire,MW,0,935.01
TEMOA,PJMD,PJMD_onshore_wind_turbine_1,Wind,2030,base_short_200_retire,MW,208,208
TEMOA,SPPS,SPPS_utilitypv_class1_moderate_0,Solar,2030,base_short_200_retire,MW,0,7122.41
