model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2050,26z-8760-no-ccs_d365_h24_8760,MWh,6697935
USENSYS,CANO,CANO_landbasedwind_class3_moderate_1,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,5711269
USENSYS,CANO,CANO_landbasedwind_class3_moderate_1,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,5711269
USENSYS,CANO,CANO_landbasedwind_class3_moderate_11,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,3049825
USENSYS,CANO,CANO_landbasedwind_class3_moderate_11,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,3049825
USENSYS,CANO,CANO_landbasedwind_class3_moderate_13,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,2807320
USENSYS,CANO,CANO_landbasedwind_class3_moderate_15,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1901012
USENSYS,CANO,CANO_landbasedwind_class3_moderate_2,Wind,2030,26z-8760-no-ccs_d365_h24_8760,MWh,1671619
USENSYS,CANO,CANO_landbasedwind_class3_moderate_2,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,1671619
USENSYS,CANO,CANO_landbasedwind_class3_moderate_2,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1671619
USENSYS,CANO,CANO_landbasedwind_class3_moderate_3,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,151894
USENSYS,CANO,CANO_landbasedwind_class3_moderate_5,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,454067
USENSYS,CANO,CANO_landbasedwind_class3_moderate_5,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,454067
USENSYS,CANO,CANO_landbasedwind_class3_moderate_7,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,1113322
USENSYS,CANO,CANO_landbasedwind_class3_moderate_7,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1113322
USENSYS,CANO,CANO_landbasedwind_class3_moderate_9,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,2923987
USENSYS,CANO,CANO_landbasedwind_class3_moderate_9,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,2923987
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,26z-8760-no-ccs_d365_h24_8760,MWh,552052
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760,MWh,2616170
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1249793
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-8760-no-ccs_d365_h24_8760,MWh,14626827
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760,MWh,17201916
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,13468575
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760,MWh,357557
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,337030
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760,MWh,446242
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,206641
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,26z-8760-no-ccs_d365_h24_8760,MWh,888
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760,MWh,231922
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,140822
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2030,26z-8760-no-ccs_d365_h24_8760,MWh,85
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2040,26z-8760-no-ccs_d365_h24_8760,MWh,1293
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,875
USENSYS,CANO,CANO_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1035451
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2030,26z-8760-no-ccs_d365_h24_8760,MWh,2448162
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,1185092
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,104743
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2040,26z-8760-no-ccs_d365_h24_8760,MWh,2040
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2050,26z-8760-no-ccs_d365_h24_8760,MWh,2718
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2030,26z-8760-no-ccs_d365_h24_8760,MWh,1892160
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2040,26z-8760-no-ccs_d365_h24_8760,MWh,1865880
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1708200
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2030,26z-8760-no-ccs_d365_h24_8760,MWh,14245572
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2040,26z-8760-no-ccs_d365_h24_8760,MWh,14152562
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,5633833
USENSYS,CANO,CANO_utilitypv_class1_moderate_0,Solar,2030,26z-8760-no-ccs_d365_h24_8760,MWh,29291744
USENSYS,CANO,CANO_utilitypv_class1_moderate_0,Solar,2040,26z-8760-no-ccs_d365_h24_8760,MWh,38219822
USENSYS,CANO,CANO_utilitypv_class1_moderate_0,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,38219822
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2030,26z-8760-no-ccs_d365_h24_8760,MWh,12960498
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2040,26z-8760-no-ccs_d365_h24_8760,MWh,12960498
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,12960498
USENSYS,CANO,CANO_utilitypv_class1_moderate_2,Solar,2040,26z-8760-no-ccs_d365_h24_8760,MWh,19701575
USENSYS,CANO,CANO_utilitypv_class1_moderate_2,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,26106486
USENSYS,CANO,CANO_utilitypv_class1_moderate_3,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,24694451
USENSYS,CANO,CANO_utilitypv_class1_moderate_4,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,11536118
USENSYS,CANO,CANO_utilitypv_class1_moderate_5,Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,8701155
USENSYS,CASO,CASO_batteries_1,Battery,2030,26z-8760-no-ccs_d365_h24_8760,MWh,9594597
USENSYS,CASO,CASO_batteries_1,Battery,2040,26z-8760-no-ccs_d365_h24_8760,MWh,108902
USENSYS,CASO,CASO_battery_moderate_0,Battery,2040,26z-8760-no-ccs_d365_h24_8760,MWh,14222118
USENSYS,CASO,CASO_battery_moderate_0,Battery,2050,26z-8760-no-ccs_d365_h24_8760,MWh,30978452
USENSYS,CASO,CASO_biomass_1,Biomass,2030,26z-8760-no-ccs_d365_h24_8760,MWh,547535
USENSYS,CASO,CASO_biomass_1,Biomass,2040,26z-8760-no-ccs_d365_h24_8760,MWh,337241
USENSYS,CASO,CASO_biomass_1,Biomass,2050,26z-8760-no-ccs_d365_h24_8760,MWh,262130
USENSYS,CASO,CASO_biomass_2,Biomass,2030,26z-8760-no-ccs_d365_h24_8760,MWh,74981
USENSYS,CASO,CASO_biomass_2,Biomass,2040,26z-8760-no-ccs_d365_h24_8760,MWh,48840
USENSYS,CASO,CASO_biomass_2,Biomass,2050,26z-8760-no-ccs_d365_h24_8760,MWh,13911
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,26z-8760-no-ccs_d365_h24_8760,MWh,2424780
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2040,26z-8760-no-ccs_d365_h24_8760,MWh,2384935
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2050,26z-8760-no-ccs_d365_h24_8760,MWh,2294979
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2030,26z-8760-no-ccs_d365_h24_8760,MWh,19591899
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2040,26z-8760-no-ccs_d365_h24_8760,MWh,23485639
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2050,26z-8760-no-ccs_d365_h24_8760,MWh,22285107
USENSYS,CASO,CASO_geothermal_1,Geothermal,2030,26z-8760-no-ccs_d365_h24_8760,MWh,210240
USENSYS,CASO,CASO_geothermal_1,Geothermal,2040,26z-8760-no-ccs_d365_h24_8760,MWh,210240
USENSYS,CASO,CASO_geothermal_1,Geothermal,2050,26z-8760-no-ccs_d365_h24_8760,MWh,210240
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,26z-8760-no-ccs_d365_h24_8760,MWh,4605795
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2040,26z-8760-no-ccs_d365_h24_8760,MWh,5199615
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2050,26z-8760-no-ccs_d365_h24_8760,MWh,4815469
USENSYS,CASO,CASO_landbasedwind_class3_moderate_0,Wind,2030,26z-8760-no-ccs_d365_h24_8760,MWh,1766832
USENSYS,CASO,CASO_landbasedwind_class3_moderate_0,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,1766832
USENSYS,CASO,CASO_landbasedwind_class3_moderate_0,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,1766832
USENSYS,CASO,CASO_landbasedwind_class3_moderate_1,Wind,2030,26z-8760-no-ccs_d365_h24_8760,MWh,594035
USENSYS,CASO,CASO_landbasedwind_class3_moderate_1,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,594035
USENSYS,CASO,CASO_landbasedwind_class3_moderate_1,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,594035
USENSYS,CASO,CASO_landbasedwind_class3_moderate_10,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,61188
USENSYS,CASO,CASO_landbasedwind_class3_moderate_11,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,109336
USENSYS,CASO,CASO_landbasedwind_class3_moderate_11,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,109336
USENSYS,CASO,CASO_landbasedwind_class3_moderate_17,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,623340
USENSYS,CASO,CASO_landbasedwind_class3_moderate_2,Wind,2030,26z-8760-no-ccs_d365_h24_8760,MWh,19893
USENSYS,CASO,CASO_landbasedwind_class3_moderate_2,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,19893
USENSYS,CASO,CASO_landbasedwind_class3_moderate_2,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,19893
USENSYS,CASO,CASO_landbasedwind_class3_moderate_3,Wind,2030,26z-8760-no-ccs_d365_h24_8760,MWh,501025
USENSYS,CASO,CASO_landbasedwind_class3_moderate_3,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,501018
USENSYS,CASO,CASO_landbasedwind_class3_moderate_3,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,501018
USENSYS,CASO,CASO_landbasedwind_class3_moderate_4,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,540193
USENSYS,CASO,CASO_landbasedwind_class3_moderate_4,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,540193
USENSYS,CASO,CASO_landbasedwind_class3_moderate_5,Wind,2040,26z-8760-no-ccs_d365_h24_8760,MWh,788972
USENSYS,CASO,CASO_landbasedwind_class3_moderate_5,Wind,2050,26z-8760-no-ccs_d365_h24_8760,MWh,788972
