model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760,MW,306
USENSYS,CANO_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760,MW,737
USENSYS,CASO_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760,MW,6782
USENSYS,FRCC_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760,MW,3475
USENSYS,ISNE_to_NYCW,2030,26z-8760-no-ccs_d365_h24_8760,MW,827
USENSYS,ISNE_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760,MW,5383
USENSYS,MISC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,17390
USENSYS,MISC_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760,MW,11564
USENSYS,MISC_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760,MW,11720
USENSYS,MISS_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760,MW,16970
USENSYS,MISS_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760,MW,10000
USENSYS,MISW_to_PJMC,2030,26z-8760-no-ccs_d365_h24_8760,MW,11743
USENSYS,NWPP_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760,MW,4306
USENSYS,NYCW_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760,MW,3366
USENSYS,NYCW_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760,MW,3587
USENSYS,NYUP_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760,MW,5466
USENSYS,PJMC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,10000
USENSYS,PJMD_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760,MW,3133
USENSYS,PJME_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,8959
USENSYS,PJMW_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760,MW,720
USENSYS,RMRG_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760,MW,10000
USENSYS,RMRG_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760,MW,5220
USENSYS,RMRG_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760,MW,2491
