model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-8760-no-ccs_d365_h24_8760,tons,2703974
USENSYS,BASN,2040,26z-8760-no-ccs_d365_h24_8760,tons,3802527
USENSYS,BASN,2050,26z-8760-no-ccs_d365_h24_8760,tons,3463178
USENSYS,CANO,2030,26z-8760-no-ccs_d365_h24_8760,tons,5966083
USENSYS,CANO,2040,26z-8760-no-ccs_d365_h24_8760,tons,8466242
USENSYS,CANO,2050,26z-8760-no-ccs_d365_h24_8760,tons,6558038
USENSYS,CASO,2030,26z-8760-no-ccs_d365_h24_8760,tons,5102741
USENSYS,CASO,2040,26z-8760-no-ccs_d365_h24_8760,tons,7527947
USENSYS,CASO,2050,26z-8760-no-ccs_d365_h24_8760,tons,11376891
USENSYS,FRCC,2030,26z-8760-no-ccs_d365_h24_8760,tons,22092022
USENSYS,FRCC,2040,26z-8760-no-ccs_d365_h24_8760,tons,24537939
USENSYS,FRCC,2050,26z-8760-no-ccs_d365_h24_8760,tons,21857743
USENSYS,ISNE,2030,26z-8760-no-ccs_d365_h24_8760,tons,8007814
USENSYS,ISNE,2040,26z-8760-no-ccs_d365_h24_8760,tons,13273625
USENSYS,ISNE,2050,26z-8760-no-ccs_d365_h24_8760,tons,12852482
USENSYS,MISC,2030,26z-8760-no-ccs_d365_h24_8760,tons,3193631
USENSYS,MISC,2040,26z-8760-no-ccs_d365_h24_8760,tons,4235684
USENSYS,MISC,2050,26z-8760-no-ccs_d365_h24_8760,tons,10514684
USENSYS,MISE,2030,26z-8760-no-ccs_d365_h24_8760,tons,5248482
USENSYS,MISE,2040,26z-8760-no-ccs_d365_h24_8760,tons,7846121
USENSYS,MISE,2050,26z-8760-no-ccs_d365_h24_8760,tons,9013569
USENSYS,MISS,2030,26z-8760-no-ccs_d365_h24_8760,tons,11503046
USENSYS,MISS,2040,26z-8760-no-ccs_d365_h24_8760,tons,11589521
USENSYS,MISS,2050,26z-8760-no-ccs_d365_h24_8760,tons,8229778
USENSYS,MISW,2030,26z-8760-no-ccs_d365_h24_8760,tons,5914787
USENSYS,MISW,2040,26z-8760-no-ccs_d365_h24_8760,tons,6443814
USENSYS,MISW,2050,26z-8760-no-ccs_d365_h24_8760,tons,6446581
USENSYS,NWPP,2030,26z-8760-no-ccs_d365_h24_8760,tons,982329
USENSYS,NWPP,2040,26z-8760-no-ccs_d365_h24_8760,tons,3226421
USENSYS,NWPP,2050,26z-8760-no-ccs_d365_h24_8760,tons,6266492
USENSYS,NYCW,2030,26z-8760-no-ccs_d365_h24_8760,tons,4133956
USENSYS,NYCW,2040,26z-8760-no-ccs_d365_h24_8760,tons,3525992
USENSYS,NYCW,2050,26z-8760-no-ccs_d365_h24_8760,tons,2366444
USENSYS,NYUP,2030,26z-8760-no-ccs_d365_h24_8760,tons,4476755
USENSYS,NYUP,2040,26z-8760-no-ccs_d365_h24_8760,tons,3508719
USENSYS,NYUP,2050,26z-8760-no-ccs_d365_h24_8760,tons,2863435
USENSYS,PJMC,2030,26z-8760-no-ccs_d365_h24_8760,tons,4479999
USENSYS,PJMC,2040,26z-8760-no-ccs_d365_h24_8760,tons,4643846
USENSYS,PJMC,2050,26z-8760-no-ccs_d365_h24_8760,tons,3243026
USENSYS,PJMD,2030,26z-8760-no-ccs_d365_h24_8760,tons,7011070
USENSYS,PJMD,2040,26z-8760-no-ccs_d365_h24_8760,tons,5692394
USENSYS,PJMD,2050,26z-8760-no-ccs_d365_h24_8760,tons,3678223
USENSYS,PJME,2030,26z-8760-no-ccs_d365_h24_8760,tons,29559818
USENSYS,PJME,2040,26z-8760-no-ccs_d365_h24_8760,tons,41348477
USENSYS,PJME,2050,26z-8760-no-ccs_d365_h24_8760,tons,45166772
USENSYS,PJMW,2030,26z-8760-no-ccs_d365_h24_8760,tons,19825182
USENSYS,PJMW,2040,26z-8760-no-ccs_d365_h24_8760,tons,23679770
USENSYS,PJMW,2050,26z-8760-no-ccs_d365_h24_8760,tons,28549267
USENSYS,RMRG,2030,26z-8760-no-ccs_d365_h24_8760,tons,466489
USENSYS,RMRG,2040,26z-8760-no-ccs_d365_h24_8760,tons,1186225
USENSYS,RMRG,2050,26z-8760-no-ccs_d365_h24_8760,tons,780779
USENSYS,SPPC,2030,26z-8760-no-ccs_d365_h24_8760,tons,591647
USENSYS,SPPC,2040,26z-8760-no-ccs_d365_h24_8760,tons,1088090
USENSYS,SPPC,2050,26z-8760-no-ccs_d365_h24_8760,tons,643889
USENSYS,SPPN,2030,26z-8760-no-ccs_d365_h24_8760,tons,412723
USENSYS,SPPN,2040,26z-8760-no-ccs_d365_h24_8760,tons,849503
USENSYS,SPPN,2050,26z-8760-no-ccs_d365_h24_8760,tons,540722
USENSYS,SPPS,2030,26z-8760-no-ccs_d365_h24_8760,tons,4336315
USENSYS,SPPS,2040,26z-8760-no-ccs_d365_h24_8760,tons,4387855
USENSYS,SPPS,2050,26z-8760-no-ccs_d365_h24_8760,tons,2889032
USENSYS,SRCA,2030,26z-8760-no-ccs_d365_h24_8760,tons,11130055
USENSYS,SRCA,2040,26z-8760-no-ccs_d365_h24_8760,tons,14868495
USENSYS,SRCA,2050,26z-8760-no-ccs_d365_h24_8760,tons,17103852
USENSYS,SRCE,2030,26z-8760-no-ccs_d365_h24_8760,tons,7154497
USENSYS,SRCE,2040,26z-8760-no-ccs_d365_h24_8760,tons,7387807
USENSYS,SRCE,2050,26z-8760-no-ccs_d365_h24_8760,tons,7075201
USENSYS,SRSE,2030,26z-8760-no-ccs_d365_h24_8760,tons,14552592
USENSYS,SRSE,2040,26z-8760-no-ccs_d365_h24_8760,tons,14948543
USENSYS,SRSE,2050,26z-8760-no-ccs_d365_h24_8760,tons,11285016
USENSYS,SRSG,2030,26z-8760-no-ccs_d365_h24_8760,tons,2708253
USENSYS,SRSG,2040,26z-8760-no-ccs_d365_h24_8760,tons,4650689
USENSYS,SRSG,2050,26z-8760-no-ccs_d365_h24_8760,tons,2920161
USENSYS,TRE,2030,26z-8760-no-ccs_d365_h24_8760,tons,15473535
