model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-8760-no-ccs_d365_h24_8760,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-8760-no-ccs_d365_h24_8760,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760,MW,3750,4056
USENSYS,BASN_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-8760-no-ccs_d365_h24_8760,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760,MW,3675,4412
USENSYS,CASO_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760,MW,4354,11136
USENSYS,FRCC_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760,MW,3600,7075
USENSYS,ISNE_to_NYCW,2030,26z-8760-no-ccs_d365_h24_8760,MW,760,1587
USENSYS,ISNE_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760,MW,1400,6783
USENSYS,MISC_to_MISS,2030,26z-8760-no-ccs_d365_h24_8760,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-8760-no-ccs_d365_h24_8760,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-8760-no-ccs_d365_h24_8760,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,5441,22831
USENSYS,MISC_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760,MW,1430,12994
USENSYS,MISC_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760,MW,1172,12892
USENSYS,MISC_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760,MW,1697,18667
USENSYS,MISS_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760,MW,891,10891
USENSYS,MISW_to_NWPP,2030,26z-8760-no-ccs_d365_h24_8760,MW,200,200
USENSYS,MISW_to_PJMC,2030,26z-8760-no-ccs_d365_h24_8760,MW,3200,14943
USENSYS,MISW_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,26z-8760-no-ccs_d365_h24_8760,MW,400,4706
USENSYS,NYCW_to_NYUP,2030,26z-8760-no-ccs_d365_h24_8760,MW,2489,5855
USENSYS,NYCW_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760,MW,660,4247
USENSYS,NYUP_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760,MW,1255,6721
USENSYS,PJMC_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,980,10980
USENSYS,PJMD_to_PJME,2030,26z-8760-no-ccs_d365_h24_8760,MW,1200,4333
USENSYS,PJMD_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,26z-8760-no-ccs_d365_h24_8760,MW,1000,1000
USENSYS,PJME_to_PJMW,2030,26z-8760-no-ccs_d365_h24_8760,MW,3885,12844
USENSYS,PJMW_to_SRCA,2030,26z-8760-no-ccs_d365_h24_8760,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760,MW,3333,4053
USENSYS,RMRG_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760,MW,210,10210
USENSYS,RMRG_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760,MW,410,5630
USENSYS,RMRG_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760,MW,614,3105
USENSYS,SPPC_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760,MW,1433,5722
USENSYS,SPPC_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760,MW,3372,4507
USENSYS,SPPS_to_SRSG,2030,26z-8760-no-ccs_d365_h24_8760,MW,1010,9184
USENSYS,SPPS_to_TRE,2030,26z-8760-no-ccs_d365_h24_8760,MW,600,10600
USENSYS,SPPS_to_TRE_WEST,2030,26z-8760-no-ccs_d365_h24_8760,MW,220,7351
USENSYS,SRCA_to_SRCE,2030,26z-8760-no-ccs_d365_h24_8760,MW,216,3319
USENSYS,SRCA_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760,MW,1400,1400
USENSYS,SRCE_to_SRSE,2030,26z-8760-no-ccs_d365_h24_8760,MW,3196,6027
USENSYS,TRE_to_TRE_WEST,2030,26z-8760-no-ccs_d365_h24_8760,MW,16529,16529
USENSYS,MISC_to_MISE,2030,26z-8760-no-ccs_d365_h24_8760,MW,,3100
USENSYS,MISC_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760,MW,,10000
USENSYS,MISE_to_MISW,2030,26z-8760-no-ccs_d365_h24_8760,MW,,3518
USENSYS,MISS_to_SPPC,2030,26z-8760-no-ccs_d365_h24_8760,MW,,8399
USENSYS,NWPP_to_SPPN,2030,26z-8760-no-ccs_d365_h24_8760,MW,,2915
USENSYS,SPPN_to_SPPS,2030,26z-8760-no-ccs_d365_h24_8760,MW,,5949
