Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,336.0,11,17210.0,13117.0,20229.0,49694.0,16426.0,32792.0,15965.0,28416.0,36576.0,24823.0,12409.0,10444.0,17928.0,21517.0,49637.0,52127.0,12914.0,13645.0,9287.0,20937.0,45250.0,37977.0,45356.0,21270.0,64142.0,2850.0
,,,,,,,672.0,12,19336.0,14177.0,21873.0,53171.0,18025.0,34883.0,17385.0,29831.0,39819.0,27864.0,13331.0,11170.0,19381.0,23691.0,53588.0,56265.0,14226.0,14568.0,10019.0,22491.0,49020.0,40614.0,49343.0,23913.0,69502.0,3089.0
,,,,,,,168.0,13,21634.0,15754.0,24320.0,55732.0,19508.0,37091.0,18698.0,31994.0,42813.0,31438.0,14055.0,11702.0,20563.0,25439.0,56856.0,59991.0,15343.0,15589.0,10639.0,24432.0,51933.0,43523.0,53439.0,26788.0,75377.0,3350.0
,,,,,,,168.0,14,24000.0,17401.0,26872.0,57043.0,19732.0,38325.0,19306.0,33596.0,45410.0,34063.0,14253.0,11857.0,21355.0,26059.0,58169.0,61483.0,16647.0,16370.0,11059.0,25974.0,52303.0,45119.0,55824.0,29527.0,80149.0,3562.0
,,,,,,,168.0,15,26212.0,19068.0,29453.0,57415.0,19832.0,38311.0,19646.0,34085.0,46322.0,36310.0,14381.0,11943.0,21597.0,26234.0,58742.0,61822.0,17986.0,16610.0,11259.0,26403.0,52041.0,45304.0,56785.0,31911.0,82701.0,3675.0
,,,,,,,,16,28272.0,20737.0,32041.0,57321.0,20225.0,37984.0,19946.0,33927.0,46834.0,38615.0,14523.0,12029.0,21752.0,26064.0,59241.0,61599.0,18671.0,16665.0,11359.0,26536.0,51980.0,45076.0,57399.0,33820.0,84162.0,3740.0
,,,,,,,,17,29343.0,21678.0,33492.0,56467.0,20924.0,37620.0,20217.0,33575.0,47252.0,39395.0,14607.0,12060.0,21855.0,25593.0,59791.0,61488.0,18991.0,16646.0,11525.0,26645.0,51650.0,44979.0,57876.0,34837.0,85140.0,3784.0
,,,,,,,,18,30099.0,22478.0,34728.0,53494.0,20601.0,36557.0,19499.0,33613.0,47722.0,39977.0,14072.0,11616.0,21638.0,23883.0,57538.0,58357.0,19600.0,16680.0,11668.0,26942.0,48417.0,43464.0,55573.0,35528.0,85976.0,3820.0
,,,,,,,,19,30679.0,23274.0,35964.0,52963.0,22162.0,35557.0,19058.0,32204.0,45218.0,41059.0,14119.0,11640.0,21116.0,23953.0,58196.0,57935.0,20550.0,15998.0,11276.0,25919.0,48936.0,42453.0,54483.0,35920.0,82691.0,3674.0
,,,,,,,,20,30965.0,24055.0,37176.0,52492.0,22397.0,35183.0,18406.0,32538.0,45129.0,42462.0,13753.0,11395.0,20574.0,23223.0,57016.0,56034.0,20098.0,16055.0,11300.0,26203.0,48289.0,41996.0,54003.0,35413.0,82225.0,3654.0
,,,,,,,,21,30303.0,23485.0,36298.0,49354.0,21407.0,34131.0,17599.0,32692.0,43589.0,41765.0,13351.0,11138.0,19489.0,22188.0,54829.0,53455.0,21093.0,15803.0,11055.0,25952.0,44758.0,40776.0,52565.0,34739.0,81420.0,3619.0
,,,,,,,,22,30771.0,24212.0,37429.0,44199.0,21085.0,32681.0,16717.0,31861.0,41170.0,43379.0,13303.0,11159.0,18695.0,21169.0,53296.0,51610.0,21043.0,15303.0,10601.0,25077.0,40774.0,38044.0,48225.0,34660.0,78941.0,3508.0
,,,,,,,,23,29867.0,23420.0,36208.0,39196.0,20504.0,30515.0,15108.0,30021.0,37526.0,42395.0,12627.0,10676.0,17895.0,19349.0,49088.0,48184.0,19795.0,14103.0,9769.0,23371.0,36860.0,34536.0,43166.0,33355.0,73352.0,3259.0
,,,,,,,,24,27894.0,22285.0,34447.0,34959.0,18379.0,27892.0,13545.0,27593.0,33591.0,39505.0,11456.0,9859.0,16525.0,17445.0,43956.0,43545.0,18804.0,12758.0,8867.0,21196.0,33310.0,31184.0,38438.0,30716.0,66576.0,2959.0
,,,,,,,,25,25565.0,21075.0,32575.0,30425.0,15454.0,24821.0,11968.0,25625.0,30301.0,36576.0,9840.0,8885.0,14788.0,15136.0,37699.0,37994.0,16877.0,11632.0,8031.0,19497.0,28746.0,27450.0,33092.0,28692.0,60304.0,2679.0
,,,,,,,,26,22923.0,18851.0,29135.0,27881.0,14262.0,22597.0,11144.0,23013.0,26130.0,32627.0,9217.0,8427.0,13632.0,14373.0,35673.0,36009.0,15258.0,10102.0,7055.0,17241.0,27553.0,25345.0,30299.0,26006.0,53324.0,2369.0
,,,,,,,,27,20017.0,16210.0,25049.0,27085.0,13344.0,21953.0,10827.0,22549.0,25436.0,27968.0,8790.0,8118.0,13039.0,13834.0,34119.0,34678.0,12279.0,9724.0,6819.0,16686.0,26954.0,24616.0,29342.0,22457.0,51165.0,2273.0
,,,,,,,,28,16783.0,13481.0,20854.0,27520.0,12970.0,21803.0,10832.0,22216.0,25074.0,22660.0,8623.0,7984.0,12755.0,13623.0,33545.0,34335.0,11820.0,9588.0,6742.0,16365.0,27542.0,24508.0,29100.0,19988.0,50181.0,2230.0
,,,,,,,,29,15883.0,12863.0,19895.0,28930.0,12547.0,22147.0,11233.0,22481.0,25800.0,21378.0,8581.0,7960.0,12683.0,13639.0,33550.0,34584.0,11432.0,9710.0,6870.0,16513.0,28419.0,25043.0,29739.0,19239.0,50742.0,2255.0
,,,,,,,,30,15307.0,12317.0,19049.0,31417.0,12945.0,23239.0,12046.0,23031.0,26993.0,20630.0,8919.0,8241.0,13042.0,14452.0,35407.0,36598.0,11383.0,10099.0,7146.0,16942.0,30725.0,26410.0,31496.0,18923.0,52444.0,2331.0
,,,,,,,,31,15311.0,12246.0,18933.0,35532.0,13881.0,25116.0,13548.0,24293.0,29934.0,20726.0,9788.0,8864.0,13977.0,15608.0,39213.0,40209.0,11369.0,10731.0,7728.0,17838.0,34784.0,28544.0,34283.0,19266.0,55871.0,2483.0
,,,,,,,,32,15633.0,12407.0,19175.0,40728.0,16456.0,27692.0,15374.0,25293.0,33948.0,21428.0,11058.0,9872.0,15915.0,17124.0,43473.0,44302.0,12104.0,11762.0,8603.0,18686.0,39841.0,31461.0,38776.0,19751.0,58730.0,2609.0
,,,,,,,,33,16793.0,13406.0,20715.0,45073.0,17968.0,30153.0,17036.0,27148.0,37865.0,23620.0,11963.0,10629.0,17674.0,18371.0,46050.0,47838.0,13421.0,12893.0,9409.0,20431.0,43678.0,33552.0,42956.0,20967.0,63178.0,2807.0
,,,,,,,,34,18699.0,14807.0,22891.0,47766.0,18233.0,31886.0,18219.0,28578.0,40855.0,28105.0,12480.0,11056.0,19297.0,19204.0,47760.0,50225.0,14872.0,13726.0,9988.0,21746.0,46075.0,35026.0,46025.0,23490.0,66876.0,2971.0
,,,,,,,,35,20969.0,16759.0,25917.0,50133.0,19032.0,33554.0,19317.0,29694.0,42703.0,31799.0,13160.0,11574.0,20890.0,20343.0,49870.0,53339.0,15256.0,14236.0,10263.0,22812.0,48510.0,36784.0,49063.0,26047.0,70041.0,3113.0
,,,,,,,,36,22475.0,18140.0,28055.0,53286.0,20025.0,35355.0,20510.0,30891.0,44965.0,32991.0,13766.0,12031.0,22450.0,21394.0,52596.0,56239.0,15430.0,14827.0,10582.0,24026.0,51035.0,38691.0,52434.0,27676.0,73766.0,3278.0
,,,,,,,,37,23648.0,18998.0,29380.0,54937.0,20666.0,37022.0,21492.0,32233.0,47446.0,33406.0,14139.0,12302.0,23809.0,22518.0,54523.0,58677.0,16214.0,15502.0,11082.0,25505.0,52332.0,40305.0,55082.0,29262.0,77620.0,3450.0
,,,,,,,,38,25785.0,20522.0,31736.0,55002.0,20634.0,38236.0,21975.0,33178.0,49115.0,34982.0,14361.0,12459.0,25001.0,23015.0,55739.0,60303.0,17192.0,15950.0,11451.0,26465.0,51654.0,41349.0,56160.0,31254.0,79910.0,3551.0
,,,,,,,,39,27753.0,22206.0,34342.0,55196.0,21334.0,38971.0,22178.0,33496.0,49556.0,36752.0,14691.0,12695.0,25829.0,23493.0,57222.0,61897.0,17952.0,16087.0,11621.0,26663.0,50891.0,42308.0,57126.0,33130.0,81119.0,3605.0
,,,,,,,,40,29360.0,23468.0,36299.0,56789.0,23042.0,40108.0,22711.0,34016.0,50489.0,38109.0,15262.0,13074.0,26461.0,24184.0,59841.0,64313.0,18438.0,16369.0,11919.0,27017.0,51727.0,44081.0,59412.0,34312.0,83341.0,3703.0
,,,,,,,,41,30241.0,24511.0,37911.0,59048.0,25097.0,41755.0,23507.0,35305.0,52878.0,38772.0,15852.0,13459.0,27019.0,25521.0,63452.0,67165.0,19289.0,17129.0,12561.0,27762.0,52749.0,46160.0,62203.0,35404.0,87399.0,3884.0
,,,,,,,,42,31660.0,25843.0,39975.0,59634.0,27151.0,42908.0,23806.0,36709.0,54945.0,40291.0,16057.0,13536.0,27213.0,26133.0,65601.0,68354.0,21367.0,17811.0,13156.0,28622.0,52446.0,47213.0,63665.0,36951.0,90904.0,4039.0
,,,,,,,,43,33646.0,28094.0,43464.0,56589.0,25271.0,41237.0,22073.0,37189.0,54954.0,43072.0,14695.0,12505.0,25594.0,23607.0,60164.0,62646.0,23753.0,17927.0,13283.0,28682.0,47055.0,44594.0,59839.0,38764.0,91462.0,4064.0
,,,,,,,,44,35459.0,30196.0,46732.0,49990.0,22027.0,36913.0,19341.0,34250.0,48854.0,46545.0,13135.0,11344.0,22556.0,20552.0,52692.0,55793.0,25597.0,16448.0,12174.0,26258.0,40957.0,39806.0,52244.0,39541.0,84646.0,3762.0
,,,,,,,,45,35341.0,30751.0,47605.0,44712.0,21618.0,33615.0,17690.0,31003.0,41979.0,48757.0,12491.0,10853.0,20929.0,19539.0,49747.0,52376.0,22804.0,14551.0,10584.0,23401.0,37568.0,36849.0,47756.0,38611.0,76067.0,3380.0
,,,,,,,,46,31713.0,27128.0,41994.0,39640.0,19508.0,31883.0,16307.0,29957.0,39036.0,44030.0,11933.0,10482.0,20010.0,18321.0,47404.0,49430.0,18872.0,13931.0,9808.0,22450.0,33579.0,34155.0,43120.0,34614.0,71954.0,3197.0
,,,,,,,,47,27334.0,23023.0,35633.0,35065.0,18534.0,29179.0,14557.0,28051.0,34699.0,37161.0,11065.0,9819.0,18574.0,16524.0,42725.0,45333.0,17592.0,12752.0,9095.0,20840.0,30125.0,31038.0,38234.0,30913.0,66262.0,2944.0
,,,,,,,,48,25453.0,21665.0,33534.0,31636.0,16748.0,26548.0,13205.0,25899.0,30887.0,34708.0,10116.0,9075.0,16931.0,14998.0,38468.0,41245.0,16587.0,11455.0,8234.0,19033.0,27794.0,28324.0,34343.0,28285.0,59900.0,2662.0
,,,,,,,,49,23056.0,19871.0,30760.0,29139.0,14958.0,24576.0,12231.0,24427.0,28388.0,31704.0,9304.0,8480.0,15475.0,13740.0,34849.0,37931.0,14799.0,10534.0,7614.0,17820.0,26231.0,26396.0,31785.0,25467.0,55207.0,2453.0
,,,,,,,,50,20613.0,17469.0,27041.0,27584.0,13763.0,23322.0,11580.0,23589.0,26650.0,28129.0,8724.0,8032.0,14467.0,13024.0,32875.0,35973.0,13672.0,9947.0,7218.0,17062.0,25324.0,25026.0,29981.0,23110.0,52213.0,2320.0
,,,,,,,,51,18945.0,15675.0,24258.0,26600.0,12921.0,22446.0,11172.0,23053.0,25609.0,25179.0,8339.0,7745.0,13795.0,12610.0,31426.0,34556.0,12811.0,9530.0,6960.0,16611.0,24914.0,24312.0,28969.0,21555.0,50251.0,2233.0
,,,,,,,,52,17541.0,14408.0,22285.0,27113.0,12604.0,22198.0,11153.0,22643.0,25155.0,22906.0,8218.0,7649.0,13381.0,12516.0,31086.0,34149.0,12403.0,9293.0,6821.0,16265.0,25673.0,24149.0,28635.0,20268.0,48979.0,2176.0
,,,,,,,,53,16654.0,13588.0,21013.0,28530.0,12240.0,22371.0,11491.0,22842.0,25803.0,21708.0,8207.0,7654.0,13197.0,12565.0,31171.0,34288.0,11995.0,9370.0,6912.0,16424.0,26896.0,24575.0,29238.0,19488.0,49141.0,2184.0
,,,,,,,,54,16065.0,13082.0,20229.0,31031.0,12646.0,23233.0,12175.0,23203.0,26924.0,20909.0,8542.0,7927.0,13559.0,13562.0,33209.0,36245.0,11936.0,9708.0,7149.0,16790.0,29023.0,25831.0,30979.0,19033.0,50634.0,2250.0
,,,,,,,,55,15996.0,12946.0,20012.0,34797.0,13550.0,25061.0,13681.0,24250.0,29736.0,21075.0,9455.0,8599.0,14550.0,14663.0,37064.0,39618.0,11806.0,10318.0,7657.0,17625.0,32335.0,27978.0,33566.0,19113.0,53765.0,2389.0
,,,,,,,,56,16096.0,13023.0,20124.0,40077.0,16180.0,27613.0,15309.0,25312.0,33646.0,21684.0,10666.0,9543.0,16351.0,16367.0,41695.0,43658.0,12470.0,11452.0,8617.0,18478.0,35996.0,30762.0,37452.0,19668.0,56721.0,2521.0
,,,,,,,,57,17196.0,13890.0,21461.0,44411.0,17597.0,30023.0,16762.0,26960.0,37312.0,23839.0,11584.0,10332.0,17945.0,17645.0,44898.0,47050.0,13728.0,12666.0,9462.0,20062.0,38603.0,32989.0,41223.0,21006.0,60927.0,2707.0
,,,,,,,,58,18947.0,15349.0,23727.0,47430.0,17857.0,31882.0,17786.0,27941.0,39935.0,28208.0,12215.0,10863.0,19334.0,18651.0,46744.0,49684.0,15249.0,13591.0,10039.0,21178.0,40266.0,34559.0,44263.0,23587.0,63715.0,2831.0
,,,,,,,,59,21139.0,17381.0,26879.0,49974.0,18672.0,33470.0,18708.0,28608.0,41787.0,31668.0,12942.0,11428.0,20748.0,19762.0,49412.0,52953.0,15794.0,14358.0,10302.0,22111.0,42218.0,36402.0,47225.0,26002.0,66140.0,2939.0
,,,,,,,,60,22800.0,18728.0,28965.0,52937.0,19694.0,35359.0,19719.0,29365.0,44214.0,32865.0,13630.0,11962.0,21998.0,20891.0,52480.0,56198.0,15917.0,15142.0,10561.0,23126.0,44477.0,38133.0,50700.0,27455.0,68926.0,3063.0
,,,,,,,,61,24161.0,19806.0,30627.0,55409.0,20345.0,37158.0,20598.0,30435.0,46680.0,33226.0,14016.0,12251.0,23177.0,21668.0,54902.0,58730.0,16941.0,16030.0,10935.0,24343.0,45931.0,39747.0,53686.0,28918.0,72801.0,3235.0
,,,,,,,,62,26219.0,21501.0,33249.0,55985.0,20350.0,38187.0,21042.0,31368.0,48392.0,34595.0,14219.0,12401.0,23806.0,21815.0,56305.0,60361.0,18087.0,16656.0,11309.0,25241.0,45629.0,40438.0,54999.0,30963.0,76155.0,3384.0
,,,,,,,,63,28405.0,23361.0,36127.0,55418.0,21134.0,38751.0,21372.0,31640.0,49165.0,36350.0,14481.0,12578.0,24178.0,22128.0,58053.0,61675.0,19058.0,16943.0,11502.0,25333.0,45039.0,40770.0,55685.0,32833.0,78200.0,3475.0
,,,,,,,,64,29768.0,24762.0,38295.0,54795.0,22964.0,39791.0,21938.0,32247.0,50324.0,37539.0,15060.0,12959.0,24559.0,23018.0,61119.0,64241.0,19559.0,17271.0,11819.0,25726.0,45696.0,41869.0,57514.0,34181.0,80875.0,3594.0
,,,,,,,,65,30657.0,25976.0,40172.0,55220.0,25108.0,41405.0,22779.0,33705.0,52816.0,38201.0,15631.0,13315.0,25121.0,23976.0,64296.0,66971.0,20669.0,17994.0,12460.0,26445.0,46629.0,43202.0,59210.0,35252.0,84969.0,3776.0
,,,,,,,,66,32149.0,27536.0,42587.0,55225.0,27188.0,42472.0,23083.0,35170.0,54964.0,39475.0,15889.0,13418.0,25308.0,24456.0,65685.0,68071.0,22951.0,18721.0,13047.0,27668.0,46413.0,43910.0,58835.0,36924.0,88838.0,3948.0
,,,,,,,,67,34256.0,29768.0,46051.0,52573.0,25201.0,41072.0,21625.0,35891.0,55309.0,42632.0,14517.0,12359.0,24004.0,22380.0,59667.0,62470.0,25296.0,18921.0,13199.0,28310.0,42124.0,41476.0,54095.0,38731.0,90287.0,4012.0
,,,,,,,,68,35950.0,31966.0,49467.0,46803.0,22006.0,36652.0,18852.0,33250.0,48912.0,46031.0,12990.0,11225.0,21290.0,19521.0,52017.0,55403.0,27171.0,17265.0,12020.0,26170.0,37010.0,37170.0,47337.0,39381.0,83234.0,3698.0
,,,,,,,,69,35865.0,32434.0,50206.0,41950.0,21636.0,33333.0,17165.0,30059.0,41891.0,48451.0,12520.0,10892.0,19667.0,18543.0,49542.0,52016.0,24286.0,15121.0,10432.0,23349.0,34202.0,34548.0,43367.0,38015.0,74542.0,3312.0
,,,,,,,,70,32171.0,28481.0,44083.0,37352.0,19638.0,31464.0,15792.0,29175.0,39118.0,43677.0,11995.0,10547.0,18810.0,17622.0,47190.0,49159.0,20023.0,14289.0,9752.0,22485.0,30554.0,32311.0,39436.0,34143.0,70366.0,3127.0
,,,,,,,,71,27900.0,24029.0,37186.0,32996.0,18816.0,28841.0,14037.0,27372.0,34887.0,36982.0,11154.0,9910.0,17601.0,15859.0,42684.0,45154.0,18551.0,12935.0,8935.0,20860.0,27345.0,29322.0,35096.0,30857.0,65147.0,2895.0
,,,,,,,,72,25863.0,22544.0,34889.0,29856.0,17089.0,26286.0,12702.0,25161.0,31024.0,34711.0,10199.0,9159.0,16019.0,14449.0,38606.0,41144.0,17321.0,11503.0,8156.0,18943.0,25519.0,26768.0,31707.0,28548.0,58921.0,2618.0
,,,,,,,,73,23442.0,20610.0,31901.0,27657.0,15023.0,24544.0,11773.0,23762.0,28585.0,31914.0,9398.0,8571.0,14709.0,13235.0,35111.0,37869.0,15570.0,10555.0,7615.0,17744.0,24144.0,25056.0,29503.0,25947.0,54335.0,2414.0
,,,,,,,,74,21096.0,18042.0,27927.0,26123.0,13943.0,23202.0,11148.0,22965.0,26776.0,28473.0,8843.0,8148.0,13793.0,12509.0,32918.0,35645.0,14425.0,9941.0,7231.0,16904.0,23447.0,24005.0,28115.0,23565.0,51166.0,2273.0
,,,,,,,,75,19340.0,16102.0,24916.0,25474.0,13178.0,22354.0,10768.0,22448.0,25787.0,25472.0,8430.0,7837.0,13158.0,12099.0,31492.0,34220.0,13510.0,9533.0,6984.0,16445.0,23198.0,23379.0,27363.0,21827.0,49219.0,2187.0
,,,,,,,,76,17873.0,14764.0,22834.0,26010.0,12919.0,21961.0,10769.0,22187.0,25360.0,23268.0,8312.0,7743.0,12742.0,12002.0,31101.0,33714.0,12909.0,9228.0,6887.0,16113.0,24008.0,23377.0,27345.0,20591.0,48127.0,2139.0
,,,,,,,,77,17036.0,13879.0,21462.0,27517.0,12581.0,22274.0,11098.0,22451.0,25905.0,22010.0,8295.0,7740.0,12661.0,12036.0,31220.0,34021.0,12467.0,9329.0,6970.0,16268.0,25275.0,24047.0,28127.0,19785.0,48550.0,2157.0
,,,,,,,,78,16383.0,13334.0,20617.0,29960.0,12977.0,23055.0,11749.0,23016.0,26900.0,21178.0,8677.0,8057.0,13009.0,13016.0,33318.0,35790.0,12321.0,9636.0,7231.0,16633.0,27572.0,25426.0,29973.0,19412.0,50140.0,2228.0
,,,,,,,,79,16328.0,13233.0,20455.0,32969.0,13923.0,24726.0,13163.0,24224.0,29573.0,21337.0,9647.0,8781.0,13866.0,14177.0,37157.0,38967.0,12216.0,10228.0,7750.0,17462.0,30340.0,27567.0,32392.0,19566.0,53393.0,2372.0
,,,,,,,,80,16465.0,13276.0,20513.0,37062.0,16413.0,27306.0,14770.0,25277.0,33404.0,21917.0,10892.0,9753.0,15592.0,15685.0,41807.0,42772.0,12859.0,11290.0,8630.0,18373.0,33445.0,30218.0,35708.0,20015.0,56592.0,2515.0
,,,,,,,,81,17416.0,14236.0,21995.0,40733.0,17871.0,29688.0,16293.0,26865.0,37221.0,23965.0,11947.0,10654.0,17114.0,16858.0,45185.0,46365.0,13978.0,12470.0,9462.0,20016.0,35564.0,32112.0,38657.0,21346.0,61021.0,2711.0
,,,,,,,,82,19153.0,15691.0,24255.0,42976.0,18096.0,31443.0,17433.0,27920.0,39956.0,28274.0,12622.0,11226.0,18635.0,17674.0,47525.0,49006.0,15434.0,13381.0,10049.0,21209.0,36804.0,33204.0,40865.0,23921.0,63996.0,2844.0
,,,,,,,,83,21183.0,17770.0,27478.0,44723.0,18830.0,33079.0,18446.0,28558.0,41948.0,31786.0,13353.0,11788.0,20081.0,18670.0,50670.0,52207.0,16046.0,14085.0,10322.0,22149.0,38274.0,34572.0,43234.0,26208.0,66239.0,2944.0
,,,,,,,,84,22264.0,19153.0,29619.0,46840.0,19835.0,35028.0,19483.0,29444.0,44453.0,33029.0,14097.0,12360.0,21554.0,19939.0,54014.0,55489.0,16178.0,14916.0,10659.0,23258.0,40157.0,35937.0,46189.0,27707.0,69025.0,3067.0
,,,,,,,,85,23706.0,20340.0,31452.0,48556.0,20528.0,37014.0,20411.0,30517.0,47110.0,33388.0,14509.0,12662.0,22904.0,20982.0,56407.0,58107.0,17140.0,15943.0,11174.0,24610.0,41444.0,37329.0,49013.0,29076.0,72524.0,3223.0
,,,,,,,,86,25795.0,22053.0,34101.0,49136.0,20522.0,38296.0,20937.0,31474.0,49180.0,35060.0,14720.0,12813.0,23854.0,21546.0,57779.0,59955.0,18477.0,16762.0,11664.0,25687.0,41612.0,38140.0,50585.0,30828.0,75663.0,3362.0
,,,,,,,,87,27958.0,24064.0,37211.0,49154.0,21089.0,39163.0,21371.0,31486.0,50263.0,37195.0,15007.0,13005.0,24740.0,22084.0,59336.0,61467.0,19631.0,17231.0,11931.0,25889.0,42134.0,38777.0,51593.0,32451.0,76882.0,3417.0
,,,,,,,,88,29372.0,25515.0,39457.0,50923.0,22660.0,40406.0,22256.0,31848.0,51701.0,38562.0,15579.0,13377.0,25570.0,23289.0,62281.0,64117.0,20245.0,17750.0,12264.0,26468.0,43657.0,40436.0,53767.0,33618.0,78634.0,3495.0
,,,,,,,,89,30115.0,26818.0,41472.0,53587.0,24577.0,42287.0,23176.0,33214.0,54331.0,39219.0,16166.0,13746.0,26484.0,24502.0,65326.0,66776.0,21044.0,18708.0,12914.0,27528.0,44898.0,42494.0,56123.0,34537.0,82358.0,3660.0
,,,,,,,,90,31498.0,28256.0,43699.0,54375.0,26480.0,43498.0,23634.0,34618.0,56465.0,40745.0,16352.0,13786.0,27006.0,25031.0,66453.0,67634.0,23080.0,19527.0,13533.0,28595.0,44804.0,43633.0,57248.0,35995.0,86113.0,3827.0
,,,,,,,,91,33688.0,30440.0,47088.0,51740.0,24428.0,41971.0,22173.0,35428.0,56417.0,44033.0,14969.0,12723.0,25676.0,22645.0,60042.0,62097.0,25464.0,19740.0,13545.0,29286.0,40407.0,41349.0,53441.0,37894.0,87788.0,3901.0
,,,,,,,,92,35433.0,32375.0,50099.0,46018.0,21206.0,37588.0,19401.0,32965.0,49538.0,47520.0,13378.0,11535.0,22827.0,19489.0,52103.0,55342.0,27086.0,18014.0,12023.0,27194.0,35239.0,37059.0,47103.0,38457.0,82059.0,3647.0
,,,,,,,,93,35270.0,32737.0,50674.0,40919.0,20865.0,34261.0,17614.0,30044.0,43157.0,49807.0,12763.0,11079.0,21089.0,18487.0,49505.0,52112.0,24539.0,15774.0,10884.0,24064.0,32624.0,34473.0,43115.0,37046.0,73851.0,3282.0
,,,,,,,,94,31706.0,28698.0,44416.0,36358.0,19200.0,32277.0,16281.0,29120.0,40134.0,44842.0,12176.0,10684.0,20111.0,17454.0,47052.0,49420.0,20442.0,14887.0,10165.0,22982.0,29068.0,32285.0,39077.0,33494.0,70490.0,3133.0
