Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.5995601060499988e11,7.928675890812947e9,5.898601069206083e9,4.564134107013714e9,1.615574819378724e10,1.2226739510615953e10,7.981374539781661e9,4.073454835723918e9,4.808406710075374e9,1.4147203541192032e10,8.037080234263039e9,3.130376281558031e8,5.422756258492835e9,4.650252299622232e9,6.28773643515983e9,9.334791668148275e9,2.834925541408268e10,1.1578597372922686e10,5.639248158086163e9,3.612221160627645e9,1.35344646451736e10,1.3739566640222004e10,1.2284777736667694e10,1.2217824013921387e10,5.351404957345328e9,1.9094023813800194e10,5.861989097256261e9
cFix,2.049776971651498e11,7.708237209909999e9,4.796908621509999e9,3.97134775058e9,1.1842731432449999e10,9.240848337070002e9,7.55009607172e9,3.47846792379e9,3.68143425586e9,1.2222774096730001e10,7.769656225500001e9,2.2319061083e8,4.99638174594e9,3.58597742881e9,5.675643518159999e9,7.128161757170001e9,1.8569518061389996e10,1.1534572844980001e10,5.521187099110001e9,3.5390821287400002e9,1.33038777971e10,1.0502923990750002e10,1.0108199208759998e10,9.17438804602e9,4.80728809127e9,1.8273969423569996e10,5.77083348743e9
cVar,7.939647654498666e9,2.2403590286804378e7,1.678901230516866e8,5.944842347007021e7,9.27480968476558e8,1.7023161410222453e8,9.632091628605343e7,1.353678655071903e8,1.662028880886676e8,4.884184183482023e8,4.649504043478733e7,9.644570375902731e6,8.874967722708282e7,2.5076414794094422e8,1.118030257796362e8,3.957694277166159e8,2.6279218055195293e9,3.273574931416755e6,2.572457902456141e7,1.5535882088987585e7,1.991786891164974e7,7.648609597378734e8,4.9472024823606575e8,6.077075882481942e8,9.822604297799668e7,1.3690276898250479e8,7.865638748178929e6
cFuel,2.530580753225181e10,1.4945538660890868e8,7.740307048395042e8,4.224186230464851e8,2.880734480772733e9,2.6598958477180524e9,2.7423599039506114e8,3.7503080068982404e8,7.159565231846142e8,1.1756725503544188e9,1.8765591112927127e8,5.170689907720748e7,2.8866637478116995e8,7.367953302574008e8,4.162875551683482e8,1.4142737095205534e9,5.833288797817724e9,2.9334405760166097e7,8.118487796576118e7,4.8884698987482496e7,1.3918767124179873e8,2.1937079124231987e9,1.4358386440640209e9,2.044909368853434e9,3.7640322627328783e8,5.452622546573005e8,5.498898666176768e7
cNSE,304293.79862163233,11726.21283331675,11728.410483400925,13698.578427687971,11079.011855699006,12392.441341388972,11740.192945777837,11566.054959977073,11505.664412308992,12191.2834062899,13603.474295411988,12091.226712893871,10788.419518113258,11278.939567128222,11564.183195983578,12898.764625891557,11978.08624434802,11091.326642273847,10801.13645180864,10420.070803915838,11208.045359739466,11501.178325908268,11827.81724155055,11690.607930521552,12091.674923027424,12537.141579547877,9293.854537721267
cStart,4.869909286458951e9,4.856797779440046e7,1.5975989139440975e8,1.109056113387317e8,5.0479023307609314e8,1.5575131928433308e8,6.0709821187599815e7,8.457667968194364e7,2.4480153727767915e8,2.6032628447600546e8,3.3259453724683873e7,2.848345664597995e7,4.894767212506504e7,7.670411367432058e7,8.399077186864874e7,3.9657387497648036e8,1.3185147712691877e9,1.140545592446076e7,1.114080084938714e7,8.708030740371041e6,7.147009987479228e7,2.780622761326056e8,2.4600780779036704e8,3.9080732019182616e8,6.94755051491215e7,1.378768294488144e8,2.8291690561777107e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.462093335421235e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.6828023739492338e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
