model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,CASO_to_NWPP,2030,26z-debug,MW,2858,5826
USENSYS,FRCC_to_SRSE,2030,26z-debug,MW,3600,4245
USENSYS,ISNE_to_NYUP,2030,26z-debug,MW,1400,2981
USENSYS,MISC_to_MISE,2030,26z-debug,MW,0,2915
USENSYS,MISC_to_PJMW,2030,26z-debug,MW,5441,8458
USENSYS,MISC_to_SPPC,2030,26z-debug,MW,1430,6572
USENSYS,MISC_to_SPPN,2030,26z-debug,MW,0,3527
USENSYS,MISC_to_SPPS,2030,26z-debug,MW,1172,7175
USENSYS,MISE_to_MISW,2030,26z-debug,MW,0,2065
USENSYS,MISS_to_SPPC,2030,26z-debug,MW,0,4821
USENSYS,MISS_to_SPPS,2030,26z-debug,MW,1697,16970
USENSYS,MISS_to_SRSE,2030,26z-debug,MW,891,8362
USENSYS,MISW_to_PJMC,2030,26z-debug,MW,3200,7118
USENSYS,NWPP_to_RMRG,2030,26z-debug,MW,400,1392
USENSYS,NWPP_to_SPPN,2030,26z-debug,MW,0,695
USENSYS,NYCW_to_NYUP,2030,26z-debug,MW,2489,3543
USENSYS,NYCW_to_PJME,2030,26z-debug,MW,660,6138
USENSYS,NYUP_to_PJME,2030,26z-debug,MW,1255,5162
USENSYS,PJMC_to_PJMW,2030,26z-debug,MW,980,10000
USENSYS,PJMD_to_PJME,2030,26z-debug,MW,1200,6257
USENSYS,PJME_to_PJMW,2030,26z-debug,MW,3885,4164
USENSYS,PJMW_to_SRCE,2030,26z-debug,MW,3333,3423
USENSYS,RMRG_to_SPPC,2030,26z-debug,MW,210,10000
USENSYS,RMRG_to_SPPN,2030,26z-debug,MW,410,4086
USENSYS,SPPN_to_SPPS,2030,26z-debug,MW,0,4889
USENSYS,SPPS_to_SRSG,2030,26z-debug,MW,1010,2709
USENSYS,SPPS_to_TRE,2030,26z-debug,MW,600,8389
USENSYS,SPPS_to_TRE_WEST,2030,26z-debug,MW,220,5702
USENSYS,SRCA_to_SRCE,2030,26z-debug,MW,216,231
