model,line_name,planning_year,case,unit,value
USENSYS,CASO_to_NWPP,2030,26z-debug,MW,2968
USENSYS,FRCC_to_SRSE,2030,26z-debug,MW,645
USENSYS,ISNE_to_NYUP,2030,26z-debug,MW,1581
USENSYS,MISC_to_MISE,2030,26z-debug,MW,2915
USENSYS,MISC_to_PJMW,2030,26z-debug,MW,3017
USENSYS,MISC_to_SPPC,2030,26z-debug,MW,5142
USENSYS,MISC_to_SPPN,2030,26z-debug,MW,3527
USENSYS,MISC_to_SPPS,2030,26z-debug,MW,6003
USENSYS,MISE_to_MISW,2030,26z-debug,MW,2065
USENSYS,MISS_to_SPPC,2030,26z-debug,MW,4821
USENSYS,MISS_to_SPPS,2030,26z-debug,MW,15273
USENSYS,MISS_to_SRSE,2030,26z-debug,MW,7471
USENSYS,MISW_to_PJMC,2030,26z-debug,MW,3918
USENSYS,NWPP_to_RMRG,2030,26z-debug,MW,992
USENSYS,NWPP_to_SPPN,2030,26z-debug,MW,695
USENSYS,NYCW_to_NYUP,2030,26z-debug,MW,1054
USENSYS,NYCW_to_PJME,2030,26z-debug,MW,5478
USENSYS,NYUP_to_PJME,2030,26z-debug,MW,3907
USENSYS,PJMC_to_PJMW,2030,26z-debug,MW,9020
USENSYS,PJMD_to_PJME,2030,26z-debug,MW,5057
USENSYS,PJME_to_PJMW,2030,26z-debug,MW,279
USENSYS,PJMW_to_SRCE,2030,26z-debug,MW,90
USENSYS,RMRG_to_SPPC,2030,26z-debug,MW,9790
USENSYS,RMRG_to_SPPN,2030,26z-debug,MW,3676
USENSYS,SPPN_to_SPPS,2030,26z-debug,MW,4889
USENSYS,SPPS_to_SRSG,2030,26z-debug,MW,1699
USENSYS,SPPS_to_TRE,2030,26z-debug,MW,7789
USENSYS,SPPS_to_TRE_WEST,2030,26z-debug,MW,5482
USENSYS,SRCA_to_SRCE,2030,26z-debug,MW,15
USENSYS,SRSG_to_TRE,2030,26z-debug,MW,1980
USENSYS,BASN_to_RMRG,2040,26z-debug,MW,99
USENSYS,CANO_to_NWPP,2040,26z-debug,MW,80
USENSYS,CASO_to_SRSG,2040,26z-debug,MW,5745
USENSYS,FRCC_to_SRSE,2040,26z-debug,MW,2455
USENSYS,ISNE_to_NYCW,2040,26z-debug,MW,287
USENSYS,ISNE_to_NYUP,2040,26z-debug,MW,5165
USENSYS,MISC_to_MISE,2040,26z-debug,MW,478
USENSYS,MISC_to_PJMW,2040,26z-debug,MW,9760
USENSYS,MISC_to_SPPC,2040,26z-debug,MW,3491
USENSYS,MISC_to_SPPN,2040,26z-debug,MW,6474
USENSYS,MISC_to_SPPS,2040,26z-debug,MW,4545
USENSYS,MISE_to_MISW,2040,26z-debug,MW,261
USENSYS,MISS_to_SPPC,2040,26z-debug,MW,2915
USENSYS,MISS_to_SRSE,2040,26z-debug,MW,1639
USENSYS,MISW_to_PJMC,2040,26z-debug,MW,2824
USENSYS,MISW_to_SPPC,2040,26z-debug,MW,917
USENSYS,NYCW_to_PJME,2040,26z-debug,MW,3423
USENSYS,NYUP_to_PJME,2040,26z-debug,MW,3057
USENSYS,PJMD_to_SRCA,2040,26z-debug,MW,1484
USENSYS,PJME_to_PJMW,2040,26z-debug,MW,14573
USENSYS,PJMW_to_SRCE,2040,26z-debug,MW,5092
USENSYS,RMRG_to_SPPC,2040,26z-debug,MW,1
USENSYS,RMRG_to_SPPN,2040,26z-debug,MW,2322
USENSYS,RMRG_to_SRSG,2040,26z-debug,MW,3531
USENSYS,SPPC_to_SPPN,2040,26z-debug,MW,3966
USENSYS,SPPC_to_SPPS,2040,26z-debug,MW,1106
USENSYS,SPPN_to_SPPS,2040,26z-debug,MW,1440
USENSYS,SPPS_to_SRSG,2040,26z-debug,MW,2568
USENSYS,SPPS_to_TRE,2040,26z-debug,MW,1611
USENSYS,SPPS_to_TRE_WEST,2040,26z-debug,MW,3650
