model,zone,fuel,planning_year,case,unit,value
USENSYS,PJME,middle_atlantic_uranium,2030,26z-debug,MMBtu,999277423
USENSYS,BASN,mountain_coal,2030,26z-debug,MMBtu,-743
USENSYS,RMRG,mountain_coal,2030,26z-debug,MMBtu,-777
USENSYS,SRSG,mountain_coal,2030,26z-debug,MMBtu,-722
USENSYS,BASN,mountain_distillate,2030,26z-debug,MMBtu,-1164
USENSYS,RMRG,mountain_distillate,2030,26z-debug,MMBtu,-538
USENSYS,BASN,mountain_naturalgas,2030,26z-debug,MMBtu,45474872
USENSYS,RMRG,mountain_naturalgas,2030,26z-debug,MMBtu,8203668
USENSYS,SRSG,mountain_naturalgas,2030,26z-debug,MMBtu,45335821
USENSYS,RMRG,mountain_naturalgas_ccs90,2030,26z-debug,MMBtu,852
USENSYS,SRSG,mountain_naturalgas_ccs90,2030,26z-debug,MMBtu,685
USENSYS,SRSG,mountain_uranium,2030,26z-debug,MMBtu,197068504
USENSYS,ISNE,new_england_distillate,2030,26z-debug,MMBtu,74302
USENSYS,ISNE,new_england_naturalgas,2030,26z-debug,MMBtu,141061074
USENSYS,ISNE,new_england_uranium,2030,26z-debug,MMBtu,230453399
USENSYS,BASN,None,2030,26z-debug,MMBtu,362190811
USENSYS,CANO,None,2030,26z-debug,MMBtu,692975780
USENSYS,CASO,None,2030,26z-debug,MMBtu,207456247
USENSYS,FRCC,None,2030,26z-debug,MMBtu,162675574
USENSYS,ISNE,None,2030,26z-debug,MMBtu,182877621
USENSYS,MISC,None,2030,26z-debug,MMBtu,199262115
USENSYS,MISE,None,2030,26z-debug,MMBtu,81814677
USENSYS,MISS,None,2030,26z-debug,MMBtu,101824333
USENSYS,MISW,None,2030,26z-debug,MMBtu,303203609
USENSYS,NWPP,None,2030,26z-debug,MMBtu,2923730553
USENSYS,NYCW,None,2030,26z-debug,MMBtu,2702988
USENSYS,NYUP,None,2030,26z-debug,MMBtu,405195668
USENSYS,PJMC,None,2030,26z-debug,MMBtu,81141240
USENSYS,PJMD,None,2030,26z-debug,MMBtu,141713712
USENSYS,PJME,None,2030,26z-debug,MMBtu,224396788
USENSYS,PJMW,None,2030,26z-debug,MMBtu,265786589
USENSYS,RMRG,None,2030,26z-debug,MMBtu,249216253
USENSYS,SPPC,None,2030,26z-debug,MMBtu,81095378
USENSYS,SPPN,None,2030,26z-debug,MMBtu,293717561
USENSYS,SPPS,None,2030,26z-debug,MMBtu,427040008
USENSYS,SRCA,None,2030,26z-debug,MMBtu,215160026
USENSYS,SRCE,None,2030,26z-debug,MMBtu,545998146
USENSYS,SRSE,None,2030,26z-debug,MMBtu,412263639
USENSYS,SRSG,None,2030,26z-debug,MMBtu,373096159
USENSYS,TRE,None,2030,26z-debug,MMBtu,391008074
USENSYS,TRE_WEST,None,2030,26z-debug,MMBtu,143300286
USENSYS,CASO,pacific_coal,2030,26z-debug,MMBtu,-357
USENSYS,NWPP,pacific_coal,2030,26z-debug,MMBtu,-934
USENSYS,CANO,pacific_distillate,2030,26z-debug,MMBtu,-580
USENSYS,CASO,pacific_distillate,2030,26z-debug,MMBtu,-582
USENSYS,NWPP,pacific_distillate,2030,26z-debug,MMBtu,-442
USENSYS,CANO,pacific_naturalgas,2030,26z-debug,MMBtu,6608925
USENSYS,CASO,pacific_naturalgas,2030,26z-debug,MMBtu,73929477
USENSYS,NWPP,pacific_naturalgas,2030,26z-debug,MMBtu,75364
USENSYS,CANO,pacific_naturalgas_ccs90,2030,26z-debug,MMBtu,644
USENSYS,CASO,pacific_naturalgas_ccs90,2030,26z-debug,MMBtu,741
USENSYS,NWPP,pacific_naturalgas_ccs90,2030,26z-debug,MMBtu,201
USENSYS,NWPP,pacific_uranium,2030,26z-debug,MMBtu,40868280
USENSYS,FRCC,south_atlantic_coal,2030,26z-debug,MMBtu,-672
USENSYS,PJMD,south_atlantic_coal,2030,26z-debug,MMBtu,-754
USENSYS,SRCA,south_atlantic_coal,2030,26z-debug,MMBtu,-611
USENSYS,SRSE,south_atlantic_coal,2030,26z-debug,MMBtu,-834
USENSYS,FRCC,south_atlantic_distillate,2030,26z-debug,MMBtu,-665
USENSYS,PJMD,south_atlantic_distillate,2030,26z-debug,MMBtu,-603
USENSYS,SRCA,south_atlantic_distillate,2030,26z-debug,MMBtu,-572
USENSYS,SRSE,south_atlantic_distillate,2030,26z-debug,MMBtu,-737
USENSYS,FRCC,south_atlantic_naturalgas,2030,26z-debug,MMBtu,330115751
USENSYS,PJMD,south_atlantic_naturalgas,2030,26z-debug,MMBtu,47136445
USENSYS,SRCA,south_atlantic_naturalgas,2030,26z-debug,MMBtu,168717849
USENSYS,SRSE,south_atlantic_naturalgas,2030,26z-debug,MMBtu,255523665
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2030,26z-debug,MMBtu,243806669
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2030,26z-debug,MMBtu,32938
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2030,26z-debug,MMBtu,6274
USENSYS,FRCC,south_atlantic_uranium,2030,26z-debug,MMBtu,282612128
USENSYS,PJMD,south_atlantic_uranium,2030,26z-debug,MMBtu,269345043
USENSYS,SRCA,south_atlantic_uranium,2030,26z-debug,MMBtu,942345281
USENSYS,SRSE,south_atlantic_uranium,2030,26z-debug,MMBtu,585556086
USENSYS,BASN,waste_biomass,2030,26z-debug,MMBtu,1543249
USENSYS,CANO,waste_biomass,2030,26z-debug,MMBtu,14071985
USENSYS,CASO,waste_biomass,2030,26z-debug,MMBtu,5795955
USENSYS,FRCC,waste_biomass,2030,26z-debug,MMBtu,17845527
USENSYS,ISNE,waste_biomass,2030,26z-debug,MMBtu,14507885
USENSYS,MISC,waste_biomass,2030,26z-debug,MMBtu,4114398
USENSYS,MISE,waste_biomass,2030,26z-debug,MMBtu,9273389
USENSYS,MISS,waste_biomass,2030,26z-debug,MMBtu,3760372
USENSYS,MISW,waste_biomass,2030,26z-debug,MMBtu,6303245
USENSYS,NWPP,waste_biomass,2030,26z-debug,MMBtu,6679563
USENSYS,NYCW,waste_biomass,2030,26z-debug,MMBtu,81949
USENSYS,NYUP,waste_biomass,2030,26z-debug,MMBtu,10229938
USENSYS,PJMC,waste_biomass,2030,26z-debug,MMBtu,1766843
USENSYS,PJMD,waste_biomass,2030,26z-debug,MMBtu,4459832
USENSYS,PJME,waste_biomass,2030,26z-debug,MMBtu,21204282
USENSYS,PJMW,waste_biomass,2030,26z-debug,MMBtu,1653953
USENSYS,RMRG,waste_biomass,2030,26z-debug,MMBtu,415202
USENSYS,SPPC,waste_biomass,2030,26z-debug,MMBtu,578278
USENSYS,SPPN,waste_biomass,2030,26z-debug,MMBtu,981654
USENSYS,SPPS,waste_biomass,2030,26z-debug,MMBtu,553170
USENSYS,SRCA,waste_biomass,2030,26z-debug,MMBtu,10430589
USENSYS,SRCE,waste_biomass,2030,26z-debug,MMBtu,3829560
USENSYS,SRSE,waste_biomass,2030,26z-debug,MMBtu,20972894
USENSYS,SRSG,waste_biomass,2030,26z-debug,MMBtu,2027698
USENSYS,TRE,waste_biomass,2030,26z-debug,MMBtu,1763015
USENSYS,SPPC,west_north_central_coal,2030,26z-debug,MMBtu,-724
USENSYS,SPPN,west_north_central_coal,2030,26z-debug,MMBtu,-852
USENSYS,SPPC,west_north_central_distillate,2030,26z-debug,MMBtu,-611
USENSYS,SPPN,west_north_central_distillate,2030,26z-debug,MMBtu,-538
USENSYS,SPPC,west_north_central_naturalgas,2030,26z-debug,MMBtu,12544789
USENSYS,SPPN,west_north_central_naturalgas,2030,26z-debug,MMBtu,4192382
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2030,26z-debug,MMBtu,1296
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2030,26z-debug,MMBtu,1018
USENSYS,SPPC,west_north_central_uranium,2030,26z-debug,MMBtu,60645231
USENSYS,SPPN,west_north_central_uranium,2030,26z-debug,MMBtu,35769512
USENSYS,MISS,west_south_central_coal,2030,26z-debug,MMBtu,-902
USENSYS,SPPS,west_south_central_coal,2030,26z-debug,MMBtu,-1092
USENSYS,TRE,west_south_central_coal,2030,26z-debug,MMBtu,-694
USENSYS,MISS,west_south_central_distillate,2030,26z-debug,MMBtu,-683
USENSYS,SPPS,west_south_central_distillate,2030,26z-debug,MMBtu,-500
USENSYS,TRE,west_south_central_distillate,2030,26z-debug,MMBtu,-433
USENSYS,TRE_WEST,west_south_central_distillate,2030,26z-debug,MMBtu,-415
USENSYS,MISS,west_south_central_naturalgas,2030,26z-debug,MMBtu,253738697
USENSYS,SPPS,west_south_central_naturalgas,2030,26z-debug,MMBtu,94026068
USENSYS,TRE,west_south_central_naturalgas,2030,26z-debug,MMBtu,277928788
USENSYS,TRE_WEST,west_south_central_naturalgas,2030,26z-debug,MMBtu,51424351
USENSYS,MISS,west_south_central_naturalgas_ccs90,2030,26z-debug,MMBtu,2424
USENSYS,SPPS,west_south_central_naturalgas_ccs90,2030,26z-debug,MMBtu,1371
USENSYS,TRE,west_south_central_naturalgas_ccs90,2030,26z-debug,MMBtu,1784
USENSYS,TRE_WEST,west_south_central_naturalgas_ccs90,2030,26z-debug,MMBtu,1012
USENSYS,MISS,west_south_central_uranium,2030,26z-debug,MMBtu,335044134
USENSYS,TRE,west_south_central_uranium,2030,26z-debug,MMBtu,239010226
USENSYS,MISC,east_north_central_coal,2040,26z-debug,MMBtu,-234
USENSYS,MISE,east_north_central_coal,2040,26z-debug,MMBtu,-230
USENSYS,MISW,east_north_central_coal,2040,26z-debug,MMBtu,46191
USENSYS,PJMC,east_north_central_coal,2040,26z-debug,MMBtu,-130
USENSYS,PJMW,east_north_central_coal,2040,26z-debug,MMBtu,-370
USENSYS,MISC,east_north_central_distillate,2040,26z-debug,MMBtu,-157
USENSYS,MISE,east_north_central_distillate,2040,26z-debug,MMBtu,-139
USENSYS,MISW,east_north_central_distillate,2040,26z-debug,MMBtu,-151
USENSYS,PJMC,east_north_central_distillate,2040,26z-debug,MMBtu,-141
USENSYS,PJMW,east_north_central_distillate,2040,26z-debug,MMBtu,-125
USENSYS,MISC,east_north_central_naturalgas,2040,26z-debug,MMBtu,32626447
USENSYS,MISE,east_north_central_naturalgas,2040,26z-debug,MMBtu,23415533
USENSYS,MISW,east_north_central_naturalgas,2040,26z-debug,MMBtu,72481460
USENSYS,PJMC,east_north_central_naturalgas,2040,26z-debug,MMBtu,45836404
USENSYS,PJMW,east_north_central_naturalgas,2040,26z-debug,MMBtu,105862781
USENSYS,MISC,east_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,192532000
USENSYS,MISE,east_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,138086042
USENSYS,MISW,east_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,21704254
USENSYS,PJMC,east_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,3770
USENSYS,PJMW,east_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,741150503
USENSYS,MISC,east_north_central_uranium,2040,26z-debug,MMBtu,115509114
USENSYS,MISE,east_north_central_uranium,2040,26z-debug,MMBtu,71152673
USENSYS,MISW,east_north_central_uranium,2040,26z-debug,MMBtu,120506534
USENSYS,PJMC,east_north_central_uranium,2040,26z-debug,MMBtu,327632764
USENSYS,PJMW,east_north_central_uranium,2040,26z-debug,MMBtu,398612829
USENSYS,SRCE,east_south_central_coal,2040,26z-debug,MMBtu,-206
USENSYS,SRCE,east_south_central_distillate,2040,26z-debug,MMBtu,-140
USENSYS,SRCE,east_south_central_naturalgas,2040,26z-debug,MMBtu,62300986
USENSYS,SRCE,east_south_central_naturalgas_ccs90,2040,26z-debug,MMBtu,4749466
USENSYS,SRCE,east_south_central_uranium,2040,26z-debug,MMBtu,445967024
USENSYS,BASN,hydrogen,2040,26z-debug,MMBtu,4002
USENSYS,CANO,hydrogen,2040,26z-debug,MMBtu,1300
USENSYS,CASO,hydrogen,2040,26z-debug,MMBtu,2709
USENSYS,FRCC,hydrogen,2040,26z-debug,MMBtu,2281
USENSYS,ISNE,hydrogen,2040,26z-debug,MMBtu,85888771
USENSYS,MISC,hydrogen,2040,26z-debug,MMBtu,1308
USENSYS,MISE,hydrogen,2040,26z-debug,MMBtu,1635
USENSYS,MISS,hydrogen,2040,26z-debug,MMBtu,1751
USENSYS,MISW,hydrogen,2040,26z-debug,MMBtu,1819
USENSYS,NWPP,hydrogen,2040,26z-debug,MMBtu,635
USENSYS,NYCW,hydrogen,2040,26z-debug,MMBtu,1876
USENSYS,NYUP,hydrogen,2040,26z-debug,MMBtu,1146
USENSYS,PJMC,hydrogen,2040,26z-debug,MMBtu,871
USENSYS,PJMD,hydrogen,2040,26z-debug,MMBtu,2852
USENSYS,PJME,hydrogen,2040,26z-debug,MMBtu,3176
USENSYS,PJMW,hydrogen,2040,26z-debug,MMBtu,1093
USENSYS,RMRG,hydrogen,2040,26z-debug,MMBtu,1008
USENSYS,SPPC,hydrogen,2040,26z-debug,MMBtu,1105
USENSYS,SPPN,hydrogen,2040,26z-debug,MMBtu,1039
USENSYS,SPPS,hydrogen,2040,26z-debug,MMBtu,1085
USENSYS,SRCA,hydrogen,2040,26z-debug,MMBtu,1955
USENSYS,SRCE,hydrogen,2040,26z-debug,MMBtu,1843
USENSYS,SRSE,hydrogen,2040,26z-debug,MMBtu,1973
USENSYS,SRSG,hydrogen,2040,26z-debug,MMBtu,5642
USENSYS,TRE,hydrogen,2040,26z-debug,MMBtu,3562
USENSYS,TRE_WEST,hydrogen,2040,26z-debug,MMBtu,1129
USENSYS,PJME,middle_atlantic_coal,2040,26z-debug,MMBtu,-380
USENSYS,NYCW,middle_atlantic_distillate,2040,26z-debug,MMBtu,17079
USENSYS,NYUP,middle_atlantic_distillate,2040,26z-debug,MMBtu,-125
USENSYS,PJME,middle_atlantic_distillate,2040,26z-debug,MMBtu,-149
USENSYS,NYCW,middle_atlantic_naturalgas,2040,26z-debug,MMBtu,17664524
USENSYS,NYUP,middle_atlantic_naturalgas,2040,26z-debug,MMBtu,26502231
USENSYS,PJME,middle_atlantic_naturalgas,2040,26z-debug,MMBtu,246118089
USENSYS,NYUP,middle_atlantic_uranium,2040,26z-debug,MMBtu,189959427
USENSYS,PJME,middle_atlantic_uranium,2040,26z-debug,MMBtu,844323055
USENSYS,BASN,mountain_coal,2040,26z-debug,MMBtu,-254
USENSYS,RMRG,mountain_coal,2040,26z-debug,MMBtu,-269
USENSYS,SRSG,mountain_coal,2040,26z-debug,MMBtu,-256
USENSYS,BASN,mountain_distillate,2040,26z-debug,MMBtu,-585
USENSYS,RMRG,mountain_distillate,2040,26z-debug,MMBtu,-171
USENSYS,BASN,mountain_naturalgas,2040,26z-debug,MMBtu,33399416
USENSYS,RMRG,mountain_naturalgas,2040,26z-debug,MMBtu,5808905
USENSYS,SRSG,mountain_naturalgas,2040,26z-debug,MMBtu,30333056
USENSYS,RMRG,mountain_naturalgas_ccs90,2040,26z-debug,MMBtu,1212
USENSYS,SRSG,mountain_naturalgas_ccs90,2040,26z-debug,MMBtu,1939
USENSYS,SRSG,mountain_uranium,2040,26z-debug,MMBtu,154439871
USENSYS,ISNE,new_england_distillate,2040,26z-debug,MMBtu,57678
USENSYS,ISNE,new_england_naturalgas,2040,26z-debug,MMBtu,86588937
USENSYS,ISNE,new_england_uranium,2040,26z-debug,MMBtu,179344862
USENSYS,BASN,None,2040,26z-debug,MMBtu,389637861
USENSYS,CANO,None,2040,26z-debug,MMBtu,734922561
USENSYS,CASO,None,2040,26z-debug,MMBtu,274779138
USENSYS,FRCC,None,2040,26z-debug,MMBtu,271493894
USENSYS,ISNE,None,2040,26z-debug,MMBtu,257038427
USENSYS,MISC,None,2040,26z-debug,MMBtu,202873467
USENSYS,MISE,None,2040,26z-debug,MMBtu,95067139
USENSYS,MISS,None,2040,26z-debug,MMBtu,161961301
USENSYS,MISW,None,2040,26z-debug,MMBtu,441776085
USENSYS,NWPP,None,2040,26z-debug,MMBtu,2930058250
USENSYS,NYCW,None,2040,26z-debug,MMBtu,27776992
USENSYS,NYUP,None,2040,26z-debug,MMBtu,429904007
USENSYS,PJMC,None,2040,26z-debug,MMBtu,123998776
USENSYS,PJMD,None,2040,26z-debug,MMBtu,174083710
USENSYS,PJME,None,2040,26z-debug,MMBtu,334092299
USENSYS,PJMW,None,2040,26z-debug,MMBtu,268911643
USENSYS,RMRG,None,2040,26z-debug,MMBtu,326402102
USENSYS,SPPC,None,2040,26z-debug,MMBtu,121967493
USENSYS,SPPN,None,2040,26z-debug,MMBtu,390617542
USENSYS,SPPS,None,2040,26z-debug,MMBtu,519125376
USENSYS,SRCA,None,2040,26z-debug,MMBtu,252979420
USENSYS,SRCE,None,2040,26z-debug,MMBtu,609119705
USENSYS,SRSE,None,2040,26z-debug,MMBtu,491050055
USENSYS,SRSG,None,2040,26z-debug,MMBtu,419327317
USENSYS,TRE,None,2040,26z-debug,MMBtu,562714109
USENSYS,TRE_WEST,None,2040,26z-debug,MMBtu,178168232
USENSYS,CASO,pacific_coal,2040,26z-debug,MMBtu,-121
USENSYS,NWPP,pacific_coal,2040,26z-debug,MMBtu,-297
USENSYS,CANO,pacific_distillate,2040,26z-debug,MMBtu,-173
USENSYS,CASO,pacific_distillate,2040,26z-debug,MMBtu,-196
USENSYS,NWPP,pacific_distillate,2040,26z-debug,MMBtu,-125
USENSYS,CANO,pacific_naturalgas,2040,26z-debug,MMBtu,40055334
USENSYS,CASO,pacific_naturalgas,2040,26z-debug,MMBtu,55146917
USENSYS,NWPP,pacific_naturalgas,2040,26z-debug,MMBtu,10646605
USENSYS,CANO,pacific_naturalgas_ccs90,2040,26z-debug,MMBtu,8462414
USENSYS,CASO,pacific_naturalgas_ccs90,2040,26z-debug,MMBtu,64347434
USENSYS,NWPP,pacific_naturalgas_ccs90,2040,26z-debug,MMBtu,818
USENSYS,NWPP,pacific_uranium,2040,26z-debug,MMBtu,41051385
USENSYS,FRCC,south_atlantic_coal,2040,26z-debug,MMBtu,-249
USENSYS,PJMD,south_atlantic_coal,2040,26z-debug,MMBtu,-265
USENSYS,SRCA,south_atlantic_coal,2040,26z-debug,MMBtu,-286
USENSYS,SRSE,south_atlantic_coal,2040,26z-debug,MMBtu,-305
USENSYS,FRCC,south_atlantic_distillate,2040,26z-debug,MMBtu,-170
USENSYS,PJMD,south_atlantic_distillate,2040,26z-debug,MMBtu,-156
USENSYS,SRCA,south_atlantic_distillate,2040,26z-debug,MMBtu,-188
USENSYS,SRSE,south_atlantic_distillate,2040,26z-debug,MMBtu,-132
USENSYS,FRCC,south_atlantic_naturalgas,2040,26z-debug,MMBtu,43762916
USENSYS,PJMD,south_atlantic_naturalgas,2040,26z-debug,MMBtu,41618875
USENSYS,SRCA,south_atlantic_naturalgas,2040,26z-debug,MMBtu,30905562
USENSYS,SRSE,south_atlantic_naturalgas,2040,26z-debug,MMBtu,85628964
USENSYS,FRCC,south_atlantic_naturalgas_ccs90,2040,26z-debug,MMBtu,325916482
USENSYS,SRCA,south_atlantic_naturalgas_ccs90,2040,26z-debug,MMBtu,251800703
USENSYS,SRSE,south_atlantic_naturalgas_ccs90,2040,26z-debug,MMBtu,169026481
USENSYS,FRCC,south_atlantic_uranium,2040,26z-debug,MMBtu,253713891
USENSYS,PJMD,south_atlantic_uranium,2040,26z-debug,MMBtu,245604861
USENSYS,SRCA,south_atlantic_uranium,2040,26z-debug,MMBtu,891706741
USENSYS,SRSE,south_atlantic_uranium,2040,26z-debug,MMBtu,508750151
USENSYS,BASN,waste_biomass,2040,26z-debug,MMBtu,1108287
USENSYS,CANO,waste_biomass,2040,26z-debug,MMBtu,3834626
USENSYS,CASO,waste_biomass,2040,26z-debug,MMBtu,3813717
USENSYS,FRCC,waste_biomass,2040,26z-debug,MMBtu,10394761
USENSYS,ISNE,waste_biomass,2040,26z-debug,MMBtu,3101077
USENSYS,MISC,waste_biomass,2040,26z-debug,MMBtu,3370704
USENSYS,MISE,waste_biomass,2040,26z-debug,MMBtu,5941092
USENSYS,MISS,waste_biomass,2040,26z-debug,MMBtu,1654607
USENSYS,MISW,waste_biomass,2040,26z-debug,MMBtu,4000565
USENSYS,NWPP,waste_biomass,2040,26z-debug,MMBtu,4176753
USENSYS,NYCW,waste_biomass,2040,26z-debug,MMBtu,64817
USENSYS,NYUP,waste_biomass,2040,26z-debug,MMBtu,2882433
USENSYS,PJMC,waste_biomass,2040,26z-debug,MMBtu,472604
USENSYS,PJMD,waste_biomass,2040,26z-debug,MMBtu,3313883
USENSYS,PJME,waste_biomass,2040,26z-debug,MMBtu,6839449
USENSYS,PJMW,waste_biomass,2040,26z-debug,MMBtu,1423559
USENSYS,RMRG,waste_biomass,2040,26z-debug,MMBtu,289728
USENSYS,SPPC,waste_biomass,2040,26z-debug,MMBtu,468589
USENSYS,SPPN,waste_biomass,2040,26z-debug,MMBtu,708647
USENSYS,SPPS,waste_biomass,2040,26z-debug,MMBtu,393499
USENSYS,SRCA,waste_biomass,2040,26z-debug,MMBtu,5926135
USENSYS,SRCE,waste_biomass,2040,26z-debug,MMBtu,392260
USENSYS,SRSE,waste_biomass,2040,26z-debug,MMBtu,13555008
USENSYS,SRSG,waste_biomass,2040,26z-debug,MMBtu,1461545
USENSYS,TRE,waste_biomass,2040,26z-debug,MMBtu,1407934
USENSYS,SPPC,west_north_central_coal,2040,26z-debug,MMBtu,-254
USENSYS,SPPN,west_north_central_coal,2040,26z-debug,MMBtu,-309
USENSYS,SPPC,west_north_central_distillate,2040,26z-debug,MMBtu,-192
USENSYS,SPPN,west_north_central_distillate,2040,26z-debug,MMBtu,-148
USENSYS,SPPC,west_north_central_naturalgas,2040,26z-debug,MMBtu,5154100
USENSYS,SPPN,west_north_central_naturalgas,2040,26z-debug,MMBtu,2529664
USENSYS,SPPC,west_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,1981
USENSYS,SPPN,west_north_central_naturalgas_ccs90,2040,26z-debug,MMBtu,1365
USENSYS,SPPC,west_north_central_uranium,2040,26z-debug,MMBtu,50124259
USENSYS,SPPN,west_north_central_uranium,2040,26z-debug,MMBtu,28719726
USENSYS,MISS,west_south_central_coal,2040,26z-debug,MMBtu,-305
USENSYS,SPPS,west_south_central_coal,2040,26z-debug,MMBtu,-357
USENSYS,TRE,west_south_central_coal,2040,26z-debug,MMBtu,-236
USENSYS,MISS,west_south_central_distillate,2040,26z-debug,MMBtu,-208
USENSYS,SPPS,west_south_central_distillate,2040,26z-debug,MMBtu,-147
USENSYS,TRE,west_south_central_distillate,2040,26z-debug,MMBtu,-122
USENSYS,TRE_WEST,west_south_central_distillate,2040,26z-debug,MMBtu,-117
USENSYS,MISS,west_south_central_naturalgas,2040,26z-debug,MMBtu,135240551
USENSYS,SPPS,west_south_central_naturalgas,2040,26z-debug,MMBtu,46269704
