model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-debug,tons,2412741
USENSYS,BASN,2040,26z-debug,tons,1772106
USENSYS,BASN,2050,26z-debug,tons,-70
USENSYS,CANO,2030,26z-debug,tons,350631
USENSYS,CANO,2040,26z-debug,tons,2170259
USENSYS,CANO,2050,26z-debug,tons,-28
USENSYS,CASO,2030,26z-debug,tons,3922625
USENSYS,CASO,2040,26z-debug,tons,3267754
USENSYS,CASO,2050,26z-debug,tons,-38
USENSYS,FRCC,2030,26z-debug,tons,18810442
USENSYS,FRCC,2040,26z-debug,tons,4052641
USENSYS,FRCC,2050,26z-debug,tons,-52
USENSYS,ISNE,2030,26z-debug,tons,7490136
USENSYS,ISNE,2040,26z-debug,tons,4598628
USENSYS,ISNE,2050,26z-debug,tons,167
USENSYS,MISC,2030,26z-debug,tons,3833797
USENSYS,MISC,2040,26z-debug,tons,2753470
USENSYS,MISC,2050,26z-debug,tons,-31
USENSYS,MISE,2030,26z-debug,tons,5070269
USENSYS,MISE,2040,26z-debug,tons,1975633
USENSYS,MISE,2050,26z-debug,tons,-71
USENSYS,MISS,2030,26z-debug,tons,13463252
USENSYS,MISS,2040,26z-debug,tons,7176310
USENSYS,MISS,2050,26z-debug,tons,-58
USENSYS,MISW,2030,26z-debug,tons,7607394
USENSYS,MISW,2040,26z-debug,tons,3965517
USENSYS,MISW,2050,26z-debug,tons,-45
USENSYS,NWPP,2030,26z-debug,tons,3878
USENSYS,NWPP,2040,26z-debug,tons,564876
USENSYS,NWPP,2050,26z-debug,tons,177
USENSYS,NYCW,2030,26z-debug,tons,2755057
USENSYS,NYCW,2040,26z-debug,tons,938529
USENSYS,NYCW,2050,26z-debug,tons,-23
USENSYS,NYUP,2030,26z-debug,tons,2008145
USENSYS,NYUP,2040,26z-debug,tons,1406199
USENSYS,NYUP,2050,26z-debug,tons,-29
USENSYS,PJMC,2030,26z-debug,tons,5307811
USENSYS,PJMC,2040,26z-debug,tons,2432077
USENSYS,PJMC,2050,26z-debug,tons,732
USENSYS,PJMD,2030,26z-debug,tons,2500944
USENSYS,PJMD,2040,26z-debug,tons,2208261
USENSYS,PJMD,2050,26z-debug,tons,-66
USENSYS,PJME,2030,26z-debug,tons,32736448
USENSYS,PJME,2040,26z-debug,tons,13058979
USENSYS,PJME,2050,26z-debug,tons,-64
USENSYS,PJMW,2030,26z-debug,tons,22962202
USENSYS,PJMW,2040,26z-debug,tons,9552544
USENSYS,PJMW,2050,26z-debug,tons,-51
USENSYS,RMRG,2030,26z-debug,tons,435178
USENSYS,RMRG,2040,26z-debug,tons,308189
USENSYS,RMRG,2050,26z-debug,tons,-52
USENSYS,SPPC,2030,26z-debug,tons,665519
USENSYS,SPPC,2040,26z-debug,tons,273449
USENSYS,SPPC,2050,26z-debug,tons,-60
USENSYS,SPPN,2030,26z-debug,tons,222332
USENSYS,SPPN,2040,26z-debug,tons,134191
USENSYS,SPPN,2050,26z-debug,tons,-62
USENSYS,SPPS,2030,26z-debug,tons,4988890
USENSYS,SPPS,2040,26z-debug,tons,2455037
USENSYS,SPPS,2050,26z-debug,tons,-41
USENSYS,SRCA,2030,26z-debug,tons,8952244
USENSYS,SRCA,2040,26z-debug,tons,2976870
USENSYS,SRCA,2050,26z-debug,tons,-39
USENSYS,SRCE,2030,26z-debug,tons,6061262
USENSYS,SRCE,2040,26z-debug,tons,3330880
USENSYS,SRCE,2050,26z-debug,tons,-48
USENSYS,SRSE,2030,26z-debug,tons,13557985
USENSYS,SRSE,2040,26z-debug,tons,5440965
USENSYS,SRSE,2050,26z-debug,tons,-39
USENSYS,SRSG,2030,26z-debug,tons,2405453
USENSYS,SRSG,2040,26z-debug,tons,1609458
USENSYS,SRSG,2050,26z-debug,tons,-37
USENSYS,TRE,2030,26z-debug,tons,14746813
USENSYS,TRE,2040,26z-debug,tons,6884905
USENSYS,TRE,2050,26z-debug,tons,-37
USENSYS,TRE_WEST,2030,26z-debug,tons,2728551
USENSYS,TRE_WEST,2040,26z-debug,tons,1352275
USENSYS,TRE_WEST,2050,26z-debug,tons,-23
