model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2040,26z-debug,MWh,93903646
USENSYS,BASN,BASN_landbasedwind_class3_moderate_2,Wind,2050,26z-debug,MWh,93903609
USENSYS,BASN,BASN_landbasedwind_class3_moderate_3,Wind,2050,26z-debug,MWh,13659
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2030,26z-debug,MWh,6106359
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-debug,MWh,4419436
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2050,26z-debug,MWh,26
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-debug,MWh,4615
USENSYS,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2040,26z-debug,MWh,50670
USENSYS,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2040,26z-debug,MWh,6635
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2030,26z-debug,MWh,70
USENSYS,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2040,26z-debug,MWh,279
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2030,26z-debug,MWh,4602536
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2040,26z-debug,MWh,3296464
USENSYS,BASN,BASN_onshore_wind_turbine_1,Wind,2050,26z-debug,MWh,1178896
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2030,26z-debug,MWh,1550520
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2040,26z-debug,MWh,1445400
USENSYS,BASN,BASN_small_hydroelectric_1,Hydro,2050,26z-debug,MWh,1252680
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2030,26z-debug,MWh,17113434
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2040,26z-debug,MWh,16957245
USENSYS,BASN,BASN_solar_photovoltaic_1,Solar,2050,26z-debug,MWh,9148243
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2030,26z-debug,MWh,5747403
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2040,26z-debug,MWh,36058725
USENSYS,BASN,BASN_utilitypv_class1_moderate_0,Solar,2050,26z-debug,MWh,94273424
USENSYS,BASN,BASN_utilitypv_class1_moderate_4,Solar,2050,26z-debug,MWh,818
USENSYS,CANO,CANO_batteries_1,Battery,2030,26z-debug,MWh,39225784
USENSYS,CANO,CANO_batteries_1,Battery,2040,26z-debug,MWh,37330666
USENSYS,CANO,CANO_batteries_1,Battery,2050,26z-debug,MWh,42114473
USENSYS,CANO,CANO_battery_moderate_0,Battery,2030,26z-debug,MWh,6592
USENSYS,CANO,CANO_battery_moderate_0,Battery,2040,26z-debug,MWh,59267
USENSYS,CANO,CANO_battery_moderate_0,Battery,2050,26z-debug,MWh,183112606
USENSYS,CANO,CANO_biomass_1,Biomass,2030,26z-debug,MWh,336408
USENSYS,CANO,CANO_biomass_1,Biomass,2040,26z-debug,MWh,157594
USENSYS,CANO,CANO_biomass_1,Biomass,2050,26z-debug,MWh,107297
USENSYS,CANO,CANO_biomass_2,Biomass,2030,26z-debug,MWh,533733
USENSYS,CANO,CANO_biomass_2,Biomass,2040,26z-debug,MWh,97925
USENSYS,CANO,CANO_biomass_2,Biomass,2050,26z-debug,MWh,91678
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,26z-debug,MWh,61092240
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2040,26z-debug,MWh,60479040
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2050,26z-debug,MWh,49231200
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2030,26z-debug,MWh,12591098
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2040,26z-debug,MWh,15093676
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2050,26z-debug,MWh,14322743
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,26z-debug,MWh,99356788
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2040,26z-debug,MWh,96078910
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2050,26z-debug,MWh,107582367
USENSYS,CANO,CANO_hydrogen_ccavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,6304921
USENSYS,CANO,CANO_hydrogen_ctavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,688
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-debug,MWh,24176
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-debug,MWh,896556
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2040,26z-debug,MWh,5407320
USENSYS,CANO,CANO_naturalgas_ccccsavgcf_conservative_0,CCS,2040,26z-debug,MWh,1182956
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2030,26z-debug,MWh,2448162
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2040,26z-debug,MWh,1185092
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2050,26z-debug,MWh,104743
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2030,26z-debug,MWh,1892160
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2040,26z-debug,MWh,1865880
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2050,26z-debug,MWh,1708200
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2030,26z-debug,MWh,14245572
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2040,26z-debug,MWh,14152562
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2050,26z-debug,MWh,5633833
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2030,26z-debug,MWh,12523008
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2040,26z-debug,MWh,59808619
USENSYS,CANO,CANO_utilitypv_class1_moderate_1,Solar,2050,26z-debug,MWh,63720220
USENSYS,CANO,CANO_utilitypv_class1_moderate_3,Solar,2050,26z-debug,MWh,67103240
USENSYS,CANO,CANO_utilitypv_class1_moderate_5,Solar,2050,26z-debug,MWh,50182
USENSYS,CASO,CASO_batteries_1,Battery,2030,26z-debug,MWh,93104768
USENSYS,CASO,CASO_batteries_1,Battery,2040,26z-debug,MWh,1477321
USENSYS,CASO,CASO_batteries_1,Battery,2050,26z-debug,MWh,1549288
USENSYS,CASO,CASO_battery_moderate_0,Battery,2030,26z-debug,MWh,8378
USENSYS,CASO,CASO_battery_moderate_0,Battery,2040,26z-debug,MWh,126101370
USENSYS,CASO,CASO_battery_moderate_0,Battery,2050,26z-debug,MWh,340760346
USENSYS,CASO,CASO_biomass_1,Biomass,2030,26z-debug,MWh,438059
USENSYS,CASO,CASO_biomass_1,Biomass,2040,26z-debug,MWh,279034
USENSYS,CASO,CASO_biomass_1,Biomass,2050,26z-debug,MWh,44987
USENSYS,CASO,CASO_biomass_2,Biomass,2030,26z-debug,MWh,102752
USENSYS,CASO,CASO_biomass_2,Biomass,2040,26z-debug,MWh,79296
USENSYS,CASO,CASO_biomass_2,Biomass,2050,26z-debug,MWh,188914
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,26z-debug,MWh,8505960
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2040,26z-debug,MWh,8365800
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2050,26z-debug,MWh,8050440
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2030,26z-debug,MWh,19591899
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2040,26z-debug,MWh,23485639
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2050,26z-debug,MWh,22285107
USENSYS,CASO,CASO_geothermal_1,Geothermal,2030,26z-debug,MWh,210240
USENSYS,CASO,CASO_geothermal_1,Geothermal,2040,26z-debug,MWh,210240
USENSYS,CASO,CASO_geothermal_1,Geothermal,2050,26z-debug,MWh,210240
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,26z-debug,MWh,76306110
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2040,26z-debug,MWh,73952416
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2050,26z-debug,MWh,96887819
USENSYS,CASO,CASO_hydrogen_ccavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,11700978
USENSYS,CASO,CASO_hydrogen_ctavgcf_moderate_0,Hydrogen,2050,26z-debug,MWh,4301
USENSYS,CASO,CASO_landbasedwind_class3_moderate_0,Wind,2040,26z-debug,MWh,3395914
USENSYS,CASO,CASO_landbasedwind_class3_moderate_0,Wind,2050,26z-debug,MWh,3395914
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2040,26z-debug,MWh,46177
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,26z-debug,MWh,9778870
USENSYS,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2040,26z-debug,MWh,7215983
