period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,700977.8387070092,SWITCH,BASN,BASN_batteries_1,Battery,base_short_tx_50,all,MWh,2030
2030,0.12863436398910608,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_tx_50,all,MWh,2030
2030,70714.6880926964,SWITCH,BASN,BASN_biomass_1,Other,base_short_tx_50,all,MWh,2030
2030,37273.311352558194,SWITCH,BASN,BASN_biomass_2,Other,base_short_tx_50,all,MWh,2030
2030,8287645.048167698,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_tx_50,all,MWh,2030
2030,0.002878474811400865,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_tx_50,all,MWh,2030
2030,0.0029250299859734127,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_tx_50,all,MWh,2030
2030,3549200.698310902,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_tx_50,all,MWh,2030
2030,3445453.020580865,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_tx_50,all,MWh,2030
2030,0.009635484877970538,SWITCH,BASN,BASN_hydrogen_ccavgcf_moderate_0,Hydro,base_short_tx_50,all,MWh,2030
2030,0.0031897506581334747,SWITCH,BASN,BASN_hydrogen_ctavgcf_moderate_0,Hydro,base_short_tx_50,all,MWh,2030
2030,9428187.402751032,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0,Wind,base_short_tx_50,all,MWh,2030
2030,27225557.428706896,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1,Wind,base_short_tx_50,all,MWh,2030
2030,0.15814811492965208,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10,Wind,base_short_tx_50,all,MWh,2030
2030,0.09248047839866108,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11,Wind,base_short_tx_50,all,MWh,2030
2030,0.0915959688156206,SWITCH,BASN,BASN_landbasedwind_class3_moderate_12,Wind,base_short_tx_50,all,MWh,2030
2030,4476164.415300569,SWITCH,BASN,BASN_landbasedwind_class3_moderate_13,Wind,base_short_tx_50,all,MWh,2030
2030,0.07586044133134709,SWITCH,BASN,BASN_landbasedwind_class3_moderate_14,Wind,base_short_tx_50,all,MWh,2030
2030,0.05509119334898524,SWITCH,BASN,BASN_landbasedwind_class3_moderate_15,Wind,base_short_tx_50,all,MWh,2030
2030,0.05231675591238239,SWITCH,BASN,BASN_landbasedwind_class3_moderate_16,Wind,base_short_tx_50,all,MWh,2030
2030,0.06509857889727608,SWITCH,BASN,BASN_landbasedwind_class3_moderate_17,Wind,base_short_tx_50,all,MWh,2030
2030,0.036788232376615784,SWITCH,BASN,BASN_landbasedwind_class3_moderate_18,Wind,base_short_tx_50,all,MWh,2030
2030,4141142.294683138,SWITCH,BASN,BASN_landbasedwind_class3_moderate_19,Wind,base_short_tx_50,all,MWh,2030
2030,11854604.553670252,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2,Wind,base_short_tx_50,all,MWh,2030
2030,0.03429907788773632,SWITCH,BASN,BASN_landbasedwind_class3_moderate_20,Wind,base_short_tx_50,all,MWh,2030
2030,0.040159501398077474,SWITCH,BASN,BASN_landbasedwind_class3_moderate_21,Wind,base_short_tx_50,all,MWh,2030
2030,0.04337424907782027,SWITCH,BASN,BASN_landbasedwind_class3_moderate_22,Wind,base_short_tx_50,all,MWh,2030
2030,2538442.264209231,SWITCH,BASN,BASN_landbasedwind_class3_moderate_23,Wind,base_short_tx_50,all,MWh,2030
2030,3866807.7233456336,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3,Wind,base_short_tx_50,all,MWh,2030
2030,0.7452236538743425,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4,Wind,base_short_tx_50,all,MWh,2030
2030,0.1989465552129422,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5,Wind,base_short_tx_50,all,MWh,2030
