Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.396246637658542e11,1.2513344196186287e10,8.655697111206327e9,5.707833053238461e9,1.8808411156483124e10,1.3345093752657867e10,7.802826025019697e9,5.335544485613668e9,4.767148545403986e9,1.7311654297422913e10,1.3872163869404148e10,7.598977744190508e8,7.253404370164821e9,4.812675436390813e9,9.956701718022472e9,1.2736543791537958e10,3.133389630037803e10,1.5397262448428822e10,6.32541375491321e9,5.324477721040562e9,1.7247221571527122e10,1.729257077249185e10,1.5925725562721825e10,1.8710488437572006e10,8.658344440097376e9,2.3037225258676617e10,9.609289159016275e9
cFix,2.6576353111907993e11,1.118770146098e10,7.83292227012e9,5.59015625754e9,1.5929881508999998e10,1.001728024346e10,7.48646970372e9,4.65715355587e9,3.8348979282e9,1.5260697263509998e10,1.135176693543e10,7.549769435999999e8,6.30400416272e9,4.0388827104700003e9,9.59092069787e9,9.41277123753e9,2.4140410840100002e10,1.3878804505999998e10,6.2375224212e9,4.90868549952e9,1.719841810163e10,1.374491095865e10,1.313316073389e10,1.264075523363e10,7.24340309059e9,2.050123905295e10,8.8857378009e9
cVar,6.557298416386385e9,3.3275426181747165e7,1.1686277785704315e8,2.46025585801278e7,6.756351102000214e8,1.4207260973402762e8,8.574639748692283e7,1.1576061530980487e8,1.1794758583013341e8,3.966470383201517e8,7.776189874244194e7,1.9577380242529307e6,6.228954392019345e7,1.9696020403537372e8,9.481007524279758e7,3.2210213283566743e8,2.0975602589913452e9,2.709640579269926e7,2.2626305272221737e7,2.0499598216111217e7,4.698191172861274e6,6.608827425021229e8,4.530135318375256e8,5.549342547092324e8,9.98716722411698e7,1.367543599537522e8,1.4929383397271207e7
cFuel,3.66743992610017e10,1.2219664770752401e9,6.363355429964167e8,7.465814562102643e7,1.9795740016684654e9,3.039812335659206e9,2.0248618703006035e8,5.0606616117437685e8,7.333761523145859e8,1.4368575951547587e9,2.339870475126786e9,1.8444236384567039e6,8.435688875212958e8,5.437301187694674e8,2.4918686225162798e8,2.773966888161446e9,4.360416185177562e9,1.3778954788166642e9,5.754439164209144e7,3.6089180246246123e8,3.0420598899598554e7,2.634391891032252e9,2.1186968597089543e9,5.129794950907225e9,1.2302081564663708e9,2.14159664508398e9,6.492420466372029e8
cNSE,304538.6888055933,11575.053553072348,11672.33449028429,12633.359315587924,11872.167945974254,11464.602803564814,11986.432953045478,11725.901606685731,11801.63322439928,12452.437737143835,12656.812829221726,11596.690358884784,10845.249163470291,11551.82019243093,11541.929685190771,12433.12794488261,12194.970509422972,11263.043900715746,11126.120238727344,10762.875851762248,11518.804543126877,11637.011995837627,11729.273422811482,11932.737382734083,12078.023535602417,12576.67390132863,9909.599719684044
cStart,3.5053216748818536e9,7.038925689574502e7,6.956484789837614e7,1.840345813799075e7,2.2330866344669294e8,1.4591709920183003e8,2.8111750349761605e7,5.655242735787972e7,8.091507742604154e7,2.174399480002647e8,1.0275190329209034e8,1.107072465982352e6,4.353093075416971e7,3.309085129577862e7,2.1772540728360817e7,2.2769109988289842e8,7.354968211386164e8,1.1345479477555828e8,7.709510678657024e6,3.439005796613876e7,1.3673161020116603e7,2.523735432954808e8,2.2084270801192093e8,3.8499206558817e8,8.484944277630138e7,2.5762262401498e8,5.937001848208273e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,4.0720414932020895e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.708308834082027e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
