Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.0331405506261e11,9.591810403187542e9,8.238949342664873e9,1.0558320042339312e10,1.8137005893791576e10,1.1268846589686867e10,1.2163167512457624e10,5.717011427109901e9,6.176805057112459e9,1.5377090319533857e10,1.1208263893819101e10,5.398658798699405e8,5.617044738733239e9,5.317116734346678e9,8.423615377782597e9,1.1638936027202244e10,2.578317339841326e10,9.723478003889668e9,4.297436156105879e9,3.8600647929873214e9,1.3721638046467794e10,1.4934287892204182e10,1.3588065022629993e10,1.4440732063813234e10,8.013764560555035e9,2.0840981985392696e10,6.00861823064814e9
cFix,2.3418608098567004e11,9.392860202319998e9,6.82946901703e9,8.26354011917e9,1.262934476602e10,1.015738649646e10,1.0091500343729998e10,4.757003145639998e9,4.789162094309999e9,1.3359613128779999e10,1.056577020665e10,4.1490742359000003e8,5.258690809089999e9,4.25344578833e9,7.90403304758e9,9.04829498427e9,1.809025383129e10,9.658572874750002e9,4.1569148744100003e9,3.7659069551600003e9,1.341239361327e10,1.144838629948e10,1.1614429850860003e10,1.1113394465120003e10,7.51222237871e9,1.9807016664800003e10,5.89156760485e9
cVar,9.240501988419655e9,2.255260597999977e7,2.5856850378307587e8,5.308351549680312e8,1.1424361152754185e9,1.5362742890772834e8,5.90419270033058e8,2.6655751394909298e8,2.070869969457079e8,5.460108025222554e8,1.524553480328666e8,1.6317318653488424e7,6.83953363972602e7,2.3240180651126754e8,1.1008118228083281e8,4.703834179897789e8,2.190057234915772e9,8.338466498740779e6,2.9983283761212185e7,2.0780519646995187e7,2.804186542819163e7,8.087272159154378e8,4.4672373030329883e8,6.720274698724259e8,1.0008790418435116e8,1.5712867523375818e8,1.0476820429083155e7
cFuel,2.720586008472683e10,1.392176020496571e8,1.0144203138609543e9,1.5614374932970126e9,3.6109127468645687e9,8.640340130553561e8,1.2802103688870873e9,6.052413011331189e8,9.57270294577135e8,1.2550661533554306e9,4.4353119461210376e8,8.326701215396526e7,2.51458478754661e8,7.313598201745772e8,3.748709513844052e8,1.804425019188961e9,4.718357730683228e9,4.4364827096555464e7,9.658601502111743e7,6.273635434487021e7,1.9204824975330403e8,2.355405267798653e9,1.3323629404897246e9,2.3128093267956367e9,3.5339792392147434e8,6.907162290358144e8,7.035245643724577e7
cNSE,707025.659834279,27205.900228398506,27142.285913399082,27633.76806758283,27148.15293914415,27335.614194904076,27211.62486032603,27227.591782084637,27164.952158692657,27324.299568097733,28832.172226104078,27223.88176252553,26960.287024661036,27152.04727785238,27207.336033936157,27389.14235564736,27296.876010536478,27108.900969869585,27027.05192805842,26876.10510006632,27113.56454803074,27306.719357859827,27261.484321951946,27220.665069747705,27191.63094524829,27204.058065406974,25259.54712414517
cStart,4.55293930826926e9,3.715278693765819e7,1.3646436570492852e8,2.024796411362001e8,7.542851174786538e8,9.377131564958881e7,2.0101031818262276e8,8.81822387959091e7,2.2325850632745782e8,2.1637291057660484e8,4.64783123519071e7,2.5346901590724275e7,3.847315420429303e7,9.988216728355408e7,3.460298920132482e7,3.158052166111502e8,7.844773046482509e8,1.2174726643401103e7,1.3924955861621315e7,1.0614087730354885e7,8.91272044517503e7,3.21741802290733e8,1.9452123949264735e8,3.4247358136009866e8,4.80291621082639e7,1.8609321226505932e8,3.6196089384687155e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.360542188636823e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.8114360247982273e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
