Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,73,12783,12711,19661,36755,24095,25836,12332,22524,27529,26166,11680,9921,15262,16315,42779,44899,10954,9166,5473,14282,34692,33378,36663,14815,46784,2079
,,,,,,,,74,12035,11611,17955,37006,23157,25244,11863,21964,26438,24047,11008,9349,14614,16090,42080,44006,10492,8993,5288,13762,35156,33216,36730,13859,45150,2006
,,,,,,,,75,11534,10694,16530,37537,22813,24961,11627,21777,25812,22310,10657,9064,14261,16259,41949,43662,10165,8899,5170,13540,35756,33374,37213,13338,44701,1986
,,,,,,,,76,11284,10094,15596,38935,22768,24860,11515,21776,25577,21421,10485,8894,14032,16499,42257,43881,10159,8848,5173,13477,36981,33906,38179,13152,44700,1986
,,,,,,,,77,11228,9745,15059,41977,23259,25052,11613,22044,25724,21211,10400,8802,13991,16973,43321,44703,10416,8926,5246,13574,39332,35035,40194,13139,45232,2010
,,,,,,,,78,11262,9565,14783,46350,23951,26026,12218,22778,26471,21088,10599,8935,14239,18072,46236,47455,10528,9201,5406,13881,42899,37075,43533,13325,46843,2081
,,,,,,,,79,11489,9608,14848,48634,28474,28321,13805,24445,28915,21588,11981,9832,15180,19409,52229,53324,10660,9815,5843,14840,45560,39444,47438,13968,50775,2256
,,,,,,,,80,11995,9908,15310,47345,37454,30005,15149,26677,32646,22907,13848,11339,17052,20018,55442,55432,11276,10659,6533,16584,43805,39203,46411,15144,57380,2550
,,,,,,,,81,13136,10775,16651,44414,39057,29671,15274,26627,34410,25619,14654,12125,17649,19482,54404,53914,12303,10905,6884,16980,40098,36969,42967,16767,58289,2590
,,,,,,,,82,14237,12232,18914,40749,37167,28543,15005,25106,33667,29840,14370,12063,17160,18821,52967,52163,12791,10562,6710,16375,36961,34827,39939,17137,55528,2467
,,,,,,,,83,14297,12858,19880,37344,34766,27802,14919,23691,32935,31152,14243,12014,16756,18102,51843,51157,12581,10236,6501,15879,34577,32997,37376,16648,52612,2338
,,,,,,,,84,13924,12916,19960,34613,33571,27082,14668,22353,32415,30105,14141,12006,16522,17622,50666,49741,12245,10117,6434,15246,32629,31604,35392,15939,50622,2249
,,,,,,,,85,13698,12886,19901,32462,32704,26328,14579,21357,31840,28352,14021,11937,16115,17177,49732,48960,12098,9851,6329,14833,31414,30282,33951,15483,48540,2157
,,,,,,,,86,13377,13208,20397,30857,31650,25772,14474,20659,31584,28562,13742,11745,15927,16811,48909,47915,12050,9643,6239,14538,30197,29361,32590,15224,47211,2098
,,,,,,,,87,13232,13393,20684,30287,31272,25325,14321,20100,31199,28080,13642,11676,15845,16575,48593,46857,12026,9482,6148,14252,30097,28713,32113,15135,46180,2052
,,,,,,,,88,13152,13517,20876,31259,31598,25289,14360,19925,31026,27722,13704,11704,15845,16941,49884,47003,12023,9359,6146,14070,31648,29048,32858,14993,45537,2023
,,,,,,,,89,12961,13627,21044,35233,33893,25886,14761,20242,31892,27396,14112,11945,15989,17875,53021,48776,12194,9498,6256,14239,35367,30917,35705,14943,45581,2025
,,,,,,,,90,13087,13735,21213,40399,37908,27581,15971,21278,34141,27440,15151,12657,16888,19312,57694,52424,12810,9919,6561,14661,38264,33680,39800,15148,46467,2065
,,,,,,,,91,13521,14041,21691,41284,40442,28807,16131,22866,36665,28456,15840,13240,17788,19079,56417,52389,13793,10772,7029,15698,37600,33917,40130,15729,49062,2180
,,,,,,,,92,14620,14602,22569,40425,40961,28102,15472,23388,35349,30771,15709,13153,17189,18113,54149,50764,14971,10788,6951,16193,36250,32801,38829,17076,51542,2290
,,,,,,,,93,15449,16024,24776,38805,40885,27360,14946,22665,33532,32804,15514,12948,16881,17544,52776,49861,14117,10347,6582,15716,34911,31799,37164,17766,50397,2239
,,,,,,,,94,14800,15484,23943,36511,27468,26588,14071,22153,32286,31405,13452,11489,16572,16666,47902,47114,13045,10100,6333,15487,32536,30501,34801,17148,49569,2203
,,,,,,,,95,14038,14364,22213,34281,24706,25301,13157,21249,29687,29067,12629,10839,15647,15363,44130,43968,12577,9653,5943,14972,30613,28867,32483,16452,47864,2127
,,,,,,,,96,13427,13655,21121,32804,23694,24067,12317,19891,27551,27630,11925,10218,14807,14328,41322,41594,11665,9072,5518,14143,29431,27734,30988,15565,45074,2003
,,,,,,,,97,12696,12715,19666,32643,21883,23257,11754,18907,26275,25693,10923,9356,14020,13607,39081,39772,10847,8649,5219,13435,28951,27527,30432,14505,42426,1885
,,,,,,,,98,11866,11611,17954,32845,21003,22862,11406,18359,25397,23571,10224,8747,13635,13339,38078,38958,10334,8390,5056,12991,28689,27581,30277,13606,41062,1825
,,,,,,,,99,11353,10683,16512,33581,20581,22576,11162,18183,24781,21731,9830,8421,13334,13242,37652,38427,9949,8281,4985,12838,28903,27862,30581,13142,40753,1811
,,,,,,,,100,11054,10097,15600,35048,20375,22606,11050,18318,24520,20987,9624,8230,13176,13322,37645,38547,9874,8261,4988,12865,29626,28514,31346,12940,40824,1814
,,,,,,,,101,10984,9719,15016,38145,20627,23044,11188,18620,24748,20753,9522,8128,13240,13651,38406,39482,10042,8379,5069,12950,31627,29722,33213,12920,41470,1843
,,,,,,,,102,10960,9519,14709,43110,21188,24119,11807,19409,25591,20587,9700,8248,13598,14610,40964,42241,10121,8661,5272,13342,35263,32156,36727,13120,43138,1917
,,,,,,,,103,11215,9576,14797,44889,25820,26224,13247,21106,27907,21151,10851,9026,14611,16131,46669,47398,10250,9289,5713,14361,37572,34805,39772,13780,47123,2094
,,,,,,,,104,11749,9901,15298,42882,33787,28051,14429,23066,31289,22476,12411,10314,16336,16906,49836,49717,10830,10193,6338,15904,36200,34765,38508,14984,53656,2384
,,,,,,,,105,12854,10719,16562,38725,34192,27753,14546,23348,32708,25115,13105,11038,16727,16523,48828,48421,11797,10463,6686,16515,33524,32818,36173,16705,54976,2443
,,,,,,,,106,13887,12184,18837,34887,32209,26583,14316,22279,31924,29310,12954,11095,16262,15897,47346,46745,12248,10125,6479,16026,31072,30556,33798,17050,52619,2338
,,,,,,,,107,13946,12738,19693,32230,30423,25550,14110,21301,30698,30812,12827,11015,15760,15170,46351,45753,12017,9707,6248,15467,29248,28914,31870,16549,50302,2235
,,,,,,,,108,13642,12874,19894,30562,29247,25081,13986,20425,30758,29831,12503,10845,15625,14788,44851,44536,11661,9613,6174,14844,27800,27759,30446,15927,48857,2171
,,,,,,,,109,13435,12905,19930,29278,28090,24437,13874,19925,30251,28157,12333,10747,15275,14527,43951,43554,11551,9376,6094,14472,27028,26946,29798,15469,47379,2105
,,,,,,,,110,13310,13187,20366,28234,27128,23855,13751,19662,30118,28530,12097,10587,14987,14253,43278,42687,11503,9190,6037,14278,26279,26205,28981,15184,46377,2061
,,,,,,,,111,13046,13398,20691,27899,26823,23394,13615,19438,29832,27755,12005,10527,14769,14177,42769,41946,11568,9043,6007,13969,26044,25665,28519,15028,45651,2028
,,,,,,,,112,12995,13525,20887,28650,27127,23205,13610,19374,29562,27347,12066,10561,14642,14419,43429,42095,11592,8931,5984,13853,26964,26025,29127,14885,45116,2005
,,,,,,,,113,12868,13599,21002,31479,28813,23726,13922,19683,30138,27015,12402,10748,14644,15242,46232,43823,11837,9009,6072,13935,29869,27676,31201,14826,45271,2012
,,,,,,,,114,12947,13700,21160,35624,32160,25256,14955,20565,32096,27034,13226,11301,15396,16892,51165,47364,12454,9369,6366,14290,32773,30494,34959,15078,45983,2043
,,,,,,,,115,13433,13979,21595,35577,34758,26718,15294,21885,34661,27971,13903,11906,16421,17011,50198,47978,13404,10127,6728,15240,32356,30912,35459,15636,48241,2144
,,,,,,,,116,14460,14460,22350,34110,35033,26114,14730,22331,33407,30480,13743,11778,15950,16435,48567,46643,14543,10157,6628,15708,31498,30057,34242,16948,50477,2243
,,,,,,,,117,15400,15835,24485,32043,35063,25240,14203,21762,31559,33327,13552,11592,15551,16132,47581,45709,13848,9685,6305,15269,30603,29193,32893,17722,49252,2188
,,,,,,,,118,14770,15348,23734,29681,24149,24478,13393,21396,30367,32367,11856,10388,15177,15404,43506,43368,12777,9385,6080,15040,28802,28127,30975,17105,48328,2147
,,,,,,,,119,14073,14233,22010,27313,21758,23361,12591,20446,28126,30287,11181,9839,14411,14379,40516,41030,12275,8907,5720,14508,27300,26775,29201,16438,46404,2062
,,,,,,,,120,13545,13577,21001,25716,20612,22041,11736,19421,26027,29116,10601,9322,13578,13513,37923,38636,11375,8302,5302,13713,26503,25832,28085,15719,43463,1931
,,,,,,,,121,12902,12772,19755,24948,19753,21157,11033,18385,24466,27578,9813,8631,12709,12922,35711,36949,10594,7813,4926,12966,26310,25469,27677,14662,40642,1806
,,,,,,,,122,12130,11670,18047,24864,18953,20713,10651,17828,23585,25413,9254,8125,12261,12712,34913,36258,10100,7586,4731,12406,26457,25469,27711,13771,38699,1719
,,,,,,,,123,11703,10740,16602,25123,18666,20454,10444,17503,23079,23688,8893,7817,11931,12684,34467,35857,9847,7498,4664,12148,26904,25627,28118,13233,37832,1681
,,,,,,,,124,11483,10196,15755,26299,18474,20464,10355,17425,22841,22987,8731,7652,11827,12699,34713,35910,9854,7478,4662,12080,27975,26221,29188,13095,37517,1667
,,,,,,,,125,11476,9830,15190,29135,18615,20899,10483,17481,23058,22767,8667,7568,11900,13079,35503,36792,10023,7628,4735,12133,30031,27416,31225,13157,37878,1683
,,,,,,,,126,11541,9639,14899,33646,19182,21784,11042,18156,23898,22811,8853,7687,12199,14029,38113,39218,10090,7926,4952,12434,33680,29793,34708,13363,39029,1734
,,,,,,,,127,11764,9702,14995,35987,24049,23778,12351,19646,26169,23474,9918,8414,13156,15419,43609,43555,10219,8582,5386,13295,35545,32206,37411,13972,42205,1875
,,,,,,,,128,12317,10017,15481,35081,30629,25640,13431,21206,29402,24904,11112,9464,14873,16026,45856,45766,10794,9492,6041,14535,34345,32080,36934,15194,47810,2124
,,,,,,,,129,13464,10858,16783,32967,30511,25510,13542,21527,30967,27655,11518,9971,15366,15555,44390,44479,11831,9814,6407,15162,31619,30243,34855,16870,49414,2196
,,,,,,,,130,14405,12362,19119,30629,28808,24518,13327,20872,30392,31938,11230,9917,15071,15005,42392,42719,12384,9561,6295,14815,28994,28430,32623,17279,47692,2119
,,,,,,,,131,14535,12930,19996,29094,27115,23801,13332,20318,30008,33410,11149,9857,14754,14261,41275,41785,12366,9336,6124,14581,27195,26956,30619,16802,46444,2064
,,,,,,,,132,14283,13078,20216,28392,25840,23473,13158,19758,29809,32716,10884,9712,14718,13865,39802,40694,12129,9272,6093,14186,25870,26074,29372,16113,46097,2048
,,,,,,,,133,14082,12983,20058,27741,24777,22975,13094,19463,29554,31114,10716,9619,14374,13625,38666,39809,12016,9125,6088,13960,25186,25334,28615,15586,45464,2020
,,,,,,,,134,13867,13207,20402,27215,23784,22591,12984,19333,29464,31324,10469,9450,14199,13305,37848,39047,11945,8993,6068,13770,24458,24758,27915,15244,45027,2001
,,,,,,,,135,13664,13215,20413,27132,23477,22219,12876,19157,29201,30372,10358,9356,14058,13074,37417,38319,12092,8874,6083,13631,24166,24191,27368,15028,44843,1993
,,,,,,,,136,13516,13191,20375,27520,23703,22197,12867,18998,29086,29856,10442,9390,13944,13202,37920,38300,12088,8785,6069,13519,24802,24341,27823,14829,44610,1982
,,,,,,,,137,13416,13155,20319,29463,25219,22501,13121,19339,29717,29486,10743,9548,13955,13680,39863,39255,12238,8854,6212,13624,27103,25639,29593,14802,44870,1994
,,,,,,,,138,13483,13173,20348,32554,27877,23690,14077,19975,31463,29551,11390,9979,14633,15050,43935,42043,12725,9202,6505,13874,29280,27749,32616,14990,45423,2018
,,,,,,,,139,13983,13416,20729,31648,29538,24877,14230,20850,33518,30709,11880,10428,15464,14836,42860,42273,13513,9869,6864,14547,28320,27575,32221,15439,46654,2073
,,,,,,,,140,14990,13972,21598,29920,29231,24155,13540,20960,32120,32989,11651,10261,14942,14052,40587,40658,14774,9777,6742,14740,27014,26524,30735,16594,48026,2134
,,,,,,,,141,15682,15438,23874,28089,28960,23382,13038,20019,30299,35012,11384,10018,14535,13711,39424,39778,14063,9301,6411,14089,26374,25663,29450,17197,46193,2053
,,,,,,,,142,14917,14913,23064,26360,20676,22743,12450,19371,29205,33359,10145,9123,14199,13206,36610,38268,13050,9053,6208,13715,25161,24658,28164,16505,44738,1988
,,,,,,,,143,14127,13869,21451,24326,18710,21873,11771,18821,27311,30763,9657,8729,13666,12523,34321,36322,12612,8731,5879,13369,23708,23229,26580,15941,43247,1922
,,,,,,,,144,13627,13340,20637,22574,17863,20943,11049,18053,25621,29390,9263,8378,12995,11782,32282,34412,11764,8347,5518,12798,22720,22140,25222,15400,41234,1832
,,,,,,,,145,13079,12576,19454,21869,17325,20344,10605,17145,24397,28037,9182,8021,12342,11192,31200,33301,11033,7966,5263,12187,22449,21745,24464,14572,38830,1725
,,,,,,,,146,12482,11694,18086,21338,16377,20133,10239,16690,24063,26120,8614,7536,12131,10791,29974,32118,10694,7984,5241,11783,22178,21357,23841,13832,37397,1662
,,,,,,,,147,12153,10972,16961,21142,16046,19667,10005,16163,23176,24644,8326,7251,11835,10724,29644,31496,10689,7819,5124,11440,22365,21031,23563,13590,36165,1607
,,,,,,,,148,12056,10627,16391,21616,15943,19648,9895,15976,22934,24137,8168,7081,11725,10778,29718,31358,10466,7841,5110,11319,22751,21009,23613,13457,35619,1583
,,,,,,,,149,11815,10154,15659,22622,16007,19892,9927,15901,23026,23382,8069,6983,11730,10955,30092,31611,10627,7957,5163,11272,23489,21296,23982,13361,35630,1583
,,,,,,,,150,11840,10006,15431,24169,16531,20327,10211,16014,23285,23285,8195,7053,11948,11467,31278,32706,10671,8112,5258,11367,24789,21929,24988,13493,36195,1608
,,,,,,,,151,11943,9998,15419,26050,17803,21316,10767,16557,24531,23537,8535,7274,12495,12022,33297,34460,10670,8449,5511,11759,25987,22797,26073,13854,37594,1670
