Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.8456245539875894e11,5.782513049527957e9,3.0826324976799126e9,2.5891732952871647e9,1.2245217763553125e10,7.042233605062263e9,8.932983438697826e9,3.67754527003041e9,4.229317254995586e9,9.550342565194586e9,6.49555948247331e9,3.2778986699408317e8,4.556241031264337e9,3.6554249462043014e9,5.088514968477733e9,9.88376928334237e9,9.896371103376547e9,1.0070900359674303e10,4.80284378055895e9,5.2680640567426405e9,1.0531851494982498e10,9.538850783080402e9,1.0308324308743849e10,8.480441574872002e9,3.4250838006013474e9,1.4896644359486961e10,4.978617775222881e9
cFix,1.5624330565300998e11,5.443954464530001e9,2.2274489246e9,2.00349664374e9,9.93384006015e9,5.88420449841e9,8.500065971380001e9,3.31996657625e9,3.76748400632e9,8.87578188048e9,6.35453201716e9,7.831480987e7,4.0443701168300004e9,2.66982357663e9,4.17780860287e9,6.38377957185e9,8.551504705580001e9,1.001693600976e10,4.681180618070001e9,5.20951290574e9,1.033303432741e10,7.727101335190001e9,9.041559668779999e9,5.7315588462699995e9,2.79194041529e9,1.361685645431e10,4.87724864554e9
cVar,3.9452606600072412e9,3.677326501632281e7,9.658276051912574e7,6.073404742209062e7,4.072261576318112e8,1.7370417688799742e8,7.789544892167854e7,6.011533252026384e7,1.0795267752834363e8,1.1444025331326444e8,2.6127908929892287e7,3.539189337677914e7,1.047059142024523e8,2.286905178596847e8,1.479373911504527e8,6.324703007994565e8,2.5697364375547603e8,5.745301224533723e6,2.502929936982778e7,1.297171010280923e7,2.5862427196060188e7,3.511591054192272e8,2.39757668328978e8,4.091028786283781e8,1.0462726101102746e8,1.8996868017332792e8,1.3314638718068434e7
cFuel,1.913421493294319e10,3.0177509013339466e8,7.585905995338484e8,5.2493206135178035e8,1.904141167847575e9,9.701117219250405e8,3.550116055653035e8,2.9745315679816294e8,3.538703224700739e8,5.601099547806904e8,1.1488892537335138e8,2.140725385593433e8,4.071550228225548e8,7.569005286740108e8,7.627587484943e8,2.8675086476109533e9,1.0878820799444716e9,4.820901271841013e7,9.662389554474294e7,4.556966549468997e7,1.7294459309834883e8,1.4605800064965866e9,1.0269965956534623e9,2.339769418771894e9,5.285057255844124e8,1.089808465411673e9,8.804538228440714e7
cNSE,1.4470470166538784e7,10229.848239809506,10213.026937751374,10542.773293653285,10377.92374245176,1.4213207839223962e7,10412.83084417377,10204.46198303811,10248.677168887578,10476.620632545817,10631.01006728621,10625.187960753801,9977.409328913156,10323.0406057946,10225.962980568123,10763.081960938576,10674.096597659722,10035.971356979004,9967.574379513158,9775.40514249712,10147.278089868712,10335.97458721355,10375.981411915463,10431.201730093959,10398.715907763622,10759.591960139991,9108.680404596627
cStart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,8.711866293972028e6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,5.216491816333381e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
