model,line_name,planning_year,case,unit,value
SWITCH,Eastern_to_Western,2040,cap_only,MW,18470.57962128859
SWITCH,Eastern_to_ERCOT,2040,cap_only,MW,9060.011925619694
SWITCH,Western_to_ERCOT,2040,cap_only,MW,16176.745293591735
SWITCH,Eastern_to_Western,2040,existing_only,MW,51485.12915568013
SWITCH,Eastern_to_ERCOT,2040,existing_only,MW,18219.17924691377
SWITCH,Western_to_ERCOT,2040,existing_only,MW,6171.506238993222
SWITCH,Eastern_to_Western,2040,greenfield,MW,28542.079489994292
SWITCH,Eastern_to_ERCOT,2040,greenfield,MW,13712.116562099502
SWITCH,Western_to_ERCOT,2040,greenfield,MW,7913.944178060651
SWITCH,Eastern_to_Western,2040,no_tx,MW,0.0
SWITCH,Eastern_to_ERCOT,2040,no_tx,MW,0.0
SWITCH,Western_to_ERCOT,2040,no_tx,MW,0.0
SWITCH,Eastern_to_Western,2040,no_battery,MW,20927.08552283865
SWITCH,Eastern_to_ERCOT,2040,no_battery,MW,10019.473453820548
SWITCH,Western_to_ERCOT,2040,no_battery,MW,16465.006562527342
SWITCH,Eastern_to_Western,2040,no_tx_battery,MW,0.0
SWITCH,Eastern_to_ERCOT,2040,no_tx_battery,MW,0.0
SWITCH,Western_to_ERCOT,2040,no_tx_battery,MW,0.0
SWITCH,Eastern_to_Western,2040,no_tx_battery_hydro,MW,0.0
SWITCH,Eastern_to_ERCOT,2040,no_tx_battery_hydro,MW,0.0
SWITCH,Western_to_ERCOT,2040,no_tx_battery_hydro,MW,0.0
SWITCH,Eastern_to_Western,2040,single_zone,MW,308323.8893039327
SWITCH,Eastern_to_ERCOT,2040,single_zone,MW,690350.9244599352
SWITCH,Western_to_ERCOT,2040,single_zone,MW,500696.1082854822
SWITCH,Eastern_to_Western,2050,cap_only,MW,25860.96778525624
SWITCH,Eastern_to_ERCOT,2050,cap_only,MW,29198.1782037602
SWITCH,Western_to_ERCOT,2050,cap_only,MW,29158.698864883147
SWITCH,Eastern_to_Western,2050,existing_only,MW,79764.96950853101
SWITCH,Eastern_to_ERCOT,2050,existing_only,MW,19545.932881063218
SWITCH,Western_to_ERCOT,2050,existing_only,MW,13503.48822677188
SWITCH,Eastern_to_Western,2050,greenfield,MW,33985.86001673559
SWITCH,Eastern_to_ERCOT,2050,greenfield,MW,22711.75005832116
SWITCH,Western_to_ERCOT,2050,greenfield,MW,19341.6841050503
SWITCH,Eastern_to_Western,2050,no_tx,MW,0.0
SWITCH,Eastern_to_ERCOT,2050,no_tx,MW,0.0
SWITCH,Western_to_ERCOT,2050,no_tx,MW,0.0
SWITCH,Eastern_to_Western,2050,no_battery,MW,38688.16438571259
SWITCH,Eastern_to_ERCOT,2050,no_battery,MW,27958.847209167267
SWITCH,Western_to_ERCOT,2050,no_battery,MW,32247.710320191338
SWITCH,Eastern_to_Western,2050,no_tx_battery,MW,0.0
SWITCH,Eastern_to_ERCOT,2050,no_tx_battery,MW,0.0
SWITCH,Western_to_ERCOT,2050,no_tx_battery,MW,0.0
SWITCH,Eastern_to_Western,2050,no_tx_battery_hydro,MW,0.0
SWITCH,Eastern_to_ERCOT,2050,no_tx_battery_hydro,MW,0.0
SWITCH,Western_to_ERCOT,2050,no_tx_battery_hydro,MW,0.0
SWITCH,Eastern_to_Western,2050,single_zone,MW,1614631.8839998655
SWITCH,Eastern_to_ERCOT,2050,single_zone,MW,774911.1336914058
SWITCH,Western_to_ERCOT,2050,single_zone,MW,1373624.682445372
