case,value,model,zone,resource_name,tech_type,planning_year,timestep,unit
single_zone,1733665.153,SWITCH,Eastern,Eastern_batteries_1,Battery,2050,all,MWh
cap_only,75162574.94,SWITCH,Eastern,Eastern_battery_moderate_0,Battery,2050,all,MWh
greenfield,206191272.2,SWITCH,Eastern,Eastern_battery_moderate_0,Battery,2050,all,MWh
no_tx,99105272.78,SWITCH,Eastern,Eastern_battery_moderate_0,Battery,2050,all,MWh
single_zone,52368749.68,SWITCH,Eastern,Eastern_battery_moderate_0,Battery,2050,all,MWh
cap_only,86146622.98,SWITCH,Eastern,Eastern_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_battery,86146622.98,SWITCH,Eastern,Eastern_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_tx,86146622.98,SWITCH,Eastern,Eastern_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_tx_battery,86146622.98,SWITCH,Eastern,Eastern_conventional_hydroelectric_1,Hydro,2050,all,MWh
single_zone,86146622.98,SWITCH,Eastern,Eastern_conventional_hydroelectric_1,Hydro,2050,all,MWh
cap_only,2625850.63,SWITCH,Eastern,Eastern_conventional_steam_coal_1,Coal,2050,all,MWh
no_battery,1602570.036,SWITCH,Eastern,Eastern_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx,2509731.541,SWITCH,Eastern,Eastern_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx_battery,1386488.493,SWITCH,Eastern,Eastern_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx_battery_hydro,1410852.52,SWITCH,Eastern,Eastern_conventional_steam_coal_1,Coal,2050,all,MWh
single_zone,2795572.076,SWITCH,Eastern,Eastern_conventional_steam_coal_1,Coal,2050,all,MWh
cap_only,40910401.28,SWITCH,Eastern,Eastern_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_battery,42178323.85,SWITCH,Eastern,Eastern_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_tx,42042120.16,SWITCH,Eastern,Eastern_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_tx_battery,43886567.36,SWITCH,Eastern,Eastern_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
single_zone,38491747.3,SWITCH,Eastern,Eastern_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
cap_only,429388453.6,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
greenfield,497718787.3,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_battery,521244398.8,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx,520392434.7,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx_battery,513820003.2,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx_battery_hydro,488144357.4,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
single_zone,515048709.7,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
cap_only,540746144.4,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
greenfield,516852587.8,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_battery,557604696.9,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx,535368037.4,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx_battery,548771476.8,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx_battery_hydro,550929278.2,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
single_zone,558322668.2,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
greenfield,93383252.17,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
cap_only,491444905,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
greenfield,463141992.3,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_battery,483366321.3,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx,478459164.1,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx_battery,471801925.2,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx_battery_hydro,468432917.2,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
single_zone,501717696.7,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
cap_only,432391755.2,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
greenfield,445701281.4,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_battery,437064428.5,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_tx,418232061.6,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_tx_battery,419736023.8,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
no_tx_battery_hydro,417095734.6,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
single_zone,424808973.1,SWITCH,Eastern,Eastern_landbasedwind_class3_moderate_6,Wind,2050,all,MWh
cap_only,520578568.2,SWITCH,Eastern,Eastern_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_battery,305359727.1,SWITCH,Eastern,Eastern_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_tx,461300412.3,SWITCH,Eastern,Eastern_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_tx_battery,225859215,SWITCH,Eastern,Eastern_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
no_tx_battery_hydro,213985513.5,SWITCH,Eastern,Eastern_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
single_zone,497474315.2,SWITCH,Eastern,Eastern_natural_gas_fired_combined_cycle_1,Natural Gas,2050,all,MWh
cap_only,19121965.01,SWITCH,Eastern,Eastern_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_battery,10118196.26,SWITCH,Eastern,Eastern_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_tx,20857488.81,SWITCH,Eastern,Eastern_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery,9210371.838,SWITCH,Eastern,Eastern_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery_hydro,9560288.134,SWITCH,Eastern,Eastern_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
single_zone,17559660.89,SWITCH,Eastern,Eastern_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,all,MWh
cap_only,17539480.33,SWITCH,Eastern,Eastern_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_battery,9952479.041,SWITCH,Eastern,Eastern_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_tx,20696930.26,SWITCH,Eastern,Eastern_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery,9927779.263,SWITCH,Eastern,Eastern_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
no_tx_battery_hydro,10319035.05,SWITCH,Eastern,Eastern_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
single_zone,13247350.42,SWITCH,Eastern,Eastern_natural_gas_steam_turbine_1,Natural Gas,2050,all,MWh
cap_only,48383100.21,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
greenfield,590260945.6,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_battery,249398710.5,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx,14747730.48,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery,275790338.4,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery_hydro,244226628.4,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
single_zone,142138336.2,SWITCH,Eastern,Eastern_naturalgas_ccavgcf_moderate_0,Natural Gas,2050,all,MWh
cap_only,87525416.63,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
greenfield,563948539.5,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_battery,235464962.5,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_tx,101331808,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_tx_battery,235007865,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
no_tx_battery_hydro,425569066.8,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_naturalgas_ccccsavgcf_conservative_0,CCS,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
greenfield,42289376.31,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_naturalgas_ctavgcf_moderate_0,Natural Gas,2050,all,MWh
cap_only,455878318.3,SWITCH,Eastern,Eastern_nuclear_1,Nuclear,2050,all,MWh
no_battery,492930619,SWITCH,Eastern,Eastern_nuclear_1,Nuclear,2050,all,MWh
no_tx,460378510,SWITCH,Eastern,Eastern_nuclear_1,Nuclear,2050,all,MWh
no_tx_battery,479745529,SWITCH,Eastern,Eastern_nuclear_1,Nuclear,2050,all,MWh
no_tx_battery_hydro,481890475.3,SWITCH,Eastern,Eastern_nuclear_1,Nuclear,2050,all,MWh
single_zone,450284010.2,SWITCH,Eastern,Eastern_nuclear_1,Nuclear,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_nuclear_nuclear_moderate_0,Nuclear,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_1,Wind,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_offshorewind_class12_moderate_floating_1_2,Wind,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_1,Wind,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_offshorewind_class3_moderate_fixed_1_2,Wind,2050,all,MWh
cap_only,173138479.3,SWITCH,Eastern,Eastern_onshore_wind_turbine_1,Wind,2050,all,MWh
no_battery,173138479.3,SWITCH,Eastern,Eastern_onshore_wind_turbine_1,Wind,2050,all,MWh
no_tx,173138479.3,SWITCH,Eastern,Eastern_onshore_wind_turbine_1,Wind,2050,all,MWh
no_tx_battery,173138479.3,SWITCH,Eastern,Eastern_onshore_wind_turbine_1,Wind,2050,all,MWh
no_tx_battery_hydro,173138479.3,SWITCH,Eastern,Eastern_onshore_wind_turbine_1,Wind,2050,all,MWh
single_zone,173138479.3,SWITCH,Eastern,Eastern_onshore_wind_turbine_1,Wind,2050,all,MWh
cap_only,75490819.71,SWITCH,Eastern,Eastern_solar_photovoltaic_1,Solar,2050,all,MWh
no_battery,75490819.71,SWITCH,Eastern,Eastern_solar_photovoltaic_1,Solar,2050,all,MWh
no_tx,75490819.71,SWITCH,Eastern,Eastern_solar_photovoltaic_1,Solar,2050,all,MWh
no_tx_battery,75490819.71,SWITCH,Eastern,Eastern_solar_photovoltaic_1,Solar,2050,all,MWh
no_tx_battery_hydro,75490819.71,SWITCH,Eastern,Eastern_solar_photovoltaic_1,Solar,2050,all,MWh
single_zone,75490819.71,SWITCH,Eastern,Eastern_solar_photovoltaic_1,Solar,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_1,Solar,2050,all,MWh
cap_only,1201676248,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
greenfield,1462599934,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_battery,923899824.9,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_tx,1174564137,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_tx_battery,1000314674,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
no_tx_battery_hydro,951620342.9,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
single_zone,27318081.99,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_2,Solar,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_3,Solar,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_4,Solar,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_5,Solar,2050,all,MWh
cap_only,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
greenfield,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx_battery,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
single_zone,0,SWITCH,Eastern,Eastern_utilitypv_class1_moderate_6,Solar,2050,all,MWh
cap_only,14794048.03,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
no_tx,14446011.56,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
single_zone,16094379.53,SWITCH,Western,Western_batteries_1,Battery,2050,all,MWh
cap_only,63142011.1,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
greenfield,266720523,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
no_tx,65612403.27,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
single_zone,22264531.81,SWITCH,Western,Western_battery_moderate_0,Battery,2050,all,MWh
cap_only,193090218.7,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_battery,193090218.7,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_tx,193090218.7,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
no_tx_battery,193090218.7,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
single_zone,193090218.7,SWITCH,Western,Western_conventional_hydroelectric_1,Hydro,2050,all,MWh
cap_only,408935.3788,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_battery,327056.6483,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx,97937.48309,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx_battery,36714.80755,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
no_tx_battery_hydro,37308.68198,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
single_zone,659507.7207,SWITCH,Western,Western_conventional_steam_coal_1,Coal,2050,all,MWh
cap_only,25963799.04,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_battery,25963799.04,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_tx,25963799.04,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_tx_battery,25963799.04,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
no_tx_battery_hydro,25963799.04,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
single_zone,25928232.19,SWITCH,Western,Western_geothermal_1,Geothermal,2050,all,MWh
cap_only,11078093.33,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_battery,11510025.84,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_tx,10594077.45,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
no_tx_battery,10485821.5,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
single_zone,12093987.75,SWITCH,Western,Western_hydroelectric_pumped_storage_1,Hydro,2050,all,MWh
cap_only,0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
greenfield,0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_battery,0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx,0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx_battery,19435850.26,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
no_tx_battery_hydro,1548687.362,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
single_zone,0,SWITCH,Western,Western_landbasedwind_class3_moderate_1,Wind,2050,all,MWh
cap_only,304457915.1,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
greenfield,303783046.6,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_battery,349771500.4,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx,350533262.8,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx_battery,350582622,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
no_tx_battery_hydro,350658841.3,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
single_zone,326363025.3,SWITCH,Western,Western_landbasedwind_class3_moderate_2,Wind,2050,all,MWh
cap_only,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
greenfield,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_battery,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
no_tx_battery_hydro,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
single_zone,0,SWITCH,Western,Western_landbasedwind_class3_moderate_3,Wind,2050,all,MWh
cap_only,0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
greenfield,0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_battery,0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx,0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx_battery,0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
no_tx_battery_hydro,52249780.7,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
single_zone,0,SWITCH,Western,Western_landbasedwind_class3_moderate_4,Wind,2050,all,MWh
cap_only,0,SWITCH,Western,Western_landbasedwind_class3_moderate_5,Wind,2050,all,MWh
