model,zone,resource_name,planning_year,case,value
GenX,CASO,CASO_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.0675885136239749
GenX,FRCC,FRCC_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,8657.712031122534
GenX,FRCC,FRCC_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,4288.3306865666655
GenX,FRCC,FRCC_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.1549390959840404
GenX,FRCC,FRCC_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.980799379696688
GenX,FRCC,FRCC_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,17945.136546110698
GenX,FRCC,FRCC_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.4501514744412756
GenX,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8048357062961997
GenX,FRCC,FRCC_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7239447509353041
GenX,FRCC,FRCC_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.3166347295133344
GenX,FRCC,FRCC_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.3020447190733009
GenX,ISNE,ISNE_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.4106077448823513
GenX,ISNE,ISNE_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6780969317017291
GenX,ISNE,ISNE_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7652552905012701
GenX,ISNE,ISNE_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.3084648681001108
GenX,ISNE,ISNE_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.8051633665949915
GenX,ISNE,ISNE_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1656362851471902
GenX,ISNE,ISNE_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9114187524547152
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.5946717556911811
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.5807803336543254
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.257551637743479
GenX,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.2440589372271758
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.0844581928991182
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.0552893295965449
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3104917951026984
GenX,ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.22935010991011
GenX,MISC,MISC_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.0410026908532064
GenX,MISC,MISC_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8650586173904671
GenX,MISC,MISC_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9906141612545468
GenX,MISC,MISC_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.723976973949061
GenX,MISC,MISC_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.2984367962646743
GenX,MISC,MISC_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3296629143812315
GenX,MISC,MISC_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.021956089371468
GenX,MISE,MISE_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.014213543750242
GenX,MISE,MISE_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7578331760151094
GenX,MISE,MISE_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7795446292747106
GenX,MISE,MISE_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.6237192770415807
GenX,MISE,MISE_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.060605998731857
GenX,MISE,MISE_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.2535914149689336
GenX,MISE,MISE_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.4977103688219826
GenX,MISS,MISS_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.7906888076089922
GenX,MISS,MISS_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6448922920031328
GenX,MISS,MISS_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.810773647696609
GenX,MISS,MISS_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.986319508321411
GenX,MISS,MISS_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.11437042596396
GenX,MISS,MISS_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.511178043999835
GenX,MISS,MISS_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1616155358319824
GenX,MISS,MISS_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9323090174565374
GenX,MISS,MISS_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8546596325600573
GenX,MISW,MISW_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.506046709143096
GenX,MISW,MISW_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8648695189029344
GenX,MISW,MISW_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9749422796422776
GenX,MISW,MISW_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,4.396889232926331
GenX,MISW,MISW_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.2367849360055345
GenX,MISW,MISW_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9777185976350916
GenX,MISW,MISW_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6786513260509381
GenX,NWPP,NWPP_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.4440764225432257
GenX,NWPP,NWPP_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.5811670149928807
GenX,NWPP,NWPP_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6718423224554951
GenX,NWPP,NWPP_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.408195963454172
GenX,NWPP,NWPP_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.280313981085381
GenX,NWPP,NWPP_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8548494925507818
GenX,NWPP,NWPP_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6321042212897189
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9510248126594478
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8919128548198079
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.015142605667655
GenX,NWPP,NWPP_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9808156986402026
GenX,NYCW,NYCW_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7570623007334264
GenX,NYCW,NYCW_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.0421211731141793
GenX,NYCW,NYCW_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.3505066409594424
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1398445672933164
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1100748149331603
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9002469706546
GenX,NYCW,NYCW_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.873362962851061
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9616048655998668
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9540434804165976
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7605589498464573
GenX,NYCW,NYCW_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7516492185913491
GenX,NYUP,NYUP_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.9819721791504965
GenX,NYUP,NYUP_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6996898511990131
GenX,NYUP,NYUP_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8005453514985533
GenX,NYUP,NYUP_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.164572360893108
GenX,NYUP,NYUP_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.1800334830801558
GenX,NYUP,NYUP_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3776977607830712
GenX,NYUP,NYUP_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.0823507762733382
GenX,PJMC,PJMC_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.5342761180740747
GenX,PJMC,PJMC_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.5791188530631441
GenX,PJMC,PJMC_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6885037013123742
GenX,PJMC,PJMC_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.854921098902559
GenX,PJMC,PJMC_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.653780889400547
GenX,PJMC,PJMC_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.473575729056943
GenX,PJMC,PJMC_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.359569771354319
GenX,PJMD,PJMD_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.219374723810017
GenX,PJMD,PJMD_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.2298464686696648
GenX,PJMD,PJMD_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.546854301334329
GenX,PJMD,PJMD_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.694598579476145
GenX,PJMD,PJMD_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.0872556679262453
GenX,PJMD,PJMD_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.5239750904067315
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8805832347499367
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8598197573338795
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1419866123032352
GenX,PJMD,PJMD_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1605235746948233
GenX,PJMD,PJMD_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8844747920418079
GenX,PJMD,PJMD_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8949192839336247
GenX,PJME,PJME_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1239741271731067
GenX,PJME,PJME_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.4076526858761846
GenX,PJME,PJME_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.592458996726963
GenX,PJME,PJME_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.925218866526324
GenX,PJME,PJME_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.6577810618032156
GenX,PJME,PJME_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.2461252159973584
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.367424511657553
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.266701270751736
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3389917452043814
GenX,PJME,PJME_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1775501971989562
GenX,PJME,PJME_offshorewind_class12_moderate_floating_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9391134295684144
GenX,PJME,PJME_offshorewind_class12_moderate_floating_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9362926254586256
GenX,PJME,PJME_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.0326514937344378
GenX,PJME,PJME_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9543512303575497
GenX,PJMW,PJMW_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.038670285157957
GenX,PJMW,PJMW_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.80254609546848
GenX,PJMW,PJMW_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9227249795212328
GenX,PJMW,PJMW_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.15498954063434
GenX,PJMW,PJMW_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.4173852196709884
GenX,PJMW,PJMW_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.6413783651121234
GenX,PJMW,PJMW_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3189351308686907
GenX,RMRG,RMRG_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,76713.46040060947
GenX,RMRG,RMRG_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,5055.307544943672
GenX,RMRG,RMRG_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3237.85918660653
GenX,RMRG,RMRG_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,70485.87921545301
GenX,RMRG,RMRG_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.42718518842381
GenX,RMRG,RMRG_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,5032.733098716742
GenX,RMRG,RMRG_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.6225945440936171
GenX,SPPC,SPPC_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,95799.07743596856
GenX,SPPC,SPPC_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2550.1876761021103
GenX,SPPC,SPPC_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,28542.980130333613
GenX,SPPC,SPPC_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,226529.302316756
GenX,SPPC,SPPC_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,5.048143629076338
GenX,SPPC,SPPC_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,45088.54875159226
GenX,SPPC,SPPC_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.084742196210639
GenX,SPPN,SPPN_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,50702.77606742182
GenX,SPPN,SPPN_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,4948.474381701211
GenX,SPPN,SPPN_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,4107.071099821776
GenX,SPPN,SPPN_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,94320.65535331472
GenX,SPPN,SPPN_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.4152192914241737
GenX,SPPN,SPPN_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,11287.98810266236
GenX,SPPN,SPPN_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7249929432927742
GenX,SPPS,SPPS_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,751476.3011627526
GenX,SPPS,SPPS_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,18768.893574177582
GenX,SPPS,SPPS_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,300820.32744065206
GenX,SPPS,SPPS_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2822881.2718126387
GenX,SPPS,SPPS_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,6.662367393067706
GenX,SPPS,SPPS_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,599366.6476377788
GenX,SPPS,SPPS_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3228907909383494
GenX,SRCA,SRCA_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1146360172219552
GenX,SRCA,SRCA_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.207179562906703
GenX,SRCA,SRCA_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.185627924333029
GenX,SRCA,SRCA_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.5446863544366978
GenX,SRCA,SRCA_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.7573699514806596
GenX,SRCA,SRCA_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.3549114969752485
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8921164783292466
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8591607900520312
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.075005442799117
GenX,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.9964104890894692
GenX,SRCA,SRCA_offshorewind_class12_moderate_floating_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8123094185992885
GenX,SRCA,SRCA_offshorewind_class12_moderate_floating_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.841768164450597
GenX,SRCE,SRCE_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1265715019896947
GenX,SRCE,SRCE_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.2816444008412926
GenX,SRCE,SRCE_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,3.183252189731309
GenX,SRCE,SRCE_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.5741779965117764
GenX,SRCE,SRCE_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.288130493354307
GenX,SRCE,SRCE_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7751019969599041
GenX,SRSE,SRSE_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.205458477624199
GenX,SRSE,SRSE_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.1418712164587916
GenX,SRSE,SRSE_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.0350079598194286
GenX,SRSE,SRSE_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.6580684207070853
GenX,SRSE,SRSE_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.4730887451068626
GenX,SRSE,SRSE_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8056855408322373
GenX,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.7167324092755619
GenX,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.657914582378605
GenX,SRSG,SRSG_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,24434.50148009624
GenX,SRSG,SRSG_solar_photovoltaic_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,16112.174136849815
GenX,SRSG,SRSG_distributed_generation_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,15095.56723389248
GenX,SRSG,SRSG_landbasedwind_class3_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,2.566011519648606
GenX,SRSG,SRSG_landbasedwind_class3_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,1.7117446934888465
GenX,SRSG,SRSG_utilitypv_class1_moderate_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,36364.08955611874
GenX,SRSG,SRSG_utilitypv_class1_moderate_2,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,0.8153634274670304
GenX,TRE,TRE_onshore_wind_turbine_1,2050,debug_full_scenarios_wacc_5_no_ramp_cap/results_noCap_greg,927309.4988478118
