model,zone,planning_year,case,unit,value
GenX,BASN,2040,no_cap_30yr_results,tons,5.49385e+07
GenX,CANO,2040,no_cap_30yr_results,tons,3.70971e+07
GenX,CASO,2040,no_cap_30yr_results,tons,4.77324e+07
GenX,FRCC,2040,no_cap_30yr_results,tons,1.18291e+08
GenX,ISNE,2040,no_cap_30yr_results,tons,5.40623e+07
GenX,MISC,2040,no_cap_30yr_results,tons,1.18263e+08
GenX,MISE,2040,no_cap_30yr_results,tons,3.40065e+07
GenX,MISS,2040,no_cap_30yr_results,tons,1.05913e+08
GenX,MISW,2040,no_cap_30yr_results,tons,1.50136e+08
GenX,NWPP,2040,no_cap_30yr_results,tons,5.5341e+07
GenX,NYCW,2040,no_cap_30yr_results,tons,3.64996e+07
GenX,NYUP,2040,no_cap_30yr_results,tons,1.35299e+07
GenX,PJMC,2040,no_cap_30yr_results,tons,2.40853e+07
GenX,PJMD,2040,no_cap_30yr_results,tons,1.29314e+07
GenX,PJME,2040,no_cap_30yr_results,tons,1.06742e+08
GenX,PJMW,2040,no_cap_30yr_results,tons,1.60682e+08
GenX,RMRG,2040,no_cap_30yr_results,tons,5.93461e+07
GenX,SPPC,2040,no_cap_30yr_results,tons,5.06182e+07
GenX,SPPN,2040,no_cap_30yr_results,tons,3.95837e+07
GenX,SPPS,2040,no_cap_30yr_results,tons,5.50572e+07
GenX,SRCA,2040,no_cap_30yr_results,tons,6.7009e+07
GenX,SRCE,2040,no_cap_30yr_results,tons,5.57995e+07
GenX,SRSE,2040,no_cap_30yr_results,tons,1.10887e+08
GenX,SRSG,2040,no_cap_30yr_results,tons,4.16905e+07
GenX,TRE,2040,no_cap_30yr_results,tons,1.43021e+08
GenX,TRE_WEST,2040,no_cap_30yr_results,tons,7.73472e+06
GenX,BASN,2030,no_cap_30yr_results,tons,4.94471e+07
GenX,CANO,2030,no_cap_30yr_results,tons,2.78841e+07
GenX,CASO,2030,no_cap_30yr_results,tons,2.25648e+07
GenX,FRCC,2030,no_cap_30yr_results,tons,1.06367e+08
GenX,ISNE,2030,no_cap_30yr_results,tons,3.94473e+07
GenX,MISC,2030,no_cap_30yr_results,tons,1.35618e+08
GenX,MISE,2030,no_cap_30yr_results,tons,4.3702e+07
GenX,MISS,2030,no_cap_30yr_results,tons,8.87552e+07
GenX,MISW,2030,no_cap_30yr_results,tons,1.13399e+08
GenX,NWPP,2030,no_cap_30yr_results,tons,2.8246e+07
GenX,NYCW,2030,no_cap_30yr_results,tons,2.59344e+07
GenX,NYUP,2030,no_cap_30yr_results,tons,9.39698e+06
GenX,PJMC,2030,no_cap_30yr_results,tons,2.69494e+07
GenX,PJMD,2030,no_cap_30yr_results,tons,1.20424e+07
GenX,PJME,2030,no_cap_30yr_results,tons,1.40801e+08
GenX,PJMW,2030,no_cap_30yr_results,tons,2.10362e+08
GenX,RMRG,2030,no_cap_30yr_results,tons,6.34918e+07
GenX,SPPC,2030,no_cap_30yr_results,tons,6.64673e+07
GenX,SPPN,2030,no_cap_30yr_results,tons,4.70926e+07
GenX,SPPS,2030,no_cap_30yr_results,tons,7.57257e+07
GenX,SRCA,2030,no_cap_30yr_results,tons,1.06832e+08
GenX,SRCE,2030,no_cap_30yr_results,tons,9.05709e+07
GenX,SRSE,2030,no_cap_30yr_results,tons,1.30741e+08
GenX,SRSG,2030,no_cap_30yr_results,tons,5.54926e+07
GenX,TRE,2030,no_cap_30yr_results,tons,1.66746e+08
GenX,TRE_WEST,2030,no_cap_30yr_results,tons,1.00937e+07
GenX,BASN,2050,no_cap_30yr_results,tons,6.32649e+07
GenX,CANO,2050,no_cap_30yr_results,tons,4.23812e+07
GenX,CASO,2050,no_cap_30yr_results,tons,5.94629e+07
GenX,FRCC,2050,no_cap_30yr_results,tons,9.46139e+07
GenX,ISNE,2050,no_cap_30yr_results,tons,6.23056e+07
GenX,MISC,2050,no_cap_30yr_results,tons,1.08304e+08
GenX,MISE,2050,no_cap_30yr_results,tons,4.16461e+07
GenX,MISS,2050,no_cap_30yr_results,tons,7.08604e+07
GenX,MISW,2050,no_cap_30yr_results,tons,1.37344e+08
GenX,NWPP,2050,no_cap_30yr_results,tons,8.42458e+07
GenX,NYCW,2050,no_cap_30yr_results,tons,4.06605e+07
GenX,NYUP,2050,no_cap_30yr_results,tons,2.05569e+07
GenX,PJMC,2050,no_cap_30yr_results,tons,2.92088e+07
GenX,PJMD,2050,no_cap_30yr_results,tons,7.27273e+06
GenX,PJME,2050,no_cap_30yr_results,tons,1.40947e+08
GenX,PJMW,2050,no_cap_30yr_results,tons,1.55751e+08
GenX,RMRG,2050,no_cap_30yr_results,tons,3.25267e+07
GenX,SPPC,2050,no_cap_30yr_results,tons,2.20791e+07
GenX,SPPN,2050,no_cap_30yr_results,tons,2.54868e+07
GenX,SPPS,2050,no_cap_30yr_results,tons,1.92681e+07
GenX,SRCA,2050,no_cap_30yr_results,tons,6.30596e+07
GenX,SRCE,2050,no_cap_30yr_results,tons,5.77444e+07
GenX,SRSE,2050,no_cap_30yr_results,tons,9.13179e+07
GenX,SRSG,2050,no_cap_30yr_results,tons,3.41708e+07
GenX,TRE,2050,no_cap_30yr_results,tons,1.14915e+08
GenX,TRE_WEST,2050,no_cap_30yr_results,tons,4.61687e+06
