Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,3.172476007192086e11,9.316003412344992e9,8.166439118439044e9,1.218436189025011e10,1.8827021673178925e10,1.3368116733043274e10,1.4475107200127308e10,7.238924098460733e9,1.1247081045677977e10,1.6537782210916538e10,1.2254856001724415e10,2.962360865814478e9,5.970050616429141e9,5.482213614208115e9,7.0599918459967985e9,1.6571117683359043e10,2.2649853877318096e10,7.03159785053796e9,3.9629155730562177e9,3.0941299538361497e9,7.752855816082234e9,1.5657752865886312e10,1.4118196491793434e10,1.7625441730916367e10,9.517497854550682e9,2.163023435368859e10,3.458585730274407e9
cFix,2.4193358222129993e11,8.9725938917e9,6.9135891775e9,9.110981997699999e9,1.32905304925e10,1.2335269236699999e10,1.1796730766400002e10,5.4670429802e9,8.252539848300001e9,1.43452708752e10,1.10436043175e10,2.666991994e9,5.6580325267e9,4.395924286e9,6.582309095900001e9,1.42830998824e10,1.5812842607e10,6.901652446600001e9,3.828329244e9,3.0049273708e9,7.3098397933e9,1.18530998822e10,1.3045827994900002e10,1.42685759326e10,8.9707091495e9,1.85485316566e10,3.2747347751000004e9
cVar,1.0713495353690947e10,3.412554307079524e7,2.234079315299701e8,7.553845077708124e8,1.1674837197581053e9,1.4250952730435508e8,7.786532825201476e8,5.079787776398973e8,6.466023644660968e8,6.065286018617378e8,3.056110370845483e8,3.052653117054299e7,6.602515399740311e7,2.4982956297438794e8,1.0455395013224605e8,4.444182064305275e8,1.9221531003421664e9,2.484989523502138e7,3.143217028410372e7,2.0645470904190585e7,4.589154472856432e7,8.891862994915439e8,2.2056598858349362e8,7.152793871292132e8,1.0814094135931836e8,6.52226060117828e8,1.9485797804603957e7
cFuel,3.079697441385372e10,2.5047569707680133e8,9.178423073320416e8,2.108301553300857e9,3.6811182485260944e9,8.004367353239584e8,1.6517378560037405e9,1.0737628355242522e9,2.023425744309192e9,1.3614155720201786e9,8.158349696168435e8,2.2514591053453928e8,2.2552135908236948e8,7.72144060245514e8,3.440755305304364e8,1.6286317534659631e9,4.1770443565669413e9,8.918432387656239e7,9.444635405323078e7,6.14599467189295e7,3.121258370457866e8,2.564806922561914e9,7.509123553084825e8,2.297755382936858e9,3.90767045348964e8,2.0495345778927026e9,1.2906717865283763e8
cNSE,300981.35533848393,11683.065864457072,11393.140359078163,12611.320459071629,11364.423889411655,11315.246747077668,11699.792209034305,11023.251808396419,11427.376304150728,12224.501527891076,13444.42881708539,11143.123531113533,10510.751703007109,11131.757728897872,11333.970472509278,12725.305327266584,12221.095019261462,11349.977692368271,10802.690185162572,10395.290581637837,11192.397072044952,12038.561716228167,12178.538416020174,11801.55307111727,11917.227569101293,12663.013355819097,9389.553911276435
cStart,4.716137137708363e9,5.879659743152943e7,1.1158830893667233e8,2.096812201579848e8,6.878778479708339e8,8.988991846821515e7,2.4797359541120884e8,1.9012848184477475e8,3.2450166122638017e8,2.245549373330988e8,8.979223309420463e7,3.968528698586484e7,2.0461065897665042e7,6.4304573230482504e7,2.9041935463643327e7,2.149551157572236e8,7.378015923139693e8,1.5899834848681975e7,8.697002028697949e6,7.086770122447815e6,8.498744861081107e7,3.5064772307113814e8,1.0087797446304187e8,3.4381922669722146e8,4.786880111482906e7,3.7992939606470466e8,3.5288589163054205e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,4.1667380492540106e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.904544323080813e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
