model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,26z-short-retire_w10_h168_1680w_myopic,tons,2855463
USENSYS,BASN,2040,26z-short-retire_w10_h168_1680w_myopic,tons,2661240
USENSYS,BASN,2050,26z-short-retire_w10_h168_1680w_myopic,tons,2438791
USENSYS,CANO,2030,26z-short-retire_w10_h168_1680w_myopic,tons,6072846
USENSYS,CANO,2040,26z-short-retire_w10_h168_1680w_myopic,tons,5276145
USENSYS,CANO,2050,26z-short-retire_w10_h168_1680w_myopic,tons,5305308
USENSYS,CASO,2030,26z-short-retire_w10_h168_1680w_myopic,tons,6081726
USENSYS,CASO,2040,26z-short-retire_w10_h168_1680w_myopic,tons,5610051
USENSYS,CASO,2050,26z-short-retire_w10_h168_1680w_myopic,tons,6131258
USENSYS,FRCC,2030,26z-short-retire_w10_h168_1680w_myopic,tons,15863170
USENSYS,FRCC,2040,26z-short-retire_w10_h168_1680w_myopic,tons,10880351
USENSYS,FRCC,2050,26z-short-retire_w10_h168_1680w_myopic,tons,11359253
USENSYS,ISNE,2030,26z-short-retire_w10_h168_1680w_myopic,tons,10470970
USENSYS,ISNE,2040,26z-short-retire_w10_h168_1680w_myopic,tons,12577808
USENSYS,ISNE,2050,26z-short-retire_w10_h168_1680w_myopic,tons,13597093
USENSYS,MISC,2030,26z-short-retire_w10_h168_1680w_myopic,tons,3208352
USENSYS,MISC,2040,26z-short-retire_w10_h168_1680w_myopic,tons,3301048
USENSYS,MISC,2050,26z-short-retire_w10_h168_1680w_myopic,tons,3862580
USENSYS,MISE,2030,26z-short-retire_w10_h168_1680w_myopic,tons,4052758
USENSYS,MISE,2040,26z-short-retire_w10_h168_1680w_myopic,tons,3320115
USENSYS,MISE,2050,26z-short-retire_w10_h168_1680w_myopic,tons,3240111
USENSYS,MISS,2030,26z-short-retire_w10_h168_1680w_myopic,tons,11692294
USENSYS,MISS,2040,26z-short-retire_w10_h168_1680w_myopic,tons,9306039
USENSYS,MISS,2050,26z-short-retire_w10_h168_1680w_myopic,tons,8334015
USENSYS,MISW,2030,26z-short-retire_w10_h168_1680w_myopic,tons,7993318
