model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2030,26z-short-retire_w10_h168_1680w_myopic,MW,100,100
USENSYS,BASN_to_CASO,2030,26z-short-retire_w10_h168_1680w_myopic,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,26z-short-retire_w10_h168_1680w_myopic,MW,5385,5385
USENSYS,CANO_to_CASO,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3675,4450
USENSYS,CASO_to_NWPP,2030,26z-short-retire_w10_h168_1680w_myopic,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,26z-short-retire_w10_h168_1680w_myopic,MW,4354,9781
USENSYS,FRCC_to_SRSE,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3600,5025
USENSYS,ISNE_to_NYCW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,760,977
USENSYS,ISNE_to_NYUP,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1400,4694
USENSYS,MISC_to_MISS,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1039,1039
USENSYS,MISC_to_MISW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,26z-short-retire_w10_h168_1680w_myopic,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,5441,12512
USENSYS,MISC_to_SPPC,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1430,10593
USENSYS,MISC_to_SPPS,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1172,11533
USENSYS,MISC_to_SRCE,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1697,18667
USENSYS,MISS_to_SRCE,2030,26z-short-retire_w10_h168_1680w_myopic,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,26z-short-retire_w10_h168_1680w_myopic,MW,891,10891
USENSYS,MISW_to_NWPP,2030,26z-short-retire_w10_h168_1680w_myopic,MW,200,200
USENSYS,MISW_to_PJMC,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3200,8664
USENSYS,MISW_to_SPPN,2030,26z-short-retire_w10_h168_1680w_myopic,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,26z-short-retire_w10_h168_1680w_myopic,MW,400,4285
USENSYS,NYCW_to_NYUP,2030,26z-short-retire_w10_h168_1680w_myopic,MW,2489,4086
USENSYS,NYCW_to_PJME,2030,26z-short-retire_w10_h168_1680w_myopic,MW,660,5783
USENSYS,NYUP_to_PJME,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1255,5511
USENSYS,PJMC_to_PJMW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,980,8852
USENSYS,PJMD_to_PJME,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1200,7539
USENSYS,PJMD_to_PJMW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1000,2036
USENSYS,PJME_to_PJMW,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3885,7949
USENSYS,PJMW_to_SRCA,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3333,3333
USENSYS,RMRG_to_SPPC,2030,26z-short-retire_w10_h168_1680w_myopic,MW,210,10210
USENSYS,RMRG_to_SPPN,2030,26z-short-retire_w10_h168_1680w_myopic,MW,410,3625
USENSYS,RMRG_to_SRSG,2030,26z-short-retire_w10_h168_1680w_myopic,MW,614,4470
USENSYS,SPPC_to_SPPN,2030,26z-short-retire_w10_h168_1680w_myopic,MW,1433,2237
USENSYS,SPPC_to_SPPS,2030,26z-short-retire_w10_h168_1680w_myopic,MW,3372,3428
