model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,CANO,CANO_nuclear_1,Nuclear,2027,Results_p1,all,MWh,0.0
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,32637104.535890367
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,29303705.889332805
GenX,MISC,MISC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,20720542.40386461
GenX,MISE,MISE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10134092.49639735
GenX,MISS,MISS_nuclear_1,Nuclear,2027,Results_p1,all,MWh,47390845.18964596
GenX,MISW,MISW_nuclear_1,Nuclear,2027,Results_p1,all,MWh,23783911.684841707
GenX,NWPP,NWPP_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10228504.500150211
GenX,NYUP,NYUP_nuclear_1,Nuclear,2027,Results_p1,all,MWh,29325924.73245208
GenX,PJMC,PJMC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,94987520.18457988
GenX,PJMD,PJMD_nuclear_1,Nuclear,2027,Results_p1,all,MWh,32383779.704662625
GenX,PJME,PJME_nuclear_1,Nuclear,2027,Results_p1,all,MWh,112064442.99332164
GenX,PJMW,PJMW_nuclear_1,Nuclear,2027,Results_p1,all,MWh,55253233.31661464
GenX,SPPC,SPPC_nuclear_1,Nuclear,2027,Results_p1,all,MWh,10096955.311488356
GenX,SPPN,SPPN_nuclear_1,Nuclear,2027,Results_p1,all,MWh,6119214.588984092
GenX,SRCA,SRCA_nuclear_1,Nuclear,2027,Results_p1,all,MWh,105755010.81855068
GenX,SRCE,SRCE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,73645552.30413191
GenX,SRSE,SRSE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,70577656.45004344
GenX,SRSG,SRSG_nuclear_1,Nuclear,2027,Results_p1,all,MWh,34960535.63050794
GenX,TRE,TRE_nuclear_1,Nuclear,2027,Results_p1,all,MWh,41505556.00611801
GenX,BASN,BASN_batteries_1,Battery,2027,Results_p1,all,MWh,353777.5951984466
GenX,BASN,BASN_biomass_1,Other,2027,Results_p1,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,Results_p1,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,8578320.52232661
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,Results_p1,all,MWh,9965343.360914052
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,Results_p1,all,MWh,15627038.092221506
GenX,BASN,BASN_geothermal_1,Geothermal,2027,Results_p1,all,MWh,4344972.444189638
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,Results_p1,all,MWh,380144.7232259082
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,Results_p1,all,MWh,36101186.50448578
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,Results_p1,all,MWh,20735.976689248924
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,Results_p1,all,MWh,12573.01936006194
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,Results_p1,all,MWh,13582.662207860096
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,2027,Results_p1,all,MWh,5583.817128623151
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,Results_p1,all,MWh,3986065.4215282905
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,Results_p1,all,MWh,752.5886801504226
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,Results_p1,all,MWh,2006659.2000000705
