Segment,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Total
Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0
AnnualSum,4.201521682470651,3.8850219546865006,4.408218154367087,4.162216443783751,36888.10309592077,3.860179908029029,3.9552154612725987,3.7438273921995817,3.993786129750567,3948.629519424193,4.347784160423798,4.1919753551439864,3.974414135305372,4.34573014455166,4.545262778129751,4.1237233056247184,3.8474685358026672,3.6454570414879557,3.7708543453732273,4.053219045643907,4.177529865427886,4.034313238758926,4.225265058295808,3.9820536117384586,4.537981912940146,4.014849366759004,40934.76048437293
t1,0.00017992196273983974,0.000172837684901904,0.0001914555982297669,0.00017433206394347825,0.0001507052994133255,0.00016642481660113223,0.0001683852671270968,0.00016843013625031071,0.0001745341743679368,0.00017209957976259188,0.00015902501490643508,0.00015756623724574756,0.0001727262487220892,0.0001721923073447616,0.0001715592333706212,0.0001715589988511507,0.000153877500653174,0.00016132374364754562,0.00015406272560708516,0.00016019251786738854,0.00017270670566694148,0.00017189163256163434,0.00017341926372782692,0.00016376573231809222,0.00017725278361303397,0.0001633120585344876,0.004375559287975398
t2,0.00018107486785736028,0.0001713242915330268,0.00018933608830128563,0.00017437932781579283,0.00014952629577220266,0.0001647000017799785,0.00016822338339021235,0.00016783458429486502,0.00017387320606038046,0.0001711850886581372,0.0001583990540707089,0.000156284350200624,0.00017083723067969092,0.00017208788587888267,0.0001710769760248953,0.00017079411933065372,0.00015263098683345017,0.00016035177948493974,0.00015292391655248933,0.0001588845179397817,0.00017184517547064518,0.00017173046275904792,0.00017199285392274045,0.0001644684256169435,0.0001770225070563395,0.00016244696003334173,0.004355234337318417
t3,0.00017913445611286816,0.00016747755677745647,0.00018737036798332878,0.00017264246689799588,0.00014857232798101,0.0001610954311405446,0.000164855745828771,0.00016531768741610836,0.00017211373834630263,0.00016818025274610741,0.0001584796448841122,0.00015471909602918313,0.00016690019793328217,0.0001696668374826969,0.00016940585822173158,0.00016815656608950034,0.000150115621085191,0.00015741520760865252,0.00015121424916622532,0.00015748113404607392,0.0001687165087660133,0.0001703385547623302,0.00016955573012813238,0.00016294751358316556,0.00017323692932922691,0.0001592663873138163,0.004294376067659827
t4,0.00017713777576267324,0.00016308244628754926,0.00018361876033108867,0.00017061264002539848,0.00014711085973262726,0.00015905464479223702,0.00016334051800886501,0.00016177869585502153,0.00017027532341084311,0.00016041911355097542,0.00015460992245614556,0.0001532244581767303,0.0001652939681171234,0.00016791203020662595,0.00016890705107828585,0.00016746463176853184,0.00014691787825684297,0.00015444688186780605,0.00014842552852926545,0.00015412355720668697,0.00016872232019676082,0.00016853456113941236,0.00016865461131852953,0.00015733499760830144,0.00017224871183380816,0.00015665409450423326,0.004229905982022369
t5,0.00017576416277918498,0.00016054624485807012,0.00018171139596395467,0.00017158110560973734,0.0001472613867541274,0.0001593006169363678,0.00016487956509028817,0.00016260053801881366,0.0001710937243810996,0.0001578513548650354,0.00015496390753807625,0.00015303455061868208,0.00016516104891089602,0.0001681708948137556,0.00016886949734445516,0.00016781924912166862,0.0001464806723862803,0.0001546869349701242,0.00014839526200712458,0.0001539172306350252,0.0001694242428627007,0.00016953692276922504,0.00016914950452722694,0.00015611706885304392,0.00017238706694922877,0.00015690794040542537,0.004227612089969618
t6,0.00017427759096209192,0.0001576001359493736,0.00018050476070441263,0.00017131820600873338,0.00014698765753869337,0.0001577300478742034,0.0001628584509754081,0.0001618952218075664,0.00017021940446600734,0.00015531671803465562,0.00015447684561773162,0.00015230638185532297,0.00016302488007581686,0.00016709839738884133,0.00016764807780419912,0.00016620891089403155,0.00014578182967062378,0.0001538192358342588,0.00014820543441403287,0.00015411507491134655,0.00016824732961252302,0.00016897666734194645,0.00016844784929410464,0.00015513684566138724,0.00016975678763471552,0.0001553931750473504,0.004197351917379378
t7,0.00017327431331803158,0.00015641218059366915,0.00017911118226482815,0.00017174596766989016,0.00014637785632413391,0.00015725020892386684,0.00016180205937808102,0.0001601183401536393,0.0001689479146104196,0.00015316164932734728,0.00015207154771161227,0.00015136349088334082,0.00016306904063213753,0.0001663631603952899,0.0001671845089811741,0.00016586297045865348,0.0001441843630594158,0.00015232788171765278,0.00014650707886037747,0.00015235842034194466,0.00016951615069855995,0.0001679869584268821,0.00016917142779216562,0.0001520246651794016,0.00017020172772311832,0.00015459909661209138,0.004172994162037725
t8,0.00017323520674787884,0.0001564955271302385,0.00017906172801831788,0.0001744480124908714,0.0001471641794801103,0.00015997207448446016,0.00016415196011684878,0.00016276909007952004,0.0001691146999234066,0.00015391976135491266,0.0001538024174228101,0.0001518306446095979,0.00016408779430696774,0.00016755808756018206,0.00016671739711873675,0.00016634580255619282,0.00014551940704601873,0.0001545184339350655,0.0001481171833136348,0.00015370733446886783,0.00017205142383767803,0.0001702717100020754,0.0001696252929712264,0.0001531668828479326,0.0001716507484118481,0.00015656122401803255,0.004205864024253433
t9,0.00017154892438849803,0.00015469777959010346,0.0001779609039349908,0.0001774349580969251,0.00014888257101069543,0.00016065085926857229,0.000164428031182903,0.00016329755764361303,0.000170426664975104,0.00015395251750475588,0.00015668214688715115,0.00015442157745838636,0.00016601521196506138,0.00016881676249548203,0.00016793281936448403,0.00016761027919605495,0.0001456075461569788,0.00015486085149216762,0.00014891162470189473,0.00015515844354609218,0.00017319138752161267,0.0001708629056290788,0.00017134872534329648,0.00015302131835811674,0.0001697709681356395,0.00015661595274600896,0.004224109288593667
t10,0.0001721985294020475,0.0001555018360812885,0.000177740916070203,0.00017867331909417902,0.00015076061421461382,0.00016392890624738023,0.00016803268347210086,0.00016406481561855897,0.0001720325831836018,0.00015571410024324753,0.00015842138454096093,0.0001573165722791953,0.0001698913129474295,0.0001715343060906195,0.00017085489671771342,0.00017032039340694462,0.0001463123858250513,0.0001561121857253821,0.00014963065876606065,0.0001559377094229056,0.00017589846463636886,0.00017230445762977446,0.00017397246468307915,0.00015262781294383395,0.00017221506920387628,0.00015851458149824981,0.004270512959944667
t11,0.00017461398053128293,0.00015875308612680342,0.00017984295106041861,0.00018292258467155953,0.0001537623812404903,0.0001681627987448157,0.00017230655177660485,0.0001683081398267342,0.00017621541658487358,0.00016212267585623939,0.00016245288829386422,0.00016113035703777936,0.0001731301337870305,0.00017457475856325812,0.0001738886187357517,0.00017389149373324376,0.00015008323831241344,0.0001611668836833697,0.00015348648938674525,0.00015984117169589738,0.00017881999142928118,0.0001760231406978729,0.00017701789546550444,0.0001573326148605135,0.00017571667094772362,0.00016322076607280673,0.0043687876791228784
