Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.8124012668865738e11,4.847014977624331e9,3.0613048646542025e9,3.2033410033255067e9,1.1658470488718649e10,7.234779547482702e9,6.113711566634105e9,4.267887885929867e9,5.1656578476921015e9,8.292356680489755e9,5.032613984794739e9,5.809338644940434e8,4.413391886945209e9,4.333952135917705e9,4.776116201999962e9,1.0305125887733725e10,1.4055076709667044e10,5.35640445552557e9,3.77566224040761e9,1.588465180038523e9,8.447318575089855e9,9.6789083843329e9,8.768431441183626e9,9.312851361275648e9,4.691980500727164e9,1.1430432098637932e10,3.3872650686683836e9
cFix,1.2562027288109991e11,4.1937061807999997e9,1.7120801901e9,2.1798574381e9,6.9888091772e9,6.0052041464e9,5.5135031755e9,3.1377972307e9,3.1236553541e9,7.0101640115e9,4.547062932099999e9,2.68866686e8,3.7460926966e9,2.940153316e9,3.7821626452e9,6.426584032999999e9,9.2416281788e9,5.290831655e9,3.599730021e9,1.5401622363e9,7.925428065200001e9,6.7793547672e9,7.225549096200001e9,6.333324076599999e9,3.7069339529000006e9,9.295055246599998e9,3.106576372e9
cVar,6.5097600861497965e9,6.895768672053315e7,1.4781674174521926e8,1.062444579999817e8,8.538272986692499e8,1.7007611880506092e8,9.889166424513626e7,2.4651059530187076e8,2.943811355825001e8,1.608989304996358e8,7.561471967040005e7,3.732031713969111e7,1.2846633488184932e8,2.9317875806021017e8,1.5181157532422903e8,6.446625925366927e8,1.0857085993701558e9,6.130708405768352e6,3.5119230535818055e7,5.112019181191899e6,5.877012637452053e7,6.208660266853547e8,2.764321877949423e8,4.791823089903649e8,1.502011732655288e8,2.8113629471491283e8,3.2442483646809217e7
cFuel,2.7750112906506283e10,5.547561285745711e8,1.113322289509081e9,8.58735485835907e8,3.3390007209177804e9,9.2848160822187e8,4.389764656290856e8,7.64889432427149e8,1.4995653187146108e9,7.920256465862647e8,3.924349855621425e8,2.1983677323237488e8,4.915452467821162e8,1.0041736038722471e9,7.288794107840554e8,2.828548443418215e9,3.2662290006070585e9,4.973618994494779e7,1.2806089838247737e8,3.063620337756922e7,3.9253485148904943e8,2.034459468281042e9,1.117503220837866e9,2.199677297989499e9,7.931141717063986e8,1.571922671530526e9,2.1106737229320148e8
cNSE,2.2758495528438276e8,50002.96797967013,50989.17889649597,51372.20201170782,3.0302752190790414e6,1.0833476579364572e7,51801.64504644673,49474.00316274199,50727.00406380869,1.8209233875718817e8,52067.71530850953,51921.453744765226,47867.56440959449,49785.18409397056,49893.526479014305,51716.4265964365,51373.27049518196,49477.274646256745,49534.22894393776,48137.04939430347,50084.77832257087,3.052611523221456e7,51230.979176688954,51231.85227095746,50573.35542194827,51763.16666999266,41724.6694010269
cStart,3.6717240109517527e9,2.9544978561248437e7,8.803465412100582e7,5.8452249187605925e7,4.7380301671254045e8,1.2018419747640781e8,6.228845961483777e7,1.1864115349768434e8,2.48005312290927e8,1.471757531466643e8,1.7449279746888854e7,5.485816666823262e7,4.723974111683349e7,9.639667280115412e7,1.1321267716519886e8,4.052791023522199e8,4.614595576193369e8,9.656424900206594e6,1.2702556260370642e7,1.2506584130367544e7,7.05354472479617e7,2.1370200693428642e8,1.488957053716385e8,3.0061644584351414e8,4.168062949981507e7,2.8226612262582314e8,3.713711605897258e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,3.369177847202205e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.742698007021258e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
