model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,base_short_no_ccs,MW,0.0889652
GenX,2,BASN_to_CASO,2027,base_short_no_ccs,MW,0.0229087
GenX,3,BASN_to_NWPP,2027,base_short_no_ccs,MW,0.015091
GenX,4,BASN_to_RMRG,2027,base_short_no_ccs,MW,0.0438434
GenX,5,BASN_to_SRSG,2027,base_short_no_ccs,MW,0.2379
GenX,6,CANO_to_CASO,2027,base_short_no_ccs,MW,0.0847296
GenX,7,CANO_to_NWPP,2027,base_short_no_ccs,MW,0.01567
GenX,8,CASO_to_NWPP,2027,base_short_no_ccs,MW,0.130672
GenX,9,CASO_to_SRSG,2027,base_short_no_ccs,MW,0.382339
GenX,10,FRCC_to_SRSE,2027,base_short_no_ccs,MW,0.105796
GenX,11,ISNE_to_NYCW,2027,base_short_no_ccs,MW,0.0359221
GenX,12,ISNE_to_NYUP,2027,base_short_no_ccs,MW,0.149943
GenX,13,MISC_to_MISE,2027,base_short_no_ccs,MW,3.03954
GenX,14,MISC_to_MISS,2027,base_short_no_ccs,MW,0.000278247
GenX,15,MISC_to_MISW,2027,base_short_no_ccs,MW,0.0125629
GenX,16,MISC_to_PJMC,2027,base_short_no_ccs,MW,0.0885979
GenX,17,MISC_to_PJMW,2027,base_short_no_ccs,MW,0.447224
GenX,18,MISC_to_SPPC,2027,base_short_no_ccs,MW,0.353133
GenX,19,MISC_to_SPPN,2027,base_short_no_ccs,MW,4.88784
GenX,20,MISC_to_SPPS,2027,base_short_no_ccs,MW,0.042144
GenX,21,MISC_to_SRCE,2027,base_short_no_ccs,MW,0.108451
GenX,22,MISE_to_MISW,2027,base_short_no_ccs,MW,2.34553
GenX,23,MISE_to_PJMW,2027,base_short_no_ccs,MW,0.698146
GenX,24,MISS_to_SPPC,2027,base_short_no_ccs,MW,5.20143
GenX,25,MISS_to_SPPS,2027,base_short_no_ccs,MW,0.276529
GenX,26,MISS_to_SRCE,2027,base_short_no_ccs,MW,0.202324
GenX,27,MISS_to_SRSE,2027,base_short_no_ccs,MW,0.483591
GenX,28,MISW_to_NWPP,2027,base_short_no_ccs,MW,0.0317902
GenX,29,MISW_to_PJMC,2027,base_short_no_ccs,MW,0.63336
