model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,base_short_no_ccs,all,MWh,214071.82801334152
GenX,BASN,BASN_biomass_1,Other,2027,base_short_no_ccs,all,MWh,70761.60000000148
GenX,BASN,BASN_biomass_2,Other,2027,base_short_no_ccs,all,MWh,179961.59999999995
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,9080481.985519122
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short_no_ccs,all,MWh,2009002.482797213
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short_no_ccs,all,MWh,6702959.2377223605
GenX,BASN,BASN_geothermal_1,Geothermal,2027,base_short_no_ccs,all,MWh,4037883.3644584855
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_no_ccs,all,MWh,1109247.3767605063
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_no_ccs,all,MWh,39404302.3580417
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_no_ccs,all,MWh,1401.6193054880152
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_no_ccs,all,MWh,1411.8404375279183
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_no_ccs,all,MWh,2091.8708441720237
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_no_ccs,all,MWh,970.31424388246
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short_no_ccs,all,MWh,3554159.797842006
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,base_short_no_ccs,all,MWh,107.4388975929624
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,1512201.6000000432
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short_no_ccs,all,MWh,20075747.93663073
GenX,CANO,CANO_batteries_1,Battery,2027,base_short_no_ccs,all,MWh,550039.4004196519
GenX,CANO,CANO_biomass_1,Other,2027,base_short_no_ccs,all,MWh,1364563.2000000058
GenX,CANO,CANO_biomass_2,Other,2027,base_short_no_ccs,all,MWh,624624.0
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,20227344.70561828
GenX,CANO,CANO_geothermal_1,Geothermal,2027,base_short_no_ccs,all,MWh,0.0
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_no_ccs,all,MWh,331889.4815428302
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_no_ccs,all,MWh,2504448.3998062857
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_no_ccs,all,MWh,48424167.79070872
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_no_ccs,all,MWh,1892.7088724075052
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_no_ccs,all,MWh,1808.412293988272
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_no_ccs,all,MWh,3531.771621527962
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_no_ccs,all,MWh,4385.149122585505
GenX,CANO,CANO_nuclear_1,Nuclear,2027,base_short_no_ccs,all,MWh,0.0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_short_no_ccs,all,MWh,3241826.4509178186
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,base_short_no_ccs,all,MWh,167.8318894234312
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,2007532.7999999912
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_short_no_ccs,all,MWh,15570660.922378916
GenX,CASO,CASO_batteries_1,Battery,2027,base_short_no_ccs,all,MWh,4519209.122450815
GenX,CASO,CASO_biomass_1,Other,2027,base_short_no_ccs,all,MWh,1024732.8000000232
GenX,CASO,CASO_biomass_2,Other,2027,base_short_no_ccs,all,MWh,207916.7999999946
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,2584942.7996414015
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,base_short_no_ccs,all,MWh,0.0
GenX,CASO,CASO_geothermal_1,Geothermal,2027,base_short_no_ccs,all,MWh,205828.67989796805
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_no_ccs,all,MWh,333604.013776833
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_no_ccs,all,MWh,971766.3241984044
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_no_ccs,all,MWh,50067135.11552764
