Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.506157880444483e11,8.080520209785942e9,6.556172983771103e9,7.65338228897307e9,1.6779410877415285e10,1.2274365868062328e10,9.938011816926638e9,5.429936016312796e9,5.184842905755875e9,1.4653994508932604e10,8.622979989961042e9,4.33872194930735e8,4.903225303600219e9,5.195633758422546e9,8.669271926979149e9,1.1835707168755573e10,2.2349945909908306e10,9.827550399199017e9,4.713767275967887e9,4.1702769261370406e9,1.3442415525635244e10,1.3394905195815516e10,1.1789010995512268e10,1.304387341818895e10,6.562973890772842e9,1.8531781323969135e10,5.285072637431313e9
cFix,2.2304185809464e11,7.93474679087e9,5.91966646217e9,6.79446955367e9,1.3258924434519999e10,1.135253120432e10,8.912411781420002e9,4.854522512759999e9,4.14349226084e9,1.351422203967e10,8.42247045741e9,3.4089403068e8,4.53207751885e9,4.2732394162499995e9,8.214054791280001e9,9.60187731976e9,1.70743105015e10,9.79855992585e9,4.612686018929999e9,4.1038018825199995e9,1.3262484149019999e10,1.1178825587429998e10,1.0744855639499998e10,1.0911438620389997e10,6.210891940909999e9,1.786212062237e10,5.212282631749999e9
cVar,5.862665221981408e9,1.6342707786124809e7,1.173497907199774e8,1.646295740451007e8,7.900428578296951e8,1.3628421513410872e8,2.7510436940039265e8,1.4700668421108174e8,1.5618248919120875e8,2.781204046890163e8,3.4321096231501356e7,1.1402855973621255e7,7.818964849381551e7,2.2324945868466485e8,1.0454737491391747e8,4.2664303580377036e8,1.4416382187317724e9,3.102009207647867e6,2.3031876957962397e7,1.6340009166960118e7,1.7419886146960642e7,5.3459599414609295e8,2.309036243719265e8,4.406310494450672e8,7.703233222971115e7,1.1146475840798417e8,7.088900060110722e6
cFuel,1.792837964935289e10,1.0396307689908642e8,4.7331457589705646e8,6.131391076224518e8,2.397980310726525e9,7.269802373649188e8,6.5125263228692e8,3.7285796441748446e8,7.109476745234681e8,7.297589089426247e8,1.4919807158840168e8,6.457605142601716e7,2.687753272096891e8,6.415922119409992e8,3.276430884460682e8,1.6009747061590037e9,3.307342151994243e9,2.141059624406702e7,6.884109925498788e7,4.372327282189879e7,1.1629433768887663e8,1.546347046121641e9,7.295007635230745e8,1.508625665583592e9,2.440290647604735e8,4.624344916121205e8,4.687721429601222e7
cNSE,99532.97342296569,3821.5230501568685,3765.417550380322,4015.6431319303583,3724.20061512512,4035.7682864621443,3822.581816813209,3755.098489533428,3780.879719873789,3942.578129008858,4199.070228581573,3934.128093586122,3677.48179403691,3726.980926211671,3768.5797132088674,4089.121457846753,3908.57484030832,3716.0506869629803,3655.2741573690946,3589.97904147229,3738.114896265606,3854.8052270431626,3986.0673016138844,3806.4128231626587,3827.972535126419,4012.951516290308,3377.717394595305
cStart,2.48989881817718e9,2.5463812707681824e7,4.583838956651796e7,8.114003799238494e7,3.3245955013844854e8,5.856617547501497e7,9.923921123750372e7,5.55450998257415e7,1.7421670032147732e8,1.3188921305283372e8,1.698616566090997e7,1.699532272300298e7,2.4179131564920925e7,5.754894456595727e7,2.302290375945141e7,2.0620801791134062e8,5.2665112910745096e8,4.474151846614634e6,9.204625550780097e6,6.408171649140108e6,4.621341466451329e7,1.3513271331255716e8,8.374698204996698e7,1.831742763574688e8,3.1016724900123894e7,9.57574386275199e7,1.8820513607794743e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.0145816793897344e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.282740910550418e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
