Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,1.7530429606572836e11,4.833435015119572e9,3.115358034864536e9,3.0683804968819404e9,1.297400911241056e10,6.92223353476811e9,8.161409965246406e9,3.4139417806002874e9,5.140098155150592e9,8.747043391460646e9,6.011988202007859e9,2.863362112383192e8,4.468582941209585e9,3.817494001640615e9,5.12426633147907e9,1.0420178259526064e10,1.0562038464113695e10,8.583602094246235e9,4.674190188063767e9,3.7053122295689573e9,8.797040122061054e9,9.57617754656447e9,9.264771808673172e9,8.312504054902956e9,4.1161077761652303e9,1.467678383325188e10,4.1692545225134816e9
cFix,1.5077802521356998e11,4.623875529910001e9,2.43873286532e9,2.47975257205e9,1.045814165787e10,5.86478372607e9,7.85685557158e9,2.9588913847900004e9,3.9935472956700006e9,8.0643223704800005e9,5.8728169834e9,9.854723357000002e7,3.96830957216e9,2.826516509799999e9,4.31718173389e9,7.154538343770001e9,8.59142901081e9,8.555689374870002e9,4.578575975140002e9,3.65386439938e9,8.564208437759998e9,7.806948419820001e9,8.192242353729999e9,6.252561446360001e9,3.7064630407899995e9,1.3864026958460001e10,4.035202446120001e9
cVar,3.874854769060034e9,2.3830430230764437e7,8.036285265094782e7,6.70804588473781e7,4.3966117599393755e8,1.5718768971400705e8,6.111558716551179e7,7.144947846669571e7,1.952660721556568e8,1.1658619843816169e8,3.1271243011903457e7,2.7490787670016687e7,1.0600832796963665e8,2.3059137425319037e8,1.3618804079369685e8,6.011680590545323e8,3.336272175209977e8,3.2880504285129644e6,2.192700797057495e7,1.2510733878951916e7,3.0420250133879215e7,3.459353973532657e8,2.1456408629095936e8,3.333421895075466e8,8.177588268333258e7,1.3430193787098932e8,1.7904239005403075e7
cFuel,1.8271305738265057e10,1.857208078715417e8,5.96254043717797e8,5.2153800467424095e8,2.0761977600510228e9,8.821223719558727e8,2.434302775171053e8,3.835926789258374e8,9.512764453035175e8,5.661259959973813e8,1.0789069360120577e8,1.602884447917761e8,3.942571617485487e8,7.603778520875182e8,6.708881738110459e8,2.664462728287589e9,1.6369732719195745e9,2.4616664978737008e7,7.367923278947058e7,3.892935506172284e7,2.024032534713804e8,1.423285151942336e9,8.579566397008296e8,1.7265918043234267e9,3.2786042150625795e8,6.784459753233296e8,1.1614052690817057e8
cNSE,1.835235283138213e7,8247.10726409338,8273.175791416395,9461.310321685336,8518.495601859853,1.8139747028230317e7,8528.983787593314,8238.417754105027,8342.0214176825,8826.545103979528,9281.994750090964,9745.206526438258,7879.331399791787,8265.49990790104,8382.984327046823,9128.413943817432,8963.863125983053,8003.968984283151,7972.163719970306,7741.24828292449,8180.695796292537,8577.448866435137,8728.951385298524,8614.711984313026,8431.185640402871,8961.59756114372,7310.479907248403
cStart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.1322564178093068e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,2.3504354277848635e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
