model,zone,planning_year,case,unit,value
USENSYS,BASN,2030,base_thin_nopol_10weeks_myopic,tons,48024573
USENSYS,BASN,2040,base_thin_nopol_10weeks_myopic,tons,51961416
USENSYS,BASN,2050,base_thin_nopol_10weeks_myopic,tons,41120719
USENSYS,CANO,2030,base_thin_nopol_10weeks_myopic,tons,27223429
USENSYS,CANO,2040,base_thin_nopol_10weeks_myopic,tons,29660337
USENSYS,CANO,2050,base_thin_nopol_10weeks_myopic,tons,43888386
USENSYS,CASO,2030,base_thin_nopol_10weeks_myopic,tons,26582699
USENSYS,CASO,2040,base_thin_nopol_10weeks_myopic,tons,50378745
USENSYS,CASO,2050,base_thin_nopol_10weeks_myopic,tons,61770736
USENSYS,FRCC,2030,base_thin_nopol_10weeks_myopic,tons,103734705
USENSYS,FRCC,2040,base_thin_nopol_10weeks_myopic,tons,107601141
USENSYS,FRCC,2050,base_thin_nopol_10weeks_myopic,tons,92619786
USENSYS,ISNE,2030,base_thin_nopol_10weeks_myopic,tons,40504433
USENSYS,ISNE,2040,base_thin_nopol_10weeks_myopic,tons,58871915
USENSYS,ISNE,2050,base_thin_nopol_10weeks_myopic,tons,67859411
USENSYS,MISC,2030,base_thin_nopol_10weeks_myopic,tons,134863621
USENSYS,MISC,2040,base_thin_nopol_10weeks_myopic,tons,93870322
USENSYS,MISC,2050,base_thin_nopol_10weeks_myopic,tons,72393093
USENSYS,MISE,2030,base_thin_nopol_10weeks_myopic,tons,45674269
USENSYS,MISE,2040,base_thin_nopol_10weeks_myopic,tons,31645276
USENSYS,MISE,2050,base_thin_nopol_10weeks_myopic,tons,38337851
USENSYS,MISS,2030,base_thin_nopol_10weeks_myopic,tons,89507334
USENSYS,MISS,2040,base_thin_nopol_10weeks_myopic,tons,90052269
USENSYS,MISS,2050,base_thin_nopol_10weeks_myopic,tons,64289229
USENSYS,MISW,2030,base_thin_nopol_10weeks_myopic,tons,109819130
USENSYS,MISW,2040,base_thin_nopol_10weeks_myopic,tons,140193531
USENSYS,MISW,2050,base_thin_nopol_10weeks_myopic,tons,116644428
USENSYS,NWPP,2030,base_thin_nopol_10weeks_myopic,tons,26275307
USENSYS,NWPP,2040,base_thin_nopol_10weeks_myopic,tons,50140076
USENSYS,NWPP,2050,base_thin_nopol_10weeks_myopic,tons,68704343
USENSYS,NYCW,2030,base_thin_nopol_10weeks_myopic,tons,28965365
USENSYS,NYCW,2040,base_thin_nopol_10weeks_myopic,tons,37157161
USENSYS,NYCW,2050,base_thin_nopol_10weeks_myopic,tons,41799521
USENSYS,NYUP,2030,base_thin_nopol_10weeks_myopic,tons,5881338
USENSYS,NYUP,2040,base_thin_nopol_10weeks_myopic,tons,12993850
USENSYS,NYUP,2050,base_thin_nopol_10weeks_myopic,tons,14391942
USENSYS,PJMC,2030,base_thin_nopol_10weeks_myopic,tons,29195190
USENSYS,PJMC,2040,base_thin_nopol_10weeks_myopic,tons,23821412
USENSYS,PJMC,2050,base_thin_nopol_10weeks_myopic,tons,26194681
USENSYS,PJMD,2030,base_thin_nopol_10weeks_myopic,tons,25008110
USENSYS,PJMD,2040,base_thin_nopol_10weeks_myopic,tons,20726873
USENSYS,PJMD,2050,base_thin_nopol_10weeks_myopic,tons,23366938
USENSYS,PJME,2030,base_thin_nopol_10weeks_myopic,tons,129447316
USENSYS,PJME,2040,base_thin_nopol_10weeks_myopic,tons,100485391
USENSYS,PJME,2050,base_thin_nopol_10weeks_myopic,tons,110735530
USENSYS,PJMW,2030,base_thin_nopol_10weeks_myopic,tons,189408167
USENSYS,PJMW,2040,base_thin_nopol_10weeks_myopic,tons,136977054
USENSYS,PJMW,2050,base_thin_nopol_10weeks_myopic,tons,134800158
USENSYS,RMRG,2030,base_thin_nopol_10weeks_myopic,tons,60364988
