Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26
cTotal,2.6768101598050592e11,8.829218603314425e9,6.504914563991216e9,9.542670236110395e9,1.7114746918649412e10,1.1557409522675726e10,1.211940472742817e10,6.526337699298982e9,1.1232873932357277e10,1.4385819315718073e10,8.585916996457656e9,6.617969248260977e9,4.0231594310932627e9,5.185140402441259e9,5.270504348704882e9,1.5908258426845623e10,2.136537873995252e10,5.378474020431283e9,4.640037690773936e9,3.190344177643559e9,6.365393704536927e9,1.3322306249903215e10,1.2063118933592907e10,1.5949416680469065e10,7.191645217111823e9,1.9595934796799488e10,3.372949834331376e9
cFix,2.0844287325647998e11,8.64205525355e9,5.186915648169999e9,6.711236944960001e9,1.137529153615e10,9.577164356560001e9,1.0655876205260002e10,4.83529937998e9,8.2315814346e9,1.133510044376e10,8.300164915040001e9,5.875604401979999e9,3.5773332522000003e9,3.976529190589999e9,4.664733637299999e9,1.276779922144e10,1.4729413642140001e10,5.338203401170001e9,4.1264904259000006e9,3.1082761075099998e9,5.7073584184800005e9,1.009271671653e10,1.0854524647869999e10,1.236520642153e10,6.423890577820001e9,1.680077165649e10,3.1833354195e9
cVar,1.0236826331486347e10,1.7104118531688366e7,2.4186022789151362e8,6.654138187518226e8,1.1944099018692393e9,1.803120015542926e8,3.7241004553977865e8,4.454603435743791e8,6.352272514576216e8,7.730547917956182e8,5.16016443435929e7,1.6850999545246318e8,9.443259189532338e7,2.705892737068239e8,1.1205668462339497e8,5.720053776813607e8,1.734602759058767e9,5.185004683889351e6,1.2256194247448152e8,1.959704420725143e7,9.458548991267139e7,7.209998564461446e8,2.5135172369445086e8,7.566555618314018e8,1.8258895219311675e8,5.3595205850278693e8,1.829786981365029e7
cFuel,3.066694383668646e10,1.2219091556203452e8,9.076804667983183e8,1.8210080795456772e9,3.7501576198155365e9,1.2852155579819758e9,8.833436034990373e8,1.0233974977439471e9,1.8988931469703417e9,1.8504380063976252e9,2.094244933009218e8,5.312352055888088e8,3.1511900725720453e8,8.364284897449579e8,4.17223620023796e8,2.1903718473327985e9,4.0405194801391215e9,2.6957282776020236e7,3.291848375607887e8,5.6554010607445985e7,4.248750156672945e8,2.169940730623509e9,8.236836241605858e8,2.352815284353753e9,5.037798419575004e8,1.7709804634343095e9,1.2552570784044233e8
cNSE,3.675095644724844e8,14554.699695039299,13960.349315496078,16030.834045387805,13323.165567691316,3.6714943315268755e8,14901.669290508751,13416.156325216816,13559.793063801273,15291.500314911827,17239.890017744547,14580.150279376116,12642.31032825128,13934.420754514309,14654.69777406315,17101.116752560632,15424.519459456535,14222.064051369976,13208.857945932896,12760.898214994777,13780.523945654173,14672.982122337173,15461.738232996247,13947.436229377021,15027.57469824687,15408.37660285716,11025.594766742663
cStart,6.125191429769679e9,4.7853760971007876e7,1.6844426078206936e8,3.4499536201885e8,7.948745376490687e8,1.475681734267685e8,2.0775997146006134e8,2.221670618443295e8,4.671585395362508e8,4.2721078226451147e8,2.470870388312363e7,4.2605065089427575e7,3.626193743040661e7,1.0157951397872354e8,7.647575205991742e7,3.7806487927471113e8,8.60827434095165e8,8.114109737322297e6,6.178727598071973e7,5.904254420646195e6,1.385609999530174e8,3.386342733214395e8,1.3354347612963846e8,4.747254653176782e8,8.137081756650811e7,4.882152099957893e8,4.577981158251654e7
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cNetworkExp,1.999405600166311e7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cUnmetPolicyPenalty,1.1821677505615232e10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
