Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,14,25347,19315,29855,47440,26774,36904,17644,31248,47144,49282,13428,11072,19163,18289,49545,54498,24183,14418,10365,21957,35811,37724,43481,26337,67228,2987
,,,,,,,,15,26576,20374,31496,47077,27032,36982,17838,31158,47272,50809,13611,11250,19405,18695,50157,55026,26206,14438,10508,21998,36491,38078,43655,27432,67441,2997
,,,,,,,,16,27644,21448,33163,47215,27073,37494,18243,31635,47931,53246,13686,11298,19617,19015,51280,56116,26378,14638,10679,22373,37722,39114,44411,28121,67712,3009
,,,,,,,,17,27598,21606,33407,49207,27539,38938,18954,32221,49244,53144,13800,11360,20348,20335,55334,58866,27079,15019,10905,22740,41486,41528,46705,28452,68197,3030
,,,,,,,,18,27901,21904,33869,51283,28756,41216,20337,33390,53379,52796,14123,11602,21551,20885,57483,60542,27589,16086,11474,23766,41012,43878,49152,28810,69911,3107
,,,,,,,,19,28648,22367,34590,50337,32656,43144,21149,33453,54407,53819,15586,12806,23379,22302,59837,64183,29237,16659,11877,24225,43227,45078,50547,29775,71583,3181
,,,,,,,,20,30571,23439,36254,49253,32965,44361,21012,36806,56478,58291,15622,12832,23445,21743,58654,63597,29569,18002,12523,27274,42227,46030,51349,31533,80965,3598
,,,,,,,,21,31706,25326,39172,45899,31751,43347,20146,36886,55014,59538,15143,12492,22621,20603,55958,61300,32011,17899,12366,27333,39379,44531,49078,33540,82122,3649
,,,,,,,,22,32876,27050,41843,41459,30787,41399,19031,35603,51817,62460,14796,12240,21892,19186,52936,58190,30874,17059,11742,26237,36360,42377,45820,34049,79416,3529
,,,,,,,,23,32112,26542,41057,36979,29639,39199,17692,34063,48789,61258,14325,11906,21150,17543,49356,54314,28992,16191,11078,24978,32592,39350,42069,33020,75965,3376
,,,,,,,,24,30533,25140,38879,32471,27611,36413,16054,31959,44863,56953,13587,11356,19920,15632,44930,49793,27166,14988,10186,23059,29019,35868,37799,31038,70495,3133
,,,,,,,,25,28444,23669,36594,27639,22760,33035,14239,29254,40694,52657,12071,10323,18225,13324,39261,44771,24588,13620,9190,20838,24505,31458,32581,28540,63674,2829
,,,,,,,,26,26160,21578,33354,24850,21407,30156,13103,25170,34223,47137,11453,9775,16952,12792,38058,43431,21892,11638,7863,17520,24046,29356,29614,25687,54254,2411
,,,,,,,,27,22977,18930,29261,24230,20587,29695,12808,24437,32977,40981,10990,9390,16633,12658,37483,42936,17429,11308,7572,16728,24167,29259,29312,22265,51842,2304
,,,,,,,,28,19515,15462,23931,24315,20497,29686,12786,24018,32292,33112,10825,9214,16499,12988,38141,43418,17252,11208,7505,16408,25416,29682,29899,19789,50966,2265
,,,,,,,,29,19153,14756,22839,25244,20393,30222,12931,24201,32706,32249,10719,9097,16640,13382,39221,44315,17505,11438,7588,16444,27098,30698,31207,19393,51478,2287
,,,,,,,,30,18992,14302,22138,27664,21272,31233,13436,24540,33094,31671,10913,9235,17010,14551,42034,46854,17675,11655,7684,16598,30856,32908,33879,19388,52585,2337
,,,,,,,,31,19272,14309,22148,30559,22609,33353,14553,26244,35192,32504,11388,9561,17947,16042,46002,50688,17614,12342,8066,17685,34558,35890,37789,19822,56655,2518
,,,,,,,,32,19707,14432,22338,35610,23794,36134,16375,28194,38238,33660,12158,10189,19193,17731,49389,55660,18388,13334,8747,19335,38071,38779,41622,20812,63586,2826
,,,,,,,,33,20982,15281,23652,39612,23825,38032,17215,31044,42908,36950,12622,10624,20697,18506,50769,57210,19841,14317,9686,21346,38650,40686,44275,22382,69627,3094
,,,,,,,,34,22723,16627,25749,41375,24271,38416,17510,31757,44482,42713,12888,10943,20988,19028,51709,58235,21053,14544,9949,21846,37998,41197,44960,24417,70957,3153
,,,,,,,,35,23963,17881,27690,42256,25257,38945,18050,31546,44975,47216,13528,11459,21415,19276,53220,59873,21595,14642,9951,21988,37352,41502,44846,25568,70342,3126
,,,,,,,,36,24125,18564,28742,43723,26294,39653,18413,31021,45517,48260,14130,11966,21825,19809,54557,61304,21235,14874,10098,21872,37795,42208,45345,25782,69968,3109
,,,,,,,,37,24193,19028,29447,44669,27060,40314,19035,31705,46609,47493,14617,12369,21872,20244,55845,62675,21354,15145,10254,22447,38237,43169,46000,25681,70820,3147
,,,,,,,,38,24606,19809,30653,44957,27049,40659,19173,31892,47739,49215,14714,12470,22055,20191,55908,62679,21859,15333,10261,22779,37965,43566,45980,26283,71172,3163
,,,,,,,,39,25073,20500,31722,45822,27600,40756,19358,31450,47362,50272,14918,12607,22069,20634,57174,63555,22662,15176,10148,22540,39257,44493,46687,26835,69907,3106
,,,,,,,,40,25358,20948,32416,49548,29556,42521,20441,31811,48315,50499,15636,13095,22680,22521,61524,67785,22673,15341,10319,22806,44794,48272,51174,27125,69965,3109
,,,,,,,,41,25374,21018,32525,58086,32140,46477,22332,34273,52853,49801,16475,13652,24132,25241,68905,74539,23687,16524,11354,24498,54809,55322,60546,27491,73936,3286
,,,,,,,,42,26385,21695,33577,66228,36379,51668,25396,38528,60479,51034,17822,14618,26636,28537,78130,82779,26784,18471,12941,27141,61681,62060,71240,29172,80607,3582
,,,,,,,,43,29298,23592,36521,62325,36491,53259,25204,42997,67449,56628,18441,15200,27629,26753,72799,78516,30812,20555,14442,30455,56809,60435,69740,32324,90156,4006
,,,,,,,,44,33400,26083,40390,53320,32908,48234,22157,42438,61362,65172,17228,14358,25307,23551,64231,69653,34957,19732,13525,30252,48478,53493,60668,36447,91842,4081
,,,,,,,,45,35659,29807,46165,46490,31894,43622,20259,37718,51981,70633,16750,13989,23690,22385,61112,66150,30748,17129,11542,26647,45178,48436,53917,37387,82120,3649
,,,,,,,,46,31209,27483,42561,41647,30957,41817,19285,35902,48704,62735,16394,13685,22999,21036,57751,63163,24598,16101,10721,25324,41734,45388,49744,32921,78067,3469
,,,,,,,,47,26680,23579,36511,36803,29699,39538,17973,34038,45402,51413,15854,13228,22025,19240,53212,59371,22820,15180,10039,23982,38442,42358,45554,29077,74091,3292
,,,,,,,,48,24892,22066,34172,33390,28385,37475,16799,31292,41512,46957,15205,12646,20814,17939,49955,56611,21149,14043,9178,22135,36896,40061,42707,27030,68053,3024
,,,,,,,,49,23056,20414,31614,29812,30100,36039,15745,29353,39166,42568,14649,12108,19769,16944,48143,54582,19115,13319,8579,20696,35770,38543,40655,24615,63267,2811
,,,,,,,,50,21096,18444,28560,28167,28907,34998,15098,26871,37055,37849,13978,11534,19133,16552,46985,53285,17863,12821,8121,19262,35768,37682,39569,22496,59417,2640
,,,,,,,,51,19938,16835,26063,27913,28452,34593,14737,26155,35962,34276,13521,11166,18762,16499,46668,52741,16906,12620,7929,18706,36295,37526,39536,21286,57749,2566
,,,,,,,,52,19008,15631,24191,29036,28636,34556,14643,25885,35365,32035,13388,11021,18613,16847,47563,53197,16600,12505,7844,18452,37839,38049,40690,20391,57151,2540
,,,,,,,,53,18586,14954,23144,32124,29318,34933,14783,26280,35947,31113,13386,10985,18690,17419,49166,54376,16768,12722,7975,18627,40479,39387,43160,20032,58134,2583
,,,,,,,,54,18495,14561,22538,37780,30939,36649,16080,27090,37053,30483,14009,11431,19172,19322,54150,59287,17057,13038,8200,18942,46271,42622,48094,20063,60093,2670
,,,,,,,,55,18798,14601,22599,42625,40940,41862,19699,30041,41483,31235,16832,13420,20999,22647,65801,73498,16962,14071,8988,20778,53469,48091,56012,20768,66893,2973
,,,,,,,,56,19712,14933,23110,46242,56234,45699,22829,34829,50460,32916,20318,16110,25396,24446,73411,78653,18519,15614,10274,24544,55118,51057,59169,22493,80741,3588
,,,,,,,,57,22151,16356,25313,47201,56767,46590,23094,37484,56043,38047,21547,17207,26914,24066,72091,76102,21250,16720,11229,26291,53070,50536,58561,25220,85848,3815
,,,,,,,,58,24799,18792,29094,46519,53615,45213,22574,36370,54883,46446,21241,17130,26052,23456,70119,73885,22980,16482,11106,25604,51021,48974,56980,27214,83186,3697
,,,,,,,,59,25891,20690,32033,45216,50932,43959,22409,34476,52982,50933,21053,17019,25263,23257,69687,72817,23059,16040,10746,24681,49348,47848,55138,27569,78236,3477
,,,,,,,,60,25100,20971,32459,45726,50362,43553,22525,32847,52125,49666,21142,17138,25059,23798,70217,73149,22277,15892,10699,23822,49385,47468,54873,27195,74911,3329
,,,,,,,,61,24612,21078,32611,45858,49785,43664,22999,33226,52563,46852,21381,17334,24716,24295,71044,74138,22497,15866,10767,24118,49977,47724,55697,26618,74769,3323
,,,,,,,,62,24801,21710,33587,45699,49075,43504,23003,33369,53439,47188,21205,17225,24600,24415,71197,73721,23054,15852,10790,24347,49364,47573,55472,27241,74610,3316
,,,,,,,,63,25208,22417,34683,46763,49682,43331,23066,32758,53005,47575,21392,17363,24517,25010,72343,74156,23919,15621,10749,24081,51135,47648,56243,27824,73519,3267
,,,,,,,,64,25460,22940,35493,51574,52049,44475,23894,33224,53425,48173,22197,17931,24784,27037,77141,78249,23917,15675,10939,24257,57589,50933,61322,28241,73935,3286
,,,,,,,,65,25543,23139,35801,62925,57374,47977,25815,36085,57576,47886,23603,18903,25893,30111,85933,84991,25118,16743,11866,25925,68180,58096,71658,28569,78462,3487
,,,,,,,,66,26540,23778,36794,74917,65230,53379,28930,40567,64597,49252,25364,20143,28290,33400,96805,93811,28398,18612,13172,28465,75294,65863,82703,30209,85465,3798
,,,,,,,,67,29230,25382,39287,75167,70064,55542,28653,44809,71098,54423,26615,21174,29634,31626,91964,90190,32278,20732,14457,31375,69270,64475,81180,33262,94852,4215
,,,,,,,,68,33296,27657,42822,67484,69420,50688,25672,44563,64945,62818,25686,20502,27313,28095,83983,81513,36085,19578,13307,31030,59600,57736,71321,37297,95825,4258
,,,,,,,,69,35447,31046,48079,60687,69697,46315,23656,39792,55812,68741,25537,20351,26019,26920,81405,78358,31493,17011,11354,27381,55819,52565,63801,38105,85189,3786
,,,,,,,,70,31379,28423,44014,55449,44569,43883,21172,38047,52370,61308,20434,16696,25411,24804,70075,71289,25306,16041,10401,26065,49986,49065,57393,33708,80562,3580
,,,,,,,,71,27045,24365,37724,50213,40114,40493,19127,35245,45762,50845,18903,15530,22982,22735,64093,65476,23392,14874,9373,24278,45722,45162,52098,29842,74911,3329
,,,,,,,,72,25039,22735,35206,46499,38948,37918,17666,31980,41257,46842,18187,14910,21360,21335,60620,61847,20768,13588,8526,22038,43825,42529,48825,27636,67401,2995
,,,,,,,,73,23063,20934,32416,44017,38706,35920,16398,29729,39257,42287,17310,14124,19997,20304,58300,59113,18703,12684,8308,20353,42200,40967,46593,25034,61317,2725
,,,,,,,,74,21178,18897,29257,43216,37154,34653,15615,27996,36998,37529,16315,13309,19007,19809,56993,57612,17633,12141,7890,18948,42157,39823,45552,22844,56996,2533
,,,,,,,,75,20020,17409,26946,43146,36614,34035,15185,27148,35797,34271,15814,12913,18498,19853,56589,56877,16692,11870,7640,18264,42378,39504,45467,21475,54864,2438
,,,,,,,,76,19277,16233,25120,44467,36682,33814,15033,26712,35188,32056,15616,12721,18201,20163,57108,57261,16513,11686,7587,17884,43859,39919,46373,20636,53767,2389
,,,,,,,,77,18934,15498,23983,47782,37595,34031,15145,26931,35501,31196,15524,12621,18140,20664,58470,58192,16701,11794,7700,17941,46356,41117,48576,20244,54139,2406
,,,,,,,,78,18793,15043,23282,53445,39152,35529,16258,27545,36334,30595,16065,13001,18512,22463,63353,63013,17000,12060,7895,18143,52121,44152,53575,20264,55583,2470
,,,,,,,,79,19145,15074,23328,57760,49174,40161,19544,30280,40598,31303,19442,15334,20158,25843,76274,76138,17058,13020,8664,19762,61312,49555,64006,21032,61417,2729
,,,,,,,,80,19976,15350,23753,58996,67708,43610,22408,35389,48386,32883,23485,18430,23782,27488,84283,80791,18555,14481,9994,23335,60679,51857,65110,22821,72489,3221
,,,,,,,,81,22417,16774,25955,56221,70342,43619,22584,36842,53203,37866,24662,19501,24998,26654,82420,77661,21246,15413,10889,24799,54630,49806,60287,25668,77730,3454
,,,,,,,,82,25150,19165,29668,51976,66048,41794,21775,34709,51818,45968,23774,19013,23965,25633,79466,74226,23276,15063,10678,24077,50157,46909,55866,27772,75201,3342
,,,,,,,,83,26193,21038,32569,47958,60863,40656,21514,32965,49905,50868,23142,18603,23132,24670,77085,72567,23012,14599,10311,23448,47098,44718,52488,27899,71718,3187
,,,,,,,,84,25529,21251,32889,46584,58949,39955,21311,31236,49235,49409,23010,18578,22833,24650,76280,71430,22131,14483,10278,22711,46335,43888,51379,27138,69544,3090
,,,,,,,,85,25062,21238,32857,45670,57764,39674,21558,31546,49151,46514,22957,18559,22396,24593,76000,71541,22161,14507,10344,23117,46266,43780,51565,26600,69931,3108
,,,,,,,,86,24890,21840,33786,44992,55762,39391,21525,31707,49647,46907,22423,18183,22304,24248,74820,70244,22753,14562,10433,23423,45152,43470,50886,27000,70375,3127
,,,,,,,,87,25350,22640,35027,45896,55514,39156,21522,31445,49208,47755,22382,18157,22322,24448,75366,69782,23381,14437,10385,23323,46526,43717,51745,27641,70038,3112
,,,,,,,,88,25731,23226,35934,50336,57534,40540,22443,32144,49921,48488,22969,18564,22885,26288,80485,73268,23525,14564,10667,23651,52604,46902,56483,27988,70788,3146
,,,,,,,,89,25637,23487,36339,60542,63519,43764,24330,34603,54181,48347,24273,19449,23943,29103,89264,79743,24541,15615,11565,25310,62768,53296,66019,28366,74845,3326
,,,,,,,,90,26805,24161,37386,71034,72016,48601,27356,38379,61112,49854,26388,20937,26052,32019,99079,88035,27757,17262,12885,27502,69422,60256,76460,29978,80838,3592
,,,,,,,,91,29475,25984,40215,70444,75569,50211,26934,42271,67583,55290,27129,21566,26902,30070,93358,83862,31790,19342,14182,30218,63449,58437,74579,32972,88360,3927
,,,,,,,,92,33399,28231,43710,62610,74328,45546,23858,40873,61464,63288,26141,20859,24500,26152,84155,75173,35477,18423,13183,29523,54172,51521,64934,36923,88147,3917
,,,,,,,,93,35590,31405,48635,56053,73803,41543,21862,36017,53106,68907,25698,20469,23248,24738,80741,72019,31011,16053,11272,26063,50234,46429,57387,37780,78223,3476
,,,,,,,,94,31429,28601,44289,50615,44809,39203,19603,34191,49747,61233,20234,16550,22543,22557,68294,65071,25067,15143,10371,24845,44520,42894,51168,33381,73817,3280
,,,,,,,,95,27008,24447,37852,45343,39092,36202,17797,31942,43710,50647,18560,15280,20479,20039,61057,58974,23187,14074,9402,23370,39978,38888,45527,29577,69369,3083
,,,,,,,,96,24931,22777,35269,41594,37793,33853,16406,28862,39413,46575,17663,14510,19168,18406,57067,55421,20680,12859,8486,21356,37448,36064,41812,27208,63175,2807
,,,,,,,,97,22929,20943,32430,40034,34661,32351,15532,26631,37213,41558,16054,13195,18081,17008,53204,52211,18512,12095,7927,19800,35579,34633,39636,24722,57656,2562
,,,,,,,,98,20906,18898,29259,39094,33353,31550,14937,24805,35329,36890,15043,12351,17530,16521,51706,50868,17350,11579,7540,18525,34756,33739,38328,22621,53672,2385
,,,,,,,,99,19740,17397,26927,39254,32701,30943,14516,23911,34197,33504,14500,11914,17137,16287,51033,49950,16255,11277,7342,17902,34585,33578,38075,21259,51775,2301
,,,,,,,,100,18869,16276,25185,40680,32477,30916,14361,23612,33540,31437,14242,11682,16951,16414,51131,50219,15971,11130,7277,17617,35495,34145,38791,20401,50790,2257
,,,,,,,,101,18494,15518,24012,44108,32962,31477,14528,23841,33977,30569,14104,11551,17036,16734,52076,51278,16032,11290,7405,17641,37614,35436,40813,19986,51180,2274
,,,,,,,,102,18258,15050,23291,50531,34234,33065,15636,24508,34956,29917,14589,11892,17564,18300,56384,55888,16267,11565,7660,17947,43240,38824,45885,20038,52561,2336
,,,,,,,,103,18670,15102,23369,53990,44189,36847,18436,27127,38937,30738,17305,13799,19261,21650,68357,65870,16330,12528,8411,19588,50166,44135,53372,20827,58359,2593
,,,,,,,,104,19532,15408,23841,54581,60548,40259,20797,30409,45566,32323,20682,16416,22338,23194,75501,70726,17723,13957,9579,22238,49863,46180,53604,22640,68553,3046
,,,,,,,,105,21882,16754,25923,50555,60603,40464,21033,32720,49379,37203,21527,17268,23089,22598,73378,68519,20190,14962,10473,24423,46098,44621,51431,25631,74777,3323
,,,,,,,,106,24480,19179,29688,46406,56082,38719,20380,31670,48063,45579,20882,16982,22164,21674,70497,65566,22125,14657,10241,24094,42692,41731,48247,27682,72867,3238
,,,,,,,,107,25536,20901,32356,43538,52197,37275,20013,30598,45590,50522,20350,16609,21247,20730,68611,64191,21818,14097,9867,23438,40413,39833,45765,27759,69958,3109
,,,,,,,,108,24976,21205,32818,43809,50375,37000,20026,29569,45962,49105,19854,16319,21132,20795,67308,63389,20924,14041,9853,22706,40104,39229,45275,27125,68473,3043
,,,,,,,,109,24542,21268,32902,44106,48601,36860,20240,30325,46030,46334,19678,16220,20797,20946,66869,63135,21027,14088,9966,23069,40386,39667,46261,26547,69259,3078
,,,,,,,,110,24725,21794,33715,43847,46789,36494,20192,30902,46696,46925,19240,15913,20516,20729,65965,62141,21588,14137,10105,23451,39828,39485,46058,26938,69802,3102
,,,,,,,,111,24964,22613,34986,44702,46662,36210,20228,30939,46434,47442,19220,15908,20351,21082,66159,62086,22329,14019,10154,23215,40815,39692,46586,27453,69550,3091
,,,,,,,,112,25399,23208,35908,48587,48640,37269,21092,31553,46975,48189,19808,16322,20759,22606,70178,65372,22523,14134,10385,23538,45480,42563,50544,27790,70295,3124
,,,,,,,,113,25453,23429,36250,56941,53366,40294,22826,33853,50691,48057,20936,17077,21616,25115,78083,71527,23634,15062,11221,24977,53850,48277,58122,28153,74341,3304
,,,,,,,,114,26504,24104,37297,66560,60563,44827,25551,37220,57070,49524,22623,18251,23484,28437,88240,79596,26754,16590,12514,26987,61010,55353,68118,29855,79768,3545
,,,,,,,,115,29290,25881,40056,63799,64145,46877,25402,40707,63587,54774,23243,18826,24519,27096,82930,76481,30664,18553,13618,29613,55844,54227,66963,32781,86582,3848
,,,,,,,,116,33012,27993,43342,55360,62380,42380,22479,39051,57604,63169,22182,18044,22336,23904,74719,68362,34268,17597,12573,28805,48128,48021,58260,36640,85997,3822
,,,,,,,,117,35422,31073,48121,48622,62185,38237,20487,34662,49344,70221,21781,17703,20949,22825,71919,65146,30220,15211,10786,25489,44968,43382,51736,37695,76264,3389
,,,,,,,,118,31325,28390,43963,43672,38475,36027,18434,33161,46114,63404,17391,14551,20157,21015,61466,59249,24400,14231,9939,24321,40428,40340,46637,33289,71849,3193
,,,,,,,,119,27038,24249,37545,38847,33597,33482,16817,31068,41032,52918,16075,13533,18523,18991,55650,54622,22508,13192,9062,22970,36558,36929,42051,29526,67223,2987
,,,,,,,,120,25121,22642,35062,35342,32047,31072,15445,28789,36922,49148,15349,12901,17258,17533,51887,51040,20101,11986,8174,21175,34514,34447,38958,27420,61082,2714
,,,,,,,,121,23239,21002,32521,33047,30735,29539,14263,26860,34363,44376,14172,11918,16076,16433,47861,47995,18029,11145,7501,19701,32987,32842,37003,24920,55853,2482
,,,,,,,,122,21298,18949,29339,31554,29552,28694,13638,25288,32621,39452,13412,11258,15500,15961,46612,46817,16925,10681,7079,18225,32532,31877,35847,22857,52041,2312
,,,,,,,,123,20271,17431,26982,30896,29153,28135,13278,24156,31701,36230,12915,10847,15059,15763,45855,46047,16175,10421,6903,17457,32572,31505,35633,21452,49641,2206
,,,,,,,,124,19532,16346,25296,31849,28951,28069,13183,23530,31113,34227,12722,10656,14943,15795,46343,46248,16013,10262,6838,17068,33888,31971,36694,20650,48274,2145
,,,,,,,,125,19269,15596,24135,34884,29210,28622,13356,23360,31545,33330,12625,10545,15055,16156,47214,47211,16055,10453,6952,17059,36049,33226,38935,20334,48344,2148
,,,,,,,,126,19172,15117,23397,40698,30481,29905,14351,23796,32512,32892,13093,10866,15524,17687,51538,51226,16277,10736,7225,17234,41552,36421,43823,20375,49107,2182
,,,,,,,,127,19530,15150,23448,44471,40644,33254,16924,26010,36340,33809,15490,12554,17089,20060,61762,58831,16330,11715,7968,18624,46099,40719,49447,21069,53765,2389
,,,,,,,,128,20447,15419,23862,46273,54067,36659,18988,28361,42513,35584,17935,14525,20007,21859,67579,63751,17768,13123,9197,20648,47217,42471,51488,22882,62269,2767
,,,,,,,,129,22919,16805,26007,44888,53085,37143,19208,30827,46488,40855,18245,14981,20896,21372,65082,61895,20422,14155,10093,22849,43975,41513,50116,25817,68742,3055
,,,,,,,,130,25410,19235,29782,42715,49236,35690,18590,30430,45551,49542,17474,14590,20285,20695,61825,59068,22612,13911,9980,22656,40580,39462,47373,28004,67709,3009
,,,,,,,,131,26573,21069,32622,41273,45649,34695,18551,29987,44381,55058,17107,14322,19696,19839,60125,57992,22687,13566,9679,22357,38490,37917,44941,28165,66277,2945
,,,,,,,,132,26106,21371,33081,42450,43566,34601,18524,29446,44394,54083,16686,14069,19765,19892,58935,57441,21978,13515,9708,21926,38291,37689,44680,27461,66208,2942
,,,,,,,,133,25667,21234,32855,43192,41991,34618,18799,30170,44836,51163,16511,13973,19478,20023,58208,57250,22082,13655,9921,22370,38607,38116,45377,26736,67479,2999
,,,,,,,,134,25698,21690,33560,43290,40175,34514,18783,30782,45559,51463,16079,13671,19370,19687,57118,56410,22653,13765,10103,22678,37933,38070,45254,27076,68493,3044
,,,,,,,,135,26076,22308,34517,44118,40078,34329,18872,30720,45320,51899,16051,13635,19327,19740,57457,56316,23574,13674,10210,22650,38545,38067,45425,27503,68747,3055
,,,,,,,,136,26314,22713,35145,47260,41933,35565,19701,31077,46105,52579,16679,14062,19741,20980,61112,59142,23704,13792,10456,22945,42465,40386,48904,27745,69685,3097
,,,,,,,,137,26414,22798,35276,53955,46290,38146,21283,33360,49791,52405,17702,14737,20579,22848,67397,63820,24639,14694,11368,24386,49601,45316,55772,28165,73821,3280
,,,,,,,,138,27477,23365,36157,61759,52198,41982,23843,36189,55576,54096,19072,15689,22304,25822,76213,70567,27491,16166,12626,26150,55569,51058,64394,29745,79043,3513
,,,,,,,,139,30275,25062,38793,57288,53874,43592,23455,38851,61120,60111,19315,15967,23071,23999,70627,67114,31042,17916,13720,28204,49568,49044,61568,32483,84208,3742
,,,,,,,,140,34005,27294,42263,49001,51094,39170,20439,36708,55211,68397,18152,15124,20887,20745,61679,59055,34911,16844,12697,27044,41815,42939,52829,36009,82184,3652
,,,,,,,,141,35870,30494,47228,43040,50304,35356,18543,31994,47367,74066,17614,14681,19519,19716,58605,56076,30930,14513,10931,23545,39366,38690,46839,36811,71836,3192
,,,,,,,,142,31571,27797,43049,39268,32320,33457,16976,30139,44389,65836,14552,12467,18803,18456,51581,52148,25177,13623,10133,22207,36204,35985,43085,32320,66796,2968
,,,,,,,,143,27111,23730,36746,35228,28219,31348,15556,28748,39862,54303,13597,11732,17561,16989,46964,48240,23370,12791,9262,21148,32750,32776,39148,28766,62951,2797
,,,,,,,,144,25214,22300,34537,32059,27063,29522,14347,26988,36356,50098,13136,11325,16508,15728,43872,45294,20953,11895,8443,19706,30601,30416,35991,26941,58349,2593
,,,,,,,,145,23456,20678,32022,31329,27147,29213,14170,25443,34359,45244,13381,11175,15868,15165,43447,45245,18908,11208,8007,18490,30844,29822,34957,24793,53977,2398
,,,,,,,,146,21827,18908,29277,29550,25284,29170,13596,25681,35458,40532,12457,10426,15890,14040,40646,42562,18058,11601,8273,18435,28724,28571,33252,22961,52179,2319
,,,,,,,,147,21234,17762,27494,28227,24923,27984,13134,23874,33030,37793,12117,10098,15440,13892,40305,41773,19156,10930,7871,17133,28726,27360,31861,22518,48367,2149
,,,,,,,,148,21668,17879,27632,28082,24812,27946,13007,23368,32748,38155,11916,9892,15342,13847,40321,41507,17846,10900,7827,16730,28838,27001,31503,22083,46787,2079
,,,,,,,,149,20553,16470,25450,28459,24830,28066,12960,22822,32767,35273,11753,9744,15329,13866,40495,41492,18163,10968,7864,16386,29123,26897,31312,21225,46127,2050
,,,,,,,,150,20545,16114,24897,30203,26050,28617,13537,22338,32771,34962,12138,10000,15640,14672,42653,43488,18147,11002,7924,16137,31208,27608,32652,21176,45924,2041
,,,,,,,,151,20566,15860,24505,32489,28484,30275,14573,23078,35087,34958,12787,10442,16647,15496,45847,46351,17845,11524,8370,16752,32957,29002,34349,21359,47951,2131
