Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,Total
AnnualSum,2.7852104356391805e8,2.6608883859930825e9,1.6800615673512056e9,3.2015469112752194e9,2.150522960474534e9,1.134608645929303e9,2.686436509263097e9,2.1768440622751813e9,5.420618496319112e9,3.2998894813860126e9,9.257096699893022e8,4.505406016337092e9,1.8970522368558033e9,6.110023765531924e8,6.962970820596756e8,9.073998423245339e8,1.1923695872230331e10,1.7384361360005405e9,2.1576044133250012e9,6.224644210063604e9,1.7213507607731018e9,3.9711963891135967e8,7.349670456884774e8,2.1922567534309654e9,7.136754275990877e9,1.1640161348330777e9,4.333151003033011e9,1.2246997085170462e9,1.981651626423923e9,6.26905716787424e8,1.5708403752022536e9,3.2690878438967066e9,1.4105058175431988e9,1.192388063631742e9,3.2506164708837233e9,2.3016408011866283e9,9.918398423783221e8,2.7078360228372602e9,9.888110740463173e8,9.111064194971224e9,8.955438755882379e8,2.9117090292315826e9,2.408901752017227e9,1.8624971237047617e9,3.922950967545963e9,1.6122027946567652e8,5.820830866521609e8,1.1545023689708676e9,5.522498271440037e9,3.128606797672041e9,3.0187353005903025e9,1.8174505566999702e9,1.0148158178579525e9,1.258016981851504e9,3.224129807233017e9,9.193596838740364e8,8.748049185082718e9,1.471357599760144e11
t1,58802.11839600525,550441.6863582303,96.091297401052,38.10377612382283,65.00982327367683,101.30608272456243,40.288768414413674,46.567953934261965,28.0402075571892,60.13402269281892,150036.349756778,34.10655410422708,138896.87417407692,33.31660815839274,253.99348504071267,92.84914936745169,34.1072621469973,479.2005394378091,507594.42086496967,45.07831926954246,387098.00315473636,31.476805692049748,232990.589809385,205004.37908624616,85905.30155314406,245069.1657827887,65706.41195381052,33.97656898500495,382315.4830272592,43.32121415816301,41.39865169172885,44.23873650687379,49903.37041545572,32.15895626912471,332567.3391735939,626857.5330343236,32.08422126246818,43.99163310391993,226922.33101075742,54.163587577175626,271923.1876334948,60.02152431227797,146341.32030853833,114805.24683619238,37.59645316293396,40.51686685636559,35.86685782316887,51.25650582648344,658043.2416660619,670805.7970425388,37.26393460614448,68.11755686190115,182331.9321473663,46.29751394473197,449501.6055429627,61.43351760641124,40.74818956326385,6.742147811874172e6
t2,58809.71833369183,550440.0215619771,94.74188577428215,34.93161998166898,37.04771712404031,104.1312999359972,40.227171165666654,47.48904590998909,60597.08378762343,50.466213512624925,136750.85983707677,34.357160797173954,102957.75709029625,43.21363629106239,208264.2158665175,163238.2854930818,34.00900065608052,444.3304052645014,315671.67965254566,39.50190064410824,536115.3322009589,34.766614815642,232780.64700497434,595009.907985322,78982.15796977756,244099.73346707982,145937.27679367416,45.08049853897297,141342.2669921145,62.15807078492737,57.56860239165063,238524.41498015737,72.04431933975535,80.14283467124415,224578.5838674527,2075.2084436745336,37.7206111619336,36273.96794388231,226939.33207199548,418509.3164390016,547.002240113579,86.75842523787081,531497.6633185794,152982.19143156652,33.23856513369126,43.07702710769563,158.35479274935733,176958.24701732054,668527.9809567378,347943.84146607056,40.32218020459884,54.41943285630105,82.39556377082944,37.80374960359787,411026.4221531886,207341.62200152775,44.474470618448954,7.216697511184024e6
t3,58831.55231338919,550069.2181183159,96.10216972801194,35.604361775390956,38.42690912747558,125.8499591170682,40.16055045726189,47.299966827699684,98220.26933959124,51.89741245938324,122628.73723191359,34.145297392059,66405.583401821,46.93265620992665,205428.5256849883,125437.2916775896,35.941290066522804,368.9626218225963,4560.96307426007,39.16222073016762,534940.5822830445,34.52962359029044,232757.70451277212,595028.8513496153,137164.0508379352,209126.45863209848,139635.23200788285,45.71115999517528,137330.77737862608,67.6318648077359,68.38262084324299,395457.15769264963,70.64152458184574,83.47704916255312,234028.36847773756,1825.8827391825225,37.23080603469523,30925.278006780703,226939.33036194378,350781.86775497696,567.7341028416175,79.11559796119587,523412.5667637197,103646.26248778426,32.919974163755384,44.858224890183166,304.1362538147211,298850.06671160914,903048.384636886,15901.869805675324,43.780327880458714,54.602930981725066,76.78108283447504,37.514681996328086,449709.279872236,207309.61187340182,43.54681883111983,6.962054805089351e6
t4,59037.19951864004,417698.9922632824,52.564567713968344,43.95307972546901,39.16796410468736,181990.59257489353,17176.20780071902,54.587469515954474,223962.0309416774,12628.31625920337,150035.52704170125,34.28855935057005,72672.45337472273,49.128104774546074,203842.48332616178,113222.44026291765,40.80123042535667,42.672602813049025,51.65874745786042,39.81651045710749,535581.114081467,34.428488463732805,232755.02517270172,274095.8152211753,63.58554260207331,542.5789572876199,95880.18826438495,35.3011282059508,108293.70443036417,952.6673818003545,67048.20128568729,111.28396577942817,87840.28489790802,32.188159495840665,81070.83450240696,1867.8546730951405,49.30291043592076,11304.801618827054,226936.8976920547,230932.1160187658,583.0371900055451,98.63794981680762,322526.51911422226,38563.808427613396,35.79019170074042,45.978028858436026,170.37905225997767,261254.16513209254,1.1418465339392088e6,46.57019999389788,104679.67428940145,54.38904130705397,74.24383407916261,37.14435205011432,273754.03812478285,258.6513070533963,73.93704413450341,5.552246553811748e6
t5,60107.011152623796,550667.2143314282,87.5448600431128,187.99419219453608,8317.241662192167,153728.22154618189,160066.79819977508,60.20981266993192,29.02633277731553,77556.20805717223,150103.03425286655,37.4565839887407,79546.35506000253,48.2027328207992,207344.92409883058,151345.5758687741,49.919557956729925,42.48592574852802,48.93184969477862,65.23410620552313,542203.7563740792,34.4430513458528,232790.1884821895,5230.523665905899,52.198059672418566,5031.558204327248,60982.48747016497,30.33619048415715,183585.59370872154,979.761134024093,70876.66126644606,31.077413962589677,128374.0785232568,22998.381200933116,65.10768159690026,61389.897310904504,182.10376418988957,43.494187280068616,226908.4132185744,25373.215728828993,587.5484789659937,107.3063820208925,158695.1050239575,106771.43281892143,32.70038675354718,47.630775336803445,32421.713556183895,299290.7709034414,843723.8604939863,45.92855218747016,52785.17429829389,54.000659878823576,75.63809380361508,36.8922358694353,251922.515909208,33.66816382311964,62.143199093309974,4.9132968967525605e6
t6,58774.78481145894,402888.88190275145,60.78758765423172,303.09877565853003,278381.88582044985,77343.12762630334,265816.2625833092,58.167180924699146,34.97158478499899,171981.68970201892,150104.42614735474,37.93988252793638,92823.30193841014,47.96154499046524,133.4574753481624,67.22506554661427,56.069925256045686,31.978795270476912,33.76355795800365,78.01591473484959,391754.43833241594,30.50850820612938,233023.30213808385,61.253045189405405,32.85015560902598,61813.52878543281,27830.962707474253,31.429067390951815,118743.12431219603,178162.86541966198,233798.38394475883,32.13677570688477,66902.62149098604,53624.09112441364,63.68275353605422,239820.95889495919,34562.47951959774,251.05421610135107,226936.9795745578,66.08340375923628,37983.2525222613,66.32582252883522,171321.73190713086,103.6729661951027,31.224944177137445,153.3750317202942,191927.23925715988,299520.87665300077,442481.3210926618,45.165009901623485,36636.471129113386,79.26410744196228,175.75118031771203,35.31142387769516,215298.92317858143,29.907776082601767,58.766669467271875,4.762549112664369e6
t7,54295.64874917747,226247.4470806275,48.12176903371,53.284567355856424,598648.0875799988,148.61287432118024,329847.9705229926,67.1465053260231,35.14782159522391,57.360042484883635,150137.0659422896,284536.38142975443,47.120135549480224,40.04053836242308,38.86871163083119,42.52603627947006,89.20186820273229,67.78094741335407,44.14995349075619,237065.450377293,157.49823925617645,36.54440441713999,1758.0641435600332,30.99553870324877,34.89035338985972,80.37567602701307,142009.69791119857,38.07654727857457,362590.81431894784,239.67716904687725,171749.09494964493,31.288455784495923,259626.92863715946,2450.123438047305,66.62485379117084,618309.3084001915,37.03044182707105,94764.05409642808,226886.5862602366,178.85702108083976,41.05126793955345,49.951107547076504,67.65679293234129,44736.451192966,66.27151275437325,33.17160477965448,77063.38007594744,237687.68917042357,53.25262228920592,111162.41354986656,38.764373710647114,47.1797141138874,53.002568044007965,31.40640253793963,305935.23534302745,31.03966570554473,29.97432566929264,4.53976183559945e6
t8,53305.2635870276,82290.0825438738,48.919934429107684,385365.9248799354,422696.3941913337,66.65305688009502,342082.25528933416,69.68091846287598,34.473899353683144,57.91489218539791,150033.7514929036,32.21557718315092,54.8262549996128,56.16852259433122,216.63751622492288,100.84330549602065,32.67716935739817,31.176833515519057,31.889131000181763,47.43886840551705,364736.3419944411,33.74583304836173,21638.88349293839,209858.14840073232,44.437414895261085,79.78029509022338,203963.94495789096,72.3806354259364,256307.78528994403,35456.413870948905,369468.9425474874,44.10094041845634,160070.9234382359,5184.261107270589,74.25785004122295,516776.13116633304,82.12007135000916,35.680858509727564,226903.79319557315,31.461998332217252,143.9225734625204,81.40844569628933,64.58599805966617,144482.1783616023,29.96757095597226,30.632401091378508,25133.50186551593,198114.41475418163,30.53074630632904,74.9136095518395,69.93917244219243,47.53206111027492,52.07623287284029,31.375943971142913,265290.14943389315,45.70129253829104,27.99466221756364,4.441269548348873e6
t9,53435.62999605235,134058.19725159515,51.86413969886084,477311.0861520098,310179.7603605024,64.92133812628283,302028.14207924856,66.51880896573336,34.43625956082242,684625.1812122223,150135.8420236327,679909.7008501857,76.03118777687,65.64144938422695,5502.979392200824,1620.2543798833387,30.808816135766968,32.6142053639328,32.26437664762954,52.230600192897036,376342.3260324198,33.82525845440813,94530.97570713871,310543.28323006094,44.347455127817426,79.58513326407694,397338.1162473033,82.1506432113627,195818.16926223095,178246.17997472064,369707.0692373606,38.588215897717106,175613.0419759694,32.66743698803047,380634.85325949517,499447.17412647355,41.142025017243164,271761.1181873507,105.2872867456049,86022.93936742468,286527.3084858437,71.00736031123623,67.7538664637185,240227.18360536738,29.45706565504297,30.54203348336222,52942.64657901551,163773.40787537373,30.913306434217553,202.58586200159777,69.30965179291435,97803.42370929214,211631.94379341978,32.6037301410926,323044.3416560207,45.16440347316038,28.958353655392543,7.512335496279786e6
