region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
BASN,BASN_batteries_1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASN,BASN_biomass_1,1,1,2,0.0,0.0,0.0,2.6232815e6,0.0,0.0,697308.3936000066,1.6224953472000188e6,0.0,0.0,0.0,8.172747007764933e6,0.0,0.0,0.0,0.0,0.0,8.172747007764933e6,4.943085240800025e6,3.2296617669649078e6
BASN,BASN_biomass_2,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASN,BASN_conventional_hydroelectric_1,1,1,4,0.0,0.0,0.0,6.934922247999999e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89616952846946e8,0.0,0.0,0.0,0.0,0.0,2.89616952846946e8,6.934922247999999e7,2.20267730366946e8
BASN,BASN_conventional_steam_coal_1,1,1,5,0.0,0.0,0.0,3.8276520000000005e6,0.0,0.0,1001.2997764546947,8602.816159164444,0.0,3157.220234486881,0.0,28954.369316715565,0.0,0.0,0.0,132291.14537848948,0.0,28954.369316715565,3.972704481548596e6,-3.9437501122318804e6
BASN,BASN_conventional_steam_coal_2,1,2,6,0.0,0.0,0.0,4.3958754239999995e7,0.0,0.0,1030.5054972931998,7510.959908090335,0.0,3082.1226158605646,0.0,30657.617280804167,0.0,0.0,0.0,116205.81515973381,0.0,30657.617280804167,4.408658364318097e7,-4.405592602590016e7
BASN,BASN_geothermal_1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASN,BASN_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,5.7896170200000005e6,0.0,0.0,302369.0792030218,2.9153357709114654e6,0.0,656524.1346733887,0.0,1.1949927793709924e7,0.0,0.0,0.0,7.169494622300998e6,0.0,1.1949927793709924e7,1.6833340627088875e7,-4.88341283337895e6
BASN,BASN_natural_gas_fired_combined_cycle_2,1,2,9,0.0,0.0,0.0,7.712526476e7,0.0,0.0,1.4407535022540847e7,1.2957282046645616e8,0.0,3.1761008666407093e7,0.0,5.525927916166663e8,0.0,0.0,0.0,3.191935410952209e8,0.0,5.525927916166663e8,5.720601700106251e8,-1.9467378393958807e7
BASN,BASN_natural_gas_fired_combustion_turbine_1,1,1,10,0.0,0.0,0.0,1.587716988e7,0.0,0.0,229896.50226493555,2.2223328552277144e6,0.0,840003.7669808532,0.0,8.793805822339552e6,0.0,0.0,0.0,5.59200132731097e6,0.0,8.793805822339552e6,2.4761404331784476e7,-1.5967598509444924e7
BASN,BASN_natural_gas_fired_combustion_turbine_2,1,2,11,0.0,0.0,0.0,3.2608988e6,0.0,0.0,46736.9371500626,443611.42844934337,0.0,173852.05714176205,0.0,1.7126590258514448e6,0.0,0.0,0.0,1.117954849171159e6,0.0,1.7126590258514448e6,5.043054071912327e6,-3.330395046060882e6
BASN,BASN_natural_gas_internal_combustion_engine_1,1,1,12,0.0,0.0,0.0,4.23108e6,0.0,0.0,151197.76548724843,1.2916518922209162e6,0.0,197081.49464303188,0.0,5.387233554489615e6,0.0,0.0,0.0,3.115229518238273e6,0.0,5.387233554489615e6,8.98624067058947e6,-3.599007116099854e6
BASN,BASN_natural_gas_steam_turbine_1,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASN,BASN_onshore_wind_turbine_1,1,1,14,0.0,0.0,0.0,2.236e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732308665418288e7,0.0,0.0,0.0,0.0,0.0,4.732308665418288e7,2.236e7,2.496308665418288e7
BASN,BASN_petroleum_liquids_1,1,1,15,0.0,0.0,0.0,541800.0000000001,0.0,0.0,1373.5378181896504,54700.216915680765,0.0,8343.320870924495,0.0,6445.570602711363,0.0,0.0,0.0,39075.39909552791,0.0,6445.570602711363,645292.474700323,-638846.9040976116
BASN,BASN_small_hydroelectric_1,1,1,16,0.0,0.0,0.0,7.25903592e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.251139366463773e7,0.0,0.0,0.0,0.0,0.0,7.251139366463773e7,7.25903592e6,6.525235774463773e7
BASN,BASN_solar_photovoltaic_1,1,1,17,0.0,0.0,0.0,9.669477414000002e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0206135036282492e8,0.0,0.0,0.0,0.0,0.0,2.0206135036282492e8,9.669477414000002e7,1.053665762228249e8
CANO,CANO_batteries_1,2,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO,CANO_biomass_1,2,1,19,0.0,0.0,0.0,1.1227765500000002e7,0.0,0.0,3.5632082304000533e6,8.2968133248000825e6,0.0,0.0,0.0,3.913251577620579e7,0.0,0.0,0.0,0.0,0.0,3.913251577620579e7,2.3087787055200137e7,1.6044728721005656e7
CANO,CANO_biomass_2,2,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO,CANO_conventional_hydroelectric_1,2,1,21,0.0,0.0,0.0,2.6174307936e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004166851209425e9,0.0,0.0,0.0,0.0,0.0,1.004166851209425e9,2.6174307936e8,7.42423771849425e8
CANO,CANO_hydroelectric_pumped_storage_1,2,1,22,0.0,0.0,0.0,1.071235912e8,0.0,0.0,0.0,0.0,0.0,0.0,1.36533675706505e8,5.3677326033967006e8,0.0,0.0,0.0,0.0,0.0,5.3677326033967006e8,2.43657266906505e8,2.931159934331651e8
CANO,CANO_natural_gas_fired_combined_cycle_1,2,1,23,0.0,0.0,0.0,4.067900228000001e7,0.0,0.0,2.5891201524809296e6,2.000399752798465e7,0.0,1.2561429381097024e6,0.0,7.842858107460012e7,0.0,0.0,0.0,5.092965699223374e7,0.0,7.842858107460012e7,1.1545791989080903e8,-3.7029338816208914e7
CANO,CANO_natural_gas_fired_combined_cycle_2,2,2,24,0.0,0.0,0.0,8.563843418e7,0.0,0.0,2.839737809933959e7,2.435887652558435e8,0.0,3.687204132685731e7,0.0,9.8620456324615e8,0.0,0.0,0.0,6.247326068818656e8,0.0,9.8620456324615e8,1.019229225743906e9,-3.3024662497756004e7
CANO,CANO_natural_gas_fired_combustion_turbine_1,2,1,25,0.0,0.0,0.0,2.044021273e7,0.0,0.0,3813.8377940929477,33896.92803052911,0.0,16405.090920361057,0.0,53990.57938070624,0.0,0.0,0.0,90409.18922556462,0.0,53990.57938070624,2.058473777597055e7,-2.0530747196589842e7
CANO,CANO_natural_gas_fired_combustion_turbine_2,2,2,26,0.0,0.0,0.0,1.38660713e7,0.0,0.0,4016.6524536903776,35125.77785344866,0.0,16922.742947012066,0.0,57335.295762928276,0.0,0.0,0.0,93665.3352894153,0.0,57335.295762928276,1.4015801808543567e7,-1.3958466512780638e7
CANO,CANO_natural_gas_internal_combustion_engine_1,2,1,27,0.0,0.0,0.0,9.02097e6,0.0,0.0,133622.5562203087,1.0875668808884716e6,0.0,379429.127014761,0.0,4.785064728280423e6,0.0,0.0,0.0,2.754477264913721e6,0.0,4.785064728280423e6,1.3376065829037262e7,-8.591001100756839e6
CANO,CANO_natural_gas_steam_turbine_1,2,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO,CANO_onshore_wind_turbine_1,2,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANO,CANO_petroleum_liquids_1,2,1,30,0.0,0.0,0.0,3.13026e6,0.0,0.0,1345.0952492995136,57763.19552050287,0.0,11980.835855256153,0.0,13693.194266383493,0.0,0.0,0.0,38273.34920584046,0.0,13693.194266383493,3.239622475830899e6,-3.2259292815645155e6
CANO,CANO_small_hydroelectric_1,2,1,31,0.0,0.0,0.0,9.60814256e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737125314814937e8,0.0,0.0,0.0,0.0,0.0,1.0737125314814937e8,9.60814256e6,9.776311058814937e7
CANO,CANO_solar_photovoltaic_1,2,1,32,0.0,0.0,0.0,5.660116239e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3017603711559382e8,0.0,0.0,0.0,0.0,0.0,1.3017603711559382e8,5.660116239e7,7.357487472559382e7
CASO,CASO_batteries_1,3,1,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO,CASO_biomass_1,3,1,34,0.0,0.0,0.0,1.493415e7,0.0,0.0,3.7189151999999997e6,8.665937279999958e6,0.0,0.0,0.0,5.275809256466445e7,0.0,0.0,0.0,0.0,0.0,5.275809256466445e7,2.731900247999996e7,2.5439090084664494e7
CASO,CASO_biomass_2,3,2,35,0.0,0.0,0.0,2.05156e6,0.0,0.0,792460.0319999959,1.8451130879999837e6,0.0,0.0,0.0,7.247576352317557e6,0.0,0.0,0.0,0.0,0.0,7.247576352317557e6,4.68913311999998e6,2.558443232317577e6
CASO,CASO_conventional_hydroelectric_1,3,1,36,0.0,0.0,0.0,4.280521136e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538616391699304e8,0.0,0.0,0.0,0.0,0.0,1.538616391699304e8,4.280521136e7,1.110564278099304e8
CASO,CASO_geothermal_1,3,1,37,0.0,0.0,0.0,4.96196673e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2628254597271742e7,0.0,0.0,0.0,0.0,0.0,1.2628254597271742e7,4.96196673e6,7.666287867271742e6
CASO,CASO_hydroelectric_pumped_storage_1,3,1,38,0.0,0.0,0.0,7.833492e7,0.0,0.0,0.0,0.0,0.0,0.0,1.1876337049422458e8,4.222140672747498e8,0.0,0.0,0.0,0.0,0.0,4.222140672747498e8,1.9709829049422458e8,2.2511577678052524e8
CASO,CASO_natural_gas_fired_combined_cycle_1,3,1,39,0.0,0.0,0.0,1.777986028e7,0.0,0.0,501049.80736403936,4.249552079384091e6,0.0,1.097981112802301e6,0.0,1.784306622203788e7,0.0,0.0,0.0,1.0994980695420273e7,0.0,1.784306622203788e7,3.4623423974970706e7,-1.6780357752932824e7
CASO,CASO_natural_gas_fired_combined_cycle_2,3,2,40,0.0,0.0,0.0,7.505348080000001e7,0.0,0.0,3.591410573922998e7,3.160082163994839e8,0.0,7.489344934990887e7,0.0,1.313089872996021e9,0.0,0.0,0.0,8.161882411047472e8,0.0,1.313089872996021e9,1.31805749339337e9,-4.967620397348881e6
CASO,CASO_natural_gas_fired_combustion_turbine_1,3,1,41,0.0,0.0,0.0,1.95578625e7,0.0,0.0,3929.130833653222,34641.01828111887,0.0,17010.49613221464,0.0,56687.03292147984,0.0,0.0,0.0,92461.97053466777,0.0,56687.03292147984,1.970590511578165e7,-1.964921808286017e7
CASO,CASO_natural_gas_fired_combustion_turbine_2,3,2,42,0.0,0.0,0.0,3.980431335e7,0.0,0.0,832243.3428215855,6.485476919520541e6,0.0,2.6333325216355827e6,0.0,2.8060983650840692e7,0.0,0.0,0.0,1.715748135741696e7,0.0,2.8060983650840692e7,6.6912847491394676e7,-3.8851863840553984e7
CASO,CASO_natural_gas_internal_combustion_engine_1,3,1,43,0.0,0.0,0.0,1.0542e6,0.0,0.0,79494.98765118972,647092.7014625183,0.0,139333.75643221574,0.0,2.610148016128484e6,0.0,0.0,0.0,1.6388896773079375e6,0.0,2.610148016128484e6,3.559011122853861e6,-948863.106725377
CASO,CASO_natural_gas_steam_turbine_1,3,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASO,CASO_onshore_wind_turbine_1,3,1,45,0.0,0.0,0.0,1.78923e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181156541302349e7,0.0,0.0,0.0,0.0,0.0,9.181156541302349e7,1.78923e7,7.391926541302349e7
CASO,CASO_petroleum_liquids_1,3,1,46,0.0,0.0,0.0,296099.99999999994,0.0,0.0,1364.7368861537288,58612.20204940877,0.0,11848.32890382601,0.0,13760.431718050999,0.0,0.0,0.0,38835.89293400588,0.0,13760.431718050999,406761.16077339434,-393000.7290553433
CASO,CASO_small_hydroelectric_1,3,1,47,0.0,0.0,0.0,3.1479816799999997e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565700983335064e7,0.0,0.0,0.0,0.0,0.0,3.565700983335064e7,3.1479816799999997e6,3.2509028153350644e7
CASO,CASO_solar_photovoltaic_1,3,1,48,0.0,0.0,0.0,1.4706126396e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0527279823348534e8,0.0,0.0,0.0,0.0,0.0,4.0527279823348534e8,1.4706126396e8,2.5821153427348533e8
FRCC,FRCC_batteries_1,4,1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,FRCC_biomass_1,4,1,50,0.0,0.0,0.0,8.197189e6,0.0,0.0,3.911645337600076e6,9.10976626560003e6,0.0,0.0,0.0,2.9463440581282195e7,0.0,0.0,0.0,0.0,0.0,2.9463440581282195e7,2.1218600603200108e7,8.244839978082087e6
FRCC,FRCC_biomass_2,4,2,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,FRCC_conventional_hydroelectric_1,4,1,52,0.0,0.0,0.0,2.0465880000000002e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.293296128893133e6,0.0,0.0,0.0,0.0,0.0,9.293296128893133e6,2.0465880000000002e6,7.246708128893133e6
FRCC,FRCC_conventional_steam_coal_1,4,1,53,0.0,0.0,0.0,2.7728003160000004e7,0.0,0.0,1115.3894735930494,13408.168057134826,0.0,3499.472867432924,0.0,37163.491844039345,0.0,0.0,0.0,122249.99348960092,0.0,37163.491844039345,2.786827618388777e7,-2.783111269204373e7
FRCC,FRCC_conventional_steam_coal_2,4,2,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,FRCC_natural_gas_fired_combined_cycle_1,4,1,55,0.0,0.0,0.0,3.684543688e7,0.0,0.0,10642.638165556673,74847.45212907284,0.0,36945.29718258973,0.0,236986.6389901404,0.0,0.0,0.0,207412.53879128883,0.0,236986.6389901404,3.717528480626851e7,-3.693829816727837e7
FRCC,FRCC_natural_gas_fired_combined_cycle_2,4,2,56,0.0,0.0,0.0,3.418788431999999e8,0.0,0.0,6.748011669951612e7,5.348784913062596e8,0.0,2.6574092746465975e8,0.0,2.350605074541942e9,0.0,0.0,0.0,1.4825868785236757e9,0.0,2.350605074541942e9,2.692565257194111e9,-3.4196018265216875e8
FRCC,FRCC_natural_gas_fired_combustion_turbine_1,4,1,57,0.0,0.0,0.0,6.704327575e7,0.0,0.0,3582.96167475035,31653.294904495247,0.0,17266.47493490331,0.0,55170.92149840058,0.0,0.0,0.0,89222.61178253844,0.0,55170.92149840058,6.718500109329669e7,-6.712983017179829e7
FRCC,FRCC_natural_gas_fired_combustion_turbine_2,4,2,58,0.0,0.0,0.0,1.8415767000000002e6,0.0,0.0,4296.133216301337,36723.15145416128,0.0,20148.936420792732,0.0,67826.92187741937,0.0,0.0,0.0,103545.91999001375,0.0,67826.92187741937,2.0062908410812696e6,-1.9384639192038502e6
FRCC,FRCC_natural_gas_internal_combustion_engine_1,4,1,59,0.0,0.0,0.0,5.21619e6,0.0,0.0,522811.2742632976,4.041992175804359e6,0.0,2.929403091276558e6,0.0,2.388524502422186e7,0.0,0.0,0.0,1.0777291700913548e7,0.0,2.388524502422186e7,2.348768824225776e7,397556.7819641009
FRCC,FRCC_natural_gas_steam_turbine_1,4,1,60,0.0,0.0,0.0,1.034748e7,0.0,0.0,844.4980866187768,35894.036788007244,0.0,9783.458652624873,0.0,55415.758056520106,0.0,0.0,0.0,105755.59010429608,0.0,55415.758056520106,1.0499757583631547e7,-1.0444341825575028e7
FRCC,FRCC_nuclear_1,4,1,61,0.0,0.0,0.0,7.22268675e8,0.0,0.0,8.428545654002039e7,2.2949980120562625e8,0.0,4345.986398277013,0.0,2.0241113350477185e9,0.0,0.0,0.0,0.0,0.0,2.0241113350477185e9,1.0360582787320448e9,9.880530563156737e8
FRCC,FRCC_petroleum_liquids_1,4,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCC,FRCC_solar_photovoltaic_1,4,1,63,0.0,0.0,0.0,1.3297188579e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0631420012273592e8,0.0,0.0,0.0,0.0,0.0,2.0631420012273592e8,1.3297188579e8,7.334231433273591e7
ISNE,ISNE_batteries_1,5,1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE,ISNE_biomass_1,5,1,65,0.0,0.0,0.0,1.17587575e7,0.0,0.0,7.572399744000039e6,1.761672494400012e7,0.0,0.0,0.0,3.9679475479197755e7,0.0,0.0,0.0,0.0,0.0,3.9679475479197755e7,3.694788218800016e7,2.731593291197598e6
ISNE,ISNE_biomass_2,5,2,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE,ISNE_conventional_hydroelectric_1,5,1,67,0.0,0.0,0.0,2.186838088e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0195192158635367e8,0.0,0.0,0.0,0.0,0.0,1.0195192158635367e8,2.186838088e7,8.008354070635368e7
ISNE,ISNE_conventional_steam_coal_1,5,1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE,ISNE_hydroelectric_pumped_storage_1,5,1,69,0.0,0.0,0.0,8.3180864e7,0.0,0.0,0.0,0.0,0.0,0.0,1.1218336079976223e8,3.8023646569330776e8,0.0,0.0,0.0,0.0,0.0,3.8023646569330776e8,1.9536422479976225e8,1.848722408935455e8
ISNE,ISNE_natural_gas_fired_combined_cycle_1,5,1,70,0.0,0.0,0.0,4.38786152e7,0.0,0.0,2.917595937897869e6,1.879367820322225e7,0.0,4.477393893256523e6,0.0,1.0073537533617909e8,0.0,0.0,0.0,5.893735773830531e7,0.0,1.0073537533617909e8,1.2900464097268194e8,-2.8269265636502847e7
ISNE,ISNE_natural_gas_fired_combined_cycle_2,5,2,71,0.0,0.0,0.0,1.02753713e8,0.0,0.0,2.3627963494699538e7,1.695401285307201e8,0.0,1.4664432164510773e7,0.0,8.549545221438723e8,0.0,0.0,0.0,5.2615921511618775e8,0.0,8.549545221438723e8,8.367454523061181e8,1.820906983775413e7
ISNE,ISNE_natural_gas_fired_combustion_turbine_1,5,1,72,0.0,0.0,0.0,5.20831805e6,0.0,0.0,113535.33003766918,809971.3658823719,0.0,603109.3029278963,0.0,4.506322892608972e6,0.0,0.0,0.0,2.6696128849476483e6,0.0,4.506322892608972e6,9.404546933795586e6,-4.898224041186614e6
ISNE,ISNE_natural_gas_fired_combustion_turbine_2,5,2,73,0.0,0.0,0.0,1.38722178e7,0.0,0.0,387608.2105857518,2.6894724248143164e6,0.0,2.0848022884441288e6,0.0,1.5688862220136046e7,0.0,0.0,0.0,8.887626418213537e6,0.0,1.5688862220136046e7,2.7921727142057735e7,-1.2232864921921689e7
ISNE,ISNE_natural_gas_internal_combustion_engine_1,5,1,74,0.0,0.0,0.0,1.20519e6,0.0,0.0,53008.332000005284,354418.79832253983,0.0,162471.39448702947,0.0,1.9931199586140898e6,0.0,0.0,0.0,1.0933407813368586e6,0.0,1.9931199586140898e6,2.868429306146433e6,-875309.3475323434
ISNE,ISNE_natural_gas_steam_turbine_1,5,1,75,0.0,0.0,0.0,1.0927539e6,0.0,0.0,5112.924925008024,154147.93356928,0.0,43779.90467814275,0.0,663307.5975733515,0.0,0.0,0.0,522982.48862065654,0.0,663307.5975733515,1.8187771517930874e6,-1.1554695542197358e6
ISNE,ISNE_nuclear_1,5,1,76,0.0,0.0,0.0,7.495860204e8,0.0,0.0,7.35865373591952e7,2.0036784978825945e8,0.0,6838.662000367682,0.0,1.6985464719775784e9,0.0,0.0,0.0,0.0,0.0,1.6985464719775784e9,1.023547246209455e9,6.749992257681234e8
ISNE,ISNE_offshore_wind_turbine_1,5,1,77,0.0,0.0,0.0,3.2668328000000003e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4914107796377076e7,0.0,0.0,0.0,0.0,0.0,1.4914107796377076e7,3.2668328000000003e6,1.1647274996377075e7
ISNE,ISNE_onshore_wind_turbine_1,5,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISNE,ISNE_petroleum_liquids_1,5,1,79,0.0,0.0,0.0,8.240190000000001e6,0.0,0.0,1400.2715997457806,54263.04296424936,0.0,11196.09315336291,0.0,13367.378474288247,0.0,0.0,0.0,39792.89817378285,0.0,13367.378474288247,8.346842305891141e6,-8.333474927416853e6
ISNE,ISNE_small_hydroelectric_1,5,1,80,0.0,0.0,0.0,9.58038424e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0365531227490768e8,0.0,0.0,0.0,0.0,0.0,1.0365531227490768e8,9.58038424e6,9.407492803490768e7
ISNE,ISNE_solar_photovoltaic_1,5,1,81,0.0,0.0,0.0,2.6237024250000004e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027011812583271e7,0.0,0.0,0.0,0.0,0.0,4.027011812583271e7,2.6237024250000004e7,1.4033093875832703e7
MISC,MISC_batteries_1,6,1,82,0.0,0.0,0.0,226330.5,0.0,0.0,4616.5589288220035,0.0,5454.346560427495,0.0,572767.6258336299,2.7382873302496653e6,0.0,0.0,0.0,0.0,0.0,2.7382873302496653e6,809169.0313228794,1.929118298926786e6
MISC,MISC_biomass_1,6,1,83,0.0,0.0,0.0,9.646857500000002e6,0.0,0.0,2.5363490879999823e6,5.899525632000052e6,0.0,0.0,0.0,3.026987231057744e7,0.0,0.0,0.0,0.0,0.0,3.026987231057744e7,1.8082732220000036e7,1.2187140090577405e7
MISC,MISC_biomass_2,6,2,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC,MISC_conventional_hydroelectric_1,6,1,85,0.0,0.0,0.0,1.288315384e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38012956079092e7,0.0,0.0,0.0,0.0,0.0,5.38012956079092e7,1.288315384e7,4.09181417679092e7
MISC,MISC_conventional_steam_coal_1,6,1,86,0.0,0.0,0.0,1.5239107594e8,0.0,0.0,965.4398065720388,9394.448262482767,0.0,3146.667119517262,0.0,30583.93368801954,0.0,0.0,0.0,106723.71472155138,0.0,30583.93368801954,1.5251130620991012e8,-1.524807222762221e8
MISC,MISC_conventional_steam_coal_2,6,2,87,0.0,0.0,0.0,1.37758698e7,0.0,0.0,1051.350786989998,11912.139954081857,0.0,3134.249701913463,0.0,32343.74626410023,0.0,0.0,0.0,133568.60211224869,0.0,32343.74626410023,1.3925536142555235e7,-1.3893192396291135e7
MISC,MISC_hydroelectric_pumped_storage_1,6,1,88,0.0,0.0,0.0,2.215913752e7,0.0,0.0,0.0,0.0,0.0,0.0,2.5510207432092942e7,1.1511535164651284e8,0.0,0.0,0.0,0.0,0.0,1.1511535164651284e8,4.7669344952092946e7,6.744600669441989e7
MISC,MISC_natural_gas_fired_combined_cycle_1,6,1,89,0.0,0.0,0.0,8.856204e6,0.0,0.0,1.589152093975465e6,7.978765936444487e6,0.0,2.454004857373899e6,0.0,4.91094216157717e7,0.0,0.0,0.0,2.8291799058053523e7,0.0,4.91094216157717e7,4.916992594584738e7,-60504.33007567376
MISC,MISC_natural_gas_fired_combined_cycle_2,6,2,90,0.0,0.0,0.0,3.980862250000001e7,0.0,0.0,1.710140926769478e7,1.0619690921289381e8,0.0,3.750978121471461e7,0.0,6.134358518012849e8,0.0,0.0,0.0,3.776108727627334e8,0.0,6.134358518012849e8,5.782275949580367e8,3.520825684324825e7
MISC,MISC_natural_gas_fired_combustion_turbine_1,6,1,91,0.0,0.0,0.0,4.2741425e6,0.0,0.0,152531.04839874498,987710.7595222138,0.0,415341.24707552657,0.0,5.312682480168465e6,0.0,0.0,0.0,3.5555493621684154e6,0.0,5.312682480168465e6,9.385274917164901e6,-4.0725924369964367e6
MISC,MISC_natural_gas_fired_combustion_turbine_2,6,2,92,0.0,0.0,0.0,5.37203886e7,0.0,0.0,409526.34429253644,2.91209684841581e6,0.0,1.6748503355284266e6,0.0,1.5520596328417784e7,0.0,0.0,0.0,1.0611904377399255e7,0.0,1.5520596328417784e7,6.932876650563604e7,-5.380817017721825e7
MISC,MISC_natural_gas_internal_combustion_engine_1,6,1,93,0.0,0.0,0.0,1.5269099999999998e6,0.0,0.0,141698.93016210233,840353.3774891351,0.0,259329.96915273316,0.0,4.844044631764885e6,0.0,0.0,0.0,2.923878702267109e6,0.0,4.844044631764885e6,5.692170979071079e6,-848126.3473061938
MISC,MISC_natural_gas_steam_turbine_1,6,1,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC,MISC_nuclear_1,6,1,95,0.0,0.0,0.0,6.529807829999999e8,0.0,0.0,5.1631007713759854e7,1.4058541642623413e8,0.0,7622.5531239698485,0.0,1.1193303418838892e9,0.0,0.0,0.0,0.0,0.0,1.1193303418838892e9,8.452048296931179e8,2.7412551219077134e8
MISC,MISC_onshore_wind_turbine_1,6,1,96,0.0,0.0,0.0,6.74283e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1714351571156713e8,0.0,0.0,0.0,0.0,0.0,1.1714351571156713e8,6.74283e7,4.971521571156713e7
MISC,MISC_petroleum_liquids_1,6,1,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISC,MISC_small_hydroelectric_1,6,1,98,0.0,0.0,0.0,606448.7200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1013081170186605e6,0.0,0.0,0.0,0.0,0.0,6.1013081170186605e6,606448.7200000001,5.494859397018661e6
